date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Grn,Grn (low),Grn (high),SNP,SNP (low),SNP (high),Reform,Reform (low),Reform (high),Con (poll),Lab (poll),LDem (poll),Grn (poll),SNP (poll),Reform (poll)
2024-07-30,12.81,12.02,13.41,31.3,30.54,31.73,8.05,8.0,8.2,5.03,4.49,5.77,31.01,29.32,32.69,9.36,7.32,11.44,14.0,32.0,8.0,4.0,34.0,5.0
2024-07-31,12.8,12.04,13.42,31.24,30.47,31.69,8.06,8.0,8.22,5.06,4.54,5.77,30.97,29.39,32.59,9.45,7.48,11.43,,,,,,
2024-08-01,12.79,12.07,13.43,31.17,30.4,31.64,8.07,8.0,8.25,5.09,4.58,5.77,30.93,29.45,32.45,9.53,7.63,11.42,,,,,,
2024-08-02,12.79,12.1,13.45,31.11,30.29,31.61,8.07,8.0,8.26,5.12,4.62,5.77,30.9,29.49,32.4,9.6,7.75,11.41,,,,,,
2024-08-03,12.79,12.12,13.47,31.04,30.24,31.59,8.08,8.0,8.28,5.15,4.65,5.77,30.88,29.51,32.31,9.67,7.86,11.36,,,,,,
2024-08-04,12.79,12.14,13.46,30.96,30.14,31.57,8.09,8.0,8.3,5.18,4.68,5.79,30.86,29.54,32.24,9.73,7.96,11.32,,,,,,
2024-08-05,12.8,12.19,13.45,30.88,29.98,31.54,8.09,8.0,8.31,5.21,4.72,5.8,30.85,29.57,32.2,9.79,8.07,11.29,,,,,,
2024-08-06,12.81,12.22,13.44,30.79,29.89,31.49,8.1,8.0,8.32,5.24,4.74,5.83,30.84,29.6,32.2,9.85,8.17,11.29,,,,,,
2024-08-07,12.83,12.25,13.43,30.69,29.72,31.46,8.11,8.0,8.32,5.28,4.8,5.87,30.84,29.63,32.16,9.9,8.26,11.28,,,,,,
2024-08-08,12.84,12.29,13.46,30.59,29.58,31.41,8.12,8.0,8.33,5.31,4.84,5.88,30.84,29.72,32.1,9.96,8.33,11.28,,,,,,
2024-08-09,12.86,12.31,13.49,30.49,29.45,31.34,8.13,8.01,8.34,5.34,4.89,5.95,30.84,29.81,32.05,10.01,8.5,11.27,,,,,,
2024-08-10,12.88,12.34,13.52,30.39,29.32,31.3,8.13,8.01,8.36,5.37,4.91,5.97,30.85,29.87,32.01,10.07,8.62,11.26,,,,,,
2024-08-11,12.9,12.38,13.53,30.29,29.2,31.21,8.14,8.01,8.38,5.4,4.94,5.97,30.85,29.92,31.98,10.12,8.73,11.24,,,,,,
2024-08-12,12.92,12.4,13.56,30.19,29.09,31.14,8.15,8.02,8.39,5.43,4.96,5.98,30.86,29.95,31.95,10.17,8.84,11.22,,,,,,
2024-08-13,12.94,12.44,13.56,30.1,28.98,31.11,8.16,8.02,8.4,5.46,5.0,5.98,30.87,29.98,31.92,10.21,8.96,11.21,,,,,,
2024-08-14,12.96,12.46,13.57,30.01,28.87,31.04,8.17,8.03,8.41,5.49,5.03,6.0,30.87,30.03,31.9,10.26,9.06,11.2,,,,,,
2024-08-15,12.98,12.48,13.58,29.93,28.74,30.99,8.17,8.03,8.43,5.51,5.04,5.99,30.88,30.06,31.83,10.3,9.17,11.19,13.0,31.0,8.0,6.0,29.0,11.0
2024-08-16,12.99,12.49,13.6,29.86,28.63,30.97,8.18,8.04,8.44,5.53,5.1,6.02,30.89,30.11,31.81,10.34,9.24,11.18,,,,,,
2024-08-17,13.01,12.51,13.6,29.79,28.56,30.95,8.19,8.04,8.44,5.55,5.13,6.04,30.89,30.14,31.79,10.38,9.31,11.16,,,,,,
2024-08-18,13.02,12.5,13.6,29.72,28.51,30.87,8.2,8.05,8.44,5.57,5.15,6.05,30.89,30.18,31.76,10.42,9.39,11.16,,,,,,
2024-08-19,13.03,12.52,13.61,29.66,28.44,30.86,8.2,8.05,8.45,5.59,5.14,6.07,30.89,30.21,31.73,10.46,9.48,11.16,,,,,,
2024-08-20,13.04,12.55,13.62,29.61,28.46,30.83,8.21,8.06,8.46,5.6,5.15,6.09,30.9,30.22,31.71,10.49,9.53,11.16,12.0,32.0,8.0,5.0,29.0,12.0
2024-08-21,13.05,12.56,13.62,29.56,28.41,30.79,8.22,8.07,8.46,5.62,5.16,6.09,30.9,30.24,31.67,10.53,9.63,11.15,,,,,,
2024-08-22,13.06,12.56,13.63,29.51,28.36,30.75,8.22,8.07,8.46,5.63,5.17,6.11,30.9,30.29,31.64,10.56,9.72,11.17,12.0,31.0,8.0,5.0,31.0,10.5
2024-08-23,13.06,12.56,13.63,29.47,28.3,30.71,8.23,8.08,8.48,5.64,5.2,6.12,30.89,30.3,31.61,10.59,9.79,11.18,,,,,,
2024-08-24,13.07,12.56,13.64,29.43,28.25,30.7,8.24,8.08,8.5,5.65,5.2,6.12,30.89,30.29,31.58,10.62,9.88,11.22,,,,,,
2024-08-25,13.07,12.56,13.64,29.4,28.2,30.69,8.24,8.09,8.51,5.66,5.22,6.11,30.89,30.27,31.56,10.65,9.92,11.24,,,,,,
2024-08-26,13.08,12.56,13.64,29.36,28.13,30.68,8.25,8.09,8.51,5.66,5.22,6.11,30.89,30.27,31.53,10.68,9.97,11.26,,,,,,
2024-08-27,13.08,12.57,13.64,29.33,28.06,30.66,8.26,8.09,8.51,5.67,5.22,6.11,30.89,30.29,31.51,10.7,10.05,11.28,,,,,,
2024-08-28,13.08,12.57,13.64,29.3,28.01,30.65,8.26,8.09,8.51,5.67,5.21,6.11,30.89,30.28,31.51,10.73,10.11,11.3,,,,,,
2024-08-29,13.09,12.58,13.64,29.28,27.94,30.64,8.27,8.1,8.51,5.68,5.2,6.11,30.89,30.28,31.49,10.75,10.13,11.32,12.0,30.0,9.0,6.0,31.0,9.0
2024-08-30,13.09,12.58,13.64,29.25,27.87,30.63,8.28,8.1,8.51,5.68,5.2,6.12,30.89,30.29,31.48,10.77,10.17,11.33,,,,,,
2024-08-31,13.09,12.59,13.64,29.22,27.81,30.62,8.28,8.1,8.51,5.69,5.2,6.12,30.89,30.3,31.48,10.78,10.22,11.32,,,,,,
2024-09-01,13.1,12.59,13.64,29.2,27.76,30.61,8.29,8.1,8.51,5.69,5.19,6.12,30.9,30.32,31.47,10.8,10.24,11.35,15.0,28.0,8.0,6.0,30.0,12.0
2024-09-02,13.1,12.59,13.64,29.18,27.73,30.6,8.29,8.11,8.52,5.69,5.18,6.12,30.9,30.33,31.46,10.81,10.24,11.37,,,,,,
2024-09-03,13.11,12.59,13.64,29.15,27.71,30.59,8.3,8.11,8.53,5.69,5.17,6.13,30.91,30.34,31.45,10.82,10.24,11.38,,,,,,
2024-09-04,13.11,12.6,13.64,29.13,27.7,30.58,8.31,8.12,8.54,5.7,5.16,6.13,30.92,30.35,31.45,10.82,10.23,11.37,,,,,,
2024-09-05,13.12,12.61,13.65,29.1,27.68,30.56,8.31,8.13,8.55,5.7,5.16,6.14,30.93,30.37,31.45,10.83,10.23,11.36,14.0,25.0,8.0,7.0,32.0,11.0
2024-09-06,13.13,12.62,13.66,29.07,27.66,30.53,8.32,8.13,8.56,5.7,5.16,6.14,30.94,30.38,31.45,10.83,10.22,11.37,,,,,,
2024-09-07,13.14,12.63,13.67,29.05,27.65,30.51,8.32,8.13,8.57,5.7,5.16,6.15,30.95,30.4,31.45,10.83,10.22,11.37,,,,,,
2024-09-08,13.15,12.64,13.68,29.01,27.63,30.48,8.33,8.13,8.58,5.7,5.15,6.15,30.96,30.43,31.45,10.83,10.22,11.37,,,,,,
2024-09-09,13.17,12.65,13.69,28.98,27.61,30.46,8.34,8.13,8.6,5.71,5.14,6.16,30.97,30.47,31.45,10.83,10.22,11.36,,,,,,
2024-09-10,13.18,12.67,13.7,28.94,27.59,30.43,8.34,8.13,8.62,5.71,5.13,6.17,30.99,30.5,31.43,10.83,10.23,11.35,14.0,31.0,9.0,,31.0,11.0
2024-09-11,13.2,12.68,13.72,28.89,27.57,30.39,8.35,8.13,8.62,5.71,5.13,6.17,31.0,30.53,31.42,10.83,10.24,11.35,13.0,25.0,8.0,7.0,32.0,11.5
2024-09-12,13.22,12.7,13.73,28.85,27.57,30.31,8.36,8.14,8.61,5.72,5.13,6.18,31.01,30.54,31.42,10.84,10.26,11.34,,,,,,
2024-09-13,13.24,12.74,13.75,28.8,27.54,30.23,8.36,8.14,8.62,5.72,5.13,6.19,31.01,30.57,31.42,10.84,10.28,11.34,13.5,31.0,8.5,4.5,31.0,10.0
2024-09-14,13.26,12.8,13.76,28.75,27.48,30.13,8.37,8.15,8.63,5.72,5.12,6.2,31.02,30.58,31.42,10.85,10.31,11.33,,,,,,
2024-09-15,13.29,12.83,13.76,28.69,27.42,30.08,8.38,8.16,8.63,5.73,5.12,6.22,31.03,30.6,31.42,10.85,10.33,11.32,,,,,,
2024-09-16,13.31,12.85,13.78,28.64,27.34,30.02,8.39,8.16,8.65,5.73,5.12,6.23,31.03,30.6,31.42,10.86,10.32,11.34,,,,,,
2024-09-17,13.34,12.87,13.79,28.59,27.25,29.99,8.39,8.17,8.67,5.73,5.11,6.24,31.03,30.61,31.41,10.87,10.34,11.34,,,,,,
2024-09-18,13.36,12.91,13.8,28.53,27.16,29.95,8.4,8.17,8.67,5.74,5.11,6.26,31.03,30.6,31.41,10.87,10.37,11.34,,,,,,
2024-09-19,13.39,12.94,13.81,28.48,27.1,29.92,8.41,8.18,8.68,5.74,5.11,6.27,31.03,30.58,31.41,10.88,10.41,11.33,,,,,,
2024-09-20,13.41,12.99,13.82,28.44,27.06,29.89,8.42,8.19,8.69,5.74,5.1,6.29,31.03,30.54,31.4,10.89,10.44,11.35,,,,,,
2024-09-21,13.44,13.04,13.83,28.39,27.03,29.83,8.42,8.19,8.7,5.74,5.1,6.29,31.02,30.52,31.39,10.9,10.45,11.37,,,,,,
2024-09-22,13.46,13.08,13.84,28.35,27.0,29.77,8.43,8.2,8.72,5.73,5.09,6.31,31.01,30.52,31.38,10.91,10.47,11.4,,,,,,
2024-09-23,13.48,13.1,13.85,28.31,26.98,29.75,8.44,8.2,8.74,5.73,5.08,6.31,31.0,30.52,31.38,10.92,10.49,11.41,13.0,29.0,9.0,5.0,31.0,11.0
2024-09-24,13.5,13.11,13.87,28.28,26.95,29.73,8.44,8.2,8.74,5.72,5.07,6.32,30.99,30.5,31.37,10.93,10.49,11.43,,,,,,
2024-09-25,13.52,13.14,13.89,28.25,26.89,29.71,8.45,8.2,8.75,5.71,5.08,6.33,30.97,30.47,31.37,10.95,10.5,11.43,,,,,,
2024-09-26,13.53,13.18,13.89,28.21,26.87,29.67,8.46,8.2,8.77,5.7,5.08,6.32,30.96,30.41,31.35,10.96,10.51,11.45,,,,,,
2024-09-27,13.55,13.21,13.92,28.18,26.8,29.63,8.47,8.21,8.78,5.69,5.07,6.32,30.94,30.36,31.35,10.98,10.51,11.46,,,,,,
2024-09-28,13.57,13.23,13.95,28.14,26.77,29.57,8.49,8.23,8.8,5.68,5.06,6.31,30.92,30.33,31.36,11.0,10.52,11.49,,,,,,
2024-09-29,13.59,13.23,13.99,28.09,26.74,29.49,8.5,8.24,8.83,5.67,5.06,6.29,30.9,30.32,31.35,11.03,10.55,11.52,,,,,,
2024-09-30,13.61,13.24,13.99,28.04,26.67,29.4,8.52,8.26,8.84,5.65,5.05,6.27,30.88,30.33,31.34,11.05,10.6,11.54,,,,,,
2024-10-01,13.63,13.26,14.0,27.98,26.66,29.32,8.54,8.28,8.86,5.64,5.05,6.25,30.85,30.31,31.32,11.08,10.62,11.59,,,,,,
2024-10-02,13.66,13.31,14.02,27.92,26.59,29.25,8.57,8.29,8.9,5.62,5.04,6.23,30.83,30.29,31.31,11.12,10.66,11.61,,,,,,
2024-10-03,13.69,13.34,14.03,27.84,26.51,29.12,8.59,8.31,8.94,5.61,5.06,6.2,30.8,30.26,31.31,11.15,10.69,11.66,,,,,,
2024-10-04,13.72,13.37,14.07,27.75,26.41,28.99,8.62,8.32,8.96,5.6,5.07,6.17,30.77,30.24,31.3,11.19,10.74,11.69,,,,,,
2024-10-05,13.76,13.42,14.12,27.66,26.3,28.88,8.65,8.33,8.99,5.59,5.09,6.15,30.75,30.21,31.28,11.23,10.79,11.75,,,,,,
2024-10-06,13.8,13.48,14.17,27.55,26.19,28.74,8.68,8.34,9.02,5.59,5.07,6.13,30.72,30.16,31.3,11.28,10.84,11.83,,,,,,
2024-10-07,13.85,13.51,14.25,27.44,26.08,28.67,8.71,8.34,9.07,5.59,5.08,6.08,30.69,30.13,31.31,11.32,10.89,11.87,,,,,,
2024-10-08,13.89,13.54,14.31,27.32,25.9,28.53,8.74,8.35,9.11,5.58,5.1,6.05,30.66,30.14,31.34,11.37,10.93,11.93,,,,,,
2024-10-09,13.95,13.57,14.37,27.19,25.8,28.5,8.77,8.36,9.15,5.59,5.12,6.02,30.63,30.1,31.34,11.42,10.97,12.0,,,,,,
2024-10-10,14.0,13.59,14.42,27.06,25.63,28.4,8.8,8.36,9.19,5.59,5.15,5.99,30.6,30.07,31.33,11.48,11.01,12.12,,,,,,
2024-10-11,14.06,13.64,14.47,26.93,25.52,28.31,8.82,8.37,9.23,5.6,5.19,5.97,30.58,30.0,31.32,11.53,11.04,12.2,,,,,,
2024-10-12,14.12,13.69,14.52,26.8,25.44,28.19,8.84,8.37,9.25,5.61,5.22,5.95,30.56,29.94,31.33,11.58,11.03,12.24,,,,,,
2024-10-13,14.18,13.74,14.58,26.67,25.36,28.07,8.85,8.36,9.28,5.62,5.25,5.95,30.54,29.91,31.36,11.64,11.09,12.31,,,,,,
2024-10-14,14.23,13.78,14.62,26.54,25.26,27.94,8.86,8.34,9.32,5.63,5.29,5.94,30.53,29.9,31.39,11.68,11.09,12.35,14.0,27.5,8.5,5.5,29.5,11.5
2024-10-15,14.29,13.81,14.67,26.43,25.12,27.96,8.86,8.3,9.35,5.64,5.31,5.94,30.53,29.91,31.32,11.73,11.1,12.42,,,,,,
2024-10-16,14.34,13.86,14.7,26.33,25.01,27.9,8.85,8.23,9.37,5.65,5.33,5.95,30.53,29.89,31.33,11.77,11.16,12.53,,,,,,
2024-10-17,14.38,13.9,14.73,26.25,24.91,27.87,8.85,8.17,9.39,5.67,5.35,5.94,30.53,29.86,31.35,11.8,11.19,12.53,,,,,,
2024-10-18,14.42,13.94,14.77,26.18,24.82,27.81,8.83,8.13,9.39,5.68,5.37,5.93,30.54,29.86,31.39,11.82,11.21,12.59,,,,,,
2024-10-19,14.45,14.0,14.81,26.13,24.75,27.76,8.82,8.13,9.38,5.69,5.39,5.94,30.55,29.88,31.41,11.84,11.23,12.62,,,,,,
2024-10-20,14.47,14.06,14.84,26.09,24.71,27.7,8.8,8.06,9.37,5.7,5.4,5.95,30.57,29.89,31.41,11.86,11.23,12.63,,,,,,
2024-10-21,14.49,14.09,14.84,26.06,24.73,27.65,8.78,7.96,9.38,5.71,5.41,5.95,30.58,29.91,31.41,11.87,11.24,12.65,,,,,,
2024-10-22,14.51,14.12,14.85,26.04,24.7,27.61,8.76,7.91,9.38,5.72,5.41,5.96,30.6,29.91,31.43,11.88,11.25,12.66,,,,,,
2024-10-23,14.53,14.15,14.86,26.03,24.68,27.57,8.74,7.89,9.35,5.72,5.41,5.97,30.62,29.92,31.44,11.88,11.25,12.7,,,,,,
2024-10-24,14.55,14.18,14.87,26.02,24.67,27.5,8.72,7.87,9.34,5.73,5.42,5.97,30.63,29.96,31.45,11.88,11.26,12.72,,,,,,
2024-10-25,14.56,14.2,14.89,26.01,24.67,27.47,8.7,7.81,9.35,5.73,5.44,5.98,30.65,29.97,31.46,11.89,11.25,12.73,,,,,,
2024-10-26,14.57,14.2,14.89,26.01,24.7,27.44,8.68,7.75,9.35,5.73,5.44,5.99,30.67,29.97,31.48,11.89,11.24,12.74,,,,,,
2024-10-27,14.59,14.23,14.9,26.0,24.75,27.42,8.66,7.73,9.34,5.74,5.45,5.99,30.69,29.99,31.5,11.89,11.24,12.74,,,,,,
2024-10-28,14.6,14.24,14.9,26.0,24.79,27.4,8.65,7.71,9.34,5.74,5.47,5.99,30.71,30.01,31.52,11.9,11.24,12.75,,,,,,
2024-10-29,14.61,14.26,14.91,25.99,24.79,27.39,8.63,7.69,9.33,5.74,5.48,6.0,30.73,30.04,31.54,11.9,11.25,12.76,,,,,,
2024-10-30,14.62,14.27,14.91,25.97,24.74,27.36,8.62,7.67,9.32,5.75,5.48,6.0,30.76,30.08,31.54,11.91,11.24,12.78,,,,,,
2024-10-31,14.63,14.28,14.91,25.93,24.75,27.27,8.61,7.65,9.34,5.75,5.49,6.0,30.8,30.12,31.58,11.92,11.24,12.79,,,,,,
2024-11-01,14.63,14.29,14.9,25.88,24.69,27.08,8.6,7.64,9.35,5.75,5.49,6.0,30.84,30.18,31.67,11.94,11.27,12.82,15.0,23.0,10.0,6.0,31.5,12.5
2024-11-02,14.64,14.3,14.9,25.81,24.6,26.97,8.6,7.63,9.36,5.75,5.5,6.0,30.89,30.25,31.77,11.96,11.3,12.85,,,,,,
2024-11-03,14.65,14.31,14.9,25.73,24.47,26.86,8.59,7.63,9.35,5.76,5.51,6.0,30.95,30.32,31.85,11.99,11.31,12.88,,,,,,
2024-11-04,14.65,14.32,14.89,25.64,24.28,26.78,8.6,7.65,9.33,5.76,5.52,6.0,31.02,30.38,31.9,12.02,11.35,12.91,15.0,27.0,8.0,6.0,30.0,12.0
2024-11-05,14.66,14.33,14.89,25.53,24.1,26.69,8.6,7.67,9.33,5.76,5.54,6.0,31.08,30.45,31.91,12.05,11.38,12.95,,,,,,
2024-11-06,14.66,14.35,14.9,25.42,23.96,26.62,8.6,7.72,9.34,5.76,5.55,6.0,31.15,30.47,31.93,12.09,11.41,12.98,,,,,,
2024-11-07,14.67,14.36,14.9,25.3,23.74,26.5,8.61,7.73,9.33,5.77,5.55,6.0,31.23,30.55,32.02,12.13,11.46,13.01,,,,,,
2024-11-08,14.67,14.37,14.89,25.17,23.54,26.41,8.62,7.75,9.34,5.77,5.56,6.0,31.3,30.57,32.17,12.17,11.5,13.05,,,,,,
2024-11-09,14.67,14.37,14.9,25.05,23.41,26.35,8.63,7.77,9.35,5.77,5.57,6.0,31.38,30.63,32.29,12.22,11.53,13.16,,,,,,
2024-11-10,14.68,14.39,14.89,24.92,23.21,26.28,8.63,7.79,9.33,5.77,5.56,6.0,31.46,30.67,32.37,12.26,11.55,13.2,,,,,,
2024-11-11,14.68,14.39,14.9,24.79,23.11,26.25,8.64,7.8,9.32,5.77,5.56,6.0,31.53,30.71,32.45,12.3,11.6,13.25,,,,,,
2024-11-12,14.68,14.4,14.9,24.67,23.01,26.19,8.65,7.81,9.33,5.77,5.55,6.0,31.6,30.73,32.6,12.34,11.64,13.31,,,,,,
2024-11-13,14.68,14.4,14.91,24.55,22.85,26.15,8.66,7.83,9.35,5.77,5.55,6.0,31.68,30.75,32.73,12.38,11.67,13.37,,,,,,
2024-11-14,14.68,14.39,14.93,24.44,22.72,26.12,8.66,7.84,9.36,5.77,5.56,6.0,31.74,30.77,32.84,12.42,11.7,13.41,,,,,,
2024-11-15,14.68,14.39,14.94,24.33,22.42,26.08,8.67,7.86,9.36,5.77,5.57,6.0,31.81,30.83,32.95,12.46,11.71,13.45,14.5,27.5,7.5,5.5,31.5,11.5
2024-11-16,14.67,14.39,14.95,24.23,22.25,26.0,8.67,7.85,9.37,5.77,5.56,6.0,31.87,30.88,33.09,12.49,11.72,13.49,,,,,,
2024-11-17,14.67,14.39,14.96,24.13,22.13,25.91,8.67,7.84,9.38,5.77,5.55,6.0,31.93,30.94,33.18,12.52,11.74,13.52,,,,,,
2024-11-18,14.67,14.38,14.97,24.03,22.03,25.85,8.67,7.86,9.38,5.77,5.55,6.0,31.99,30.97,33.22,12.55,11.76,13.52,,,,,,
2024-11-19,14.66,14.38,14.97,23.94,21.92,25.81,8.67,7.87,9.37,5.77,5.54,6.01,32.05,31.0,33.31,12.58,11.78,13.52,,,,,,
2024-11-20,14.65,14.37,14.96,23.85,21.78,25.77,8.67,7.88,9.36,5.77,5.54,6.01,32.11,31.07,33.39,12.61,11.81,13.56,,,,,,
2024-11-21,14.64,14.36,14.94,23.76,21.69,25.69,8.67,7.88,9.35,5.77,5.53,6.02,32.17,31.1,33.47,12.63,11.84,13.62,,,,,,
2024-11-22,14.63,14.35,14.92,23.67,21.62,25.58,8.67,7.89,9.34,5.78,5.53,6.03,32.22,31.13,33.55,12.66,11.87,13.66,,,,,,
2024-11-23,14.62,14.35,14.9,23.58,21.56,25.47,8.67,7.91,9.33,5.78,5.53,6.04,32.28,31.17,33.63,12.68,11.86,13.68,,,,,,
2024-11-24,14.61,14.34,14.89,23.48,21.47,25.4,8.67,7.9,9.31,5.78,5.53,6.05,32.34,31.23,33.7,12.7,11.85,13.71,,,,,,
2024-11-25,14.6,14.34,14.89,23.38,21.37,25.36,8.67,7.9,9.29,5.78,5.53,6.05,32.41,31.33,33.77,12.73,11.84,13.76,,,,,,
2024-11-26,14.59,14.33,14.88,23.28,21.3,25.33,8.67,7.9,9.28,5.79,5.53,6.06,32.48,31.37,33.84,12.76,11.82,13.75,,,,,,
2024-11-27,14.58,14.33,14.87,23.17,21.18,25.29,8.67,7.92,9.25,5.79,5.54,6.07,32.55,31.44,33.91,12.78,11.8,13.77,,,,,,
2024-11-28,14.57,14.32,14.85,23.06,21.1,25.21,8.67,7.94,9.26,5.79,5.54,6.08,32.62,31.51,33.96,12.81,11.81,13.78,15.0,26.0,8.0,6.0,31.0,12.0
2024-11-29,14.56,14.31,14.84,22.95,21.01,25.17,8.67,7.96,9.26,5.8,5.55,6.09,32.69,31.56,33.98,12.84,11.83,13.8,,,,,,
2024-11-30,14.54,14.3,14.82,22.83,20.95,25.14,8.68,7.96,9.26,5.8,5.55,6.1,32.77,31.59,34.0,12.87,11.86,13.83,,,,,,
2024-12-01,14.53,14.28,14.81,22.71,20.9,25.06,8.68,7.97,9.27,5.8,5.55,6.11,32.84,31.66,34.02,12.9,11.9,13.86,,,,,,
2024-12-02,14.52,14.27,14.8,22.59,20.8,24.95,8.69,7.99,9.26,5.8,5.55,6.12,32.91,31.69,34.04,12.93,11.93,13.89,,,,,,
2024-12-03,14.51,14.24,14.79,22.47,20.72,24.82,8.7,8.01,9.25,5.81,5.55,6.14,32.99,31.79,34.06,12.96,11.95,13.94,,,,,,
2024-12-04,14.5,14.23,14.78,22.34,20.66,24.7,8.71,8.04,9.23,5.81,5.55,6.15,33.06,31.81,34.09,13.0,11.98,13.99,,,,,,
2024-12-05,14.49,14.22,14.78,22.22,20.6,24.57,8.73,8.05,9.23,5.81,5.56,6.15,33.13,31.83,34.15,13.03,12.02,14.03,,,,,,
2024-12-06,14.48,14.2,14.77,22.09,20.54,24.39,8.74,8.07,9.23,5.82,5.56,6.16,33.2,31.85,34.21,13.07,12.07,14.08,14.3,19.7,9.3,5.7,34.0,14.0
2024-12-07,14.47,14.19,14.77,21.97,20.47,24.22,8.76,8.12,9.23,5.82,5.56,6.18,33.26,31.91,34.27,13.1,12.12,14.12,,,,,,
2024-12-08,14.46,14.17,14.76,21.84,20.37,24.04,8.79,8.17,9.23,5.82,5.55,6.2,33.32,31.97,34.33,13.14,12.19,14.16,,,,,,
2024-12-09,14.45,14.16,14.75,21.72,20.24,23.84,8.81,8.22,9.24,5.82,5.54,6.2,33.38,32.03,34.39,13.19,12.22,14.19,,,,,,
2024-12-10,14.44,14.15,14.74,21.59,20.12,23.64,8.84,8.28,9.25,5.82,5.54,6.19,33.44,32.14,34.46,13.23,12.31,14.22,,,,,,
2024-12-11,14.43,14.14,14.72,21.48,20.0,23.43,8.88,8.38,9.25,5.82,5.53,6.18,33.49,32.2,34.51,13.28,12.39,14.29,,,,,,
2024-12-12,14.42,14.14,14.71,21.36,19.96,23.25,8.91,8.42,9.26,5.82,5.52,6.17,33.54,32.25,34.54,13.33,12.43,14.31,,,,,,
2024-12-13,14.4,14.12,14.7,21.25,19.9,23.08,8.95,8.49,9.29,5.81,5.52,6.19,33.58,32.32,34.56,13.39,12.48,14.31,,,,,,
2024-12-14,14.39,14.08,14.66,21.14,19.91,22.8,8.98,8.53,9.32,5.81,5.5,6.19,33.63,32.42,34.57,13.44,12.53,14.39,,,,,,
2024-12-15,14.37,14.05,14.63,21.03,19.89,22.54,9.02,8.61,9.36,5.81,5.49,6.19,33.66,32.45,34.55,13.5,12.63,14.42,,,,,,
2024-12-16,14.35,14.05,14.6,20.93,19.84,22.41,9.06,8.65,9.4,5.82,5.49,6.2,33.7,32.49,34.51,13.56,12.75,14.48,,,,,,
2024-12-17,14.32,14.02,14.55,20.83,19.77,22.27,9.09,8.69,9.45,5.82,5.49,6.24,33.72,32.53,34.48,13.63,12.81,14.52,,,,,,
2024-12-18,14.29,13.99,14.54,20.74,19.75,22.12,9.13,8.76,9.45,5.83,5.49,6.23,33.75,32.59,34.52,13.69,12.94,14.58,,,,,,
2024-12-19,14.27,13.96,14.51,20.66,19.62,21.98,9.16,8.79,9.52,5.84,5.5,6.25,33.77,32.66,34.54,13.75,13.1,14.64,,,,,,
2024-12-20,14.23,13.92,14.46,20.58,19.56,21.84,9.19,8.83,9.54,5.85,5.51,6.25,33.78,32.72,34.51,13.81,13.19,14.68,,,,,,
2024-12-21,14.2,13.89,14.44,20.52,19.49,21.73,9.22,8.86,9.59,5.87,5.5,6.27,33.79,32.76,34.47,13.86,13.25,14.73,,,,,,
2024-12-22,14.17,13.86,14.4,20.46,19.44,21.61,9.24,8.88,9.62,5.88,5.51,6.28,33.79,32.8,34.45,13.92,13.3,14.77,,,,,,
2024-12-23,14.14,13.82,14.38,20.41,19.4,21.47,9.26,8.89,9.67,5.9,5.52,6.32,33.79,32.82,34.41,13.97,13.35,14.83,,,,,,
2024-12-24,14.1,13.76,14.35,20.37,19.37,21.39,9.28,8.89,9.71,5.92,5.52,6.35,33.78,32.85,34.39,14.02,13.38,14.87,14.5,19.5,9.0,6.5,34.5,13.0
2024-12-25,14.07,13.7,14.33,20.34,19.35,21.32,9.3,8.89,9.73,5.93,5.54,6.38,33.78,32.89,34.34,14.06,13.41,14.9,,,,,,
2024-12-26,14.04,13.66,14.31,20.3,19.35,21.32,9.31,8.9,9.78,5.95,5.54,6.43,33.77,32.91,34.3,14.11,13.47,15.01,,,,,,
2024-12-27,14.01,13.6,14.3,20.27,19.36,21.31,9.33,8.91,9.81,5.97,5.53,6.47,33.76,32.94,34.26,14.15,13.47,15.07,,,,,,
2024-12-28,13.98,13.56,14.28,20.24,19.33,21.31,9.34,8.91,9.81,5.99,5.53,6.52,33.76,32.94,34.28,14.19,13.48,15.12,,,,,,
2024-12-29,13.95,13.53,14.25,20.21,19.26,21.27,9.35,8.9,9.84,6.01,5.52,6.56,33.75,32.96,34.28,14.23,13.5,15.18,,,,,,
2024-12-30,13.92,13.48,14.24,20.19,19.26,21.23,9.36,8.89,9.87,6.03,5.52,6.6,33.74,32.97,34.27,14.26,13.49,15.24,14.0,22.0,9.0,5.0,34.0,14.0
2024-12-31,13.89,13.42,14.22,20.17,19.22,21.2,9.37,8.89,9.9,6.04,5.53,6.63,33.73,32.99,34.23,14.3,13.49,15.27,,,,,,
2025-01-01,13.87,13.39,14.21,20.15,19.2,21.18,9.38,8.88,9.94,6.06,5.53,6.65,33.71,33.01,34.23,14.33,13.54,15.35,,,,,,
2025-01-02,13.84,13.36,14.19,20.14,19.17,21.18,9.39,8.89,9.97,6.08,5.52,6.66,33.7,32.98,34.26,14.36,13.54,15.38,,,,,,
2025-01-03,13.82,13.33,14.17,20.13,19.14,21.21,9.39,8.89,9.99,6.09,5.52,6.68,33.69,32.96,34.26,14.39,13.53,15.46,,,,,,
2025-01-04,13.79,13.3,14.15,20.12,19.11,21.26,9.4,8.89,9.99,6.11,5.52,6.68,33.67,32.95,34.27,14.42,13.53,15.53,,,,,,
