date,Con (to 2015 election),Con (to 2015 election) (low),Con (to 2015 election) (high),Con (to 2017 election),Con (to 2017 election) (low),Con (to 2017 election) (high),Con (to 2019 election),Con (to 2019 election) (low),Con (to 2019 election) (high),Con (to 2024 election),Con (to 2024 election) (low),Con (to 2024 election) (high),Con (post-2024 election),Con (post-2024 election) (low),Con (post-2024 election) (high),Lab (to 2015 election),Lab (to 2015 election) (low),Lab (to 2015 election) (high),Lab (to 2017 election),Lab (to 2017 election) (low),Lab (to 2017 election) (high),Lab (to 2019 election),Lab (to 2019 election) (low),Lab (to 2019 election) (high),Lab (to 2024 election),Lab (to 2024 election) (low),Lab (to 2024 election) (high),Lab (post-2024 election),Lab (post-2024 election) (low),Lab (post-2024 election) (high),LDem (to 2015 election),LDem (to 2015 election) (low),LDem (to 2015 election) (high),LDem (to 2017 election),LDem (to 2017 election) (low),LDem (to 2017 election) (high),LDem (to 2019 election),LDem (to 2019 election) (low),LDem (to 2019 election) (high),LDem (to 2024 election),LDem (to 2024 election) (low),LDem (to 2024 election) (high),LDem (post-2024 election),LDem (post-2024 election) (low),LDem (post-2024 election) (high),Ukip (to 2015 election),Ukip (to 2015 election) (low),Ukip (to 2015 election) (high),Ukip (to 2017 election),Ukip (to 2017 election) (low),Ukip (to 2017 election) (high),Grn (to 2015 election),Grn (to 2015 election) (low),Grn (to 2015 election) (high),Grn (to 2017 election),Grn (to 2017 election) (low),Grn (to 2017 election) (high),Grn (to 2019 election),Grn (to 2019 election) (low),Grn (to 2019 election) (high),Grn (to 2024 election),Grn (to 2024 election) (low),Grn (to 2024 election) (high),Grn (post-2024 election),Grn (post-2024 election) (low),Grn (post-2024 election) (high),Reform (to 2019 election),Reform (to 2019 election) (low),Reform (to 2019 election) (high),Reform (to 2024 election),Reform (to 2024 election) (low),Reform (to 2024 election) (high),Reform (post-2024 election),Reform (post-2024 election) (low),Reform (post-2024 election) (high),Con (poll),Lab (poll),LDem (poll),Ukip (poll),Grn (poll),Reform (poll)
2024-07-18,,,,,,,,,,,,,18.76,15.86,22.03,,,,,,,,,,,,,43.08,39.83,46.07,,,,,,,,,,,,,11.82,8.99,14.6,,,,,,,,,,,,,,,,,,,9.81,6.31,13.15,,,,,,,10.29,7.72,13.32,,,,,,
2024-07-19,,,,,,,,,,,,,18.78,15.9,22.03,,,,,,,,,,,,,43.04,39.82,46.02,,,,,,,,,,,,,11.83,9.04,14.58,,,,,,,,,,,,,,,,,,,9.78,6.33,13.14,,,,,,,10.31,7.76,13.25,,,,,,
2024-07-20,,,,,,,,,,,,,18.79,16.02,22.03,,,,,,,,,,,,,43.01,39.76,45.96,,,,,,,,,,,,,11.84,9.08,14.56,,,,,,,,,,,,,,,,,,,9.76,6.35,13.07,,,,,,,10.32,7.81,13.18,,,,,,
2024-07-21,,,,,,,,,,,,,18.81,16.13,22.03,,,,,,,,,,,,,42.97,39.67,45.91,,,,,,,,,,,,,11.85,9.07,14.54,,,,,,,,,,,,,,,,,,,9.73,6.38,12.97,,,,,,,10.33,7.85,13.12,,,,,,
2024-07-22,,,,,,,,,,,,,18.83,16.21,22.03,,,,,,,,,,,,,42.94,39.6,45.85,,,,,,,,,,,,,11.85,9.08,14.52,,,,,,,,,,,,,,,,,,,9.7,6.4,12.88,,,,,,,10.35,7.85,13.1,,,,,,
2024-07-23,,,,,,,,,,,,,18.84,16.27,22.03,,,,,,,,,,,,,42.9,39.51,45.8,,,,,,,,,,,,,11.86,9.15,14.52,,,,,,,,,,,,,,,,,,,9.68,6.43,12.78,,,,,,,10.36,7.88,13.11,19.0,46.0,11.0,,7.0,9.0
2024-07-24,,,,,,,,,,,,,18.86,16.32,21.97,,,,,,,,,,,,,42.87,39.44,45.75,,,,,,,,,,,,,11.87,9.22,14.54,,,,,,,,,,,,,,,,,,,9.65,6.45,12.69,,,,,,,10.37,7.95,13.13,,,,,,
2024-07-25,,,,,,,,,,,,,18.88,16.37,21.97,,,,,,,,,,,,,42.83,39.37,45.69,,,,,,,,,,,,,11.88,9.29,14.51,,,,,,,,,,,,,,,,,,,9.62,6.46,12.67,,,,,,,10.39,8.02,13.14,,,,,,
2024-07-26,,,,,,,,,,,,,18.91,16.42,21.97,,,,,,,,,,,,,42.79,39.36,45.64,,,,,,,,,,,,,11.89,9.36,14.48,,,,,,,,,,,,,,,,,,,9.59,6.49,12.64,,,,,,,10.4,8.1,13.15,19.0,42.0,13.0,,14.0,9.0
2024-07-27,,,,,,,,,,,,,18.93,16.48,21.98,,,,,,,,,,,,,42.75,39.34,45.58,,,,,,,,,,,,,11.89,9.4,14.47,,,,,,,,,,,,,,,,,,,9.56,6.5,12.62,,,,,,,10.42,8.14,13.11,,,,,,
2024-07-28,,,,,,,,,,,,,18.96,16.54,21.99,,,,,,,,,,,,,42.71,39.33,45.59,,,,,,,,,,,,,11.9,9.41,14.42,,,,,,,,,,,,,,,,,,,9.54,6.53,12.59,,,,,,,10.43,8.17,13.1,,,,,,
2024-07-29,,,,,,,,,,,,,18.98,16.6,22.01,,,,,,,,,,,,,42.68,39.32,45.59,,,,,,,,,,,,,11.9,9.43,14.41,,,,,,,,,,,,,,,,,,,9.51,6.55,12.56,,,,,,,10.45,8.23,13.05,,,,,,
2024-07-30,,,,,,,,,,,,,19.01,16.67,22.02,,,,,,,,,,,,,42.64,39.38,45.58,,,,,,,,,,,,,11.91,9.48,14.4,,,,,,,,,,,,,,,,,,,9.48,6.57,12.5,,,,,,,10.47,8.27,13.01,16.0,42.0,13.0,,13.0,12.0
2024-07-31,,,,,,,,,,,,,19.04,16.73,22.03,,,,,,,,,,,,,42.6,39.42,45.52,,,,,,,,,,,,,11.91,9.52,14.39,,,,,,,,,,,,,,,,,,,9.45,6.61,12.38,,,,,,,10.48,8.31,13.03,,,,,,
2024-08-01,,,,,,,,,,,,,19.07,16.8,22.07,,,,,,,,,,,,,42.55,39.37,45.39,,,,,,,,,,,,,11.92,9.56,14.38,,,,,,,,,,,,,,,,,,,9.42,6.66,12.34,,,,,,,10.5,8.36,13.05,,,,,,
2024-08-02,,,,,,,,,,,,,19.11,16.88,22.08,,,,,,,,,,,,,42.51,39.29,45.34,,,,,,,,,,,,,11.92,9.58,14.36,,,,,,,,,,,,,,,,,,,9.4,6.68,12.33,,,,,,,10.52,8.41,13.07,,,,,,
2024-08-03,,,,,,,,,,,,,19.14,16.92,22.06,,,,,,,,,,,,,42.47,39.25,45.21,,,,,,,,,,,,,11.92,9.61,14.35,,,,,,,,,,,,,,,,,,,9.37,6.7,12.26,,,,,,,10.54,8.45,13.09,,,,,,
2024-08-04,,,,,,,,,,,,,19.17,16.94,22.05,,,,,,,,,,,,,42.43,39.23,45.16,,,,,,,,,,,,,11.92,9.65,14.33,,,,,,,,,,,,,,,,,,,9.34,6.72,12.2,,,,,,,10.56,8.51,13.11,18.0,44.0,11.0,,8.0,11.0
2024-08-05,,,,,,,,,,,,,19.21,16.97,22.04,,,,,,,,,,,,,42.39,39.22,45.1,,,,,,,,,,,,,11.93,9.69,14.29,,,,,,,,,,,,,,,,,,,9.31,6.74,12.12,,,,,,,10.58,8.53,13.12,,,,,,
2024-08-06,,,,,,,,,,,,,19.25,17.05,22.05,,,,,,,,,,,,,42.35,39.21,45.05,,,,,,,,,,,,,11.93,9.74,14.27,,,,,,,,,,,,,,,,,,,9.28,6.76,12.05,,,,,,,10.6,8.57,13.14,,,,,,
2024-08-07,,,,,,,,,,,,,19.28,17.13,22.12,,,,,,,,,,,,,42.3,39.17,44.99,,,,,,,,,,,,,11.93,9.78,14.24,,,,,,,,,,,,,,,,,,,9.26,6.79,11.98,,,,,,,10.63,8.61,13.16,,,,,,
2024-08-08,,,,,,,,,,,,,19.32,17.15,22.21,,,,,,,,,,,,,42.26,39.14,44.97,,,,,,,,,,,,,11.93,9.82,14.21,,,,,,,,,,,,,,,,,,,9.23,6.82,11.9,,,,,,,10.65,8.65,13.18,,,,,,
2024-08-09,,,,,,,,,,,,,19.35,17.17,22.24,,,,,,,,,,,,,42.22,39.16,44.95,,,,,,,,,,,,,11.92,9.86,14.19,,,,,,,,,,,,,,,,,,,9.2,6.84,11.83,,,,,,,10.68,8.69,13.18,,,,,,
2024-08-10,,,,,,,,,,,,,19.39,17.17,22.24,,,,,,,,,,,,,42.18,39.15,44.91,,,,,,,,,,,,,11.92,9.88,14.19,,,,,,,,,,,,,,,,,,,9.17,6.83,11.76,,,,,,,10.7,8.73,13.18,,,,,,
2024-08-11,,,,,,,,,,,,,19.43,17.24,22.27,,,,,,,,,,,,,42.14,39.14,44.84,,,,,,,,,,,,,11.92,9.88,14.21,,,,,,,,,,,,,,,,,,,9.15,6.78,11.72,,,,,,,10.72,8.8,13.18,,,,,,
2024-08-12,,,,,,,,,,,,,19.46,17.3,22.29,,,,,,,,,,,,,42.1,39.13,44.76,,,,,,,,,,,,,11.92,9.87,14.17,,,,,,,,,,,,,,,,,,,9.12,6.78,11.67,,,,,,,10.75,8.82,13.17,,,,,,
2024-08-13,,,,,,,,,,,,,19.5,17.34,22.37,,,,,,,,,,,,,42.06,39.11,44.71,,,,,,,,,,,,,11.92,9.88,14.09,,,,,,,,,,,,,,,,,,,9.09,6.79,11.59,,,,,,,10.77,8.86,13.18,,,,,,
2024-08-14,,,,,,,,,,,,,19.53,17.36,22.33,,,,,,,,,,,,,42.02,39.09,44.67,,,,,,,,,,,,,11.91,9.93,14.02,,,,,,,,,,,,,,,,,,,9.07,6.8,11.53,,,,,,,10.8,8.89,13.18,,,,,,
2024-08-15,,,,,,,,,,,,,19.57,17.39,22.3,,,,,,,,,,,,,41.98,39.09,44.56,,,,,,,,,,,,,11.91,9.98,13.98,,,,,,,,,,,,,,,,,,,9.04,6.77,11.45,,,,,,,10.83,8.94,13.17,17.0,45.0,11.0,,9.0,11.0
2024-08-16,,,,,,,,,,,,,19.6,17.42,22.31,,,,,,,,,,,,,41.94,39.06,44.53,,,,,,,,,,,,,11.91,9.95,13.94,,,,,,,,,,,,,,,,,,,9.02,6.74,11.38,,,,,,,10.85,8.98,13.17,,,,,,
2024-08-17,,,,,,,,,,,,,19.64,17.44,22.31,,,,,,,,,,,,,41.9,39.03,44.53,,,,,,,,,,,,,11.9,9.91,13.91,,,,,,,,,,,,,,,,,,,8.99,6.72,11.32,,,,,,,10.88,9.02,13.17,,,,,,
2024-08-18,,,,,,,,,,,,,19.67,17.47,22.32,,,,,,,,,,,,,41.87,39.0,44.52,,,,,,,,,,,,,11.9,9.9,13.87,,,,,,,,,,,,,,,,,,,8.97,6.71,11.25,,,,,,,10.91,9.07,13.19,,,,,,
2024-08-19,,,,,,,,,,,,,19.71,17.46,22.34,,,,,,,,,,,,,41.83,38.96,44.48,,,,,,,,,,,,,11.9,9.99,13.82,,,,,,,,,,,,,,,,,,,8.94,6.67,11.2,,,,,,,10.94,9.11,13.18,,,,,,
2024-08-20,,,,,,,,,,,,,19.74,17.44,22.36,,,,,,,,,,,,,41.79,38.93,44.44,,,,,,,,,,,,,11.89,10.08,13.8,,,,,,,,,,,,,,,,,,,8.92,6.65,11.16,,,,,,,10.97,9.16,13.18,,,,,,
2024-08-21,,,,,,,,,,,,,19.77,17.43,22.38,,,,,,,,,,,,,41.75,38.89,44.4,,,,,,,,,,,,,11.89,10.05,13.77,,,,,,,,,,,,,,,,,,,8.89,6.63,11.15,,,,,,,11.0,9.2,13.19,,,,,,
2024-08-22,,,,,,,,,,,,,19.81,17.41,22.42,,,,,,,,,,,,,41.71,38.95,44.36,,,,,,,,,,,,,11.89,10.02,13.8,,,,,,,,,,,,,,,,,,,8.87,6.61,11.12,,,,,,,11.03,9.25,13.2,,,,,,
2024-08-23,,,,,,,,,,,,,19.84,17.4,22.44,,,,,,,,,,,,,41.67,38.9,44.32,,,,,,,,,,,,,11.88,9.99,13.83,,,,,,,,,,,,,,,,,,,8.84,6.58,11.1,,,,,,,11.06,9.27,13.21,,,,,,
2024-08-24,,,,,,,,,,,,,19.87,17.38,22.47,,,,,,,,,,,,,41.63,38.85,44.27,,,,,,,,,,,,,11.88,9.97,13.87,,,,,,,,,,,,,,,,,,,8.82,6.59,11.02,,,,,,,11.1,9.28,13.22,,,,,,
2024-08-25,,,,,,,,,,,,,19.91,17.37,22.5,,,,,,,,,,,,,41.59,38.8,44.22,,,,,,,,,,,,,11.88,9.95,13.9,,,,,,,,,,,,,,,,,,,8.8,6.64,10.98,,,,,,,11.14,9.33,13.22,,,,,,
2024-08-26,,,,,,,,,,,,,19.94,17.38,22.53,,,,,,,,,,,,,41.55,38.76,44.18,,,,,,,,,,,,,11.87,9.95,13.94,,,,,,,,,,,,,,,,,,,8.77,6.67,10.97,,,,,,,11.17,9.38,13.19,,,,,,
2024-08-27,,,,,,,,,,,,,19.97,17.38,22.6,,,,,,,,,,,,,41.51,38.72,44.14,,,,,,,,,,,,,11.87,9.98,13.98,,,,,,,,,,,,,,,,,,,8.75,6.66,10.95,,,,,,,11.21,9.42,13.17,,,,,,
2024-08-28,,,,,,,,,,,,,20.01,17.38,22.7,,,,,,,,,,,,,41.47,38.68,44.08,,,,,,,,,,,,,11.87,10.01,14.01,,,,,,,,,,,,,,,,,,,8.73,6.65,10.94,,,,,,,11.25,9.43,13.16,,,,,,
2024-08-29,,,,,,,,,,,,,20.04,17.39,22.77,,,,,,,,,,,,,41.43,38.66,44.03,,,,,,,,,,,,,11.87,10.02,14.04,,,,,,,,,,,,,,,,,,,8.71,6.67,10.92,,,,,,,11.29,9.45,13.14,,,,,,
2024-08-30,,,,,,,,,,,,,20.07,17.39,22.83,,,,,,,,,,,,,41.39,38.65,43.97,,,,,,,,,,,,,11.86,10.0,14.07,,,,,,,,,,,,,,,,,,,8.69,6.69,10.92,,,,,,,11.33,9.53,13.16,,,,,,
2024-08-31,,,,,,,,,,,,,20.1,17.38,22.85,,,,,,,,,,,,,41.35,38.64,43.87,,,,,,,,,,,,,11.86,10.0,14.01,,,,,,,,,,,,,,,,,,,8.66,6.71,10.91,,,,,,,11.38,9.58,13.17,,,,,,
2024-09-01,,,,,,,,,,,,,20.14,17.38,22.87,,,,,,,,,,,,,41.31,38.64,43.73,,,,,,,,,,,,,11.86,10.0,13.93,,,,,,,,,,,,,,,,,,,8.64,6.71,10.91,,,,,,,11.42,9.61,13.2,20.0,41.0,11.0,,9.0,11.0
2024-09-02,,,,,,,,,,,,,20.17,17.39,22.88,,,,,,,,,,,,,41.27,38.63,43.7,,,,,,,,,,,,,11.86,10.0,13.85,,,,,,,,,,,,,,,,,,,8.62,6.69,10.92,,,,,,,11.47,9.62,13.27,,,,,,
2024-09-03,,,,,,,,,,,,,20.2,17.39,22.94,,,,,,,,,,,,,41.23,38.62,43.69,,,,,,,,,,,,,11.85,10.0,13.78,,,,,,,,,,,,,,,,,,,8.6,6.69,10.92,,,,,,,11.51,9.64,13.33,,,,,,
2024-09-04,,,,,,,,,,,,,20.23,17.39,23.02,,,,,,,,,,,,,41.19,38.62,43.62,,,,,,,,,,,,,11.85,10.01,13.79,,,,,,,,,,,,,,,,,,,8.58,6.66,10.83,,,,,,,11.56,9.68,13.39,,,,,,
2024-09-05,,,,,,,,,,,,,20.27,17.4,22.99,,,,,,,,,,,,,41.14,38.62,43.56,,,,,,,,,,,,,11.85,10.0,13.79,,,,,,,,,,,,,,,,,,,8.56,6.64,10.83,,,,,,,11.61,9.72,13.46,,,,,,
2024-09-06,,,,,,,,,,,,,20.3,17.44,23.04,,,,,,,,,,,,,41.1,38.57,43.48,,,,,,,,,,,,,11.84,9.99,13.79,,,,,,,,,,,,,,,,,,,8.54,6.61,10.79,,,,,,,11.66,9.76,13.52,,,,,,
2024-09-07,,,,,,,,,,,,,20.34,17.54,23.08,,,,,,,,,,,,,41.06,38.52,43.45,,,,,,,,,,,,,11.84,9.99,13.8,,,,,,,,,,,,,,,,,,,8.52,6.59,10.73,,,,,,,11.71,9.81,13.62,,,,,,
2024-09-08,,,,,,,,,,,,,20.37,17.6,23.13,,,,,,,,,,,,,41.01,38.51,43.42,,,,,,,,,,,,,11.84,9.98,13.81,,,,,,,,,,,,,,,,,,,8.5,6.56,10.74,,,,,,,11.76,9.85,13.7,,,,,,
2024-09-09,,,,,,,,,,,,,20.41,17.63,23.15,,,,,,,,,,,,,40.97,38.5,43.39,,,,,,,,,,,,,11.83,9.93,13.79,,,,,,,,,,,,,,,,,,,8.48,6.53,10.68,,,,,,,11.81,9.86,13.74,,,,,,
2024-09-10,,,,,,,,,,,,,20.44,17.66,23.14,,,,,,,,,,,,,40.92,38.45,43.36,,,,,,,,,,,,,11.82,9.9,13.78,,,,,,,,,,,,,,,,,,,8.47,6.51,10.66,,,,,,,11.86,9.88,13.87,,,,,,
2024-09-11,,,,,,,,,,,,,20.48,17.67,23.13,,,,,,,,,,,,,40.88,38.38,43.31,,,,,,,,,,,,,11.82,9.88,13.77,,,,,,,,,,,,,,,,,,,8.45,6.49,10.66,,,,,,,11.92,9.9,13.89,17.0,45.0,13.0,,8.0,10.0
2024-09-12,,,,,,,,,,,,,20.51,17.69,23.15,,,,,,,,,,,,,40.83,38.29,43.25,,,,,,,,,,,,,11.81,9.84,13.76,,,,,,,,,,,,,,,,,,,8.43,6.46,10.65,,,,,,,11.97,9.98,13.87,27.0,34.0,15.0,,6.0,12.0
2024-09-13,,,,,,,,,,,,,20.55,17.74,23.18,,,,,,,,,,,,,40.79,38.25,43.14,,,,,,,,,,,,,11.8,9.84,13.75,,,,,,,,,,,,,,,,,,,8.41,6.45,10.6,,,,,,,12.03,10.05,13.85,,,,,,
2024-09-14,,,,,,,,,,,,,20.59,17.77,23.21,,,,,,,,,,,,,40.74,38.21,43.04,,,,,,,,,,,,,11.8,9.82,13.73,,,,,,,,,,,,,,,,,,,8.39,6.43,10.53,,,,,,,12.08,10.09,13.87,,,,,,
2024-09-15,,,,,,,,,,,,,20.63,17.8,23.24,,,,,,,,,,,,,40.7,38.17,43.02,,,,,,,,,,,,,11.79,9.8,13.7,,,,,,,,,,,,,,,,,,,8.37,6.41,10.46,,,,,,,12.14,10.13,13.9,,,,,,
2024-09-16,,,,,,,,,,,,,20.66,17.85,23.27,,,,,,,,,,,,,40.65,38.13,43.01,,,,,,,,,,,,,11.78,9.81,13.69,,,,,,,,,,,,,,,,,,,8.36,6.39,10.41,,,,,,,12.19,10.17,14.0,,,,,,
2024-09-17,,,,,,,,,,,,,20.7,17.9,23.3,,,,,,,,,,,,,40.61,38.09,42.97,,,,,,,,,,,,,11.77,9.8,13.69,,,,,,,,,,,,,,,,,,,8.34,6.37,10.38,,,,,,,12.25,10.18,14.09,,,,,,
2024-09-18,,,,,,,,,,,,,20.74,17.94,23.35,,,,,,,,,,,,,40.56,38.04,42.95,,,,,,,,,,,,,11.76,9.77,13.68,,,,,,,,,,,,,,,,,,,8.32,6.35,10.37,,,,,,,12.3,10.22,14.17,,,,,,
2024-09-19,,,,,,,,,,,,,20.78,17.93,23.44,,,,,,,,,,,,,40.52,38.01,42.92,,,,,,,,,,,,,11.75,9.74,13.67,,,,,,,,,,,,,,,,,,,8.31,6.33,10.35,,,,,,,12.36,10.29,14.22,,,,,,
2024-09-20,,,,,,,,,,,,,20.81,17.93,23.49,,,,,,,,,,,,,40.47,37.97,42.9,,,,,,,,,,,,,11.74,9.73,13.66,,,,,,,,,,,,,,,,,,,8.29,6.3,10.31,,,,,,,12.42,10.33,14.27,,,,,,
2024-09-21,,,,,,,,,,,,,20.85,17.93,23.51,,,,,,,,,,,,,40.43,37.93,42.88,,,,,,,,,,,,,11.73,9.74,13.63,,,,,,,,,,,,,,,,,,,8.28,6.26,10.32,,,,,,,12.47,10.37,14.41,,,,,,
2024-09-22,,,,,,,,,,,,,20.89,17.99,23.53,,,,,,,,,,,,,40.38,37.89,42.85,,,,,,,,,,,,,11.71,9.75,13.61,,,,,,,,,,,,,,,,,,,8.26,6.26,10.31,,,,,,,12.53,10.41,14.51,,,,,,
2024-09-23,,,,,,,,,,,,,20.92,18.02,23.58,,,,,,,,,,,,,40.33,37.86,42.82,,,,,,,,,,,,,11.7,9.7,13.58,,,,,,,,,,,,,,,,,,,8.25,6.21,10.29,,,,,,,12.58,10.45,14.59,17.0,42.0,12.0,,8.0,11.0
2024-09-24,,,,,,,,,,,,,20.96,18.13,23.65,,,,,,,,,,,,,40.29,37.83,42.79,,,,,,,,,,,,,11.69,9.66,13.6,,,,,,,,,,,,,,,,,,,8.24,6.17,10.29,,,,,,,12.64,10.5,14.68,,,,,,
2024-09-25,,,,,,,,,,,,,21.0,18.27,23.7,,,,,,,,,,,,,40.24,37.82,42.77,,,,,,,,,,,,,11.68,9.65,13.57,,,,,,,,,,,,,,,,,,,8.23,6.15,10.28,,,,,,,12.69,10.54,14.75,,,,,,
2024-09-26,,,,,,,,,,,,,21.03,18.33,23.72,,,,,,,,,,,,,40.2,37.8,42.74,,,,,,,,,,,,,11.66,9.6,13.52,,,,,,,,,,,,,,,,,,,8.22,6.16,10.27,,,,,,,12.74,10.58,14.89,,,,,,
2024-09-27,,,,,,,,,,,,,21.06,18.38,23.76,,,,,,,,,,,,,40.15,37.79,42.7,,,,,,,,,,,,,11.65,9.53,13.46,,,,,,,,,,,,,,,,,,,8.21,6.16,10.26,,,,,,,12.8,10.62,14.98,,,,,,
2024-09-28,,,,,,,,,,,,,21.1,18.42,23.79,,,,,,,,,,,,,40.11,37.77,42.65,,,,,,,,,,,,,11.64,9.47,13.42,,,,,,,,,,,,,,,,,,,8.2,6.13,10.22,,,,,,,12.85,10.66,15.03,18.0,39.0,10.0,,9.0,12.0
2024-09-29,,,,,,,,,,,,,21.13,18.41,23.82,,,,,,,,,,,,,40.07,37.76,42.61,,,,,,,,,,,,,11.63,9.44,13.36,,,,,,,,,,,,,,,,,,,8.19,6.1,10.17,,,,,,,12.9,10.64,15.06,,,,,,
2024-09-30,,,,,,,,,,,,,21.16,18.4,23.86,,,,,,,,,,,,,40.02,37.71,42.55,,,,,,,,,,,,,11.61,9.41,13.37,,,,,,,,,,,,,,,,,,,8.19,6.07,10.14,,,,,,,12.95,10.62,15.07,,,,,,
2024-10-01,,,,,,,,,,,,,21.18,18.42,23.88,,,,,,,,,,,,,39.98,37.65,42.46,,,,,,,,,,,,,11.6,9.39,13.38,,,,,,,,,,,,,,,,,,,8.19,6.05,10.19,,,,,,,12.99,10.69,15.1,,,,,,
2024-10-02,,,,,,,,,,,,,21.21,18.44,23.91,,,,,,,,,,,,,39.94,37.61,42.36,,,,,,,,,,,,,11.59,9.37,13.4,,,,,,,,,,,,,,,,,,,8.18,6.04,10.15,,,,,,,13.04,10.77,15.1,,,,,,
2024-10-03,,,,,,,,,,,,,21.23,18.52,23.94,,,,,,,,,,,,,39.9,37.56,42.34,,,,,,,,,,,,,11.57,9.33,13.43,,,,,,,,,,,,,,,,,,,8.18,6.02,10.11,,,,,,,13.08,10.87,15.11,,,,,,
2024-10-04,,,,,,,,,,,,,21.26,18.6,23.99,,,,,,,,,,,,,39.86,37.51,42.33,,,,,,,,,,,,,11.56,9.33,13.44,,,,,,,,,,,,,,,,,,,8.19,6.01,10.13,,,,,,,13.12,10.89,15.15,,,,,,
2024-10-05,,,,,,,,,,,,,21.28,18.66,24.02,,,,,,,,,,,,,39.82,37.46,42.26,,,,,,,,,,,,,11.55,9.35,13.47,,,,,,,,,,,,,,,,,,,8.19,6.0,10.16,,,,,,,13.17,10.92,15.25,,,,,,
2024-10-06,,,,,,,,,,,,,21.3,18.71,24.05,,,,,,,,,,,,,39.78,37.42,42.19,,,,,,,,,,,,,11.54,9.34,13.47,,,,,,,,,,,,,,,,,,,8.19,5.99,10.21,,,,,,,13.2,10.95,15.29,,,,,,
2024-10-07,,,,,,,,,,,,,21.31,18.78,24.08,,,,,,,,,,,,,39.75,37.39,42.1,,,,,,,,,,,,,11.53,9.33,13.39,,,,,,,,,,,,,,,,,,,8.2,5.97,10.2,,,,,,,13.24,10.98,15.31,28.0,39.5,11.5,,7.0,12.0
2024-10-08,,,,,,,,,,,,,21.33,18.8,24.11,,,,,,,,,,,,,39.71,37.36,41.97,,,,,,,,,,,,,11.51,9.32,13.34,,,,,,,,,,,,,,,,,,,8.2,5.95,10.16,,,,,,,13.28,11.01,15.32,,,,,,
2024-10-09,,,,,,,,,,,,,21.34,18.81,24.14,,,,,,,,,,,,,39.68,37.36,41.89,,,,,,,,,,,,,11.5,9.29,13.3,,,,,,,,,,,,,,,,,,,8.21,5.95,10.12,,,,,,,13.31,11.05,15.33,,,,,,
2024-10-10,,,,,,,,,,,,,21.35,18.83,24.17,,,,,,,,,,,,,39.65,37.38,41.81,,,,,,,,,,,,,11.49,9.27,13.27,,,,,,,,,,,,,,,,,,,8.22,5.97,10.09,,,,,,,13.34,11.08,15.34,,,,,,
2024-10-11,,,,,,,,,,,,,21.36,18.84,24.19,,,,,,,,,,,,,39.61,37.38,41.75,,,,,,,,,,,,,11.48,9.25,13.24,,,,,,,,,,,,,,,,,,,8.23,5.99,10.05,,,,,,,13.38,11.11,15.35,,,,,,
2024-10-12,,,,,,,,,,,,,21.37,18.85,24.21,,,,,,,,,,,,,39.58,37.35,41.7,,,,,,,,,,,,,11.47,9.25,13.23,,,,,,,,,,,,,,,,,,,8.24,6.0,10.02,,,,,,,13.41,11.15,15.36,,,,,,
2024-10-13,,,,,,,,,,,,,21.38,18.87,24.24,,,,,,,,,,,,,39.55,37.33,41.64,,,,,,,,,,,,,11.46,9.23,13.25,,,,,,,,,,,,,,,,,,,8.26,6.03,10.02,,,,,,,13.44,11.18,15.38,,,,,,
2024-10-14,,,,,,,,,,,,,21.39,18.88,24.26,,,,,,,,,,,,,39.52,37.3,41.62,,,,,,,,,,,,,11.46,9.2,13.22,,,,,,,,,,,,,,,,,,,8.27,6.05,10.02,,,,,,,13.47,11.22,15.43,19.0,42.0,11.0,,8.0,14.0
2024-10-15,,,,,,,,,,,,,21.39,18.89,24.27,,,,,,,,,,,,,39.49,37.27,41.58,,,,,,,,,,,,,11.45,9.2,13.17,,,,,,,,,,,,,,,,,,,8.28,6.06,10.04,,,,,,,13.5,11.26,15.45,19.0,38.0,11.0,,8.0,13.0
2024-10-16,,,,,,,,,,,,,21.4,18.93,24.29,,,,,,,,,,,,,39.47,37.24,41.51,,,,,,,,,,,,,11.44,9.16,13.12,,,,,,,,,,,,,,,,,,,8.3,6.07,10.09,,,,,,,13.52,11.3,15.49,,,,,,
2024-10-17,,,,,,,,,,,,,21.4,18.98,24.31,,,,,,,,,,,,,39.44,37.21,41.43,,,,,,,,,,,,,11.43,9.16,13.12,,,,,,,,,,,,,,,,,,,8.31,6.08,10.14,,,,,,,13.55,11.34,15.54,,,,,,
2024-10-18,,,,,,,,,,,,,21.4,19.02,24.32,,,,,,,,,,,,,39.41,37.2,41.36,,,,,,,,,,,,,11.42,9.19,13.13,,,,,,,,,,,,,,,,,,,8.33,6.1,10.14,,,,,,,13.58,11.38,15.59,,,,,,
2024-10-19,,,,,,,,,,,,,21.4,19.02,24.34,,,,,,,,,,,,,39.39,37.18,41.28,,,,,,,,,,,,,11.41,9.2,13.1,,,,,,,,,,,,,,,,,,,8.34,6.12,10.14,,,,,,,13.61,11.38,15.64,,,,,,
2024-10-20,,,,,,,,,,,,,21.4,19.01,24.32,,,,,,,,,,,,,39.37,37.16,41.22,,,,,,,,,,,,,11.41,9.21,13.09,,,,,,,,,,,,,,,,,,,8.36,6.13,10.13,,,,,,,13.63,11.39,15.7,,,,,,
2024-10-21,,,,,,,,,,,,,21.4,19.01,24.31,,,,,,,,,,,,,39.34,37.15,41.15,,,,,,,,,,,,,11.4,9.19,13.11,,,,,,,,,,,,,,,,,,,8.38,6.16,10.14,,,,,,,13.66,11.39,15.75,,,,,,
