date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Grn,Grn (low),Grn (high),SNP,SNP (low),SNP (high),PC,PC (low),PC (high),Reform,Reform (low),Reform (high),Con (2019-24),Con (2019-24) (low),Con (2019-24) (high),Grn (2019-24),Grn (2019-24) (low),Grn (2019-24) (high),LDem (2019-24),LDem (2019-24) (low),LDem (2019-24) (high),Lab (2019-24),Lab (2019-24) (low),Lab (2019-24) (high),PC (2019-24),PC (2019-24) (low),PC (2019-24) (high),Reform (2019-24),Reform (2019-24) (low),Reform (2019-24) (high),SNP (2019-24),SNP (2019-24) (low),SNP (2019-24) (high),Con (poll),Lab (poll),LDem (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2020-05-18,,,,,,,,,,,,,,,,,,,,,,67.0,65.42,68.56,2.08,1.49,2.61,4.84,4.35,5.25,19.21,17.61,21.1,0.74,0.48,0.93,1.94,1.61,2.35,3.11,2.86,3.47,,,,,,,
2020-05-19,,,,,,,,,,,,,,,,,,,,,,66.95,65.39,68.47,2.08,1.5,2.61,4.84,4.35,5.25,19.26,17.66,21.11,0.74,0.49,0.93,1.95,1.62,2.37,3.11,2.86,3.47,70.0,17.0,5.0,2.0,3.0,1.0,1.0
2020-05-20,,,,,,,,,,,,,,,,,,,,,,66.9,65.35,68.37,2.08,1.51,2.6,4.84,4.36,5.25,19.3,17.74,21.11,0.74,0.49,0.93,1.96,1.62,2.38,3.11,2.85,3.46,,,,,,,
2020-05-21,,,,,,,,,,,,,,,,,,,,,,66.84,65.3,68.23,2.08,1.53,2.6,4.84,4.35,5.26,19.35,17.86,21.12,0.74,0.49,0.93,1.97,1.63,2.39,3.11,2.85,3.46,,,,,,,
2020-05-22,,,,,,,,,,,,,,,,,,,,,,66.79,65.22,68.17,2.09,1.54,2.59,4.84,4.35,5.26,19.39,17.98,21.13,0.74,0.49,0.93,1.98,1.63,2.41,3.11,2.85,3.45,,,,,,,
2020-05-23,,,,,,,,,,,,,,,,,,,,,,66.73,65.17,68.11,2.09,1.54,2.59,4.85,4.34,5.27,19.43,18.04,21.13,0.74,0.5,0.93,1.99,1.63,2.42,3.11,2.85,3.45,,,,,,,
2020-05-24,,,,,,,,,,,,,,,,,,,,,,66.68,65.13,68.05,2.09,1.55,2.58,4.85,4.34,5.27,19.48,18.1,21.13,0.75,0.5,0.94,2.01,1.64,2.44,3.1,2.84,3.44,,,,,,,
2020-05-25,,,,,,,,,,,,,,,,,,,,,,66.62,65.08,67.96,2.09,1.55,2.58,4.85,4.33,5.28,19.52,18.16,21.14,0.75,0.5,0.94,2.02,1.65,2.45,3.1,2.85,3.44,,,,,,,
2020-05-26,,,,,,,,,,,,,,,,,,,,,,66.56,65.01,67.89,2.1,1.56,2.57,4.86,4.34,5.29,19.57,18.24,21.14,0.75,0.5,0.94,2.03,1.67,2.47,3.1,2.84,3.43,64.0,24.0,4.0,1.0,3.0,1.0,1.0
2020-05-27,,,,,,,,,,,,,,,,,,,,,,66.5,64.99,67.82,2.1,1.57,2.56,4.86,4.35,5.3,19.61,18.31,21.2,0.75,0.5,0.95,2.05,1.68,2.49,3.1,2.84,3.43,,,,,,,
2020-05-28,,,,,,,,,,,,,,,,,,,,,,66.43,64.93,67.73,2.1,1.58,2.55,4.87,4.36,5.31,19.66,18.37,21.24,0.75,0.51,0.95,2.06,1.7,2.5,3.09,2.84,3.42,,,,,,,
2020-05-29,,,,,,,,,,,,,,,,,,,,,,66.37,64.89,67.62,2.11,1.58,2.54,4.88,4.37,5.32,19.7,18.44,21.24,0.75,0.51,0.95,2.08,1.7,2.54,3.09,2.84,3.42,,,,,,,
2020-05-30,,,,,,,,,,,,,,,,,,,,,,66.31,64.84,67.45,2.11,1.58,2.55,4.88,4.38,5.33,19.74,18.52,21.26,0.76,0.52,0.96,2.09,1.7,2.57,3.09,2.83,3.41,63.0,23.0,5.0,3.0,4.0,0.0,2.0
2020-05-31,,,,,,,,,,,,,,,,,,,,,,66.24,64.79,67.37,2.11,1.58,2.56,4.89,4.38,5.34,19.79,18.59,21.27,0.76,0.52,0.96,2.11,1.7,2.58,3.09,2.83,3.41,,,,,,,
2020-06-01,,,,,,,,,,,,,,,,,,,,,,66.18,64.74,67.29,2.11,1.59,2.55,4.9,4.38,5.35,19.83,18.66,21.29,0.76,0.53,0.97,2.13,1.71,2.59,3.09,2.83,3.4,,,,,,,
2020-06-02,,,,,,,,,,,,,,,,,,,,,,66.11,64.68,67.21,2.12,1.6,2.55,4.91,4.39,5.37,19.87,18.71,21.31,0.76,0.53,0.97,2.14,1.73,2.6,3.09,2.83,3.41,,,,,,,
2020-06-03,,,,,,,,,,,,,,,,,,,,,,66.04,64.63,67.13,2.12,1.63,2.57,4.92,4.4,5.38,19.92,18.8,21.34,0.76,0.53,0.97,2.16,1.75,2.63,3.09,2.83,3.41,,,,,,,
2020-06-04,,,,,,,,,,,,,,,,,,,,,,65.98,64.58,67.03,2.12,1.64,2.57,4.93,4.41,5.41,19.96,18.85,21.38,0.76,0.53,0.98,2.18,1.77,2.65,3.09,2.83,3.41,,,,,,,
2020-06-05,,,,,,,,,,,,,,,,,,,,,,65.91,64.52,66.97,2.13,1.65,2.58,4.94,4.42,5.43,20.0,18.9,21.4,0.77,0.54,0.98,2.2,1.78,2.67,3.09,2.83,3.41,,,,,,,
2020-06-06,,,,,,,,,,,,,,,,,,,,,,65.84,64.47,66.89,2.13,1.67,2.59,4.95,4.42,5.44,20.04,18.95,21.41,0.77,0.55,0.98,2.21,1.79,2.71,3.09,2.83,3.41,,,,,,,
2020-06-07,,,,,,,,,,,,,,,,,,,,,,65.77,64.41,66.83,2.13,1.68,2.6,4.96,4.42,5.45,20.08,19.01,21.44,0.77,0.55,0.99,2.23,1.81,2.72,3.09,2.84,3.42,,,,,,,
2020-06-08,,,,,,,,,,,,,,,,,,,,,,65.7,64.35,66.75,2.13,1.69,2.6,4.97,4.42,5.46,20.12,19.08,21.45,0.77,0.55,0.99,2.25,1.82,2.74,3.09,2.84,3.42,,,,,,,
2020-06-09,,,,,,,,,,,,,,,,,,,,,,65.63,64.3,66.67,2.14,1.7,2.6,4.98,4.44,5.48,20.16,19.15,21.44,0.77,0.56,0.99,2.27,1.82,2.76,3.09,2.85,3.43,,,,,,,
2020-06-10,,,,,,,,,,,,,,,,,,,,,,65.56,64.26,66.6,2.14,1.71,2.6,4.99,4.45,5.5,20.2,19.23,21.42,0.77,0.56,0.99,2.3,1.84,2.78,3.09,2.84,3.43,,,,,,,
2020-06-11,,,,,,,,,,,,,,,,,,,,,,65.48,64.22,66.56,2.14,1.7,2.6,5.0,4.47,5.52,20.24,19.25,21.44,0.77,0.56,0.99,2.32,1.86,2.81,3.09,2.84,3.43,,,,,,,
2020-06-12,,,,,,,,,,,,,,,,,,,,,,65.41,64.16,66.5,2.14,1.7,2.6,5.02,4.49,5.54,20.28,19.26,21.46,0.77,0.56,0.99,2.34,1.87,2.84,3.09,2.84,3.43,66.0,21.0,3.0,1.0,3.0,1.0,3.0
2020-06-13,,,,,,,,,,,,,,,,,,,,,,65.34,64.07,66.42,2.14,1.69,2.6,5.03,4.5,5.55,20.31,19.31,21.48,0.77,0.56,0.99,2.36,1.9,2.86,3.1,2.84,3.44,,,,,,,
2020-06-14,,,,,,,,,,,,,,,,,,,,,,65.27,64.02,66.35,2.14,1.7,2.61,5.04,4.51,5.56,20.35,19.37,21.5,0.77,0.56,0.99,2.39,1.92,2.9,3.1,2.84,3.43,,,,,,,
2020-06-15,,,,,,,,,,,,,,,,,,,,,,65.2,63.96,66.24,2.14,1.71,2.6,5.06,4.51,5.6,20.38,19.42,21.52,0.77,0.56,0.99,2.41,1.93,2.93,3.1,2.84,3.44,,,,,,,
2020-06-16,,,,,,,,,,,,,,,,,,,,,,65.13,63.91,66.18,2.14,1.72,2.59,5.07,4.52,5.64,20.42,19.48,21.56,0.77,0.56,0.99,2.44,1.95,2.96,3.1,2.84,3.44,,,,,,,
2020-06-17,,,,,,,,,,,,,,,,,,,,,,65.06,63.86,66.11,2.14,1.72,2.58,5.09,4.51,5.66,20.45,19.53,21.6,0.76,0.56,0.99,2.46,1.97,2.99,3.11,2.84,3.44,,,,,,,
2020-06-18,,,,,,,,,,,,,,,,,,,,,,64.99,63.81,66.04,2.14,1.73,2.57,5.1,4.51,5.68,20.48,19.58,21.58,0.76,0.56,0.99,2.49,1.99,3.02,3.11,2.84,3.44,,,,,,,
2020-06-19,,,,,,,,,,,,,,,,,,,,,,64.92,63.76,65.97,2.13,1.73,2.56,5.12,4.5,5.71,20.51,19.63,21.56,0.76,0.56,0.99,2.51,2.01,3.05,3.11,2.84,3.45,,,,,,,
2020-06-20,,,,,,,,,,,,,,,,,,,,,,64.85,63.7,65.89,2.13,1.74,2.55,5.13,4.5,5.73,20.54,19.66,21.56,0.76,0.56,0.99,2.54,2.03,3.09,3.12,2.84,3.46,,,,,,,
2020-06-21,,,,,,,,,,,,,,,,,,,,,,64.78,63.65,65.81,2.13,1.74,2.54,5.15,4.5,5.75,20.57,19.7,21.57,0.76,0.55,0.98,2.57,2.05,3.13,3.12,2.84,3.48,,,,,,,
2020-06-22,,,,,,,,,,,,,,,,,,,,,,64.71,63.61,65.73,2.13,1.74,2.53,5.16,4.51,5.77,20.6,19.77,21.57,0.75,0.54,0.98,2.6,2.07,3.15,3.12,2.85,3.49,,,,,,,
2020-06-23,,,,,,,,,,,,,,,,,,,,,,64.64,63.56,65.66,2.13,1.75,2.52,5.18,4.52,5.79,20.63,19.79,21.57,0.75,0.54,0.98,2.62,2.09,3.17,3.13,2.85,3.49,,,,,,,
2020-06-24,,,,,,,,,,,,,,,,,,,,,,64.57,63.52,65.55,2.12,1.75,2.52,5.19,4.52,5.81,20.65,19.83,21.58,0.75,0.54,0.98,2.65,2.11,3.19,3.13,2.85,3.5,,,,,,,
2020-06-25,,,,,,,,,,,,,,,,,,,,,,64.5,63.45,65.49,2.12,1.74,2.51,5.21,4.52,5.83,20.68,19.9,21.59,0.75,0.54,0.97,2.68,2.13,3.22,3.14,2.85,3.51,,,,,,,
2020-06-26,,,,,,,,,,,,,,,,,,,,,,64.43,63.34,65.45,2.12,1.74,2.51,5.22,4.55,5.85,20.71,19.96,21.59,0.74,0.54,0.97,2.71,2.15,3.25,3.15,2.85,3.52,,,,,,,
2020-06-27,,,,,,,,,,,,,,,,,,,,,,64.36,63.27,65.38,2.11,1.74,2.51,5.24,4.55,5.87,20.73,19.99,21.59,0.74,0.54,0.97,2.74,2.18,3.27,3.15,2.84,3.53,,,,,,,
2020-06-28,,,,,,,,,,,,,,,,,,,,,,64.29,63.23,65.32,2.11,1.73,2.5,5.25,4.55,5.89,20.76,20.0,21.59,0.74,0.54,0.96,2.77,2.2,3.3,3.16,2.84,3.55,63.0,21.0,6.0,2.0,4.0,0.0,2.0
2020-06-29,,,,,,,,,,,,,,,,,,,,,,64.22,63.2,65.27,2.11,1.73,2.49,5.27,4.55,5.9,20.78,20.01,21.59,0.73,0.54,0.96,2.8,2.21,3.33,3.17,2.84,3.57,,,,,,,
2020-06-30,,,,,,,,,,,,,,,,,,,,,,64.15,63.16,65.2,2.1,1.72,2.47,5.28,4.56,5.93,20.8,20.02,21.59,0.73,0.54,0.96,2.83,2.23,3.36,3.18,2.85,3.6,,,,,,,
2020-07-01,,,,,,,,,,,,,,,,,,,,,,64.09,63.13,65.11,2.1,1.71,2.46,5.3,4.56,5.97,20.82,20.03,21.59,0.73,0.54,0.95,2.86,2.24,3.38,3.19,2.85,3.62,,,,,,,
2020-07-02,,,,,,,,,,,,,,,,,,,,,,64.02,63.1,65.03,2.1,1.71,2.45,5.31,4.57,6.0,20.84,20.08,21.58,0.73,0.53,0.95,2.89,2.25,3.4,3.19,2.85,3.63,,,,,,,
2020-07-03,,,,,,,,,,,,,,,,,,,,,,63.96,63.0,64.98,2.09,1.7,2.45,5.32,4.58,6.02,20.85,20.12,21.59,0.73,0.53,0.95,2.91,2.27,3.42,3.21,2.85,3.65,,,,,,,
2020-07-04,,,,,,,,,,,,,,,,,,,,,,63.9,62.95,64.94,2.09,1.69,2.44,5.34,4.6,6.03,20.87,20.12,21.64,0.72,0.52,0.94,2.94,2.28,3.44,3.22,2.85,3.66,,,,,,,
2020-07-05,,,,,,,,,,,,,,,,,,,,,,63.84,62.9,64.91,2.09,1.69,2.42,5.35,4.62,6.04,20.88,20.15,21.66,0.72,0.52,0.94,2.97,2.32,3.48,3.23,2.86,3.67,,,,,,,
2020-07-06,,,,,,,,,,,,,,,,,,,,,,63.78,62.86,64.86,2.08,1.69,2.41,5.36,4.64,6.04,20.9,20.18,21.7,0.72,0.51,0.94,3.0,2.36,3.51,3.24,2.86,3.69,,,,,,,
2020-07-07,,,,,,,,,,,,,,,,,,,,,,63.72,62.81,64.78,2.08,1.7,2.39,5.38,4.66,6.06,20.91,20.18,21.71,0.72,0.51,0.93,3.03,2.37,3.54,3.25,2.87,3.71,,,,,,,
2020-07-08,,,,,,,,,,,,,,,,,,,,,,63.66,62.76,64.71,2.08,1.7,2.39,5.39,4.67,6.08,20.92,20.15,21.72,0.72,0.51,0.93,3.06,2.43,3.56,3.26,2.89,3.73,,,,,,,
2020-07-09,,,,,,,,,,,,,,,,,,,,,,63.61,62.65,64.72,2.08,1.7,2.37,5.4,4.69,6.09,20.93,20.12,21.72,0.71,0.51,0.93,3.08,2.48,3.58,3.28,2.89,3.75,66.0,21.0,5.0,2.0,2.0,1.0,3.0
2020-07-10,,,,,,,,,,,,,,,,,,,,,,63.55,62.62,64.65,2.08,1.7,2.37,5.41,4.71,6.11,20.94,20.11,21.72,0.71,0.5,0.92,3.11,2.52,3.6,3.29,2.9,3.76,,,,,,,
2020-07-11,,,,,,,,,,,,,,,,,,,,,,63.5,62.56,64.58,2.07,1.71,2.37,5.42,4.73,6.12,20.94,20.1,21.72,0.71,0.5,0.92,3.14,2.55,3.63,3.3,2.9,3.78,,,,,,,
2020-07-12,,,,,,,,,,,,,,,,,,,,,,63.45,62.48,64.56,2.07,1.71,2.36,5.43,4.75,6.13,20.95,20.1,21.72,0.71,0.49,0.92,3.17,2.58,3.67,3.32,2.92,3.8,,,,,,,
2020-07-13,,,,,,,,,,,,,,,,,,,,,,63.4,62.39,64.51,2.07,1.7,2.35,5.44,4.76,6.14,20.95,20.11,21.72,0.71,0.49,0.92,3.19,2.6,3.68,3.33,2.93,3.83,,,,,,,
2020-07-14,,,,,,,,,,,,,,,,,,,,,,63.35,62.33,64.52,2.07,1.7,2.35,5.45,4.77,6.15,20.95,20.12,21.71,0.71,0.49,0.92,3.22,2.63,3.7,3.34,2.94,3.86,,,,,,,
2020-07-15,,,,,,,,,,,,,,,,,,,,,,63.3,62.28,64.49,2.07,1.69,2.35,5.46,4.77,6.16,20.96,20.13,21.71,0.71,0.49,0.92,3.25,2.65,3.73,3.36,2.94,3.89,,,,,,,
2020-07-16,,,,,,,,,,,,,,,,,,,,,,63.25,62.24,64.46,2.07,1.69,2.34,5.47,4.77,6.16,20.96,20.14,21.71,0.71,0.49,0.92,3.27,2.67,3.75,3.37,2.94,3.92,,,,,,,
2020-07-17,,,,,,,,,,,,,,,,,,,,,,63.2,62.21,64.44,2.07,1.68,2.35,5.48,4.78,6.17,20.96,20.15,21.7,0.71,0.49,0.92,3.3,2.7,3.79,3.38,2.95,3.94,,,,,,,
2020-07-18,,,,,,,,,,,,,,,,,,,,,,63.16,62.15,64.43,2.07,1.69,2.34,5.49,4.79,6.17,20.96,20.15,21.7,0.71,0.49,0.91,3.33,2.72,3.82,3.4,2.96,3.97,,,,,,,
2020-07-19,,,,,,,,,,,,,,,,,,,,,,63.11,62.11,64.42,2.07,1.69,2.34,5.49,4.79,6.19,20.95,20.16,21.69,0.71,0.48,0.91,3.35,2.75,3.84,3.41,2.96,4.01,,,,,,,
2020-07-20,,,,,,,,,,,,,,,,,,,,,,63.07,62.0,64.39,2.07,1.69,2.33,5.5,4.8,6.2,20.95,20.16,21.68,0.71,0.48,0.91,3.38,2.77,3.87,3.42,2.97,4.04,,,,,,,
2020-07-21,,,,,,,,,,,,,,,,,,,,,,63.02,61.95,64.34,2.07,1.7,2.33,5.51,4.81,6.21,20.95,20.17,21.67,0.71,0.48,0.92,3.4,2.8,3.89,3.43,2.98,4.07,,,,,,,
2020-07-22,,,,,,,,,,,,,,,,,,,,,,62.98,61.93,64.31,2.07,1.7,2.33,5.52,4.82,6.21,20.94,20.18,21.66,0.71,0.48,0.92,3.43,2.82,3.91,3.45,2.99,4.08,,,,,,,
2020-07-23,,,,,,,,,,,,,,,,,,,,,,62.94,61.88,64.3,2.07,1.69,2.33,5.53,4.83,6.21,20.94,20.19,21.65,0.71,0.47,0.92,3.46,2.85,3.94,3.46,3.01,4.09,65.0,20.0,5.0,2.0,3.0,1.0,4.0
2020-07-24,,,,,,,,,,,,,,,,,,,,,,62.9,61.81,64.29,2.07,1.69,2.33,5.54,4.85,6.2,20.93,20.2,21.65,0.71,0.47,0.92,3.48,2.87,3.95,3.47,3.02,4.1,,,,,,,
2020-07-25,,,,,,,,,,,,,,,,,,,,,,62.85,61.73,64.27,2.07,1.69,2.34,5.54,4.88,6.21,20.93,20.19,21.65,0.71,0.48,0.92,3.5,2.91,3.96,3.48,3.03,4.12,,,,,,,
2020-07-26,,,,,,,,,,,,,,,,,,,,,,62.81,61.65,64.26,2.07,1.69,2.35,5.55,4.89,6.21,20.92,20.17,21.66,0.71,0.49,0.91,3.53,2.96,3.98,3.49,3.04,4.13,,,,,,,
2020-07-27,,,,,,,,,,,,,,,,,,,,,,62.77,61.59,64.24,2.07,1.7,2.36,5.56,4.89,6.2,20.92,20.16,21.65,0.71,0.49,0.91,3.55,3.0,4.03,3.5,3.04,4.14,,,,,,,
2020-07-28,,,,,,,,,,,,,,,,,,,,,,62.73,61.54,64.22,2.08,1.7,2.36,5.57,4.89,6.19,20.91,20.16,21.62,0.72,0.49,0.91,3.58,3.04,4.05,3.51,3.05,4.16,,,,,,,
2020-07-29,,,,,,,,,,,,,,,,,,,,,,62.69,61.5,64.19,2.08,1.71,2.37,5.57,4.9,6.19,20.91,20.15,21.62,0.72,0.48,0.91,3.6,3.06,4.07,3.52,3.05,4.18,,,,,,,
2020-07-30,,,,,,,,,,,,,,,,,,,,,,62.65,61.46,64.15,2.08,1.71,2.38,5.58,4.91,6.19,20.9,20.13,21.63,0.72,0.48,0.91,3.62,3.07,4.1,3.53,3.06,4.2,,,,,,,
2020-07-31,,,,,,,,,,,,,,,,,,,,,,62.61,61.42,64.12,2.08,1.71,2.38,5.59,4.93,6.19,20.9,20.13,21.63,0.72,0.48,0.91,3.65,3.1,4.12,3.54,3.07,4.22,62.0,18.0,7.0,3.0,3.0,1.0,5.0
2020-08-01,,,,,,,,,,,,,,,,,,,,,,62.57,61.39,64.09,2.09,1.72,2.38,5.6,4.94,6.2,20.9,20.14,21.63,0.72,0.48,0.91,3.67,3.14,4.15,3.55,3.07,4.23,,,,,,,
2020-08-02,,,,,,,,,,,,,,,,,,,,,,62.53,61.35,64.06,2.09,1.73,2.39,5.6,4.96,6.21,20.89,20.14,21.62,0.72,0.48,0.91,3.69,3.17,4.17,3.56,3.08,4.23,,,,,,,
2020-08-03,,,,,,,,,,,,,,,,,,,,,,62.49,61.29,64.05,2.09,1.73,2.4,5.61,4.98,6.21,20.89,20.12,21.62,0.72,0.48,0.91,3.72,3.19,4.19,3.56,3.06,4.24,,,,,,,
2020-08-04,,,,,,,,,,,,,,,,,,,,,,62.45,61.24,64.03,2.1,1.74,2.4,5.61,5.0,6.2,20.89,20.11,21.62,0.72,0.48,0.91,3.74,3.21,4.23,3.57,3.05,4.24,,,,,,,
2020-08-05,,,,,,,,,,,,,,,,,,,,,,62.41,61.19,64.0,2.1,1.75,2.4,5.62,5.02,6.2,20.89,20.09,21.63,0.72,0.47,0.92,3.76,3.24,4.25,3.58,3.04,4.24,62.0,22.0,8.0,2.0,2.0,1.0,2.0
2020-08-06,,,,,,,,,,,,,,,,,,,,,,62.37,61.12,63.97,2.1,1.76,2.41,5.62,5.03,6.22,20.89,20.08,21.63,0.72,0.47,0.92,3.78,3.28,4.28,3.58,3.04,4.24,,,,,,,
2020-08-07,,,,,,,,,,,,,,,,,,,,,,62.34,61.05,63.93,2.11,1.77,2.41,5.63,5.04,6.21,20.89,20.06,21.63,0.72,0.47,0.91,3.8,3.32,4.3,3.59,3.05,4.24,,,,,,,
2020-08-08,,,,,,,,,,,,,,,,,,,,,,62.3,60.98,63.88,2.11,1.78,2.42,5.63,5.05,6.21,20.89,20.05,21.64,0.72,0.47,0.91,3.82,3.35,4.32,3.6,3.06,4.24,,,,,,,
2020-08-09,,,,,,,,,,,,,,,,,,,,,,62.26,60.91,63.81,2.12,1.79,2.43,5.64,5.05,6.21,20.89,20.04,21.65,0.72,0.47,0.9,3.84,3.37,4.34,3.6,3.07,4.25,,,,,,,
2020-08-10,,,,,,,,,,,,,,,,,,,,,,62.22,60.86,63.75,2.12,1.79,2.44,5.64,5.05,6.22,20.9,20.05,21.65,0.71,0.47,0.9,3.86,3.39,4.36,3.61,3.08,4.24,,,,,,,
2020-08-11,,,,,,,,,,,,,,,,,,,,,,62.18,60.81,63.69,2.13,1.8,2.45,5.65,5.06,6.24,20.9,20.07,21.65,0.71,0.48,0.9,3.88,3.42,4.38,3.61,3.08,4.24,,,,,,,
2020-08-12,,,,,,,,,,,,,,,,,,,,,,62.14,60.76,63.66,2.13,1.8,2.45,5.65,5.07,6.25,20.9,20.09,21.65,0.71,0.48,0.9,3.9,3.44,4.4,3.61,3.08,4.24,64.0,20.0,4.0,3.0,5.0,1.0,3.0
2020-08-13,,,,,,,,,,,,,,,,,,,,,,62.1,60.71,63.63,2.14,1.81,2.46,5.66,5.08,6.26,20.91,20.12,21.67,0.71,0.48,0.9,3.92,3.47,4.42,3.62,3.08,4.24,,,,,,,
2020-08-14,,,,,,,,,,,,,,,,,,,,,,62.05,60.67,63.58,2.14,1.81,2.48,5.66,5.09,6.27,20.91,20.11,21.67,0.71,0.49,0.9,3.94,3.48,4.45,3.62,3.08,4.25,,,,,,,
2020-08-15,,,,,,,,,,,,,,,,,,,,,,62.01,60.63,63.55,2.15,1.82,2.49,5.66,5.1,6.27,20.92,20.1,21.67,0.71,0.49,0.9,3.96,3.5,4.46,3.63,3.08,4.24,,,,,,,
2020-08-16,,,,,,,,,,,,,,,,,,,,,,61.97,60.59,63.51,2.16,1.83,2.5,5.67,5.1,6.27,20.92,20.09,21.68,0.71,0.49,0.9,3.98,3.53,4.48,3.63,3.09,4.23,,,,,,,
2020-08-17,,,,,,,,,,,,,,,,,,,,,,61.93,60.55,63.44,2.16,1.83,2.51,5.67,5.11,6.27,20.93,20.1,21.7,0.71,0.49,0.9,4.0,3.55,4.5,3.63,3.1,4.23,,,,,,,
2020-08-18,,,,,,,,,,,,,,,,,,,,,,61.89,60.51,63.39,2.17,1.85,2.52,5.68,5.12,6.27,20.93,20.11,21.71,0.71,0.49,0.9,4.02,3.58,4.51,3.64,3.11,4.24,,,,,,,
2020-08-19,,,,,,,,,,,,,,,,,,,,,,61.85,60.47,63.35,2.18,1.85,2.53,5.68,5.12,6.28,20.94,20.13,21.71,0.71,0.49,0.9,4.04,3.61,4.53,3.64,3.1,4.24,58.0,24.0,7.0,2.0,3.0,0.0,5.0
2020-08-20,,,,,,,,,,,,,,,,,,,,,,61.81,60.4,63.31,2.18,1.85,2.54,5.68,5.12,6.28,20.95,20.13,21.71,0.71,0.49,0.9,4.06,3.63,4.55,3.64,3.09,4.23,,,,,,,
2020-08-21,,,,,,,,,,,,,,,,,,,,,,61.77,60.35,63.27,2.19,1.86,2.56,5.69,5.12,6.28,20.95,20.14,21.71,0.71,0.48,0.89,4.08,3.64,4.55,3.65,3.08,4.23,,,,,,,
2020-08-22,,,,,,,,,,,,,,,,,,,,,,61.72,60.28,63.22,2.2,1.87,2.57,5.69,5.13,6.29,20.96,20.16,21.72,0.7,0.48,0.89,4.1,3.65,4.56,3.65,3.07,4.23,,,,,,,
2020-08-23,,,,,,,,,,,,,,,,,,,,,,61.68,60.24,63.17,2.2,1.88,2.59,5.69,5.14,6.29,20.97,20.19,21.72,0.7,0.48,0.88,4.12,3.67,4.58,3.66,3.08,4.22,,,,,,,
2020-08-24,,,,,,,,,,,,,,,,,,,,,,61.64,60.22,63.12,2.21,1.88,2.61,5.69,5.15,6.28,20.97,20.2,21.71,0.7,0.47,0.87,4.14,3.69,4.59,3.66,3.08,4.22,,,,,,,
2020-08-25,,,,,,,,,,,,,,,,,,,,,,61.59,60.17,63.07,2.22,1.89,2.62,5.7,5.15,6.29,20.98,20.21,21.72,0.7,0.47,0.87,4.16,3.71,4.62,3.67,3.09,4.22,62.0,21.0,6.0,1.0,3.0,0.0,5.0
2020-08-26,,,,,,,,,,,,,,,,,,,,,,61.55,60.11,63.01,2.23,1.89,2.63,5.7,5.16,6.29,20.99,20.23,21.73,0.7,0.48,0.86,4.18,3.74,4.64,3.67,3.1,4.22,,,,,,,
2020-08-27,,,,,,,,,,,,,,,,,,,,,,61.5,60.06,62.96,2.23,1.89,2.64,5.7,5.16,6.3,20.99,20.24,21.74,0.69,0.48,0.86,4.2,3.78,4.66,3.67,3.12,4.23,,,,,,,
2020-08-28,,,,,,,,,,,,,,,,,,,,,,61.46,60.03,62.9,2.24,1.89,2.65,5.7,5.16,6.3,21.0,20.24,21.74,0.69,0.47,0.86,4.22,3.79,4.68,3.68,3.12,4.23,,,,,,,
2020-08-29,,,,,,,,,,,,,,,,,,,,,,61.41,60.0,62.83,2.25,1.89,2.65,5.7,5.17,6.3,21.01,20.23,21.74,0.69,0.47,0.86,4.24,3.81,4.7,3.68,3.12,4.24,,,,,,,
2020-08-30,,,,,,,,,,,,,,,,,,,,,,61.36,59.97,62.77,2.25,1.89,2.66,5.7,5.17,6.3,21.02,20.23,21.76,0.69,0.47,0.85,4.26,3.83,4.73,3.69,3.12,4.24,,,,,,,
2020-08-31,,,,,,,,,,,,,,,,,,,,,,61.31,59.92,62.72,2.26,1.89,2.66,5.7,5.17,6.3,21.03,20.25,21.78,0.68,0.47,0.85,4.29,3.85,4.76,3.69,3.12,4.24,,,,,,,
2020-09-01,,,,,,,,,,,,,,,,,,,,,,61.27,59.88,62.71,2.26,1.89,2.67,5.71,5.17,6.31,21.04,20.26,21.8,0.68,0.46,0.85,4.31,3.87,4.79,3.7,3.13,4.24,,,,,,,
2020-09-02,,,,,,,,,,,,,,,,,,,,,,61.22,59.87,62.68,2.27,1.89,2.68,5.71,5.17,6.31,21.05,20.28,21.82,0.67,0.45,0.84,4.33,3.9,4.81,3.7,3.12,4.24,,,,,,,
2020-09-03,,,,,,,,,,,,,,,,,,,,,,61.17,59.83,62.62,2.28,1.9,2.69,5.71,5.17,6.31,21.07,20.29,21.84,0.67,0.44,0.83,4.35,3.93,4.83,3.71,3.12,4.24,,,,,,,
2020-09-04,,,,,,,,,,,,,,,,,,,,,,61.12,59.78,62.55,2.28,1.9,2.7,5.71,5.17,6.31,21.08,20.3,21.86,0.67,0.44,0.83,4.37,3.95,4.85,3.72,3.14,4.25,57.0,23.0,4.0,3.0,7.0,1.0,4.0
2020-09-05,,,,,,,,,,,,,,,,,,,,,,61.07,59.73,62.49,2.29,1.9,2.7,5.71,5.17,6.31,21.09,20.31,21.88,0.66,0.44,0.82,4.4,3.97,4.88,3.72,3.17,4.26,,,,,,,
2020-09-06,,,,,,,,,,,,,,,,,,,,,,61.02,59.68,62.42,2.29,1.9,2.71,5.71,5.17,6.31,21.11,20.32,21.9,0.66,0.43,0.82,4.42,3.99,4.92,3.73,3.18,4.27,,,,,,,
