date,Con (to 2024 election),Con (to 2024 election) (low),Con (to 2024 election) (high),Con (post-2024 election),Con (post-2024 election) (low),Con (post-2024 election) (high),Lab (to 2024 election),Lab (to 2024 election) (low),Lab (to 2024 election) (high),Lab (post-2024 election),Lab (post-2024 election) (low),Lab (post-2024 election) (high),LDem (to 2024 election),LDem (to 2024 election) (low),LDem (to 2024 election) (high),LDem (post-2024 election),LDem (post-2024 election) (low),LDem (post-2024 election) (high),Grn (to 2024 election),Grn (to 2024 election) (low),Grn (to 2024 election) (high),Grn (post-2024 election),Grn (post-2024 election) (low),Grn (post-2024 election) (high),SNP (to 2024 election),SNP (to 2024 election) (low),SNP (to 2024 election) (high),SNP (post-2024 election),SNP (post-2024 election) (low),SNP (post-2024 election) (high),PC (to 2024 election),PC (to 2024 election) (low),PC (to 2024 election) (high),PC (post-2024 election),PC (post-2024 election) (low),PC (post-2024 election) (high),Reform (to 2024 election),Reform (to 2024 election) (low),Reform (to 2024 election) (high),Reform (post-2024 election),Reform (post-2024 election) (low),Reform (post-2024 election) (high),Con (poll),Lab (poll),LDem (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2023-08-19,13.43,11.45,15.44,,,,57.3,55.26,59.38,,,,9.77,7.74,11.73,,,,9.1,7.16,11.16,,,,4.04,2.06,6.03,,,,1.0,-1.5,3.01,,,,4.51,2.38,6.52,,,,,,,,,,
2023-08-20,13.42,11.43,15.48,,,,57.33,55.28,59.41,,,,9.75,7.71,11.71,,,,9.1,7.15,11.12,,,,4.04,2.08,6.02,,,,1.0,-1.52,3.06,,,,4.51,2.4,6.54,,,,,,,,,,
2023-08-21,13.42,11.41,15.51,,,,57.36,55.3,59.47,,,,9.74,7.69,11.74,,,,9.1,7.12,11.12,,,,4.04,2.1,6.05,,,,1.0,-1.51,3.07,,,,4.51,2.42,6.52,,,,,,,,,,
2023-08-22,13.42,11.39,15.54,,,,57.38,55.32,59.52,,,,9.72,7.67,11.75,,,,9.11,7.08,11.13,,,,4.04,2.08,6.05,,,,1.0,-1.47,3.09,,,,4.51,2.44,6.48,,,,,,,,,,
2023-08-23,13.42,11.38,15.55,,,,57.41,55.33,59.58,,,,9.71,7.64,11.77,,,,9.11,7.05,11.14,,,,4.04,2.07,6.02,,,,1.0,-1.44,3.1,,,,4.51,2.45,6.44,,,,13.0,57.0,10.0,10.0,3.0,1.0,5.0
2023-08-24,13.42,11.37,15.54,,,,57.43,55.34,59.62,,,,9.69,7.62,11.73,,,,9.11,7.02,11.16,,,,4.04,2.06,6.04,,,,1.0,-1.45,3.12,,,,4.51,2.47,6.46,,,,,,,,,,
2023-08-25,13.42,11.36,15.54,,,,57.46,55.36,59.64,,,,9.68,7.6,11.69,,,,9.11,7.05,11.17,,,,4.04,2.05,6.04,,,,1.0,-1.42,3.11,,,,4.51,2.46,6.47,,,,,,,,,,
2023-08-26,13.41,11.37,15.54,,,,57.48,55.38,59.68,,,,9.67,7.58,11.65,,,,9.11,7.06,11.16,,,,4.04,2.03,6.07,,,,1.0,-1.42,3.14,,,,4.51,2.45,6.49,,,,,,,,,,
2023-08-27,13.41,11.4,15.55,,,,57.5,55.4,59.73,,,,9.66,7.56,11.65,,,,9.11,7.09,11.17,,,,4.04,2.03,6.08,,,,1.0,-1.42,3.16,,,,4.51,2.44,6.45,,,,,,,,,,
2023-08-28,13.41,11.39,15.54,,,,57.53,55.39,59.7,,,,9.64,7.54,11.6,,,,9.11,7.1,11.16,,,,4.04,2.02,6.09,,,,1.0,-1.41,3.18,,,,4.51,2.42,6.45,,,,,,,,,,
2023-08-29,13.41,11.42,15.54,,,,57.55,55.43,59.67,,,,9.63,7.54,11.55,,,,9.12,7.1,11.17,,,,4.04,2.02,6.11,,,,1.0,-1.37,3.22,,,,4.51,2.41,6.48,,,,,,,,,,
2023-08-30,13.4,11.44,15.54,,,,57.57,55.49,59.65,,,,9.62,7.55,11.54,,,,9.12,7.15,11.18,,,,4.04,2.02,6.13,,,,1.0,-1.37,3.24,,,,4.51,2.42,6.49,,,,,,,,,,
2023-08-31,13.4,11.47,15.54,,,,57.59,55.55,59.71,,,,9.61,7.57,11.56,,,,9.12,7.17,11.18,,,,4.04,2.04,6.14,,,,1.0,-1.39,3.27,,,,4.51,2.45,6.47,,,,14.0,59.0,7.0,9.0,5.0,1.0,5.0
2023-09-01,13.4,11.49,15.56,,,,57.61,55.6,59.73,,,,9.6,7.58,11.58,,,,9.12,7.15,11.19,,,,4.04,2.07,6.15,,,,1.0,-1.38,3.28,,,,4.51,2.46,6.45,,,,,,,,,,
2023-09-02,13.39,11.47,15.57,,,,57.63,55.66,59.73,,,,9.6,7.57,11.59,,,,9.12,7.13,11.2,,,,4.04,2.08,6.16,,,,1.0,-1.37,3.3,,,,4.51,2.46,6.42,,,,,,,,,,
2023-09-03,13.39,11.44,15.58,,,,57.65,55.72,59.71,,,,9.59,7.57,11.52,,,,9.12,7.11,11.21,,,,4.04,2.06,6.17,,,,1.0,-1.41,3.25,,,,4.51,2.49,6.4,,,,,,,,,,
2023-09-04,13.38,11.44,15.58,,,,57.67,55.77,59.69,,,,9.58,7.56,11.48,,,,9.13,7.08,11.22,,,,4.04,2.04,6.18,,,,1.0,-1.44,3.23,,,,4.51,2.52,6.37,,,,,,,,,,
2023-09-05,13.38,11.46,15.54,,,,57.69,55.79,59.68,,,,9.57,7.56,11.48,,,,9.13,7.06,11.24,,,,4.04,2.04,6.19,,,,1.0,-1.44,3.24,,,,4.51,2.54,6.34,,,,,,,,,,
2023-09-06,13.37,11.48,15.53,,,,57.71,55.78,59.7,,,,9.56,7.55,11.47,,,,9.13,7.06,11.24,,,,4.04,2.03,6.16,,,,1.0,-1.45,3.25,,,,4.51,2.57,6.33,,,,,,,,,,
2023-09-07,13.37,11.49,15.53,,,,57.73,55.81,59.72,,,,9.56,7.55,11.47,,,,9.13,7.06,11.24,,,,4.04,2.04,6.12,,,,1.0,-1.48,3.27,,,,4.51,2.59,6.35,,,,,,,,,,
2023-09-08,13.36,11.52,15.52,,,,57.74,55.85,59.73,,,,9.55,7.54,11.45,,,,9.13,7.05,11.24,,,,4.04,2.08,6.1,,,,1.0,-1.51,3.3,,,,4.51,2.6,6.37,,,,13.0,58.0,11.0,8.0,4.0,1.0,3.0
2023-09-09,13.36,11.54,15.52,,,,57.76,55.88,59.75,,,,9.54,7.54,11.44,,,,9.14,7.05,11.25,,,,4.05,2.12,6.09,,,,1.0,-1.5,3.31,,,,4.51,2.6,6.4,,,,,,,,,,
2023-09-10,13.35,11.57,15.52,,,,57.77,55.9,59.76,,,,9.54,7.54,11.43,,,,9.14,7.06,11.26,,,,4.05,2.15,6.1,,,,1.0,-1.49,3.32,,,,4.51,2.6,6.43,,,,,,,,,,
2023-09-11,13.35,11.55,15.52,,,,57.79,55.9,59.77,,,,9.53,7.54,11.42,,,,9.14,7.08,11.26,,,,4.05,2.19,6.1,,,,1.0,-1.49,3.35,,,,4.51,2.6,6.45,,,,,,,,,,
2023-09-12,13.34,11.5,15.52,,,,57.8,55.89,59.77,,,,9.52,7.55,11.4,,,,9.14,7.1,11.27,,,,4.05,2.22,6.11,,,,1.0,-1.48,3.34,,,,4.52,2.6,6.48,,,,,,,,,,
2023-09-13,13.33,11.45,15.52,,,,57.81,55.89,59.78,,,,9.52,7.56,11.4,,,,9.14,7.12,11.27,,,,4.05,2.24,6.12,,,,1.0,-1.47,3.34,,,,4.52,2.6,6.51,,,,,,,,,,
2023-09-14,13.33,11.4,15.51,,,,57.82,55.88,59.81,,,,9.51,7.56,11.4,,,,9.14,7.12,11.28,,,,4.06,2.27,6.12,,,,1.0,-1.45,3.34,,,,4.52,2.59,6.54,,,,12.0,57.0,7.0,13.0,4.0,1.0,3.0
2023-09-15,13.32,11.36,15.51,,,,57.83,55.88,59.84,,,,9.5,7.57,11.41,,,,9.15,7.1,11.28,,,,4.06,2.24,6.13,,,,1.0,-1.45,3.35,,,,4.52,2.58,6.57,,,,,,,,,,
2023-09-16,13.31,11.32,15.51,,,,57.84,55.88,59.86,,,,9.5,7.57,11.42,,,,9.15,7.08,11.27,,,,4.06,2.2,6.16,,,,1.0,-1.53,3.36,,,,4.52,2.57,6.57,,,,,,,,,,
2023-09-17,13.31,11.28,15.5,,,,57.85,55.87,59.88,,,,9.49,7.58,11.43,,,,9.15,7.08,11.26,,,,4.06,2.18,6.18,,,,1.0,-1.53,3.38,,,,4.52,2.56,6.59,,,,,,,,,,
2023-09-18,13.3,11.23,15.5,,,,57.86,55.87,59.9,,,,9.49,7.58,11.44,,,,9.15,7.1,11.27,,,,4.07,2.21,6.21,,,,1.0,-1.5,3.39,,,,4.52,2.56,6.61,,,,,,,,,,
2023-09-19,13.29,11.19,15.52,,,,57.87,55.87,59.92,,,,9.48,7.59,11.45,,,,9.15,7.12,11.29,,,,4.07,2.22,6.25,,,,1.0,-1.47,3.42,,,,4.53,2.58,6.63,,,,,,,,,,
2023-09-20,13.28,11.18,15.53,,,,57.87,55.86,59.94,,,,9.48,7.59,11.46,,,,9.15,7.14,11.3,,,,4.07,2.25,6.28,,,,1.0,-1.44,3.41,,,,4.53,2.57,6.65,,,,15.0,55.0,10.0,11.0,5.0,1.0,2.0
2023-09-21,13.28,11.16,15.54,,,,57.88,55.86,59.95,,,,9.47,7.59,11.47,,,,9.16,7.17,11.3,,,,4.07,2.26,6.31,,,,1.0,-1.46,3.42,,,,4.53,2.56,6.67,,,,,,,,,,
2023-09-22,13.27,11.15,15.53,,,,57.89,55.85,59.97,,,,9.47,7.6,11.48,,,,9.16,7.19,11.3,,,,4.08,2.26,6.34,,,,1.01,-1.44,3.44,,,,4.54,2.55,6.7,,,,13.0,57.0,10.0,10.0,4.0,,5.0
2023-09-23,13.26,11.13,15.53,,,,57.89,55.85,59.98,,,,9.46,7.6,11.5,,,,9.16,7.18,11.29,,,,4.08,2.22,6.34,,,,1.01,-1.48,3.45,,,,4.54,2.53,6.71,,,,,,,,,,
2023-09-24,13.25,11.12,15.52,,,,57.89,55.84,60.0,,,,9.46,7.6,11.5,,,,9.16,7.15,11.31,,,,4.08,2.18,6.31,,,,1.01,-1.54,3.44,,,,4.55,2.52,6.73,,,,,,,,,,
2023-09-25,13.24,11.1,15.48,,,,57.89,55.83,60.05,,,,9.45,7.59,11.49,,,,9.16,7.11,11.3,,,,4.08,2.15,6.31,,,,1.01,-1.58,3.46,,,,4.55,2.51,6.73,,,,,,,,,,
2023-09-26,13.23,11.09,15.48,,,,57.89,55.82,60.06,,,,9.45,7.57,11.48,,,,9.16,7.11,11.31,,,,4.09,2.1,6.33,,,,1.01,-1.57,3.46,,,,4.56,2.51,6.74,,,,,,,,,,
2023-09-27,13.22,11.1,15.46,,,,57.89,55.8,60.08,,,,9.44,7.53,11.46,,,,9.16,7.12,11.33,,,,4.09,2.07,6.31,,,,1.01,-1.53,3.45,,,,4.57,2.51,6.77,,,,12.0,58.0,9.0,11.0,3.0,1.0,6.0
2023-09-28,13.21,11.13,15.46,,,,57.89,55.78,60.09,,,,9.44,7.5,11.45,,,,9.17,7.09,11.33,,,,4.09,2.06,6.31,,,,1.01,-1.5,3.44,,,,4.57,2.51,6.77,,,,,,,,,,
2023-09-29,13.2,11.15,15.44,,,,57.89,55.77,60.1,,,,9.43,7.49,11.45,,,,9.17,7.07,11.32,,,,4.1,2.07,6.3,,,,1.01,-1.45,3.44,,,,4.58,2.51,6.78,,,,,,,,,,
2023-09-30,13.2,11.18,15.42,,,,57.89,55.75,60.1,,,,9.43,7.45,11.48,,,,9.17,7.04,11.32,,,,4.1,2.08,6.28,,,,1.02,-1.41,3.43,,,,4.59,2.51,6.78,,,,,,,,,,
2023-10-01,13.19,11.15,15.42,,,,57.88,55.73,60.1,,,,9.42,7.41,11.5,,,,9.17,7.02,11.33,,,,4.1,2.1,6.26,,,,1.02,-1.37,3.43,,,,4.6,2.51,6.79,,,,,,,,,,
2023-10-02,13.18,11.12,15.43,,,,57.88,55.73,60.1,,,,9.42,7.38,11.49,,,,9.17,7.0,11.33,,,,4.11,2.11,6.26,,,,1.02,-1.39,3.42,,,,4.6,2.52,6.8,,,,,,,,,,
2023-10-03,13.17,11.09,15.44,,,,57.87,55.7,60.09,,,,9.42,7.36,11.51,,,,9.17,7.01,11.34,,,,4.11,2.12,6.32,,,,1.02,-1.41,3.42,,,,4.61,2.52,6.8,,,,,,,,,,
2023-10-04,13.16,11.07,15.44,,,,57.86,55.7,60.08,,,,9.41,7.37,11.54,,,,9.17,7.05,11.34,,,,4.11,2.13,6.32,,,,1.02,-1.43,3.42,,,,4.62,2.53,6.83,,,,,,,,,,
2023-10-05,13.15,11.14,15.43,,,,57.86,55.71,60.06,,,,9.41,7.38,11.57,,,,9.17,7.08,11.34,,,,4.12,2.15,6.31,,,,1.02,-1.38,3.41,,,,4.63,2.54,6.82,,,,15.0,57.0,10.0,8.0,4.0,1.0,4.0
2023-10-06,13.15,11.19,15.43,,,,57.85,55.7,60.05,,,,9.41,7.38,11.6,,,,9.17,7.12,11.35,,,,4.12,2.15,6.29,,,,1.03,-1.33,3.44,,,,4.64,2.55,6.82,,,,,,,,,,
2023-10-07,13.14,11.22,15.42,,,,57.84,55.7,60.04,,,,9.41,7.39,11.6,,,,9.17,7.12,11.34,,,,4.12,2.13,6.27,,,,1.03,-1.34,3.47,,,,4.65,2.56,6.82,,,,,,,,,,
2023-10-08,13.13,11.19,15.42,,,,57.83,55.7,60.01,,,,9.41,7.41,11.59,,,,9.17,7.12,11.33,,,,4.13,2.12,6.27,,,,1.03,-1.39,3.5,,,,4.66,2.57,6.83,,,,,,,,,,
2023-10-09,13.12,11.15,15.41,,,,57.82,55.7,59.98,,,,9.4,7.36,11.57,,,,9.17,7.11,11.32,,,,4.13,2.13,6.28,,,,1.03,-1.39,3.52,,,,4.67,2.59,6.8,,,,,,,,,,
2023-10-10,13.12,11.08,15.41,,,,57.81,55.71,59.97,,,,9.4,7.35,11.55,,,,9.16,7.11,11.31,,,,4.13,2.15,6.31,,,,1.03,-1.36,3.55,,,,4.68,2.59,6.79,,,,,,,,,,
2023-10-11,13.11,11.09,15.41,,,,57.8,55.68,59.96,,,,9.4,7.39,11.53,,,,9.16,7.11,11.29,,,,4.14,2.16,6.34,,,,1.04,-1.33,3.59,,,,4.69,2.59,6.79,,,,,,,,,,
2023-10-12,13.1,11.08,15.42,,,,57.79,55.67,59.95,,,,9.4,7.44,11.58,,,,9.16,7.11,11.28,,,,4.14,2.16,6.36,,,,1.04,-1.3,3.61,,,,4.7,2.59,6.78,,,,13.0,62.0,8.0,7.0,4.0,,5.0
2023-10-13,13.1,11.06,15.41,,,,57.78,55.62,59.94,,,,9.4,7.46,11.6,,,,9.16,7.11,11.26,,,,4.14,2.18,6.38,,,,1.04,-1.25,3.6,,,,4.72,2.59,6.84,,,,,,,,,,
2023-10-14,13.09,11.05,15.41,,,,57.77,55.62,59.92,,,,9.4,7.5,11.6,,,,9.15,7.09,11.28,,,,4.14,2.21,6.4,,,,1.04,-1.22,3.6,,,,4.73,2.59,6.88,,,,,,,,,,
2023-10-15,13.09,11.07,15.4,,,,57.76,55.64,59.91,,,,9.4,7.5,11.58,,,,9.15,7.06,11.3,,,,4.15,2.24,6.42,,,,1.04,-1.17,3.61,,,,4.74,2.62,6.89,,,,,,,,,,
2023-10-16,13.08,11.09,15.4,,,,57.75,55.61,59.9,,,,9.4,7.47,11.53,,,,9.14,7.02,11.33,,,,4.15,2.23,6.45,,,,1.05,-1.15,3.6,,,,4.75,2.64,6.91,,,,,,,,,,
2023-10-17,13.07,11.1,15.4,,,,57.74,55.61,59.88,,,,9.4,7.45,11.49,,,,9.14,6.99,11.36,,,,4.15,2.23,6.43,,,,1.05,-1.13,3.6,,,,4.77,2.64,6.92,,,,,,,,,,
2023-10-18,13.07,11.12,15.4,,,,57.73,55.62,59.87,,,,9.4,7.43,11.48,,,,9.13,7.0,11.37,,,,4.16,2.24,6.38,,,,1.05,-1.14,3.59,,,,4.78,2.66,6.93,,,,12.0,59.0,9.0,9.0,4.0,,5.0
2023-10-19,13.06,11.11,15.4,,,,57.72,55.63,59.85,,,,9.4,7.42,11.49,,,,9.13,7.01,11.37,,,,4.16,2.18,6.36,,,,1.05,-1.15,3.57,,,,4.79,2.68,6.94,,,,,,,,,,
2023-10-20,13.06,11.12,15.4,,,,57.71,55.63,59.86,,,,9.4,7.4,11.5,,,,9.12,7.02,11.37,,,,4.16,2.2,6.37,,,,1.05,-1.16,3.56,,,,4.81,2.71,6.94,,,,,,,,,,
2023-10-21,13.05,11.13,15.41,,,,57.7,55.63,59.87,,,,9.4,7.39,11.51,,,,9.11,7.02,11.37,,,,4.16,2.24,6.37,,,,1.06,-1.17,3.55,,,,4.82,2.72,6.99,,,,,,,,,,
2023-10-22,13.05,11.15,15.41,,,,57.69,55.6,59.86,,,,9.4,7.41,11.52,,,,9.11,7.02,11.38,,,,4.17,2.27,6.38,,,,1.06,-1.18,3.51,,,,4.83,2.75,7.03,,,,,,,,,,
2023-10-23,13.04,11.16,15.41,,,,57.69,55.57,59.86,,,,9.4,7.43,11.52,,,,9.1,7.01,11.36,,,,4.17,2.3,6.39,,,,1.06,-1.18,3.5,,,,4.85,2.75,7.06,,,,,,,,,,
2023-10-24,13.04,11.15,15.41,,,,57.68,55.55,59.85,,,,9.4,7.35,11.52,,,,9.09,7.03,11.29,,,,4.17,2.31,6.39,,,,1.06,-1.14,3.5,,,,4.86,2.77,7.07,,,,,,,,,,
2023-10-25,13.03,11.14,15.41,,,,57.67,55.54,59.85,,,,9.4,7.34,11.53,,,,9.08,6.97,11.27,,,,4.17,2.31,6.4,,,,1.06,-1.11,3.48,,,,4.88,2.81,7.08,,,,14.0,59.0,10.0,6.0,5.0,1.0,5.0
2023-10-26,13.02,11.13,15.41,,,,57.66,55.52,59.81,,,,9.4,7.37,11.53,,,,9.07,6.98,11.27,,,,4.18,2.31,6.41,,,,1.06,-1.08,3.47,,,,4.9,2.85,7.08,,,,,,,,,,
2023-10-27,13.02,11.12,15.41,,,,57.65,55.51,59.82,,,,9.4,7.4,11.53,,,,9.06,6.99,11.26,,,,4.18,2.3,6.4,,,,1.07,-1.11,3.5,,,,4.91,2.87,7.08,,,,,,,,,,
2023-10-28,13.01,11.11,15.4,,,,57.64,55.51,59.84,,,,9.4,7.43,11.53,,,,9.06,7.0,11.25,,,,4.18,2.3,6.39,,,,1.07,-1.09,3.52,,,,4.93,2.89,7.09,,,,,,,,,,
2023-10-29,13.01,11.11,15.39,,,,57.64,55.51,59.83,,,,9.4,7.45,11.53,,,,9.05,6.98,11.25,,,,4.18,2.31,6.4,,,,1.07,-1.08,3.54,,,,4.95,2.91,7.09,,,,,,,,,,
2023-10-30,13.0,11.11,15.37,,,,57.63,55.5,59.83,,,,9.41,7.43,11.53,,,,9.04,7.0,11.25,,,,4.19,2.29,6.43,,,,1.07,-1.1,3.57,,,,4.96,2.94,7.1,,,,,,,,,,
2023-10-31,13.0,11.12,15.35,,,,57.62,55.5,59.85,,,,9.41,7.46,11.52,,,,9.03,6.99,11.24,,,,4.19,2.28,6.43,,,,1.07,-1.1,3.59,,,,4.98,2.97,7.13,,,,,,,,,,
2023-11-01,12.99,11.13,15.33,,,,57.61,55.48,59.87,,,,9.41,7.49,11.52,,,,9.01,7.0,11.23,,,,4.19,2.29,6.43,,,,1.07,-1.11,3.59,,,,5.0,2.99,7.15,,,,11.0,56.0,10.0,11.0,4.0,,7.0
2023-11-02,12.99,11.14,15.3,,,,57.61,55.42,59.89,,,,9.41,7.46,11.51,,,,9.0,7.02,11.22,,,,4.19,2.29,6.44,,,,1.08,-1.11,3.57,,,,5.02,2.99,7.18,,,,,,,,,,
2023-11-03,12.98,11.15,15.28,,,,57.6,55.4,59.91,,,,9.41,7.45,11.51,,,,8.99,7.04,11.21,,,,4.19,2.3,6.45,,,,1.08,-1.12,3.56,,,,5.04,2.97,7.18,,,,,,,,,,
2023-11-04,12.98,11.14,15.26,,,,57.59,55.37,59.93,,,,9.41,7.48,11.5,,,,8.98,7.05,11.2,,,,4.19,2.32,6.46,,,,1.08,-1.12,3.54,,,,5.06,2.97,7.15,,,,,,,,,,
2023-11-05,12.97,11.14,15.24,,,,57.58,55.35,59.94,,,,9.41,7.5,11.49,,,,8.97,7.06,11.18,,,,4.19,2.34,6.46,,,,1.08,-1.1,3.52,,,,5.08,2.96,7.17,,,,,,,,,,
2023-11-06,12.97,11.14,15.22,,,,57.58,55.36,59.96,,,,9.41,7.51,11.51,,,,8.96,7.08,11.17,,,,4.19,2.29,6.46,,,,1.08,-1.08,3.51,,,,5.1,2.99,7.25,,,,,,,,,,
2023-11-07,12.96,11.14,15.2,,,,57.57,55.38,59.93,,,,9.41,7.51,11.52,,,,8.95,7.1,11.15,,,,4.19,2.28,6.46,,,,1.08,-1.05,3.49,,,,5.12,3.01,7.32,,,,,,,,,,
2023-11-08,12.96,11.13,15.18,,,,57.56,55.39,59.87,,,,9.4,7.51,11.53,,,,8.94,7.09,11.13,,,,4.19,2.22,6.46,,,,1.08,-1.03,3.48,,,,5.14,3.04,7.34,,,,12.0,62.0,10.0,8.0,4.0,1.0,3.0
2023-11-09,12.95,11.13,15.16,,,,57.56,55.35,59.87,,,,9.4,7.51,11.54,,,,8.93,7.04,11.1,,,,4.19,2.19,6.46,,,,1.09,-1.06,3.47,,,,5.17,3.08,7.37,,,,,,,,,,
2023-11-10,12.95,11.13,15.15,,,,57.55,55.29,59.87,,,,9.4,7.52,11.55,,,,8.91,7.0,11.08,,,,4.19,2.19,6.47,,,,1.09,-1.05,3.44,,,,5.19,3.11,7.39,,,,,,,,,,
2023-11-11,12.94,11.12,15.16,,,,57.55,55.29,59.91,,,,9.4,7.46,11.55,,,,8.9,6.99,11.05,,,,4.19,2.19,6.47,,,,1.09,-1.02,3.4,,,,5.21,3.1,7.41,,,,,,,,,,
2023-11-12,12.94,11.1,15.17,,,,57.54,55.32,59.94,,,,9.4,7.48,11.56,,,,8.89,6.99,11.03,,,,4.19,2.2,6.47,,,,1.09,-0.98,3.36,,,,5.23,3.15,7.42,,,,,,,,,,
2023-11-13,12.93,11.1,15.16,,,,57.54,55.3,59.94,,,,9.4,7.48,11.56,,,,8.88,7.0,11.0,,,,4.19,2.21,6.48,,,,1.09,-1.01,3.33,,,,5.26,3.16,7.43,,,,,,,,,,
2023-11-14,12.93,11.1,15.12,,,,57.53,55.31,59.94,,,,9.39,7.44,11.56,,,,8.87,7.0,10.97,,,,4.19,2.22,6.48,,,,1.09,-1.05,3.34,,,,5.28,3.15,7.48,,,,,,,,,,
2023-11-15,12.92,11.07,15.08,,,,57.53,55.26,59.93,,,,9.39,7.44,11.54,,,,8.86,7.0,10.94,,,,4.18,2.24,6.45,,,,1.09,-0.98,3.36,,,,5.3,3.14,7.5,,,,11.0,58.0,11.0,8.0,5.0,1.0,5.0
2023-11-16,12.92,11.03,15.04,,,,57.52,55.24,59.92,,,,9.39,7.46,11.54,,,,8.85,6.96,10.92,,,,4.18,2.25,6.43,,,,1.09,-0.99,3.38,,,,5.33,3.14,7.51,,,,,,,,,,
2023-11-17,12.91,10.99,15.01,,,,57.52,55.23,59.91,,,,9.38,7.47,11.55,,,,8.84,6.94,10.89,,,,4.18,2.26,6.41,,,,1.09,-1.0,3.39,,,,5.35,3.14,7.53,,,,,,,,,,
2023-11-18,12.91,10.95,15.02,,,,57.51,55.21,59.92,,,,9.38,7.48,11.55,,,,8.83,6.9,10.87,,,,4.17,2.28,6.39,,,,1.09,-0.93,3.4,,,,5.38,3.14,7.56,,,,,,,,,,
2023-11-19,12.9,10.92,15.04,,,,57.51,55.21,59.92,,,,9.38,7.48,11.54,,,,8.82,6.85,10.84,,,,4.17,2.31,6.37,,,,1.09,-0.92,3.42,,,,5.4,3.15,7.57,,,,,,,,,,
2023-11-20,12.9,10.88,15.06,,,,57.51,55.22,59.92,,,,9.37,7.48,11.53,,,,8.81,6.85,10.8,,,,4.17,2.33,6.35,,,,1.09,-0.91,3.4,,,,5.42,3.17,7.59,,,,,,,,,,
2023-11-21,12.89,10.85,15.08,,,,57.5,55.23,59.89,,,,9.37,7.48,11.52,,,,8.8,6.87,10.79,,,,4.16,2.35,6.35,,,,1.09,-0.9,3.39,,,,5.45,3.18,7.59,,,,,,,,,,
2023-11-22,12.89,10.84,15.09,,,,57.5,55.24,59.88,,,,9.36,7.47,11.51,,,,8.79,6.88,10.77,,,,4.16,2.37,6.38,,,,1.09,-0.88,3.4,,,,5.47,3.2,7.61,,,,,,,,,,
2023-11-23,12.88,10.86,15.11,,,,57.5,55.2,59.88,,,,9.36,7.46,11.49,,,,8.78,6.89,10.74,,,,4.15,2.38,6.41,,,,1.09,-0.89,3.36,,,,5.5,3.22,7.62,,,,15.0,55.0,9.0,9.0,5.0,1.0,5.0
2023-11-24,12.88,10.88,15.13,,,,57.49,55.23,59.84,,,,9.35,7.45,11.48,,,,8.77,6.84,10.74,,,,4.15,2.37,6.44,,,,1.09,-0.9,3.32,,,,5.52,3.24,7.59,,,,,,,,,,
2023-11-25,12.87,10.89,15.1,,,,57.49,55.26,59.79,,,,9.34,7.46,11.46,,,,8.76,6.84,10.76,,,,4.15,2.37,6.4,,,,1.09,-0.86,3.31,,,,5.54,3.27,7.59,,,,,,,,,,
2023-11-26,12.87,10.91,15.07,,,,57.48,55.28,59.76,,,,9.34,7.49,11.41,,,,8.76,6.84,10.75,,,,4.14,2.38,6.37,,,,1.09,-0.89,3.35,,,,5.57,3.3,7.6,,,,,,,,,,
2023-11-27,12.86,10.92,15.05,,,,57.48,55.29,59.73,,,,9.33,7.47,11.42,,,,8.75,6.8,10.76,,,,4.14,2.39,6.33,,,,1.09,-0.91,3.39,,,,5.59,3.34,7.6,,,,,,,,,,
2023-11-28,12.86,10.91,15.02,,,,57.47,55.27,59.7,,,,9.32,7.45,11.39,,,,8.74,6.78,10.8,,,,4.13,2.4,6.33,,,,1.09,-0.94,3.37,,,,5.61,3.37,7.63,,,,,,,,,,
2023-11-29,12.86,10.92,14.98,,,,57.47,55.24,59.67,,,,9.32,7.44,11.37,,,,8.74,6.82,10.83,,,,4.13,2.4,6.31,,,,1.09,-0.96,3.39,,,,5.63,3.41,7.66,,,,,,,,,,
2023-11-30,12.85,10.95,14.95,,,,57.46,55.21,59.64,,,,9.31,7.46,11.35,,,,8.73,6.84,10.81,,,,4.12,2.37,6.31,,,,1.09,-0.97,3.42,,,,5.65,3.46,7.68,,,,14.0,56.0,8.0,10.0,4.0,1.0,6.0
2023-12-01,12.85,10.96,14.94,,,,57.45,55.21,59.62,,,,9.3,7.48,11.36,,,,8.73,6.79,10.77,,,,4.12,2.34,6.32,,,,1.09,-0.99,3.46,,,,5.67,3.5,7.69,,,,,,,,,,
2023-12-02,12.85,10.93,14.94,,,,57.45,55.21,59.61,,,,9.29,7.48,11.34,,,,8.73,6.74,10.72,,,,4.11,2.29,6.34,,,,1.09,-1.01,3.46,,,,5.69,3.55,7.69,,,,,,,,,,
2023-12-03,12.84,10.9,14.95,,,,57.44,55.21,59.6,,,,9.28,7.42,11.31,,,,8.72,6.69,10.67,,,,4.1,2.27,6.33,,,,1.09,-1.06,3.46,,,,5.71,3.61,7.7,,,,,,,,,,
2023-12-04,12.84,10.88,14.96,,,,57.43,55.22,59.6,,,,9.27,7.35,11.28,,,,8.72,6.65,10.62,,,,4.1,2.23,6.28,,,,1.09,-1.06,3.46,,,,5.73,3.66,7.7,,,,,,,,,,
2023-12-05,12.84,10.9,14.97,,,,57.42,55.21,59.61,,,,9.27,7.33,11.26,,,,8.72,6.6,10.58,,,,4.09,2.2,6.22,,,,1.09,-1.06,3.46,,,,5.75,3.71,7.7,,,,,,,,,,
