date,Con (pre-2010 election),Con (pre-2010 election) (low),Con (pre-2010 election) (high),Con (to 2015 election),Con (to 2015 election) (low),Con (to 2015 election) (high),Con (to 2017 election),Con (to 2017 election) (low),Con (to 2017 election) (high),Con (to 2019 election),Con (to 2019 election) (low),Con (to 2019 election) (high),Con (to 2024 election),Con (to 2024 election) (low),Con (to 2024 election) (high),Con (post-2024 election),Con (post-2024 election) (low),Con (post-2024 election) (high),Lab (pre-2010 election),Lab (pre-2010 election) (low),Lab (pre-2010 election) (high),Lab (to 2015 election),Lab (to 2015 election) (low),Lab (to 2015 election) (high),Lab (to 2017 election),Lab (to 2017 election) (low),Lab (to 2017 election) (high),Lab (to 2019 election),Lab (to 2019 election) (low),Lab (to 2019 election) (high),Lab (to 2024 election),Lab (to 2024 election) (low),Lab (to 2024 election) (high),Lab (post-2024 election),Lab (post-2024 election) (low),Lab (post-2024 election) (high),LDem (pre-2010 election),LDem (pre-2010 election) (low),LDem (pre-2010 election) (high),LDem (to 2015 election),LDem (to 2015 election) (low),LDem (to 2015 election) (high),LDem (to 2017 election),LDem (to 2017 election) (low),LDem (to 2017 election) (high),LDem (to 2019 election),LDem (to 2019 election) (low),LDem (to 2019 election) (high),LDem (to 2024 election),LDem (to 2024 election) (low),LDem (to 2024 election) (high),LDem (post-2024 election),LDem (post-2024 election) (low),LDem (post-2024 election) (high),Ukip (to 2015 election),Ukip (to 2015 election) (low),Ukip (to 2015 election) (high),Ukip (to 2017 election),Ukip (to 2017 election) (low),Ukip (to 2017 election) (high),Ukip (to 2019 election),Ukip (to 2019 election) (low),Ukip (to 2019 election) (high),Ukip (to 2024 election),Ukip (to 2024 election) (low),Ukip (to 2024 election) (high),Grn (to 2015 election),Grn (to 2015 election) (low),Grn (to 2015 election) (high),Grn (to 2017 election),Grn (to 2017 election) (low),Grn (to 2017 election) (high),Grn (to 2019 election),Grn (to 2019 election) (low),Grn (to 2019 election) (high),Grn (to 2024 election),Grn (to 2024 election) (low),Grn (to 2024 election) (high),Grn (post-2024 election),Grn (post-2024 election) (low),Grn (post-2024 election) (high),SNP (to 2019 election),SNP (to 2019 election) (low),SNP (to 2019 election) (high),SNP (to 2024 election),SNP (to 2024 election) (low),SNP (to 2024 election) (high),SNP (post-2024 election),SNP (post-2024 election) (low),SNP (post-2024 election) (high),PC (to 2019 election),PC (to 2019 election) (low),PC (to 2019 election) (high),PC (to 2024 election),PC (to 2024 election) (low),PC (to 2024 election) (high),PC (post-2024 election),PC (post-2024 election) (low),PC (post-2024 election) (high),Reform (to 2019 election),Reform (to 2019 election) (low),Reform (to 2019 election) (high),Reform (to 2024 election),Reform (to 2024 election) (low),Reform (to 2024 election) (high),Reform (post-2024 election),Reform (post-2024 election) (low),Reform (post-2024 election) (high),Con (poll),Lab (poll),LDem (poll),Ukip (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2025-10-11,,,,,,,,,,,,,,,,17.23,16.52,18.23,,,,,,,,,,,,,,,,19.73,18.63,20.82,,,,,,,,,,,,,,,,13.42,12.44,14.54,,,,,,,,,,,,,,,,,,,,,,,,,11.52,10.55,12.58,,,,,,,,,,,,,,,,,,,,,,,,,30.93,30.08,32.09,,,,,,,,
2025-10-12,,,,,,,,,,,,,,,,17.24,16.53,18.25,,,,,,,,,,,,,,,,19.7,18.63,20.82,,,,,,,,,,,,,,,,13.41,12.44,14.54,,,,,,,,,,,,,,,,,,,,,,,,,11.58,10.58,12.61,,,,,,,,,,,,,,,,,,,,,,,,,30.92,30.09,32.07,,,,,,,,
2025-10-13,,,,,,,,,,,,,,,,17.25,16.57,18.26,,,,,,,,,,,,,,,,19.68,18.64,20.77,,,,,,,,,,,,,,,,13.39,12.45,14.5,,,,,,,,,,,,,,,,,,,,,,,,,11.64,10.64,12.7,,,,,,,,,,,,,,,,,,,,,,,,,30.9,30.07,32.04,,,,,,,,
2025-10-14,,,,,,,,,,,,,,,,17.27,16.6,18.26,,,,,,,,,,,,,,,,19.65,18.65,20.76,,,,,,,,,,,,,,,,13.38,12.45,14.47,,,,,,,,,,,,,,,,,,,,,,,,,11.7,10.7,12.79,,,,,,,,,,,,,,,,,,,,,,,,,30.88,30.03,32.04,17.0,20.0,16.0,,13.0,,,27.0
2025-10-15,,,,,,,,,,,,,,,,17.29,16.61,18.27,,,,,,,,,,,,,,,,19.62,18.62,20.75,,,,,,,,,,,,,,,,13.36,12.45,14.46,,,,,,,,,,,,,,,,,,,,,,,,,11.77,10.73,12.83,,,,,,,,,,,,,,,,,,,,,,,,,30.86,30.0,32.01,17.0,15.0,12.0,,15.0,,,32.0
2025-10-16,,,,,,,,,,,,,,,,17.3,16.61,18.31,,,,,,,,,,,,,,,,19.6,18.6,20.72,,,,,,,,,,,,,,,,13.35,12.43,14.43,,,,,,,,,,,,,,,,,,,,,,,,,11.84,10.82,12.86,,,,,,,,,,,,,,,,,,,,,,,,,30.84,29.95,32.0,,,,,,,,
2025-10-17,,,,,,,,,,,,,,,,17.32,16.61,18.35,,,,,,,,,,,,,,,,19.57,18.57,20.68,,,,,,,,,,,,,,,,13.33,12.43,14.39,,,,,,,,,,,,,,,,,,,,,,,,,11.9,10.9,12.9,,,,,,,,,,,,,,,,,,,,,,,,,30.82,29.93,31.95,19.0,21.0,13.0,,9.0,,,30.0
2025-10-18,,,,,,,,,,,,,,,,17.33,16.6,18.36,,,,,,,,,,,,,,,,19.54,18.54,20.64,,,,,,,,,,,,,,,,13.32,12.41,14.38,,,,,,,,,,,,,,,,,,,,,,,,,11.97,10.93,12.96,,,,,,,,,,,,,,,,,,,,,,,,,30.8,29.96,31.94,,,,,,,,
2025-10-19,,,,,,,,,,,,,,,,17.35,16.64,18.36,,,,,,,,,,,,,,,,19.51,18.5,20.59,,,,,,,,,,,,,,,,13.3,12.4,14.37,,,,,,,,,,,,,,,,,,,,,,,,,12.05,10.95,13.03,,,,,,,,,,,,,,,,,,,,,,,,,30.77,29.9,31.93,,,,,,,,
2025-10-20,,,,,,,,,,,,,,,,17.37,16.65,18.35,,,,,,,,,,,,,,,,19.48,18.47,20.54,,,,,,,,,,,,,,,,13.29,12.42,14.37,,,,,,,,,,,,,,,,,,,,,,,,,12.12,11.02,13.09,,,,,,,,,,,,,,,,,,,,,,,,,30.74,29.86,31.93,18.0,21.0,14.0,,12.5,,,28.5
2025-10-21,,,,,,,,,,,,,,,,17.38,16.66,18.35,,,,,,,,,,,,,,,,19.45,18.43,20.53,,,,,,,,,,,,,,,,13.27,12.43,14.36,,,,,,,,,,,,,,,,,,,,,,,,,12.2,11.08,13.15,,,,,,,,,,,,,,,,,,,,,,,,,30.71,29.81,31.89,,,,,,,,
2025-10-22,,,,,,,,,,,,,,,,17.4,16.63,18.34,,,,,,,,,,,,,,,,19.42,18.39,20.52,,,,,,,,,,,,,,,,13.26,12.44,14.34,,,,,,,,,,,,,,,,,,,,,,,,,12.28,11.17,13.24,,,,,,,,,,,,,,,,,,,,,,,,,30.68,29.78,31.85,17.0,16.0,12.0,,15.0,,,32.0
2025-10-23,,,,,,,,,,,,,,,,17.42,16.68,18.36,,,,,,,,,,,,,,,,19.38,18.37,20.46,,,,,,,,,,,,,,,,13.25,12.41,14.34,,,,,,,,,,,,,,,,,,,,,,,,,12.37,11.23,13.3,,,,,,,,,,,,,,,,,,,,,,,,,30.64,29.75,31.8,18.0,19.0,16.0,,12.0,,,29.0
2025-10-24,,,,,,,,,,,,,,,,17.43,16.69,18.39,,,,,,,,,,,,,,,,19.35,18.36,20.43,,,,,,,,,,,,,,,,13.24,12.39,14.32,,,,,,,,,,,,,,,,,,,,,,,,,12.45,11.3,13.38,,,,,,,,,,,,,,,,,,,,,,,,,30.6,29.7,31.77,18.0,20.0,12.0,,12.0,,,30.0
2025-10-25,,,,,,,,,,,,,,,,17.45,16.7,18.4,,,,,,,,,,,,,,,,19.31,18.35,20.37,,,,,,,,,,,,,,,,13.23,12.4,14.29,,,,,,,,,,,,,,,,,,,,,,,,,12.54,11.41,13.48,,,,,,,,,,,,,,,,,,,,,,,,,30.56,29.7,31.71,,,,,,,,
2025-10-26,,,,,,,,,,,,,,,,17.47,16.67,18.42,,,,,,,,,,,,,,,,19.28,18.31,20.28,,,,,,,,,,,,,,,,13.21,12.38,14.25,,,,,,,,,,,,,,,,,,,,,,,,,12.63,11.49,13.59,,,,,,,,,,,,,,,,,,,,,,,,,30.52,29.63,31.67,,,,,,,,
2025-10-27,,,,,,,,,,,,,,,,17.48,16.7,18.45,,,,,,,,,,,,,,,,19.24,18.25,20.21,,,,,,,,,,,,,,,,13.2,12.37,14.23,,,,,,,,,,,,,,,,,,,,,,,,,12.72,11.63,13.73,,,,,,,,,,,,,,,,,,,,,,,,,30.47,29.56,31.58,17.5,19.0,13.5,,13.5,,,30.0
2025-10-28,,,,,,,,,,,,,,,,17.5,16.71,18.46,,,,,,,,,,,,,,,,19.2,18.23,20.17,,,,,,,,,,,,,,,,13.19,12.33,14.19,,,,,,,,,,,,,,,,,,,,,,,,,12.81,11.71,13.84,,,,,,,,,,,,,,,,,,,,,,,,,30.42,29.48,31.58,,,,,,,,
2025-10-29,,,,,,,,,,,,,,,,17.52,16.71,18.48,,,,,,,,,,,,,,,,19.17,18.23,20.14,,,,,,,,,,,,,,,,13.18,12.33,14.15,,,,,,,,,,,,,,,,,,,,,,,,,12.91,11.76,13.94,,,,,,,,,,,,,,,,,,,,,,,,,30.37,29.43,31.57,16.0,16.0,12.0,,17.0,,,32.0
2025-10-30,,,,,,,,,,,,,,,,17.54,16.72,18.51,,,,,,,,,,,,,,,,19.13,18.18,20.11,,,,,,,,,,,,,,,,13.17,12.33,14.11,,,,,,,,,,,,,,,,,,,,,,,,,13.0,11.8,14.05,,,,,,,,,,,,,,,,,,,,,,,,,30.32,29.38,31.55,,,,,,,,
2025-10-31,,,,,,,,,,,,,,,,17.56,16.76,18.53,,,,,,,,,,,,,,,,19.1,18.09,20.09,,,,,,,,,,,,,,,,13.16,12.29,14.07,,,,,,,,,,,,,,,,,,,,,,,,,13.08,11.87,14.16,,,,,,,,,,,,,,,,,,,,,,,,,30.27,29.34,31.55,,,,,,,,
2025-11-01,,,,,,,,,,,,,,,,17.58,16.8,18.57,,,,,,,,,,,,,,,,19.07,18.06,20.04,,,,,,,,,,,,,,,,13.15,12.24,14.04,,,,,,,,,,,,,,,,,,,,,,,,,13.17,11.93,14.21,,,,,,,,,,,,,,,,,,,,,,,,,30.21,29.25,31.52,,,,,,,,
2025-11-02,,,,,,,,,,,,,,,,17.6,16.8,18.59,,,,,,,,,,,,,,,,19.04,18.06,20.0,,,,,,,,,,,,,,,,13.14,12.23,14.01,,,,,,,,,,,,,,,,,,,,,,,,,13.24,12.01,14.26,,,,,,,,,,,,,,,,,,,,,,,,,30.16,29.16,31.43,,,,,,,,
2025-11-03,,,,,,,,,,,,,,,,17.63,16.85,18.62,,,,,,,,,,,,,,,,19.02,18.03,20.03,,,,,,,,,,,,,,,,13.13,12.21,13.97,,,,,,,,,,,,,,,,,,,,,,,,,13.32,12.06,14.36,,,,,,,,,,,,,,,,,,,,,,,,,30.11,29.06,31.35,17.5,19.0,14.0,,14.0,,,29.0
2025-11-04,,,,,,,,,,,,,,,,17.65,16.89,18.66,,,,,,,,,,,,,,,,18.99,18.01,20.05,,,,,,,,,,,,,,,,13.12,12.21,13.95,,,,,,,,,,,,,,,,,,,,,,,,,13.39,12.13,14.44,,,,,,,,,,,,,,,,,,,,,,,,,30.06,28.98,31.32,,,,,,,,
2025-11-05,,,,,,,,,,,,,,,,17.68,16.88,18.63,,,,,,,,,,,,,,,,18.97,17.96,19.98,,,,,,,,,,,,,,,,13.11,12.21,13.94,,,,,,,,,,,,,,,,,,,,,,,,,13.45,12.16,14.53,,,,,,,,,,,,,,,,,,,,,,,,,30.01,28.91,31.29,16.0,18.0,12.0,,15.0,,,33.0
2025-11-06,,,,,,,,,,,,,,,,17.7,16.88,18.67,,,,,,,,,,,,,,,,18.95,17.92,19.92,,,,,,,,,,,,,,,,13.1,12.22,13.93,,,,,,,,,,,,,,,,,,,,,,,,,13.51,12.19,14.63,,,,,,,,,,,,,,,,,,,,,,,,,29.97,28.84,31.22,16.0,15.0,11.0,,18.0,,,33.0
2025-11-07,,,,,,,,,,,,,,,,17.73,16.9,18.72,,,,,,,,,,,,,,,,18.93,17.88,19.89,,,,,,,,,,,,,,,,13.09,12.21,13.94,,,,,,,,,,,,,,,,,,,,,,,,,13.56,12.22,14.72,,,,,,,,,,,,,,,,,,,,,,,,,29.93,28.79,31.12,17.0,20.0,12.0,,11.0,,,33.0
2025-11-08,,,,,,,,,,,,,,,,17.76,16.93,18.76,,,,,,,,,,,,,,,,18.91,17.86,19.88,,,,,,,,,,,,,,,,13.09,12.2,13.94,,,,,,,,,,,,,,,,,,,,,,,,,13.61,12.24,14.81,,,,,,,,,,,,,,,,,,,,,,,,,29.89,28.75,31.07,,,,,,,,
2025-11-09,,,,,,,,,,,,,,,,17.78,16.95,18.8,,,,,,,,,,,,,,,,18.89,17.85,19.87,,,,,,,,,,,,,,,,13.08,12.19,13.94,,,,,,,,,,,,,,,,,,,,,,,,,13.65,12.27,14.87,,,,,,,,,,,,,,,,,,,,,,,,,29.86,28.72,31.02,,,,,,,,
2025-11-10,,,,,,,,,,,,,,,,17.81,16.94,18.83,,,,,,,,,,,,,,,,18.88,17.84,19.88,,,,,,,,,,,,,,,,13.07,12.15,13.93,,,,,,,,,,,,,,,,,,,,,,,,,13.69,12.29,14.95,,,,,,,,,,,,,,,,,,,,,,,,,29.83,28.7,30.98,18.0,19.0,14.0,,15.0,,,26.0
2025-11-11,,,,,,,,,,,,,,,,17.84,16.97,18.88,,,,,,,,,,,,,,,,18.86,17.83,19.79,,,,,,,,,,,,,,,,13.06,12.12,13.93,,,,,,,,,,,,,,,,,,,,,,,,,13.72,12.32,15.0,,,,,,,,,,,,,,,,,,,,,,,,,29.81,28.7,30.96,,,,,,,,
2025-11-12,,,,,,,,,,,,,,,,17.86,17.01,18.92,,,,,,,,,,,,,,,,18.84,17.81,19.73,,,,,,,,,,,,,,,,13.05,12.13,13.95,,,,,,,,,,,,,,,,,,,,,,,,,13.75,12.35,15.03,,,,,,,,,,,,,,,,,,,,,,,,,29.79,28.68,30.93,,,,,,,,
2025-11-13,,,,,,,,,,,,,,,,17.89,17.03,18.94,,,,,,,,,,,,,,,,18.83,17.79,19.72,,,,,,,,,,,,,,,,13.04,12.1,13.96,,,,,,,,,,,,,,,,,,,,,,,,,13.78,12.41,15.08,,,,,,,,,,,,,,,,,,,,,,,,,29.77,28.63,30.9,,,,,,,,
2025-11-14,,,,,,,,,,,,,,,,17.91,17.04,18.93,,,,,,,,,,,,,,,,18.81,17.78,19.67,,,,,,,,,,,,,,,,13.04,12.07,13.98,,,,,,,,,,,,,,,,,,,,,,,,,13.81,12.43,15.11,,,,,,,,,,,,,,,,,,,,,,,,,29.75,28.62,30.88,,,,,,,,
2025-11-15,,,,,,,,,,,,,,,,17.94,17.01,18.91,,,,,,,,,,,,,,,,18.8,17.77,19.6,,,,,,,,,,,,,,,,13.03,12.07,13.98,,,,,,,,,,,,,,,,,,,,,,,,,13.84,12.49,15.15,,,,,,,,,,,,,,,,,,,,,,,,,29.73,28.61,30.85,,,,,,,,
2025-11-16,,,,,,,,,,,,,,,,17.96,17.03,18.89,,,,,,,,,,,,,,,,18.78,17.77,19.58,,,,,,,,,,,,,,,,13.02,12.08,13.99,,,,,,,,,,,,,,,,,,,,,,,,,13.86,12.55,15.2,,,,,,,,,,,,,,,,,,,,,,,,,29.72,28.6,30.82,,,,,,,,
2025-11-17,,,,,,,,,,,,,,,,17.99,17.03,18.97,,,,,,,,,,,,,,,,18.77,17.76,19.59,,,,,,,,,,,,,,,,13.01,12.03,13.99,,,,,,,,,,,,,,,,,,,,,,,,,13.89,12.6,15.28,,,,,,,,,,,,,,,,,,,,,,,,,29.7,28.61,30.79,18.5,19.5,13.5,,14.0,,,28.5
2025-11-18,,,,,,,,,,,,,,,,18.02,17.03,18.98,,,,,,,,,,,,,,,,18.75,17.76,19.6,,,,,,,,,,,,,,,,13.0,12.02,13.92,,,,,,,,,,,,,,,,,,,,,,,,,13.91,12.63,15.32,,,,,,,,,,,,,,,,,,,,,,,,,29.68,28.61,30.75,,,,,,,,
2025-11-19,,,,,,,,,,,,,,,,18.04,17.04,18.98,,,,,,,,,,,,,,,,18.74,17.72,19.62,,,,,,,,,,,,,,,,12.99,12.0,13.94,,,,,,,,,,,,,,,,,,,,,,,,,13.93,12.72,15.37,,,,,,,,,,,,,,,,,,,,,,,,,29.66,28.63,30.72,,,,,,,,
2025-11-20,,,,,,,,,,,,,,,,18.07,17.07,18.96,,,,,,,,,,,,,,,,18.72,17.66,19.63,,,,,,,,,,,,,,,,12.99,12.01,13.97,,,,,,,,,,,,,,,,,,,,,,,,,13.95,12.78,15.39,,,,,,,,,,,,,,,,,,,,,,,,,29.64,28.64,30.68,,,,,,,,
2025-11-21,,,,,,,,,,,,,,,,18.1,17.11,18.97,,,,,,,,,,,,,,,,18.71,17.64,19.61,,,,,,,,,,,,,,,,12.98,12.01,13.96,,,,,,,,,,,,,,,,,,,,,,,,,13.97,12.78,15.4,,,,,,,,,,,,,,,,,,,,,,,,,29.62,28.62,30.66,17.0,19.0,13.0,,12.0,,,32.0
2025-11-22,,,,,,,,,,,,,,,,18.13,17.13,19.0,,,,,,,,,,,,,,,,18.7,17.63,19.58,,,,,,,,,,,,,,,,12.98,12.01,13.95,,,,,,,,,,,,,,,,,,,,,,,,,13.99,12.76,15.41,,,,,,,,,,,,,,,,,,,,,,,,,29.6,28.58,30.64,,,,,,,,
2025-11-23,,,,,,,,,,,,,,,,18.16,17.18,19.02,,,,,,,,,,,,,,,,18.68,17.61,19.54,,,,,,,,,,,,,,,,12.98,12.01,13.93,,,,,,,,,,,,,,,,,,,,,,,,,14.0,12.74,15.41,,,,,,,,,,,,,,,,,,,,,,,,,29.57,28.56,30.58,,,,,,,,
2025-11-24,,,,,,,,,,,,,,,,18.2,17.18,19.06,,,,,,,,,,,,,,,,18.67,17.53,19.55,,,,,,,,,,,,,,,,12.97,12.02,13.93,,,,,,,,,,,,,,,,,,,,,,,,,14.02,12.71,15.41,,,,,,,,,,,,,,,,,,,,,,,,,29.54,28.52,30.57,18.3,19.7,14.7,,14.0,,,26.7
2025-11-25,,,,,,,,,,,,,,,,18.23,17.26,19.11,,,,,,,,,,,,,,,,18.65,17.49,19.56,,,,,,,,,,,,,,,,12.97,12.02,13.98,,,,,,,,,,,,,,,,,,,,,,,,,14.03,12.76,15.42,,,,,,,,,,,,,,,,,,,,,,,,,29.51,28.47,30.55,,,,,,,,
2025-11-26,,,,,,,,,,,,,,,,18.26,17.31,19.18,,,,,,,,,,,,,,,,18.64,17.45,19.58,,,,,,,,,,,,,,,,12.97,12.0,14.03,,,,,,,,,,,,,,,,,,,,,,,,,14.04,12.77,15.42,,,,,,,,,,,,,,,,,,,,,,,,,29.48,28.43,30.57,18.0,15.0,12.0,,17.0,,,31.0
2025-11-27,,,,,,,,,,,,,,,,18.29,17.36,19.21,,,,,,,,,,,,,,,,18.63,17.37,19.56,,,,,,,,,,,,,,,,12.97,12.02,13.99,,,,,,,,,,,,,,,,,,,,,,,,,14.05,12.75,15.46,,,,,,,,,,,,,,,,,,,,,,,,,29.45,28.38,30.52,,,,,,,,
2025-11-28,,,,,,,,,,,,,,,,18.33,17.4,19.23,,,,,,,,,,,,,,,,18.61,17.29,19.56,,,,,,,,,,,,,,,,12.98,12.03,13.94,,,,,,,,,,,,,,,,,,,,,,,,,14.06,12.72,15.45,,,,,,,,,,,,,,,,,,,,,,,,,29.42,28.33,30.48,17.0,21.0,11.0,,13.0,,,31.0
2025-11-29,,,,,,,,,,,,,,,,18.36,17.44,19.25,,,,,,,,,,,,,,,,18.6,17.27,19.57,,,,,,,,,,,,,,,,12.98,12.03,13.97,,,,,,,,,,,,,,,,,,,,,,,,,14.07,12.73,15.48,,,,,,,,,,,,,,,,,,,,,,,,,29.39,28.29,30.47,,,,,,,,
2025-11-30,,,,,,,,,,,,,,,,18.4,17.47,19.28,,,,,,,,,,,,,,,,18.58,17.25,19.58,,,,,,,,,,,,,,,,12.98,12.02,14.02,,,,,,,,,,,,,,,,,,,,,,,,,14.08,12.75,15.51,,,,,,,,,,,,,,,,,,,,,,,,,29.36,28.25,30.47,,,,,,,,
2025-12-01,,,,,,,,,,,,,,,,18.43,17.51,19.35,,,,,,,,,,,,,,,,18.56,17.23,19.57,,,,,,,,,,,,,,,,12.98,12.01,14.09,,,,,,,,,,,,,,,,,,,,,,,,,14.08,12.73,15.52,,,,,,,,,,,,,,,,,,,,,,,,,29.33,28.23,30.5,19.5,20.2,12.8,,12.5,,,28.8
2025-12-02,,,,,,,,,,,,,,,,18.47,17.54,19.4,,,,,,,,,,,,,,,,18.54,17.21,19.56,,,,,,,,,,,,,,,,12.99,12.01,14.12,,,,,,,,,,,,,,,,,,,,,,,,,14.09,12.77,15.49,,,,,,,,,,,,,,,,,,,,,,,,,29.3,28.19,30.52,,,,,,,,
2025-12-03,,,,,,,,,,,,,,,,18.51,17.59,19.45,,,,,,,,,,,,,,,,18.52,17.18,19.54,,,,,,,,,,,,,,,,12.99,12.0,14.11,,,,,,,,,,,,,,,,,,,,,,,,,14.09,12.77,15.45,,,,,,,,,,,,,,,,,,,,,,,,,29.28,28.19,30.51,20.0,14.0,11.0,,18.0,,,31.0
2025-12-04,,,,,,,,,,,,,,,,18.55,17.58,19.51,,,,,,,,,,,,,,,,18.5,17.11,19.56,,,,,,,,,,,,,,,,12.99,12.02,14.1,,,,,,,,,,,,,,,,,,,,,,,,,14.09,12.74,15.44,,,,,,,,,,,,,,,,,,,,,,,,,29.26,28.15,30.45,,,,,,,,
2025-12-05,,,,,,,,,,,,,,,,18.59,17.59,19.57,,,,,,,,,,,,,,,,18.48,17.05,19.56,,,,,,,,,,,,,,,,12.99,11.99,14.09,,,,,,,,,,,,,,,,,,,,,,,,,14.09,12.72,15.47,,,,,,,,,,,,,,,,,,,,,,,,,29.24,28.13,30.49,,,,,,,,
2025-12-06,,,,,,,,,,,,,,,,18.63,17.66,19.61,,,,,,,,,,,,,,,,18.46,17.0,19.55,,,,,,,,,,,,,,,,12.98,12.0,14.07,,,,,,,,,,,,,,,,,,,,,,,,,14.09,12.72,15.48,,,,,,,,,,,,,,,,,,,,,,,,,29.23,28.12,30.5,,,,,,,,
2025-12-07,,,,,,,,,,,,,,,,18.67,17.72,19.65,,,,,,,,,,,,,,,,18.43,16.96,19.54,,,,,,,,,,,,,,,,12.98,12.0,14.05,,,,,,,,,,,,,,,,,,,,,,,,,14.09,12.7,15.49,,,,,,,,,,,,,,,,,,,,,,,,,29.22,28.13,30.48,,,,,,,,
2025-12-08,,,,,,,,,,,,,,,,18.72,17.74,19.68,,,,,,,,,,,,,,,,18.41,16.99,19.52,,,,,,,,,,,,,,,,12.98,12.01,14.04,,,,,,,,,,,,,,,,,,,,,,,,,14.08,12.66,15.46,,,,,,,,,,,,,,,,,,,,,,,,,29.21,28.14,30.46,19.5,19.5,14.0,,12.5,,,28.5
2025-12-09,,,,,,,,,,,,,,,,18.76,17.77,19.7,,,,,,,,,,,,,,,,18.39,16.99,19.51,,,,,,,,,,,,,,,,12.97,12.03,14.02,,,,,,,,,,,,,,,,,,,,,,,,,14.08,12.63,15.46,,,,,,,,,,,,,,,,,,,,,,,,,29.21,28.14,30.44,,,,,,,,
2025-12-10,,,,,,,,,,,,,,,,18.8,17.79,19.74,,,,,,,,,,,,,,,,18.37,16.96,19.5,,,,,,,,,,,,,,,,12.97,12.02,14.03,,,,,,,,,,,,,,,,,,,,,,,,,14.07,12.63,15.46,,,,,,,,,,,,,,,,,,,,,,,,,29.21,28.13,30.42,18.0,14.0,12.0,,18.0,,,30.0
2025-12-11,,,,,,,,,,,,,,,,18.84,17.88,19.78,,,,,,,,,,,,,,,,18.34,16.92,19.47,,,,,,,,,,,,,,,,12.96,12.02,14.01,,,,,,,,,,,,,,,,,,,,,,,,,14.06,12.61,15.45,,,,,,,,,,,,,,,,,,,,,,,,,29.21,28.15,30.42,,,,,,,,
2025-12-12,,,,,,,,,,,,,,,,18.88,17.92,19.83,,,,,,,,,,,,,,,,18.32,16.92,19.42,,,,,,,,,,,,,,,,12.96,12.02,13.99,,,,,,,,,,,,,,,,,,,,,,,,,14.05,12.62,15.42,,,,,,,,,,,,,,,,,,,,,,,,,29.21,28.14,30.41,18.0,20.0,13.0,,12.0,,,31.0
2025-12-13,,,,,,,,,,,,,,,,18.92,17.98,19.84,,,,,,,,,,,,,,,,18.3,16.95,19.38,,,,,,,,,,,,,,,,12.95,12.03,13.97,,,,,,,,,,,,,,,,,,,,,,,,,14.04,12.67,15.43,,,,,,,,,,,,,,,,,,,,,,,,,29.21,28.15,30.4,,,,,,,,
2025-12-14,,,,,,,,,,,,,,,,18.95,18.01,19.84,,,,,,,,,,,,,,,,18.28,16.98,19.33,,,,,,,,,,,,,,,,12.94,12.02,13.94,,,,,,,,,,,,,,,,,,,,,,,,,14.04,12.72,15.39,,,,,,,,,,,,,,,,,,,,,,,,,29.21,28.13,30.36,,,,,,,,
2025-12-15,,,,,,,,,,,,,,,,18.99,18.03,19.87,,,,,,,,,,,,,,,,18.27,16.99,19.29,,,,,,,,,,,,,,,,12.94,11.98,13.88,,,,,,,,,,,,,,,,,,,,,,,,,14.03,12.77,15.36,,,,,,,,,,,,,,,,,,,,,,,,,29.21,28.12,30.3,17.0,18.0,14.0,,17.0,,,28.0
2025-12-16,,,,,,,,,,,,,,,,19.02,18.05,19.87,,,,,,,,,,,,,,,,18.25,17.03,19.26,,,,,,,,,,,,,,,,12.93,11.99,13.84,,,,,,,,,,,,,,,,,,,,,,,,,14.02,12.78,15.33,,,,,,,,,,,,,,,,,,,,,,,,,29.21,28.16,30.28,,,,,,,,
2025-12-17,,,,,,,,,,,,,,,,19.06,18.08,19.92,,,,,,,,,,,,,,,,18.24,17.07,19.24,,,,,,,,,,,,,,,,12.93,11.97,13.79,,,,,,,,,,,,,,,,,,,,,,,,,14.02,12.81,15.29,,,,,,,,,,,,,,,,,,,,,,,,,29.2,28.2,30.25,18.0,14.0,11.0,,17.0,,,33.0
2025-12-18,,,,,,,,,,,,,,,,19.09,18.11,19.98,,,,,,,,,,,,,,,,18.23,17.08,19.25,,,,,,,,,,,,,,,,12.92,12.01,13.76,,,,,,,,,,,,,,,,,,,,,,,,,14.01,12.86,15.27,,,,,,,,,,,,,,,,,,,,,,,,,29.19,28.21,30.19,,,,,,,,
2025-12-19,,,,,,,,,,,,,,,,19.12,18.13,19.97,,,,,,,,,,,,,,,,18.22,17.03,19.23,,,,,,,,,,,,,,,,12.92,12.0,13.76,,,,,,,,,,,,,,,,,,,,,,,,,14.01,12.86,15.23,,,,,,,,,,,,,,,,,,,,,,,,,29.17,28.2,30.16,,,,,,,,
2025-12-20,,,,,,,,,,,,,,,,19.14,18.17,19.98,,,,,,,,,,,,,,,,18.22,17.02,19.23,,,,,,,,,,,,,,,,12.92,12.02,13.79,,,,,,,,,,,,,,,,,,,,,,,,,14.0,12.93,15.15,,,,,,,,,,,,,,,,,,,,,,,,,29.16,28.23,30.12,,,,,,,,
2025-12-21,,,,,,,,,,,,,,,,19.17,18.22,20.0,,,,,,,,,,,,,,,,18.22,17.03,19.24,,,,,,,,,,,,,,,,12.91,12.04,13.79,,,,,,,,,,,,,,,,,,,,,,,,,14.0,12.93,15.15,,,,,,,,,,,,,,,,,,,,,,,,,29.14,28.18,30.08,,,,,,,,
