date,Con (to 2015 election),Con (to 2015 election) (low),Con (to 2015 election) (high),Con (to 2017 election),Con (to 2017 election) (low),Con (to 2017 election) (high),Con (to 2019 election),Con (to 2019 election) (low),Con (to 2019 election) (high),Con (to 2024 election),Con (to 2024 election) (low),Con (to 2024 election) (high),Con (post-2024 election),Con (post-2024 election) (low),Con (post-2024 election) (high),Lab (to 2015 election),Lab (to 2015 election) (low),Lab (to 2015 election) (high),Lab (to 2017 election),Lab (to 2017 election) (low),Lab (to 2017 election) (high),Lab (to 2019 election),Lab (to 2019 election) (low),Lab (to 2019 election) (high),Lab (to 2024 election),Lab (to 2024 election) (low),Lab (to 2024 election) (high),Lab (post-2024 election),Lab (post-2024 election) (low),Lab (post-2024 election) (high),LDem (to 2015 election),LDem (to 2015 election) (low),LDem (to 2015 election) (high),LDem (to 2017 election),LDem (to 2017 election) (low),LDem (to 2017 election) (high),LDem (to 2019 election),LDem (to 2019 election) (low),LDem (to 2019 election) (high),LDem (to 2024 election),LDem (to 2024 election) (low),LDem (to 2024 election) (high),LDem (post-2024 election),LDem (post-2024 election) (low),LDem (post-2024 election) (high),Ukip (to 2015 election),Ukip (to 2015 election) (low),Ukip (to 2015 election) (high),Ukip (to 2017 election),Ukip (to 2017 election) (low),Ukip (to 2017 election) (high),Grn (to 2015 election),Grn (to 2015 election) (low),Grn (to 2015 election) (high),Grn (to 2017 election),Grn (to 2017 election) (low),Grn (to 2017 election) (high),Grn (to 2019 election),Grn (to 2019 election) (low),Grn (to 2019 election) (high),Grn (to 2024 election),Grn (to 2024 election) (low),Grn (to 2024 election) (high),Grn (post-2024 election),Grn (post-2024 election) (low),Grn (post-2024 election) (high),SNP (post-2024 election),SNP (post-2024 election) (low),SNP (post-2024 election) (high),PC (post-2024 election),PC (post-2024 election) (low),PC (post-2024 election) (high),Reform (to 2019 election),Reform (to 2019 election) (low),Reform (to 2019 election) (high),Reform (to 2024 election),Reform (to 2024 election) (low),Reform (to 2024 election) (high),Reform (post-2024 election),Reform (post-2024 election) (low),Reform (post-2024 election) (high),Con (poll),Lab (poll),LDem (poll),Ukip (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2010-11-06,42.51,35.28,48.31,,,,,,,,,,,,,39.56,34.2,47.55,,,,,,,,,,,,,10.24,4.62,16.32,,,,,,,,,,,,,2.25,-2.31,8.39,,,,1.4,-3.23,7.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-07,42.45,35.26,48.31,,,,,,,,,,,,,39.65,34.2,47.57,,,,,,,,,,,,,10.2,4.39,16.39,,,,,,,,,,,,,2.25,-2.29,8.38,,,,1.42,-3.26,7.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-08,42.39,35.26,48.32,,,,,,,,,,,,,39.73,34.2,47.6,,,,,,,,,,,,,10.15,4.27,16.44,,,,,,,,,,,,,2.25,-2.29,8.36,,,,1.44,-3.29,7.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-09,42.33,35.03,48.36,,,,,,,,,,,,,39.82,34.2,48.01,,,,,,,,,,,,,10.1,4.18,16.48,,,,,,,,,,,,,2.26,-2.3,8.35,,,,1.46,-3.29,7.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-10,42.27,34.95,48.38,,,,,,,,,,,,,39.9,34.2,48.05,,,,,,,,,,,,,10.06,4.09,16.51,,,,,,,,,,,,,2.26,-2.3,8.38,,,,1.48,-3.29,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-11,42.21,34.94,48.41,,,,,,,,,,,,,39.98,34.2,48.07,,,,,,,,,,,,,10.02,4.02,16.54,,,,,,,,,,,,,2.27,-2.36,8.46,,,,1.5,-3.29,7.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-12,42.15,34.93,48.43,,,,,,,,,,,,,40.06,34.2,48.08,,,,,,,,,,,,,9.98,3.93,16.55,,,,,,,,,,,,,2.27,-2.51,8.52,,,,1.52,-3.29,7.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-13,42.09,34.92,48.45,,,,,,,,,,,,,40.14,34.2,48.25,,,,,,,,,,,,,9.94,3.84,16.54,,,,,,,,,,,,,2.28,-2.55,8.57,,,,1.54,-3.3,7.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-14,42.04,34.91,48.47,,,,,,,,,,,,,40.22,34.2,48.51,,,,,,,,,,,,,9.9,3.77,16.59,,,,,,,,,,,,,2.29,-2.58,8.63,,,,1.56,-3.3,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-15,41.98,34.83,48.48,,,,,,,,,,,,,40.29,34.2,48.72,,,,,,,,,,,,,9.86,3.71,16.61,,,,,,,,,,,,,2.29,-2.6,8.67,,,,1.57,-3.3,7.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-16,41.92,34.68,48.5,,,,,,,,,,,,,40.36,34.2,48.89,,,,,,,,,,,,,9.82,3.68,16.62,,,,,,,,,,,,,2.3,-2.62,8.71,,,,1.59,-3.3,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-17,41.87,34.56,48.51,,,,,,,,,,,,,40.43,34.2,49.02,,,,,,,,,,,,,9.79,3.65,16.64,,,,,,,,,,,,,2.31,-2.65,8.77,,,,1.61,-3.3,7.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-18,41.81,34.47,48.51,,,,,,,,,,,,,40.49,34.2,49.12,,,,,,,,,,,,,9.76,3.59,16.65,,,,,,,,,,,,,2.31,-2.67,8.84,,,,1.62,-3.3,7.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-19,41.76,34.41,48.52,,,,,,,,,,,,,40.55,34.2,49.18,,,,,,,,,,,,,9.72,3.56,16.65,,,,,,,,,,,,,2.32,-2.68,8.9,,,,1.64,-3.3,7.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-20,41.71,34.37,48.52,,,,,,,,,,,,,40.61,34.2,49.23,,,,,,,,,,,,,9.69,3.54,16.66,,,,,,,,,,,,,2.33,-2.69,8.93,,,,1.65,-3.3,7.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-21,41.66,34.34,48.52,,,,,,,,,,,,,40.67,34.2,49.26,,,,,,,,,,,,,9.66,3.53,16.66,,,,,,,,,,,,,2.33,-2.7,8.95,,,,1.67,-3.3,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-22,41.61,34.33,48.53,,,,,,,,,,,,,40.73,34.2,49.28,,,,,,,,,,,,,9.64,3.52,16.66,,,,,,,,,,,,,2.34,-2.71,8.96,,,,1.68,-3.3,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-23,41.56,34.32,48.52,,,,,,,,,,,,,40.78,34.2,49.28,,,,,,,,,,,,,9.61,3.52,16.66,,,,,,,,,,,,,2.35,-2.72,8.96,,,,1.7,-3.3,7.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-24,41.52,34.12,48.53,,,,,,,,,,,,,40.84,34.09,49.48,,,,,,,,,,,,,9.58,3.51,16.54,,,,,,,,,,,,,2.35,-2.85,8.85,,,,1.71,-3.37,7.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-25,41.47,34.37,46.66,,,,,,,,,,,,,40.89,34.97,47.84,,,,,,,,,,,,,9.56,4.15,14.22,,,,,,,,,,,,,2.36,-2.07,7.42,,,,1.72,-2.94,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-26,41.43,34.37,46.62,,,,,,,,,,,,,40.94,34.97,47.84,,,,,,,,,,,,,9.53,4.13,14.23,,,,,,,,,,,,,2.37,-2.07,7.4,,,,1.73,-2.94,6.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-27,41.39,34.37,46.59,,,,,,,,,,,,,40.99,34.97,47.84,,,,,,,,,,,,,9.51,4.12,14.22,,,,,,,,,,,,,2.37,-2.07,7.38,,,,1.75,-2.94,6.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-28,41.34,34.37,46.56,,,,,,,,,,,,,41.03,34.97,47.84,,,,,,,,,,,,,9.48,4.1,14.22,,,,,,,,,,,,,2.38,-2.07,7.36,,,,1.76,-2.94,6.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-29,41.3,34.37,46.54,,,,,,,,,,,,,41.08,34.98,47.84,,,,,,,,,,,,,9.46,4.09,14.22,,,,,,,,,,,,,2.39,-2.07,7.34,,,,1.77,-2.94,6.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-30,41.27,34.37,46.51,,,,,,,,,,,,,41.13,34.98,47.89,,,,,,,,,,,,,9.44,4.08,14.22,,,,,,,,,,,,,2.39,-2.07,7.32,,,,1.78,-2.94,6.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-01,41.23,34.37,46.48,,,,,,,,,,,,,41.17,35.0,47.94,,,,,,,,,,,,,9.42,4.06,14.21,,,,,,,,,,,,,2.4,-2.07,7.3,,,,1.79,-2.94,6.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-02,41.19,34.37,46.46,,,,,,,,,,,,,41.21,35.0,47.98,,,,,,,,,,,,,9.4,4.04,14.21,,,,,,,,,,,,,2.4,-2.07,7.29,,,,1.8,-2.94,6.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-03,41.16,34.37,46.44,,,,,,,,,,,,,41.25,35.02,48.02,,,,,,,,,,,,,9.37,4.04,14.21,,,,,,,,,,,,,2.41,-2.07,7.27,,,,1.81,-2.94,6.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-04,41.12,34.37,46.41,,,,,,,,,,,,,41.29,35.03,48.02,,,,,,,,,,,,,9.36,4.02,14.21,,,,,,,,,,,,,2.41,-2.07,7.28,,,,1.82,-2.94,6.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-05,41.09,34.37,46.39,,,,,,,,,,,,,41.33,35.03,48.02,,,,,,,,,,,,,9.34,4.01,14.21,,,,,,,,,,,,,2.42,-2.07,7.3,,,,1.83,-2.94,6.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-06,41.06,34.37,46.37,,,,,,,,,,,,,41.36,35.05,48.02,,,,,,,,,,,,,9.32,4.0,14.21,,,,,,,,,,,,,2.42,-2.07,7.33,,,,1.84,-2.94,6.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-07,41.03,34.37,46.35,,,,,,,,,,,,,41.4,35.05,48.02,,,,,,,,,,,,,9.3,3.99,14.21,,,,,,,,,,,,,2.42,-2.07,7.35,,,,1.85,-2.94,6.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,38.0,11.0,2.0,1.0,,,
2010-12-08,41.0,34.37,46.33,,,,,,,,,,,,,41.43,35.06,48.02,,,,,,,,,,,,,9.28,3.98,14.21,,,,,,,,,,,,,2.43,-2.07,7.38,,,,1.86,-2.94,6.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-09,40.97,34.37,46.34,,,,,,,,,,,,,41.46,35.07,48.02,,,,,,,,,,,,,9.27,3.97,14.22,,,,,,,,,,,,,2.43,-2.07,7.42,,,,1.87,-2.94,6.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-10,40.94,34.37,46.34,,,,,,,,,,,,,41.49,35.08,48.02,,,,,,,,,,,,,9.25,3.96,14.25,,,,,,,,,,,,,2.44,-2.07,7.47,,,,1.87,-2.94,6.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-11,40.92,34.37,46.35,,,,,,,,,,,,,41.52,35.09,48.02,,,,,,,,,,,,,9.24,3.95,14.27,,,,,,,,,,,,,2.44,-2.07,7.52,,,,1.88,-2.94,6.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-12,40.89,34.37,46.35,,,,,,,,,,,,,41.55,35.09,48.02,,,,,,,,,,,,,9.22,3.94,14.29,,,,,,,,,,,,,2.44,-2.07,7.56,,,,1.89,-2.94,6.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-13,40.87,34.37,46.36,,,,,,,,,,,,,41.58,35.11,48.03,,,,,,,,,,,,,9.21,3.93,14.31,,,,,,,,,,,,,2.45,-2.07,7.6,,,,1.89,-2.94,6.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-14,40.85,34.37,46.37,,,,,,,,,,,,,41.61,35.11,48.05,,,,,,,,,,,,,9.2,3.92,14.34,,,,,,,,,,,,,2.45,-2.07,7.63,,,,1.9,-2.94,7.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-15,40.82,34.37,46.38,,,,,,,,,,,,,41.63,35.12,48.09,,,,,,,,,,,,,9.18,3.92,14.36,,,,,,,,,,,,,2.45,-2.07,7.67,,,,1.91,-2.94,7.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-16,40.8,34.37,46.38,,,,,,,,,,,,,41.66,35.12,48.09,,,,,,,,,,,,,9.17,3.91,14.37,,,,,,,,,,,,,2.46,-2.07,7.71,,,,1.91,-2.94,7.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-17,40.78,34.37,46.38,,,,,,,,,,,,,41.68,35.13,48.09,,,,,,,,,,,,,9.16,3.91,14.39,,,,,,,,,,,,,2.46,-2.07,7.75,,,,1.92,-2.94,7.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-18,40.76,34.37,46.39,,,,,,,,,,,,,41.7,35.14,48.09,,,,,,,,,,,,,9.15,3.89,14.4,,,,,,,,,,,,,2.46,-2.07,7.78,,,,1.93,-2.94,7.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-19,40.74,34.37,46.39,,,,,,,,,,,,,41.72,35.14,48.09,,,,,,,,,,,,,9.14,3.89,14.42,,,,,,,,,,,,,2.47,-2.07,7.81,,,,1.93,-2.94,7.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-20,40.72,34.37,46.4,,,,,,,,,,,,,41.75,35.15,48.09,,,,,,,,,,,,,9.13,3.88,14.44,,,,,,,,,,,,,2.47,-2.07,7.84,,,,1.94,-2.94,7.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-21,40.71,34.37,46.4,,,,,,,,,,,,,41.77,35.16,48.09,,,,,,,,,,,,,9.12,3.88,14.46,,,,,,,,,,,,,2.47,-2.07,7.87,,,,1.94,-2.94,7.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-22,40.69,34.37,46.41,,,,,,,,,,,,,41.79,35.16,48.09,,,,,,,,,,,,,9.11,3.88,14.46,,,,,,,,,,,,,2.47,-2.07,7.9,,,,1.95,-2.94,7.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-23,40.67,34.37,46.41,,,,,,,,,,,,,41.8,35.16,48.09,,,,,,,,,,,,,9.1,3.87,14.48,,,,,,,,,,,,,2.48,-2.07,7.93,,,,1.95,-2.94,7.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-24,40.65,34.37,46.41,,,,,,,,,,,,,41.82,35.17,48.09,,,,,,,,,,,,,9.09,3.86,14.5,,,,,,,,,,,,,2.48,-2.07,7.94,,,,1.96,-2.94,7.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-25,40.64,34.37,46.42,,,,,,,,,,,,,41.84,35.17,48.09,,,,,,,,,,,,,9.08,3.85,14.51,,,,,,,,,,,,,2.48,-2.07,7.96,,,,1.96,-2.94,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-26,40.62,34.37,46.42,,,,,,,,,,,,,41.86,35.18,48.09,,,,,,,,,,,,,9.07,3.85,14.52,,,,,,,,,,,,,2.48,-2.07,7.96,,,,1.96,-2.94,7.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-27,40.61,34.37,46.42,,,,,,,,,,,,,41.88,35.19,48.09,,,,,,,,,,,,,9.06,3.84,14.54,,,,,,,,,,,,,2.48,-2.07,7.98,,,,1.97,-2.94,7.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-28,40.59,34.36,46.43,,,,,,,,,,,,,41.89,35.19,48.09,,,,,,,,,,,,,9.05,3.84,14.54,,,,,,,,,,,,,2.49,-2.07,7.99,,,,1.97,-2.94,7.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-29,40.58,34.35,46.44,,,,,,,,,,,,,41.91,35.2,48.09,,,,,,,,,,,,,9.04,3.83,14.55,,,,,,,,,,,,,2.49,-2.07,8.0,,,,1.98,-2.94,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-30,40.56,34.34,46.44,,,,,,,,,,,,,41.93,35.2,48.09,,,,,,,,,,,,,9.04,3.83,14.57,,,,,,,,,,,,,2.49,-2.07,8.02,,,,1.98,-2.94,7.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,40.55,34.34,46.44,,,,,,,,,,,,,41.94,35.2,48.09,,,,,,,,,,,,,9.03,3.82,14.58,,,,,,,,,,,,,2.49,-2.07,8.02,,,,1.99,-2.94,7.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-01,40.53,34.33,46.45,,,,,,,,,,,,,41.96,35.21,48.09,,,,,,,,,,,,,9.02,3.81,14.59,,,,,,,,,,,,,2.5,-2.07,8.04,,,,1.99,-2.94,7.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-02,40.52,34.33,46.45,,,,,,,,,,,,,41.98,35.22,48.09,,,,,,,,,,,,,9.01,3.81,14.6,,,,,,,,,,,,,2.5,-2.07,8.05,,,,1.99,-2.94,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-03,40.51,34.31,46.45,,,,,,,,,,,,,41.99,35.22,48.09,,,,,,,,,,,,,9.0,3.8,14.62,,,,,,,,,,,,,2.5,-2.07,8.06,,,,2.0,-2.94,7.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-04,40.49,34.31,46.45,,,,,,,,,,,,,42.01,35.23,48.09,,,,,,,,,,,,,9.0,3.79,14.62,,,,,,,,,,,,,2.5,-2.07,8.07,,,,2.0,-2.94,7.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-05,40.48,34.3,46.45,,,,,,,,,,,,,42.02,35.23,48.09,,,,,,,,,,,,,8.99,3.79,14.63,,,,,,,,,,,,,2.5,-2.07,8.09,,,,2.01,-2.94,7.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-06,40.47,34.3,46.46,,,,,,,,,,,,,42.04,35.23,48.09,,,,,,,,,,,,,8.98,3.78,14.65,,,,,,,,,,,,,2.5,-2.07,8.09,,,,2.01,-2.94,7.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-07,40.45,34.29,46.47,,,,,,,,,,,,,42.06,35.24,48.09,,,,,,,,,,,,,8.97,3.77,14.66,,,,,,,,,,,,,2.51,-2.08,8.11,,,,2.01,-2.94,7.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-08,40.44,34.28,46.47,,,,,,,,,,,,,42.07,35.24,48.09,,,,,,,,,,,,,8.96,3.77,14.67,,,,,,,,,,,,,2.51,-2.08,8.12,,,,2.02,-2.94,7.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-09,40.42,34.28,46.47,,,,,,,,,,,,,42.09,35.25,48.09,,,,,,,,,,,,,8.96,3.76,14.68,,,,,,,,,,,,,2.51,-2.08,8.13,,,,2.02,-2.94,7.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-10,40.41,34.27,46.47,,,,,,,,,,,,,42.11,35.25,48.09,,,,,,,,,,,,,8.95,3.75,14.7,,,,,,,,,,,,,2.51,-2.08,8.14,,,,2.03,-2.94,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-11,40.39,34.26,46.48,,,,,,,,,,,,,42.12,35.25,48.09,,,,,,,,,,,,,8.94,3.75,14.71,,,,,,,,,,,,,2.52,-2.09,8.15,,,,2.03,-2.94,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-12,40.38,34.25,46.48,,,,,,,,,,,,,42.14,35.26,48.09,,,,,,,,,,,,,8.93,3.74,14.73,,,,,,,,,,,,,2.52,-2.09,8.16,,,,2.04,-2.94,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-13,40.36,34.25,46.48,,,,,,,,,,,,,42.16,35.27,48.09,,,,,,,,,,,,,8.92,3.72,14.73,,,,,,,,,,,,,2.52,-2.1,8.17,,,,2.04,-2.94,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-14,40.35,34.23,46.49,,,,,,,,,,,,,42.18,35.28,48.09,,,,,,,,,,,,,8.91,3.71,14.75,,,,,,,,,,,,,2.52,-2.1,8.17,,,,2.04,-2.94,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-15,40.33,34.23,46.49,,,,,,,,,,,,,42.2,35.28,48.1,,,,,,,,,,,,,8.9,3.7,14.76,,,,,,,,,,,,,2.52,-2.1,8.17,,,,2.05,-2.94,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-16,40.31,34.22,46.49,,,,,,,,,,,,,42.21,35.28,48.12,,,,,,,,,,,,,8.89,3.69,14.77,,,,,,,,,,,,,2.53,-2.11,8.18,,,,2.05,-2.94,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-17,40.29,34.21,46.5,,,,,,,,,,,,,42.23,35.29,48.14,,,,,,,,,,,,,8.88,3.67,14.79,,,,,,,,,,,,,2.53,-2.12,8.18,,,,2.06,-2.94,7.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-18,40.28,34.2,46.5,,,,,,,,,,,,,42.25,35.3,48.17,,,,,,,,,,,,,8.87,3.66,14.8,,,,,,,,,,,,,2.53,-2.12,8.18,,,,2.06,-2.94,7.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-19,40.26,34.2,46.51,,,,,,,,,,,,,42.28,35.3,48.2,,,,,,,,,,,,,8.86,3.65,14.82,,,,,,,,,,,,,2.53,-2.12,8.18,,,,2.07,-2.94,7.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-20,40.24,34.19,46.52,,,,,,,,,,,,,42.3,35.31,48.22,,,,,,,,,,,,,8.85,3.62,14.83,,,,,,,,,,,,,2.54,-2.13,8.18,,,,2.07,-2.94,7.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-21,40.22,34.17,46.52,,,,,,,,,,,,,42.32,35.31,48.25,,,,,,,,,,,,,8.84,3.61,14.85,,,,,,,,,,,,,2.54,-2.13,8.18,,,,2.08,-2.94,7.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-22,40.2,34.16,46.52,,,,,,,,,,,,,42.34,35.33,48.27,,,,,,,,,,,,,8.83,3.59,14.87,,,,,,,,,,,,,2.54,-2.14,8.18,,,,2.09,-2.94,7.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-23,40.18,34.16,46.53,,,,,,,,,,,,,42.37,35.33,48.3,,,,,,,,,,,,,8.82,3.58,14.88,,,,,,,,,,,,,2.55,-2.15,8.18,,,,2.09,-2.94,7.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-24,40.15,34.14,46.53,,,,,,,,,,,,,42.39,35.34,48.33,,,,,,,,,,,,,8.8,3.56,14.9,,,,,,,,,,,,,2.55,-2.16,8.18,,,,2.1,-2.94,7.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-25,40.13,34.13,46.54,,,,,,,,,,,,,42.42,35.34,48.36,,,,,,,,,,,,,8.79,3.56,14.92,,,,,,,,,,,,,2.55,-2.16,8.18,,,,2.11,-2.94,7.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-26,40.11,34.12,46.55,,,,,,,,,,,,,42.45,35.36,48.39,,,,,,,,,,,,,8.78,3.55,14.93,,,,,,,,,,,,,2.56,-2.17,8.18,,,,2.11,-2.94,7.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-27,40.08,34.11,46.55,,,,,,,,,,,,,42.48,35.37,48.42,,,,,,,,,,,,,8.76,3.54,14.94,,,,,,,,,,,,,2.56,-2.17,8.18,,,,2.12,-2.94,7.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-28,40.06,34.09,46.56,,,,,,,,,,,,,42.51,35.38,48.46,,,,,,,,,,,,,8.75,3.54,14.95,,,,,,,,,,,,,2.56,-2.18,8.18,,,,2.13,-2.94,7.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-29,40.03,34.09,46.56,,,,,,,,,,,,,42.54,35.39,48.5,,,,,,,,,,,,,8.73,3.53,14.96,,,,,,,,,,,,,2.57,-2.19,8.18,,,,2.13,-2.94,7.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-30,40.0,34.07,46.57,,,,,,,,,,,,,42.57,35.39,48.53,,,,,,,,,,,,,8.72,3.52,14.96,,,,,,,,,,,,,2.57,-2.19,8.18,,,,2.14,-2.94,7.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-31,39.97,34.06,46.58,,,,,,,,,,,,,42.6,35.41,48.57,,,,,,,,,,,,,8.7,3.51,14.97,,,,,,,,,,,,,2.58,-2.19,8.18,,,,2.15,-2.94,7.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,46.0,7.0,3.0,3.0,,,
2011-02-01,39.94,34.05,46.58,,,,,,,,,,,,,42.64,35.41,48.61,,,,,,,,,,,,,8.68,3.5,14.98,,,,,,,,,,,,,2.58,-2.19,8.18,,,,2.16,-2.94,7.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-02,39.91,34.03,46.59,,,,,,,,,,,,,42.67,35.43,48.65,,,,,,,,,,,,,8.66,3.5,14.99,,,,,,,,,,,,,2.58,-2.19,8.18,,,,2.17,-2.94,7.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-03,39.88,34.02,46.6,,,,,,,,,,,,,42.71,35.44,48.7,,,,,,,,,,,,,8.64,3.49,15.0,,,,,,,,,,,,,2.59,-2.19,8.18,,,,2.18,-2.94,7.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
