date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Grn,Grn (low),Grn (high),SNP,SNP (low),SNP (high),PC,PC (low),PC (high),Reform,Reform (low),Reform (high),Con (2019-24),Con (2019-24) (low),Con (2019-24) (high),Grn (2019-24),Grn (2019-24) (low),Grn (2019-24) (high),LDem (2019-24),LDem (2019-24) (low),LDem (2019-24) (high),Lab (2019-24),Lab (2019-24) (low),Lab (2019-24) (high),PC (2019-24),PC (2019-24) (low),PC (2019-24) (high),Reform (2019-24),Reform (2019-24) (low),Reform (2019-24) (high),SNP (2019-24),SNP (2019-24) (low),SNP (2019-24) (high),Con (poll),Lab (poll),LDem (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2022-01-20,,,,,,,,,,,,,,,,,,,,,,13.63,12.5,15.01,12.24,10.78,13.73,6.51,5.55,7.27,54.05,52.37,55.97,2.26,1.66,2.83,4.52,3.29,5.6,4.99,4.36,5.67,,,,,,,
2022-01-21,,,,,,,,,,,,,,,,,,,,,,13.62,12.49,15.0,12.25,10.78,13.75,6.5,5.55,7.25,54.1,52.41,55.95,2.26,1.66,2.83,4.49,3.27,5.57,4.98,4.34,5.66,9.0,52.0,8.0,18.0,6.0,3.0,4.0
2022-01-22,,,,,,,,,,,,,,,,,,,,,,13.62,12.49,14.99,12.26,10.84,13.76,6.49,5.54,7.24,54.14,52.45,55.96,2.26,1.66,2.83,4.46,3.24,5.53,4.96,4.33,5.65,,,,,,,
2022-01-23,,,,,,,,,,,,,,,,,,,,,,13.61,12.48,14.98,12.28,10.9,13.77,6.47,5.52,7.23,54.18,52.51,55.98,2.26,1.67,2.82,4.43,3.22,5.5,4.94,4.31,5.65,,,,,,,
2022-01-24,,,,,,,,,,,,,,,,,,,,,,13.61,12.47,14.97,12.29,10.89,13.77,6.46,5.5,7.21,54.22,52.6,55.99,2.26,1.68,2.81,4.4,3.2,5.47,4.93,4.28,5.63,,,,,,,
2022-01-25,,,,,,,,,,,,,,,,,,,,,,13.6,12.47,14.96,12.31,10.88,13.8,6.45,5.51,7.2,54.26,52.68,56.0,2.26,1.69,2.81,4.37,3.19,5.45,4.91,4.26,5.63,,,,,,,
2022-01-26,,,,,,,,,,,,,,,,,,,,,,13.6,12.47,14.95,12.33,10.88,13.83,6.43,5.49,7.19,54.29,52.77,56.02,2.26,1.69,2.82,4.33,3.16,5.43,4.89,4.26,5.61,,,,,,,
2022-01-27,,,,,,,,,,,,,,,,,,,,,,13.6,12.48,14.94,12.35,10.92,13.82,6.42,5.47,7.17,54.33,52.86,56.04,2.26,1.68,2.83,4.3,3.13,5.4,4.87,4.24,5.59,11.0,57.0,7.0,11.0,6.0,2.0,0.0
2022-01-28,,,,,,,,,,,,,,,,,,,,,,13.6,12.49,14.94,12.38,10.93,13.81,6.41,5.46,7.16,54.36,52.93,56.06,2.26,1.68,2.84,4.26,3.1,5.38,4.85,4.22,5.57,,,,,,,
2022-01-29,,,,,,,,,,,,,,,,,,,,,,13.6,12.5,14.98,12.4,10.94,13.83,6.39,5.45,7.15,54.39,53.01,56.08,2.26,1.68,2.86,4.23,3.07,5.35,4.84,4.21,5.55,,,,,,,
2022-01-30,,,,,,,,,,,,,,,,,,,,,,13.6,12.51,15.0,12.43,10.96,13.85,6.38,5.45,7.14,54.41,53.03,56.09,2.26,1.67,2.87,4.19,3.03,5.31,4.82,4.2,5.53,,,,,,,
2022-01-31,,,,,,,,,,,,,,,,,,,,,,13.6,12.5,14.98,12.45,10.97,13.87,6.37,5.45,7.12,54.44,53.05,56.04,2.26,1.68,2.88,4.16,2.99,5.28,4.8,4.19,5.51,,,,,,,
2022-02-01,,,,,,,,,,,,,,,,,,,,,,13.6,12.5,14.98,12.48,11.0,13.88,6.35,5.43,7.11,54.46,53.12,56.03,2.26,1.68,2.89,4.12,2.95,5.27,4.78,4.17,5.51,,,,,,,
2022-02-02,,,,,,,,,,,,,,,,,,,,,,13.61,12.54,15.0,12.51,11.04,13.87,6.34,5.41,7.09,54.48,53.16,56.02,2.26,1.67,2.89,4.09,2.93,5.23,4.76,4.12,5.51,11.0,59.0,5.0,8.0,4.0,1.0,11.0
2022-02-03,,,,,,,,,,,,,,,,,,,,,,13.61,12.56,15.02,12.54,11.07,13.86,6.33,5.41,7.07,54.5,53.18,56.01,2.26,1.67,2.92,4.06,2.92,5.19,4.74,4.1,5.49,,,,,,,
2022-02-04,,,,,,,,,,,,,,,,,,,,,,13.62,12.54,15.0,12.57,11.08,13.86,6.31,5.42,7.06,54.51,53.19,56.0,2.27,1.67,2.94,4.02,2.91,5.15,4.72,4.06,5.46,,,,,,,
2022-02-05,,,,,,,,,,,,,,,,,,,,,,13.63,12.54,14.99,12.6,11.1,13.92,6.3,5.43,7.04,54.53,53.19,55.98,2.27,1.68,2.94,3.99,2.89,5.11,4.7,4.04,5.42,,,,,,,
2022-02-06,,,,,,,,,,,,,,,,,,,,,,13.64,12.56,14.99,12.63,11.13,13.92,6.29,5.44,7.02,54.54,53.2,55.97,2.27,1.68,2.94,3.96,2.87,5.07,4.68,4.01,5.4,,,,,,,
2022-02-07,,,,,,,,,,,,,,,,,,,,,,13.65,12.59,15.02,12.66,11.16,13.93,6.27,5.44,7.0,54.55,53.21,55.96,2.28,1.69,2.94,3.93,2.85,5.03,4.66,3.98,5.38,,,,,,,
2022-02-08,,,,,,,,,,,,,,,,,,,,,,13.66,12.61,15.06,12.69,11.17,13.96,6.26,5.44,6.99,54.55,53.22,55.98,2.28,1.69,2.94,3.9,2.84,4.99,4.64,3.96,5.37,,,,,,,
2022-02-09,,,,,,,,,,,,,,,,,,,,,,13.67,12.61,15.11,12.72,11.18,13.98,6.25,5.43,6.97,54.56,53.2,56.0,2.29,1.68,2.95,3.87,2.84,4.99,4.62,3.94,5.36,,,,,,,
2022-02-10,,,,,,,,,,,,,,,,,,,,,,13.69,12.61,15.15,12.75,11.18,13.99,6.23,5.44,6.95,54.56,53.16,55.99,2.29,1.67,2.97,3.84,2.82,4.99,4.61,3.93,5.35,,,,,,,
2022-02-11,,,,,,,,,,,,,,,,,,,,,,13.7,12.65,15.19,12.78,11.19,14.01,6.22,5.45,6.94,54.56,53.14,55.97,2.3,1.67,2.99,3.81,2.8,4.97,4.59,3.92,5.33,15.0,51.0,6.0,15.0,6.0,2.0,5.0
2022-02-12,,,,,,,,,,,,,,,,,,,,,,13.72,12.66,15.19,12.81,11.19,14.02,6.21,5.45,6.92,54.56,53.16,55.94,2.3,1.66,3.01,3.78,2.78,4.96,4.57,3.9,5.31,,,,,,,
2022-02-13,,,,,,,,,,,,,,,,,,,,,,13.73,12.68,15.2,12.84,11.2,14.03,6.2,5.44,6.9,54.56,53.18,55.92,2.31,1.66,3.02,3.76,2.77,4.95,4.56,3.89,5.3,,,,,,,
2022-02-14,,,,,,,,,,,,,,,,,,,,,,13.75,12.7,15.21,12.87,11.22,14.05,6.19,5.43,6.89,54.55,53.2,55.89,2.31,1.66,3.04,3.73,2.76,4.95,4.54,3.89,5.29,,,,,,,
2022-02-15,,,,,,,,,,,,,,,,,,,,,,13.76,12.68,15.24,12.9,11.24,14.07,6.17,5.46,6.86,54.54,53.21,55.9,2.32,1.66,3.04,3.71,2.76,4.94,4.52,3.88,5.27,,,,,,,
2022-02-16,,,,,,,,,,,,,,,,,,,,,,13.78,12.71,15.26,12.93,11.28,14.11,6.16,5.49,6.84,54.53,53.23,55.87,2.32,1.66,3.06,3.69,2.75,4.94,4.51,3.87,5.25,,,,,,,
2022-02-17,,,,,,,,,,,,,,,,,,,,,,13.8,12.75,15.28,12.96,11.32,14.16,6.16,5.47,6.83,54.52,53.19,55.83,2.33,1.66,3.07,3.67,2.73,4.93,4.5,3.82,5.24,14.0,56.0,7.0,14.0,1.0,3.0,4.0
2022-02-18,,,,,,,,,,,,,,,,,,,,,,13.81,12.79,15.29,12.99,11.37,14.2,6.15,5.44,6.82,54.5,53.18,55.77,2.34,1.65,3.09,3.65,2.72,4.91,4.48,3.8,5.23,,,,,,,
2022-02-19,,,,,,,,,,,,,,,,,,,,,,13.83,12.79,15.32,13.01,11.42,14.24,6.14,5.43,6.81,54.49,53.15,55.74,2.34,1.65,3.09,3.63,2.7,4.86,4.47,3.8,5.21,,,,,,,
2022-02-20,,,,,,,,,,,,,,,,,,,,,,13.85,12.79,15.34,13.04,11.45,14.26,6.13,5.44,6.8,54.47,53.11,55.72,2.35,1.64,3.1,3.61,2.69,4.82,4.46,3.8,5.19,,,,,,,
2022-02-21,,,,,,,,,,,,,,,,,,,,,,13.87,12.78,15.36,13.07,11.49,14.27,6.13,5.41,6.79,54.45,53.12,55.7,2.35,1.63,3.11,3.6,2.68,4.81,4.45,3.8,5.19,,,,,,,
2022-02-22,,,,,,,,,,,,,,,,,,,,,,13.88,12.78,15.39,13.09,11.53,14.29,6.13,5.42,6.8,54.43,53.11,55.67,2.36,1.64,3.12,3.58,2.66,4.77,4.43,3.79,5.16,,,,,,,
2022-02-23,,,,,,,,,,,,,,,,,,,,,,13.9,12.81,15.42,13.12,11.56,14.3,6.13,5.42,6.81,54.4,53.07,55.62,2.36,1.64,3.12,3.57,2.65,4.72,4.43,3.78,5.15,,,,,,,
2022-02-24,,,,,,,,,,,,,,,,,,,,,,13.92,12.85,15.44,13.14,11.59,14.31,6.12,5.43,6.8,54.38,53.03,55.59,2.37,1.64,3.14,3.56,2.65,4.67,4.42,3.77,5.13,,,,,,,
2022-02-25,,,,,,,,,,,,,,,,,,,,,,13.93,12.89,15.46,13.16,11.63,14.33,6.13,5.44,6.79,54.35,52.96,55.55,2.37,1.64,3.15,3.54,2.64,4.65,4.41,3.77,5.13,21.0,51.0,8.0,6.0,5.0,0.0,3.0
2022-02-26,,,,,,,,,,,,,,,,,,,,,,13.95,12.91,15.47,13.18,11.66,14.35,6.13,5.44,6.79,54.32,52.91,55.5,2.38,1.64,3.14,3.53,2.64,4.61,4.4,3.76,5.13,,,,,,,
2022-02-27,,,,,,,,,,,,,,,,,,,,,,13.97,12.94,15.48,13.2,11.68,14.35,6.13,5.45,6.8,54.29,52.9,55.47,2.38,1.65,3.15,3.52,2.66,4.57,4.4,3.76,5.14,,,,,,,
2022-02-28,,,,,,,,,,,,,,,,,,,,,,13.99,12.97,15.5,13.22,11.65,14.39,6.14,5.46,6.82,54.25,52.85,55.44,2.39,1.65,3.15,3.51,2.67,4.55,4.39,3.75,5.15,,,,,,,
2022-03-01,,,,,,,,,,,,,,,,,,,,,,14.01,12.97,15.51,13.24,11.63,14.41,6.15,5.5,6.84,54.21,52.8,55.37,2.39,1.66,3.15,3.5,2.65,4.53,4.39,3.73,5.16,,,,,,,
2022-03-02,,,,,,,,,,,,,,,,,,,,,,14.03,12.98,15.53,13.25,11.6,14.43,6.16,5.5,6.85,54.17,52.75,55.32,2.4,1.65,3.15,3.49,2.65,4.51,4.38,3.71,5.17,,,,,,,
2022-03-03,,,,,,,,,,,,,,,,,,,,,,14.05,13.0,15.56,13.27,11.58,14.44,6.17,5.52,6.85,54.13,52.69,55.3,2.4,1.65,3.16,3.48,2.67,4.5,4.38,3.7,5.17,,,,,,,
2022-03-04,,,,,,,,,,,,,,,,,,,,,,14.07,13.02,15.58,13.28,11.61,14.44,6.19,5.52,6.87,54.09,52.64,55.27,2.41,1.65,3.17,3.47,2.66,4.48,4.38,3.69,5.17,16.0,57.0,7.0,14.0,2.0,0.0,2.0
2022-03-05,,,,,,,,,,,,,,,,,,,,,,14.09,13.04,15.61,13.3,11.65,14.45,6.2,5.52,6.89,54.05,52.58,55.25,2.41,1.64,3.17,3.46,2.64,4.45,4.38,3.67,5.16,,,,,,,
2022-03-06,,,,,,,,,,,,,,,,,,,,,,14.11,13.06,15.64,13.31,11.69,14.46,6.22,5.53,6.95,54.0,52.52,55.22,2.41,1.64,3.18,3.45,2.63,4.44,4.38,3.69,5.18,,,,,,,
2022-03-07,,,,,,,,,,,,,,,,,,,,,,14.14,13.08,15.65,13.33,11.72,14.48,6.24,5.56,6.99,53.95,52.48,55.19,2.42,1.65,3.18,3.44,2.62,4.41,4.38,3.72,5.19,,,,,,,
2022-03-08,,,,,,,,,,,,,,,,,,,,,,14.16,13.1,15.65,13.34,11.76,14.51,6.26,5.58,7.03,53.9,52.42,55.15,2.42,1.64,3.19,3.44,2.6,4.39,4.38,3.73,5.21,,,,,,,
2022-03-09,,,,,,,,,,,,,,,,,,,,,,14.18,13.11,15.68,13.35,11.76,14.51,6.28,5.59,7.06,53.85,52.36,55.1,2.43,1.63,3.19,3.43,2.58,4.37,4.38,3.72,5.23,14.0,57.0,7.0,15.0,4.0,1.0,2.0
2022-03-10,,,,,,,,,,,,,,,,,,,,,,14.2,13.13,15.72,13.36,11.73,14.51,6.3,5.61,7.1,53.8,52.31,55.05,2.43,1.64,3.19,3.42,2.55,4.34,4.38,3.73,5.23,,,,,,,
2022-03-11,,,,,,,,,,,,,,,,,,,,,,14.22,13.15,15.76,13.37,11.74,14.54,6.33,5.64,7.14,53.75,52.26,55.01,2.43,1.64,3.21,3.41,2.55,4.33,4.39,3.74,5.24,,,,,,,
2022-03-12,,,,,,,,,,,,,,,,,,,,,,14.24,13.16,15.75,13.38,11.78,14.55,6.35,5.67,7.18,53.7,52.22,54.98,2.44,1.63,3.2,3.4,2.54,4.33,4.39,3.76,5.25,,,,,,,
2022-03-13,,,,,,,,,,,,,,,,,,,,,,14.27,13.18,15.75,13.39,11.79,14.53,6.38,5.72,7.23,53.64,52.15,54.92,2.44,1.63,3.21,3.39,2.54,4.33,4.39,3.78,5.26,,,,,,,
2022-03-14,,,,,,,,,,,,,,,,,,,,,,14.29,13.2,15.75,13.4,11.78,14.54,6.41,5.75,7.29,53.59,52.07,54.86,2.45,1.63,3.21,3.38,2.54,4.28,4.4,3.78,5.28,,,,,,,
2022-03-15,,,,,,,,,,,,,,,,,,,,,,14.31,13.19,15.75,13.41,11.79,14.57,6.44,5.78,7.36,53.54,52.01,54.82,2.45,1.62,3.23,3.37,2.53,4.23,4.4,3.78,5.29,,,,,,,
2022-03-16,,,,,,,,,,,,,,,,,,,,,,14.33,13.18,15.77,13.41,11.8,14.59,6.47,5.81,7.42,53.48,51.95,54.74,2.46,1.62,3.26,3.36,2.53,4.2,4.41,3.78,5.31,,,,,,,
2022-03-17,,,,,,,,,,,,,,,,,,,,,,14.35,13.16,15.81,13.42,11.81,14.62,6.5,5.84,7.49,53.43,51.89,54.66,2.47,1.61,3.29,3.35,2.53,4.18,4.42,3.78,5.33,10.0,53.0,4.0,18.0,5.0,6.0,2.0
2022-03-18,,,,,,,,,,,,,,,,,,,,,,14.37,13.18,15.84,13.42,11.82,14.64,6.53,5.87,7.55,53.38,51.81,54.58,2.47,1.61,3.31,3.34,2.5,4.17,4.43,3.79,5.33,,,,,,,
2022-03-19,,,,,,,,,,,,,,,,,,,,,,14.39,13.22,15.88,13.42,11.82,14.62,6.56,5.9,7.61,53.32,51.74,54.53,2.48,1.6,3.34,3.33,2.48,4.15,4.44,3.79,5.35,,,,,,,
2022-03-20,,,,,,,,,,,,,,,,,,,,,,14.41,13.25,15.93,13.43,11.83,14.6,6.59,5.93,7.68,53.27,51.7,54.49,2.49,1.59,3.36,3.32,2.47,4.12,4.45,3.79,5.36,,,,,,,
2022-03-21,,,,,,,,,,,,,,,,,,,,,,14.43,13.24,15.98,13.43,11.83,14.62,6.63,5.95,7.71,53.22,51.64,54.46,2.49,1.59,3.39,3.31,2.46,4.07,4.46,3.79,5.38,,,,,,,
2022-03-22,,,,,,,,,,,,,,,,,,,,,,14.44,13.23,16.01,13.42,11.83,14.6,6.66,5.98,7.73,53.17,51.54,54.45,2.5,1.59,3.41,3.3,2.44,4.07,4.47,3.8,5.41,,,,,,,
2022-03-23,,,,,,,,,,,,,,,,,,,,,,14.46,13.25,16.05,13.42,11.84,14.57,6.7,6.01,7.75,53.12,51.48,54.43,2.51,1.59,3.42,3.29,2.43,4.07,4.48,3.81,5.42,8.0,57.0,4.0,19.0,2.0,5.0,1.0
2022-03-24,,,,,,,,,,,,,,,,,,,,,,14.48,13.26,16.1,13.42,11.84,14.52,6.73,6.03,7.78,53.07,51.42,54.41,2.52,1.59,3.42,3.28,2.42,4.06,4.49,3.81,5.43,19.0,54.0,4.0,12.0,8.0,0.0,1.0
2022-03-25,,,,,,,,,,,,,,,,,,,,,,14.49,13.28,16.12,13.42,11.83,14.49,6.76,6.06,7.81,53.03,51.34,54.39,2.53,1.6,3.43,3.27,2.41,4.04,4.51,3.82,5.45,,,,,,,
2022-03-26,,,,,,,,,,,,,,,,,,,,,,14.5,13.3,16.16,13.41,11.85,14.47,6.8,6.08,7.83,52.98,51.28,54.37,2.54,1.6,3.43,3.26,2.4,4.03,4.52,3.82,5.46,,,,,,,
2022-03-27,,,,,,,,,,,,,,,,,,,,,,14.51,13.31,16.2,13.4,11.85,14.45,6.83,6.1,7.89,52.94,51.25,54.33,2.55,1.61,3.44,3.25,2.39,4.02,4.54,3.83,5.48,,,,,,,
2022-03-28,,,,,,,,,,,,,,,,,,,,,,14.52,13.31,16.23,13.39,11.83,14.44,6.87,6.12,7.95,52.9,51.22,54.3,2.56,1.61,3.44,3.24,2.39,4.0,4.56,3.83,5.49,,,,,,,
2022-03-29,,,,,,,,,,,,,,,,,,,,,,14.53,13.31,16.27,13.38,11.82,14.43,6.9,6.14,8.01,52.86,51.2,54.25,2.57,1.62,3.45,3.23,2.38,3.99,4.57,3.83,5.5,,,,,,,
2022-03-30,,,,,,,,,,,,,,,,,,,,,,14.54,13.31,16.24,13.37,11.8,14.43,6.94,6.15,8.07,52.82,51.16,54.2,2.58,1.63,3.45,3.22,2.34,3.98,4.59,3.84,5.52,14.0,52.0,5.0,17.0,1.0,3.0,5.0
2022-03-31,,,,,,,,,,,,,,,,,,,,,,14.55,13.31,16.27,13.36,11.79,14.42,6.97,6.16,8.11,52.79,51.12,54.18,2.59,1.64,3.46,3.2,2.31,3.96,4.61,3.84,5.54,,,,,,,
2022-04-01,,,,,,,,,,,,,,,,,,,,,,14.55,13.31,16.29,13.35,11.75,14.41,7.01,6.18,8.15,52.76,51.08,54.17,2.6,1.65,3.46,3.19,2.3,3.95,4.63,3.85,5.56,,,,,,,
2022-04-02,,,,,,,,,,,,,,,,,,,,,,14.55,13.3,16.28,13.33,11.71,14.4,7.04,6.19,8.21,52.73,51.02,54.15,2.61,1.66,3.46,3.18,2.3,3.96,4.65,3.87,5.59,,,,,,,
2022-04-03,,,,,,,,,,,,,,,,,,,,,,14.55,13.3,16.27,13.31,11.68,14.39,7.08,6.21,8.26,52.71,50.97,54.11,2.62,1.67,3.46,3.17,2.29,3.95,4.67,3.88,5.61,,,,,,,
2022-04-04,,,,,,,,,,,,,,,,,,,,,,14.55,13.29,16.26,13.3,11.66,14.38,7.11,6.22,8.32,52.68,50.98,54.07,2.63,1.7,3.48,3.16,2.26,3.95,4.69,3.9,5.64,,,,,,,
2022-04-05,,,,,,,,,,,,,,,,,,,,,,14.55,13.29,16.23,13.28,11.63,14.36,7.15,6.24,8.37,52.66,50.95,54.04,2.64,1.73,3.5,3.15,2.24,3.92,4.71,3.9,5.66,,,,,,,
2022-04-06,,,,,,,,,,,,,,,,,,,,,,14.54,13.3,16.21,13.26,11.61,14.34,7.19,6.25,8.42,52.64,50.91,54.0,2.65,1.75,3.5,3.13,2.22,3.94,4.73,3.92,5.69,,,,,,,
2022-04-07,,,,,,,,,,,,,,,,,,,,,,14.53,13.31,16.18,13.24,11.58,14.32,7.22,6.27,8.48,52.63,50.91,54.01,2.66,1.76,3.5,3.12,2.19,3.93,4.75,3.95,5.71,17.0,45.0,8.0,12.0,5.0,6.0,6.0
2022-04-08,,,,,,,,,,,,,,,,,,,,,,14.52,13.31,16.17,13.21,11.56,14.3,7.26,6.29,8.5,52.62,50.9,54.0,2.67,1.77,3.51,3.11,2.17,3.93,4.77,3.98,5.73,,,,,,,
2022-04-09,,,,,,,,,,,,,,,,,,,,,,14.51,13.32,16.15,13.19,11.53,14.28,7.3,6.31,8.53,52.61,50.86,54.01,2.68,1.78,3.52,3.1,2.17,3.93,4.79,4.0,5.76,,,,,,,
2022-04-10,,,,,,,,,,,,,,,,,,,,,,14.49,13.32,16.13,13.16,11.5,14.26,7.34,6.33,8.57,52.61,50.82,54.0,2.69,1.8,3.53,3.09,2.17,3.93,4.82,4.02,5.78,,,,,,,
2022-04-11,,,,,,,,,,,,,,,,,,,,,,14.47,13.32,16.11,13.13,11.48,14.23,7.37,6.34,8.61,52.61,50.79,54.02,2.69,1.8,3.55,3.08,2.16,3.92,4.84,4.03,5.8,,,,,,,
2022-04-12,,,,,,,,,,,,,,,,,,,,,,14.45,13.33,16.09,13.1,11.45,14.19,7.41,6.35,8.64,52.61,50.78,54.04,2.7,1.81,3.56,3.07,2.16,3.9,4.86,4.03,5.82,,,,,,,
2022-04-13,,,,,,,,,,,,,,,,,,,,,,14.43,13.29,16.06,13.07,11.41,14.14,7.45,6.37,8.67,52.62,50.9,54.07,2.71,1.82,3.57,3.06,2.16,3.88,4.88,4.04,5.84,,,,,,,
2022-04-14,,,,,,,,,,,,,,,,,,,,,,14.41,13.26,16.01,13.03,11.41,14.1,7.49,6.38,8.69,52.63,50.96,54.11,2.71,1.81,3.57,3.05,2.11,3.85,4.91,4.06,5.85,16.0,55.0,11.0,9.0,2.0,2.0,3.0
2022-04-15,,,,,,,,,,,,,,,,,,,,,,14.38,13.2,15.97,12.99,11.37,14.04,7.52,6.4,8.72,52.65,50.97,54.14,2.72,1.81,3.57,3.04,2.07,3.85,4.93,4.06,5.87,,,,,,,
2022-04-16,,,,,,,,,,,,,,,,,,,,,,14.35,13.14,15.94,12.95,11.32,14.02,7.56,6.41,8.75,52.67,50.98,54.16,2.72,1.81,3.56,3.03,2.05,3.85,4.95,4.06,5.88,,,,,,,
2022-04-17,,,,,,,,,,,,,,,,,,,,,,14.32,13.1,15.89,12.91,11.31,13.97,7.6,6.43,8.81,52.69,51.0,54.24,2.72,1.8,3.55,3.02,2.04,3.84,4.97,4.06,5.93,,,,,,,
2022-04-18,,,,,,,,,,,,,,,,,,,,,,14.29,13.02,15.83,12.86,11.31,13.93,7.64,6.46,8.87,52.72,51.02,54.26,2.73,1.83,3.54,3.01,1.99,3.84,4.99,4.07,5.93,,,,,,,
2022-04-19,,,,,,,,,,,,,,,,,,,,,,14.26,12.94,15.79,12.82,11.25,13.88,7.68,6.49,8.91,52.75,51.04,54.35,2.73,1.85,3.55,3.01,1.97,3.85,5.01,4.1,5.96,,,,,,,
2022-04-20,,,,,,,,,,,,,,,,,,,,,,14.22,12.87,15.75,12.77,11.19,13.81,7.72,6.51,8.96,52.79,51.03,54.47,2.73,1.85,3.56,3.0,1.96,3.85,5.03,4.1,5.98,15.0,51.0,4.0,15.0,7.0,3.0,3.0
2022-04-21,,,,,,,,,,,,,,,,,,,,,,14.18,12.81,15.7,12.72,11.19,13.74,7.76,6.53,9.01,52.83,51.0,54.61,2.73,1.85,3.57,2.99,1.95,3.86,5.05,4.1,6.0,,,,,,,
2022-04-22,,,,,,,,,,,,,,,,,,,,,,14.15,12.76,15.67,12.66,11.13,13.69,7.8,6.55,9.06,52.87,51.0,54.71,2.73,1.85,3.56,2.98,1.93,3.87,5.07,4.1,6.01,,,,,,,
2022-04-23,,,,,,,,,,,,,,,,,,,,,,14.11,12.72,15.63,12.61,11.08,13.63,7.84,6.58,9.11,52.92,51.06,54.84,2.73,1.84,3.55,2.98,1.9,3.87,5.09,4.1,6.01,,,,,,,
2022-04-24,,,,,,,,,,,,,,,,,,,,,,14.06,12.66,15.59,12.55,11.03,13.57,7.88,6.61,9.16,52.96,51.12,54.93,2.73,1.82,3.54,2.97,1.9,3.87,5.11,4.12,6.01,,,,,,,
2022-04-25,,,,,,,,,,,,,,,,,,,,,,14.02,12.58,15.52,12.49,11.02,13.52,7.92,6.62,9.22,53.02,51.26,55.04,2.73,1.82,3.53,2.96,1.89,3.86,5.13,4.15,6.01,,,,,,,
2022-04-26,,,,,,,,,,,,,,,,,,,,,,13.98,12.53,15.44,12.43,11.0,13.45,7.96,6.63,9.27,53.07,51.33,55.15,2.73,1.84,3.52,2.95,1.88,3.85,5.14,4.17,6.01,,,,,,,
2022-04-27,,,,,,,,,,,,,,,,,,,,,,13.93,12.48,15.41,12.37,10.95,13.37,8.01,6.66,9.33,53.13,51.39,55.27,2.73,1.85,3.51,2.95,1.87,3.84,5.16,4.2,6.01,11.0,53.0,7.0,15.0,6.0,0.0,6.0
2022-04-28,,,,,,,,,,,,,,,,,,,,,,13.88,12.43,15.36,12.31,10.9,13.35,8.05,6.7,9.38,53.19,51.42,55.38,2.73,1.85,3.5,2.94,1.85,3.83,5.18,4.22,6.02,,,,,,,
2022-04-29,,,,,,,,,,,,,,,,,,,,,,13.83,12.38,15.32,12.25,10.82,13.29,8.09,6.73,9.44,53.25,51.41,55.5,2.73,1.86,3.5,2.93,1.85,3.81,5.19,4.25,6.03,,,,,,,
2022-04-30,,,,,,,,,,,,,,,,,,,,,,13.79,12.32,15.28,12.18,10.73,13.22,8.14,6.77,9.49,53.32,51.37,55.62,2.73,1.88,3.48,2.92,1.84,3.8,5.2,4.28,6.05,,,,,,,
2022-05-01,,,,,,,,,,,,,,,,,,,,,,13.74,12.24,15.2,12.11,10.65,13.16,8.18,6.81,9.52,53.39,51.32,55.73,2.72,1.9,3.47,2.91,1.83,3.79,5.22,4.31,6.05,,,,,,,
2022-05-02,,,,,,,,,,,,,,,,,,,,,,13.68,12.2,15.13,12.04,10.57,13.11,8.22,6.85,9.55,53.46,51.35,55.86,2.72,1.91,3.46,2.9,1.82,3.78,5.23,4.34,6.05,,,,,,,
2022-05-03,,,,,,,,,,,,,,,,,,,,,,13.63,12.12,15.07,11.97,10.5,13.02,8.27,6.89,9.56,53.54,51.38,55.98,2.71,1.93,3.44,2.88,1.81,3.78,5.24,4.36,6.05,,,,,,,
2022-05-04,,,,,,,,,,,,,,,,,,,,,,13.58,12.05,14.99,11.9,10.45,12.98,8.32,6.93,9.62,53.61,51.41,56.09,2.71,1.94,3.42,2.87,1.8,3.78,5.25,4.39,6.04,,,,,,,
2022-05-05,,,,,,,,,,,,,,,,,,,,,,13.53,11.99,14.92,11.83,10.39,12.93,8.36,6.98,9.71,53.69,51.47,56.21,2.71,1.96,3.4,2.86,1.79,3.76,5.26,4.42,6.04,,,,,,,
2022-05-06,,,,,,,,,,,,,,,,,,,,,,13.48,11.92,14.92,11.76,10.33,12.86,8.41,7.03,9.76,53.77,51.55,56.32,2.7,1.97,3.41,2.84,1.77,3.75,5.27,4.45,6.04,19.0,46.0,9.0,12.0,9.0,4.0,0.0
2022-05-07,,,,,,,,,,,,,,,,,,,,,,13.43,11.85,14.91,11.68,10.26,12.8,8.46,7.07,9.8,53.85,51.62,56.44,2.69,1.98,3.39,2.83,1.76,3.74,5.28,4.46,6.03,,,,,,,
2022-05-08,,,,,,,,,,,,,,,,,,,,,,13.37,11.79,14.91,11.61,10.19,12.74,8.51,7.12,9.85,53.94,51.7,56.62,2.69,1.99,3.36,2.81,1.75,3.73,5.29,4.47,6.03,,,,,,,
2022-05-09,,,,,,,,,,,,,,,,,,,,,,13.32,11.73,14.91,11.54,10.14,12.69,8.56,7.22,9.89,54.02,51.74,56.77,2.68,2.0,3.33,2.8,1.74,3.71,5.29,4.48,6.03,,,,,,,
2022-05-10,,,,,,,,,,,,,,,,,,,,,,13.27,11.66,14.85,11.46,10.08,12.63,8.61,7.29,9.92,54.11,51.83,56.87,2.67,2.0,3.34,2.78,1.72,3.7,5.3,4.5,6.04,,,,,,,
