date,Con (to 2024 election),Con (to 2024 election) (low),Con (to 2024 election) (high),Con (post-2024 election),Con (post-2024 election) (low),Con (post-2024 election) (high),Lab (to 2024 election),Lab (to 2024 election) (low),Lab (to 2024 election) (high),Lab (post-2024 election),Lab (post-2024 election) (low),Lab (post-2024 election) (high),LDem (to 2024 election),LDem (to 2024 election) (low),LDem (to 2024 election) (high),LDem (post-2024 election),LDem (post-2024 election) (low),LDem (post-2024 election) (high),Grn (to 2024 election),Grn (to 2024 election) (low),Grn (to 2024 election) (high),Grn (post-2024 election),Grn (post-2024 election) (low),Grn (post-2024 election) (high),SNP (to 2024 election),SNP (to 2024 election) (low),SNP (to 2024 election) (high),SNP (post-2024 election),SNP (post-2024 election) (low),SNP (post-2024 election) (high),PC (to 2024 election),PC (to 2024 election) (low),PC (to 2024 election) (high),PC (post-2024 election),PC (post-2024 election) (low),PC (post-2024 election) (high),Reform (to 2024 election),Reform (to 2024 election) (low),Reform (to 2024 election) (high),Reform (post-2024 election),Reform (post-2024 election) (low),Reform (post-2024 election) (high),Con (poll),Lab (poll),LDem (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2024-06-01,21.14,20.55,21.62,,,,37.77,36.59,38.98,,,,9.56,8.86,10.28,,,,5.99,5.67,6.31,,,,2.89,2.65,3.15,,,,1.0,1.0,1.0,,,,19.76,18.78,20.76,,,,,,,,,,
2024-06-02,21.12,20.54,21.59,,,,37.62,36.48,38.84,,,,9.63,8.92,10.34,,,,5.97,5.66,6.29,,,,2.89,2.64,3.15,,,,1.0,1.0,1.0,,,,19.86,18.88,20.84,,,,,,,,,,
2024-06-03,21.1,20.53,21.58,,,,37.48,36.35,38.7,,,,9.69,8.97,10.4,,,,5.96,5.64,6.29,,,,2.89,2.64,3.14,,,,1.0,1.0,1.0,,,,19.96,18.96,20.91,,,,,,,,,,
2024-06-04,21.08,20.52,21.56,,,,37.35,36.23,38.55,,,,9.75,9.03,10.45,,,,5.95,5.64,6.29,,,,2.88,2.64,3.14,,,,1.0,1.0,1.0,,,,20.05,19.06,20.97,,,,20.0,35.0,9.0,6.0,3.0,1.0,23.0
2024-06-05,21.05,20.51,21.55,,,,37.21,36.12,38.41,,,,9.81,9.08,10.5,,,,5.94,5.63,6.28,,,,2.88,2.64,3.13,,,,1.0,1.0,1.0,,,,20.14,19.15,21.06,,,,,,,,,,
2024-06-06,21.03,20.5,21.51,,,,37.08,36.02,38.28,,,,9.86,9.13,10.57,,,,5.93,5.62,6.28,,,,2.88,2.63,3.12,,,,1.0,1.0,1.0,,,,20.23,19.25,21.13,,,,19.0,37.0,8.0,7.0,3.0,1.0,22.0
2024-06-07,21.0,20.49,21.47,,,,36.96,35.9,38.11,,,,9.92,9.19,10.62,,,,5.93,5.61,6.28,,,,2.88,2.64,3.12,,,,1.0,1.0,1.0,,,,20.31,19.35,21.19,,,,,,,,,,
2024-06-08,20.97,20.47,21.45,,,,36.83,35.81,37.94,,,,9.97,9.23,10.68,,,,5.92,5.59,6.28,,,,2.88,2.64,3.11,,,,1.0,1.0,1.0,,,,20.4,19.47,21.25,,,,,,,,,,
2024-06-09,20.94,20.45,21.41,,,,36.72,35.69,37.76,,,,10.02,9.26,10.73,,,,5.91,5.58,6.28,,,,2.88,2.64,3.11,,,,1.0,1.0,1.0,,,,20.48,19.57,21.33,,,,,,,,,,
2024-06-10,20.91,20.42,21.37,,,,36.6,35.58,37.62,,,,10.08,9.29,10.79,,,,5.91,5.57,6.27,,,,2.87,2.64,3.1,,,,1.0,1.0,1.0,,,,20.56,19.66,21.39,,,,,,,,,,
2024-06-11,20.88,20.39,21.32,,,,36.48,35.52,37.49,,,,10.13,9.34,10.85,,,,5.9,5.56,6.27,,,,2.87,2.64,3.1,,,,1.0,1.0,1.0,,,,20.64,19.75,21.44,,,,20.0,35.0,11.0,5.0,2.0,1.0,23.0
2024-06-12,20.84,20.37,21.28,,,,36.37,35.45,37.36,,,,10.18,9.41,10.89,,,,5.89,5.56,6.26,,,,2.87,2.64,3.09,,,,1.0,1.0,1.0,,,,20.73,19.83,21.51,,,,,,,,,,
2024-06-13,20.8,20.34,21.23,,,,36.25,35.32,37.23,,,,10.24,9.48,10.93,,,,5.89,5.55,6.26,,,,2.87,2.64,3.09,,,,1.0,1.0,1.0,,,,20.81,19.92,21.56,,,,19.0,33.0,13.0,4.0,3.0,1.0,24.0
2024-06-14,20.77,20.31,21.19,,,,36.14,35.24,37.12,,,,10.3,9.54,10.98,,,,5.88,5.52,6.25,,,,2.87,2.64,3.08,,,,1.0,1.0,1.0,,,,20.89,20.04,21.61,,,,,,,,,,
2024-06-15,20.73,20.29,21.14,,,,36.03,35.17,37.0,,,,10.35,9.6,11.03,,,,5.87,5.5,6.25,,,,2.86,2.63,3.08,,,,1.0,1.0,1.0,,,,20.97,20.15,21.67,,,,,,,,,,
2024-06-16,20.69,20.27,21.09,,,,35.92,35.1,36.87,,,,10.41,9.65,11.08,,,,5.86,5.48,6.24,,,,2.86,2.63,3.07,,,,1.0,1.0,1.0,,,,21.05,20.27,21.74,,,,,,,,,,
2024-06-17,20.65,20.25,21.04,,,,35.81,35.0,36.75,,,,10.47,9.71,11.13,,,,5.85,5.46,6.23,,,,2.85,2.62,3.07,,,,1.0,1.0,1.0,,,,21.14,20.39,21.8,,,,,,,,,,
2024-06-18,20.61,20.24,20.98,,,,35.69,34.9,36.6,,,,10.54,9.75,11.18,,,,5.83,5.44,6.22,,,,2.85,2.61,3.06,,,,1.0,1.0,1.0,,,,21.22,20.5,21.83,,,,22.0,32.0,13.0,6.0,3.0,1.0,21.0
2024-06-19,20.57,20.22,20.93,,,,35.58,34.84,36.46,,,,10.6,9.79,11.24,,,,5.82,5.42,6.21,,,,2.84,2.61,3.05,,,,1.0,1.0,1.0,,,,21.3,20.62,21.92,,,,,,,,,,
2024-06-20,20.52,20.19,20.86,,,,35.47,34.74,36.33,,,,10.67,9.89,11.3,,,,5.81,5.4,6.2,,,,2.84,2.6,3.05,,,,1.0,1.0,1.0,,,,21.38,20.74,21.97,,,,20.0,34.0,12.0,4.0,3.0,1.0,23.0
2024-06-21,20.49,20.18,20.83,,,,35.36,34.64,36.2,,,,10.74,9.96,11.35,,,,5.8,5.38,6.19,,,,2.83,2.59,3.04,,,,1.0,1.0,1.0,,,,21.46,20.85,22.03,,,,,,,,,,
2024-06-22,20.45,20.14,20.79,,,,35.25,34.54,36.06,,,,10.82,10.01,11.41,,,,5.78,5.36,6.18,,,,2.82,2.58,3.04,,,,1.0,1.0,1.0,,,,21.54,20.97,22.08,,,,,,,,,,
2024-06-23,20.41,20.1,20.76,,,,35.14,34.43,35.93,,,,10.89,10.09,11.49,,,,5.77,5.33,6.17,,,,2.82,2.57,3.03,,,,1.0,1.0,1.0,,,,21.61,21.05,22.15,,,,,,,,,,
2024-06-24,20.38,20.07,20.72,,,,35.03,34.34,35.79,,,,10.97,10.18,11.55,,,,5.75,5.32,6.16,,,,2.81,2.56,3.03,,,,1.0,1.0,1.0,,,,21.68,21.11,22.2,,,,,,,,,,
2024-06-25,20.35,20.03,20.68,,,,34.93,34.26,35.67,,,,11.04,10.26,11.61,,,,5.74,5.3,6.15,,,,2.8,2.55,3.02,,,,1.0,1.0,1.0,,,,21.75,21.2,22.25,,,,19.0,35.0,14.0,6.0,2.0,1.0,21.0
2024-06-26,20.32,20.0,20.66,,,,34.83,34.19,35.5,,,,11.12,10.34,11.66,,,,5.72,5.28,6.15,,,,2.8,2.54,3.02,,,,1.0,1.0,1.0,,,,21.8,21.29,22.3,,,,,,,,,,
2024-06-27,20.3,19.97,20.64,,,,34.73,34.13,35.37,,,,11.2,10.43,11.72,,,,5.71,5.25,6.14,,,,2.79,2.53,3.01,,,,1.0,1.0,1.0,,,,21.86,21.33,22.34,,,,21.0,33.0,11.0,6.0,3.0,,23.0
2024-06-28,20.28,19.95,20.63,,,,34.64,34.04,35.26,,,,11.28,10.51,11.8,,,,5.69,5.23,6.13,,,,2.78,2.52,3.01,,,,1.0,1.0,1.0,,,,21.9,21.4,22.39,,,,,,,,,,
2024-06-29,20.27,19.93,20.62,,,,34.55,33.97,35.15,,,,11.35,10.58,11.89,,,,5.68,5.21,6.13,,,,2.78,2.52,3.0,,,,1.0,1.0,1.0,,,,21.94,21.42,22.44,,,,,,,,,,
2024-06-30,20.27,19.91,20.62,,,,34.47,33.92,35.07,,,,11.43,10.69,11.99,,,,5.67,5.18,6.13,,,,2.77,2.52,3.0,,,,1.0,1.0,1.0,,,,21.97,21.46,22.48,,,,,,,,,,
2024-07-01,20.27,19.91,20.62,,,,34.4,33.85,34.99,,,,11.49,10.79,12.06,,,,5.66,5.17,6.13,,,,2.77,2.51,3.0,,,,1.0,1.0,1.0,,,,21.99,21.47,22.52,,,,,,,,,,
2024-07-02,20.27,19.89,20.63,,,,34.34,33.76,34.93,,,,11.56,10.86,12.16,,,,5.65,5.15,6.11,,,,2.77,2.51,3.0,,,,1.0,1.0,1.0,,,,21.99,21.48,22.54,,,,,,,,,,
2024-07-03,20.28,19.88,20.64,,,,34.29,33.68,34.88,,,,11.62,10.93,12.23,,,,5.65,5.14,6.11,,,,2.76,2.51,3.0,,,,1.0,1.0,1.0,,,,21.99,21.48,22.57,,,,21.0,36.0,10.0,7.0,3.0,1.0,20.0
2025-01-13,,,,20.71,19.39,21.61,,,,22.68,20.93,23.75,,,,11.17,11.0,11.53,,,,7.66,6.56,8.89,,,,,,,,,,,,,,,,30.96,30.28,31.88,21.0,25.0,11.0,6.0,,,31.0
2025-01-14,,,,20.7,19.41,21.59,,,,22.61,20.89,23.7,,,,11.18,11.0,11.53,,,,7.67,6.58,8.86,,,,,,,,,,,,,,,,31.01,30.34,32.02,,,,,,,
2025-01-15,,,,20.69,19.35,21.58,,,,22.55,20.85,23.63,,,,11.19,11.0,11.54,,,,7.68,6.62,8.84,,,,,,,,,,,,,,,,31.07,30.4,32.16,,,,,,,
2025-01-16,,,,20.67,19.37,21.53,,,,22.48,20.81,23.56,,,,11.21,11.0,11.55,,,,7.69,6.66,8.81,,,,,,,,,,,,,,,,31.13,30.44,32.39,,,,,,,
2025-01-17,,,,20.65,19.38,21.49,,,,22.41,20.72,23.51,,,,11.22,11.0,11.56,,,,7.7,6.68,8.78,,,,,,,,,,,,,,,,31.2,30.48,32.62,,,,,,,
2025-01-18,,,,20.63,19.39,21.46,,,,22.34,20.63,23.48,,,,11.23,11.01,11.58,,,,7.71,6.69,8.74,,,,,,,,,,,,,,,,31.27,30.49,32.79,,,,,,,
2025-01-19,,,,20.62,19.41,21.47,,,,22.27,20.56,23.38,,,,11.25,11.03,11.61,,,,7.71,6.71,8.7,,,,,,,,,,,,,,,,31.34,30.5,32.91,,,,,,,
2025-01-20,,,,20.6,19.42,21.45,,,,22.2,20.49,23.32,,,,11.27,11.04,11.65,,,,7.72,6.73,8.67,,,,,,,,,,,,,,,,31.42,30.51,33.09,19.0,23.0,11.0,9.0,,,30.0
2025-01-21,,,,20.58,19.46,21.43,,,,22.13,20.43,23.27,,,,11.3,11.05,11.69,,,,7.72,6.75,8.63,,,,,,,,,,,,,,,,31.49,30.55,33.29,,,,,,,
2025-01-22,,,,20.57,19.48,21.51,,,,22.05,20.33,23.2,,,,11.32,11.06,11.77,,,,7.73,6.78,8.63,,,,,,,,,,,,,,,,31.56,30.53,33.5,,,,,,,
2025-01-23,,,,20.55,19.49,21.49,,,,21.98,20.3,23.14,,,,11.35,11.08,11.81,,,,7.73,6.8,8.6,,,,,,,,,,,,,,,,31.63,30.55,33.67,,,,,,,
2025-01-24,,,,20.54,19.48,21.47,,,,21.91,20.26,23.08,,,,11.38,11.11,11.85,,,,7.74,6.83,8.57,,,,,,,,,,,,,,,,31.7,30.57,33.82,,,,,,,
2025-01-25,,,,20.53,19.46,21.45,,,,21.84,20.21,23.01,,,,11.42,11.12,11.89,,,,7.74,6.86,8.54,,,,,,,,,,,,,,,,31.76,30.57,33.96,,,,,,,
2025-01-26,,,,20.53,19.48,21.45,,,,21.76,20.16,22.93,,,,11.45,11.13,11.93,,,,7.75,6.9,8.52,,,,,,,,,,,,,,,,31.82,30.58,34.07,,,,,,,
2025-01-27,,,,20.52,19.54,21.46,,,,21.69,20.11,22.87,,,,11.48,11.14,11.96,,,,7.75,6.93,8.49,,,,,,,,,,,,,,,,31.88,30.58,34.14,22.0,22.0,11.0,7.0,,,32.0
2025-01-28,,,,20.52,19.6,21.47,,,,21.62,20.06,22.79,,,,11.51,11.14,12.02,,,,7.76,6.97,8.47,,,,,,,,,,,,,,,,31.94,30.58,34.21,,,,,,,
2025-01-29,,,,20.52,19.62,21.47,,,,21.55,20.04,22.7,,,,11.54,11.14,12.08,,,,7.76,7.01,8.44,,,,,,,,,,,,,,,,31.99,30.62,34.27,,,,,,,
2025-01-30,,,,20.52,19.61,21.48,,,,21.48,20.0,22.64,,,,11.56,11.13,12.14,,,,7.77,7.04,8.41,,,,,,,,,,,,,,,,32.04,30.64,34.3,,,,,,,
2025-01-31,,,,20.53,19.62,21.49,,,,21.41,19.96,22.6,,,,11.59,11.12,12.2,,,,7.78,7.05,8.38,,,,,,,,,,,,,,,,32.09,30.66,34.37,,,,,,,
2025-02-01,,,,20.53,19.68,21.5,,,,21.34,19.94,22.52,,,,11.61,11.12,12.24,,,,7.78,7.06,8.35,,,,,,,,,,,,,,,,32.14,30.69,34.45,,,,,,,
2025-02-02,,,,20.54,19.7,21.5,,,,21.28,19.93,22.46,,,,11.63,11.1,12.31,,,,7.79,7.07,8.34,,,,,,,,,,,,,,,,32.18,30.72,34.5,,,,,,,
2025-02-03,,,,20.56,19.71,21.5,,,,21.21,19.88,22.39,,,,11.65,11.08,12.36,,,,7.79,7.1,8.33,,,,,,,,,,,,,,,,32.23,30.76,34.54,22.0,20.0,12.0,9.0,,,30.0
2025-02-04,,,,20.57,19.73,21.5,,,,21.14,19.86,22.32,,,,11.67,11.06,12.38,,,,7.8,7.13,8.3,,,,,,,,,,,,,,,,32.27,30.81,34.57,,,,,,,
2025-02-05,,,,20.59,19.78,21.49,,,,21.07,19.81,22.21,,,,11.68,11.04,12.4,,,,7.8,7.15,8.3,,,,,,,,,,,,,,,,32.3,30.84,34.59,,,,,,,
2025-02-06,,,,20.61,19.78,21.49,,,,21.0,19.77,22.09,,,,11.7,11.02,12.42,,,,7.8,7.18,8.3,,,,,,,,,,,,,,,,32.34,30.89,34.6,,,,,,,
2025-02-07,,,,20.63,19.78,21.49,,,,20.94,19.75,22.05,,,,11.71,11.0,12.44,,,,7.8,7.21,8.3,,,,,,,,,,,,,,,,32.38,30.92,34.59,,,,,,,
2025-02-08,,,,20.66,19.82,21.47,,,,20.87,19.73,21.92,,,,11.72,10.99,12.47,,,,7.8,7.23,8.3,,,,,,,,,,,,,,,,32.41,30.94,34.57,,,,,,,
2025-02-09,,,,20.69,19.88,21.5,,,,20.8,19.7,21.81,,,,11.73,10.97,12.49,,,,7.8,7.26,8.28,,,,,,,,,,,,,,,,32.44,30.99,34.55,,,,,,,
2025-02-10,,,,20.71,19.91,21.54,,,,20.73,19.67,21.7,,,,11.73,10.96,12.52,,,,7.8,7.29,8.3,,,,,,,,,,,,,,,,32.48,31.03,34.61,19.0,22.0,11.0,8.0,,,32.0
2025-02-11,,,,20.74,19.92,21.56,,,,20.67,19.66,21.63,,,,11.73,10.94,12.55,,,,7.8,7.28,8.29,,,,,,,,,,,,,,,,32.51,31.06,34.69,,,,,,,
2025-02-12,,,,20.77,19.94,21.63,,,,20.61,19.67,21.58,,,,11.73,10.93,12.59,,,,7.8,7.28,8.28,,,,,,,,,,,,,,,,32.54,31.08,34.65,,,,,,,
2025-02-13,,,,20.8,19.96,21.65,,,,20.54,19.63,21.52,,,,11.73,10.91,12.62,,,,7.81,7.3,8.27,,,,,,,,,,,,,,,,32.57,31.11,34.53,,,,,,,
2025-02-14,,,,20.83,20.01,21.7,,,,20.48,19.6,21.44,,,,11.73,10.89,12.6,,,,7.81,7.25,8.28,,,,,,,,,,,,,,,,32.6,31.13,34.45,,,,,,,
2025-02-15,,,,20.87,20.03,21.72,,,,20.43,19.57,21.31,,,,11.72,10.86,12.59,,,,7.81,7.25,8.28,,,,,,,,,,,,,,,,32.63,31.15,34.47,,,,,,,
2025-02-16,,,,20.9,20.06,21.77,,,,20.37,19.51,21.23,,,,11.72,10.84,12.64,,,,7.81,7.25,8.29,,,,,,,,,,,,,,,,32.65,31.18,34.5,,,,,,,
2025-02-17,,,,20.93,20.09,21.8,,,,20.31,19.46,21.16,,,,11.71,10.83,12.68,,,,7.82,7.22,8.34,,,,,,,,,,,,,,,,32.67,31.2,34.48,19.0,18.0,12.0,7.0,,,39.0
2025-02-18,,,,20.96,20.11,21.84,,,,20.26,19.42,21.06,,,,11.71,10.81,12.71,,,,7.82,7.23,8.36,,,,,,,,,,,,,,,,32.69,31.22,34.5,,,,,,,
2025-02-19,,,,20.99,20.13,21.9,,,,20.21,19.4,20.99,,,,11.71,10.8,12.66,,,,7.82,7.25,8.38,,,,,,,,,,,,,,,,32.7,31.24,34.49,,,,,,,
2025-02-20,,,,21.02,20.16,21.95,,,,20.16,19.4,20.93,,,,11.7,10.79,12.58,,,,7.82,7.22,8.37,,,,,,,,,,,,,,,,32.71,31.26,34.5,,,,,,,
2025-02-21,,,,21.04,20.19,21.99,,,,20.11,19.4,20.86,,,,11.7,10.8,12.56,,,,7.82,7.2,8.43,,,,,,,,,,,,,,,,32.72,31.27,34.47,,,,,,,
2025-02-22,,,,21.07,20.22,22.02,,,,20.07,19.37,20.76,,,,11.69,10.78,12.58,,,,7.83,7.18,8.49,,,,,,,,,,,,,,,,32.72,31.29,34.43,,,,,,,
2025-02-23,,,,21.09,20.26,22.04,,,,20.02,19.29,20.73,,,,11.69,10.77,12.58,,,,7.83,7.16,8.55,,,,,,,,,,,,,,,,32.72,31.31,34.42,,,,,,,
2025-02-24,,,,21.12,20.3,22.06,,,,19.97,19.24,20.67,,,,11.69,10.77,12.6,,,,7.84,7.15,8.6,,,,,,,,,,,,,,,,32.72,31.32,34.38,22.0,19.0,15.0,8.0,,,31.0
2025-02-25,,,,21.14,20.34,22.08,,,,19.92,19.18,20.63,,,,11.69,10.76,12.62,,,,7.85,7.15,8.64,,,,,,,,,,,,,,,,32.71,31.33,34.35,,,,,,,
2025-02-26,,,,21.16,20.37,22.09,,,,19.88,19.12,20.57,,,,11.69,10.78,12.61,,,,7.86,7.15,8.69,,,,,,,,,,,,,,,,32.7,31.29,34.36,,,,,,,
2025-02-27,,,,21.18,20.37,22.09,,,,19.83,19.08,20.52,,,,11.69,10.77,12.62,,,,7.87,7.16,8.72,,,,,,,,,,,,,,,,32.68,31.27,34.31,,,,,,,
2025-02-28,,,,21.2,20.37,22.09,,,,19.79,19.04,20.46,,,,11.69,10.78,12.63,,,,7.88,7.17,8.73,,,,,,,,,,,,,,,,32.67,31.26,34.24,,,,,,,
2025-03-01,,,,21.22,20.41,22.08,,,,19.74,19.0,20.42,,,,11.69,10.79,12.61,,,,7.89,7.19,8.74,,,,,,,,,,,,,,,,32.65,31.29,34.19,,,,,,,
2025-03-02,,,,21.25,20.46,22.08,,,,19.7,18.97,20.38,,,,11.69,10.78,12.62,,,,7.91,7.22,8.75,,,,,,,,,,,,,,,,32.62,31.25,34.15,,,,,,,
2025-03-03,,,,21.27,20.51,22.07,,,,19.65,18.91,20.3,,,,11.69,10.79,12.65,,,,7.92,7.22,8.79,,,,,,,,,,,,,,,,32.6,31.2,34.12,21.0,21.0,10.0,8.0,,,33.0
2025-03-04,,,,21.3,20.54,22.06,,,,19.61,18.86,20.23,,,,11.7,10.8,12.66,,,,7.94,7.24,8.82,,,,,,,,,,,,,,,,32.57,31.18,34.08,,,,,,,
2025-03-05,,,,21.33,20.57,22.05,,,,19.56,18.8,20.17,,,,11.7,10.8,12.67,,,,7.95,7.27,8.83,,,,,,,,,,,,,,,,32.54,31.17,34.03,,,,,,,
2025-03-06,,,,21.36,20.61,22.05,,,,19.52,18.76,20.11,,,,11.71,10.8,12.67,,,,7.97,7.29,8.84,,,,,,,,,,,,,,,,32.5,31.18,33.98,,,,,,,
2025-03-07,,,,21.39,20.65,22.04,,,,19.48,18.73,20.07,,,,11.71,10.81,12.68,,,,7.99,7.3,8.85,,,,,,,,,,,,,,,,32.46,31.18,33.93,,,,,,,
2025-03-08,,,,21.42,20.71,22.05,,,,19.44,18.7,20.03,,,,11.72,10.82,12.7,,,,8.01,7.31,8.85,,,,,,,,,,,,,,,,32.42,31.18,33.87,,,,,,,
2025-03-09,,,,21.46,20.8,22.06,,,,19.4,18.68,20.0,,,,11.72,10.83,12.7,,,,8.03,7.33,8.86,,,,,,,,,,,,,,,,32.37,31.18,33.79,,,,,,,
2025-03-10,,,,21.5,20.83,22.05,,,,19.36,18.64,19.95,,,,11.72,10.86,12.71,,,,8.06,7.36,8.87,,,,,,,,,,,,,,,,32.33,31.15,33.66,23.0,20.0,11.0,6.0,,,32.0
2025-03-11,,,,21.53,20.89,22.09,,,,19.32,18.59,19.9,,,,11.72,10.87,12.73,,,,8.09,7.4,8.88,,,,,,,,,,,,,,,,32.28,31.15,33.53,,,,,,,
2025-03-12,,,,21.57,20.95,22.1,,,,19.29,18.56,19.86,,,,11.72,10.87,12.75,,,,8.12,7.44,8.91,,,,,,,,,,,,,,,,32.23,31.13,33.4,,,,,,,
2025-03-13,,,,21.61,21.0,22.12,,,,19.25,18.54,19.83,,,,11.72,10.87,12.77,,,,8.16,7.45,8.93,,,,,,,,,,,,,,,,32.17,31.11,33.32,,,,,,,
2025-03-14,,,,21.64,21.07,22.13,,,,19.21,18.53,19.8,,,,11.71,10.88,12.78,,,,8.2,7.46,8.97,,,,,,,,,,,,,,,,32.12,31.06,33.19,,,,,,,
2025-03-15,,,,21.67,21.13,22.14,,,,19.18,18.51,19.79,,,,11.7,10.89,12.8,,,,8.24,7.48,9.01,,,,,,,,,,,,,,,,32.07,30.99,33.07,,,,,,,
2025-03-16,,,,21.71,21.19,22.14,,,,19.15,18.47,19.75,,,,11.69,10.87,12.81,,,,8.28,7.51,9.04,,,,,,,,,,,,,,,,32.02,30.94,32.95,,,,,,,
2025-03-17,,,,21.73,21.25,22.15,,,,19.12,18.42,19.72,,,,11.68,10.85,12.82,,,,8.32,7.53,9.08,,,,,,,,,,,,,,,,31.98,30.89,32.93,22.0,20.0,10.0,10.0,,,32.0
2025-03-18,,,,21.76,21.3,22.15,,,,19.09,18.42,19.71,,,,11.67,10.85,12.82,,,,8.36,7.55,9.1,,,,,,,,,,,,,,,,31.94,30.88,32.91,,,,,,,
2025-03-19,,,,21.78,21.34,22.16,,,,19.07,18.41,19.71,,,,11.65,10.82,12.72,,,,8.4,7.59,9.15,,,,,,,,,,,,,,,,31.9,30.87,32.84,,,,,,,
2025-03-20,,,,21.8,21.37,22.17,,,,19.04,18.39,19.7,,,,11.64,10.79,12.72,,,,8.44,7.62,9.2,,,,,,,,,,,,,,,,31.87,30.86,32.72,,,,,,,
2025-03-21,,,,21.81,21.38,22.16,,,,19.02,18.38,19.68,,,,11.62,10.77,12.76,,,,8.48,7.63,9.25,,,,,,,,,,,,,,,,31.85,30.86,32.62,,,,,,,
2025-03-22,,,,21.82,21.4,22.17,,,,18.99,18.37,19.66,,,,11.61,10.76,12.76,,,,8.52,7.67,9.3,,,,,,,,,,,,,,,,31.84,30.88,32.61,,,,,,,
2025-03-23,,,,21.82,21.42,22.18,,,,18.96,18.36,19.63,,,,11.59,10.72,12.71,,,,8.56,7.7,9.36,,,,,,,,,,,,,,,,31.83,30.9,32.6,,,,,,,
2025-03-24,,,,21.82,21.43,22.18,,,,18.94,18.36,19.58,,,,11.57,10.73,12.66,,,,8.6,7.74,9.37,,,,,,,,,,,,,,,,31.83,30.94,32.61,22.0,18.0,13.0,8.0,,,29.0
2025-03-25,,,,21.82,21.42,22.17,,,,18.91,18.34,19.54,,,,11.56,10.74,12.64,,,,8.63,7.77,9.4,,,,,,,,,,,,,,,,31.84,30.89,32.64,,,,,,,
2025-03-26,,,,21.81,21.43,22.16,,,,18.88,18.32,19.51,,,,11.55,10.72,12.62,,,,8.66,7.8,9.43,,,,,,,,,,,,,,,,31.86,30.95,32.7,,,,,,,
2025-03-27,,,,21.8,21.42,22.14,,,,18.85,18.31,19.48,,,,11.53,10.68,12.56,,,,8.69,7.84,9.46,,,,,,,,,,,,,,,,31.89,30.94,32.73,,,,,,,
2025-03-28,,,,21.78,21.41,22.12,,,,18.82,18.31,19.44,,,,11.52,10.68,12.56,,,,8.72,7.88,9.46,,,,,,,,,,,,,,,,31.92,30.97,32.77,,,,,,,
2025-03-29,,,,21.76,21.37,22.11,,,,18.79,18.3,19.41,,,,11.52,10.69,12.51,,,,8.74,7.89,9.47,,,,,,,,,,,,,,,,31.96,31.01,32.87,,,,,,,
2025-03-30,,,,21.73,21.35,22.08,,,,18.76,18.3,19.37,,,,11.51,10.67,12.46,,,,8.77,7.92,9.48,,,,,,,,,,,,,,,,32.0,31.06,32.92,,,,,,,
2025-03-31,,,,21.7,21.32,22.05,,,,18.73,18.28,19.34,,,,11.51,10.65,12.43,,,,8.79,7.95,9.5,,,,,,,,,,,,,,,,32.05,31.09,33.0,21.0,18.0,11.0,9.0,,,33.0
2025-04-01,,,,21.66,21.25,22.02,,,,18.71,18.28,19.29,,,,11.51,10.61,12.42,,,,8.82,7.99,9.51,,,,,,,,,,,,,,,,32.11,31.12,33.09,,,,,,,
2025-04-02,,,,21.61,21.16,21.98,,,,18.68,18.27,19.26,,,,11.51,10.62,12.4,,,,8.84,8.03,9.51,,,,,,,,,,,,,,,,32.17,31.15,33.18,,,,,,,
2025-04-03,,,,21.55,21.07,21.96,,,,18.66,18.28,19.24,,,,11.52,10.6,12.4,,,,8.87,8.07,9.52,,,,,,,,,,,,,,,,32.24,31.19,33.27,,,,,,,
2025-04-04,,,,21.49,20.97,21.93,,,,18.64,18.27,19.19,,,,11.53,10.6,12.4,,,,8.89,8.1,9.53,,,,,,,,,,,,,,,,32.31,31.24,33.36,,,,,,,
2025-04-05,,,,21.42,20.84,21.9,,,,18.62,18.28,19.15,,,,11.53,10.62,12.4,,,,8.92,8.14,9.56,,,,,,,,,,,,,,,,32.39,31.33,33.5,,,,,,,
2025-04-06,,,,21.34,20.71,21.87,,,,18.61,18.27,19.1,,,,11.54,10.62,12.4,,,,8.94,8.16,9.58,,,,,,,,,,,,,,,,32.48,31.39,33.57,,,,,,,
2025-04-07,,,,21.25,20.58,21.84,,,,18.59,18.27,19.05,,,,11.55,10.6,12.36,,,,8.97,8.2,9.6,,,,,,,,,,,,,,,,32.58,31.45,33.7,22.0,18.0,14.0,9.0,,,31.0
2025-04-08,,,,21.16,20.45,21.79,,,,18.58,18.25,19.05,,,,11.55,10.63,12.35,,,,8.99,8.24,9.63,,,,,,,,,,,,,,,,32.68,31.52,33.84,,,,,,,
2025-04-09,,,,21.07,20.26,21.76,,,,18.57,18.25,19.05,,,,11.55,10.68,12.37,,,,9.01,8.28,9.65,,,,,,,,,,,,,,,,32.79,31.59,33.96,,,,,,,
2025-04-10,,,,20.97,20.13,21.7,,,,18.57,18.23,19.04,,,,11.56,10.69,12.38,,,,9.03,8.32,9.67,,,,,,,,,,,,,,,,32.91,31.67,34.06,,,,,,,
2025-04-11,,,,20.87,19.97,21.67,,,,18.56,18.22,19.03,,,,11.56,10.67,12.39,,,,9.05,8.35,9.7,,,,,,,,,,,,,,,,33.03,31.78,34.2,,,,,,,
2025-04-12,,,,20.76,19.77,21.66,,,,18.56,18.21,19.01,,,,11.56,10.65,12.38,,,,9.06,8.38,9.73,,,,,,,,,,,,,,,,33.15,31.88,34.39,,,,,,,
