date,Con (to 2015 election),Con (to 2015 election) (low),Con (to 2015 election) (high),Con (to 2017 election),Con (to 2017 election) (low),Con (to 2017 election) (high),Con (to 2019 election),Con (to 2019 election) (low),Con (to 2019 election) (high),Con (to 2024 election),Con (to 2024 election) (low),Con (to 2024 election) (high),Con (post-2024 election),Con (post-2024 election) (low),Con (post-2024 election) (high),Lab (to 2015 election),Lab (to 2015 election) (low),Lab (to 2015 election) (high),Lab (to 2017 election),Lab (to 2017 election) (low),Lab (to 2017 election) (high),Lab (to 2019 election),Lab (to 2019 election) (low),Lab (to 2019 election) (high),Lab (to 2024 election),Lab (to 2024 election) (low),Lab (to 2024 election) (high),Lab (post-2024 election),Lab (post-2024 election) (low),Lab (post-2024 election) (high),LDem (to 2015 election),LDem (to 2015 election) (low),LDem (to 2015 election) (high),LDem (to 2017 election),LDem (to 2017 election) (low),LDem (to 2017 election) (high),LDem (to 2019 election),LDem (to 2019 election) (low),LDem (to 2019 election) (high),LDem (to 2024 election),LDem (to 2024 election) (low),LDem (to 2024 election) (high),LDem (post-2024 election),LDem (post-2024 election) (low),LDem (post-2024 election) (high),Ukip (to 2015 election),Ukip (to 2015 election) (low),Ukip (to 2015 election) (high),Ukip (to 2017 election),Ukip (to 2017 election) (low),Ukip (to 2017 election) (high),Grn (to 2015 election),Grn (to 2015 election) (low),Grn (to 2015 election) (high),Grn (to 2017 election),Grn (to 2017 election) (low),Grn (to 2017 election) (high),Grn (to 2019 election),Grn (to 2019 election) (low),Grn (to 2019 election) (high),Grn (to 2024 election),Grn (to 2024 election) (low),Grn (to 2024 election) (high),Grn (post-2024 election),Grn (post-2024 election) (low),Grn (post-2024 election) (high),SNP (post-2024 election),SNP (post-2024 election) (low),SNP (post-2024 election) (high),PC (post-2024 election),PC (post-2024 election) (low),PC (post-2024 election) (high),Reform (to 2019 election),Reform (to 2019 election) (low),Reform (to 2019 election) (high),Reform (to 2024 election),Reform (to 2024 election) (low),Reform (to 2024 election) (high),Reform (post-2024 election),Reform (post-2024 election) (low),Reform (post-2024 election) (high),Con (poll),Lab (poll),LDem (poll),Ukip (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2024-04-10,,,,,,,,,,24.62,23.51,25.93,,,,,,,,,,,,,35.46,33.88,36.75,,,,,,,,,,,,,15.25,13.83,16.57,,,,,,,,,,,,,,,,,,,7.13,5.97,8.2,,,,,,,,,,,,,15.62,14.38,16.76,,,,,,,,,,,
2024-04-11,,,,,,,,,,24.61,23.52,25.92,,,,,,,,,,,,,35.39,33.8,36.69,,,,,,,,,,,,,15.31,13.87,16.62,,,,,,,,,,,,,,,,,,,7.11,5.95,8.19,,,,,,,,,,,,,15.64,14.4,16.78,,,,23.0,40.0,11.0,,8.0,,,17.0
2024-04-12,,,,,,,,,,24.6,23.5,25.91,,,,,,,,,,,,,35.32,33.7,36.63,,,,,,,,,,,,,15.36,13.9,16.68,,,,,,,,,,,,,,,,,,,7.1,5.94,8.17,,,,,,,,,,,,,15.66,14.43,16.79,,,,,,,,,,,
2024-04-13,,,,,,,,,,24.59,23.48,25.9,,,,,,,,,,,,,35.26,33.6,36.59,,,,,,,,,,,,,15.42,13.93,16.74,,,,,,,,,,,,,,,,,,,7.09,5.92,8.14,,,,,,,,,,,,,15.68,14.46,16.8,,,,,,,,,,,
2024-04-14,,,,,,,,,,24.58,23.47,25.9,,,,,,,,,,,,,35.19,33.52,36.54,,,,,,,,,,,,,15.47,13.96,16.81,,,,,,,,,,,,,,,,,,,7.08,5.91,8.12,,,,,,,,,,,,,15.7,14.5,16.83,,,,,,,,,,,
2024-04-15,,,,,,,,,,24.57,23.45,25.89,,,,,,,,,,,,,35.13,33.45,36.48,,,,,,,,,,,,,15.53,13.98,16.87,,,,,,,,,,,,,,,,,,,7.07,5.9,8.11,,,,,,,,,,,,,15.72,14.53,16.86,,,,,,,,,,,
2024-04-16,,,,,,,,,,24.56,23.43,25.88,,,,,,,,,,,,,35.07,33.4,36.44,,,,,,,,,,,,,15.58,14.01,16.92,,,,,,,,,,,,,,,,,,,7.06,5.9,8.11,,,,,,,,,,,,,15.74,14.55,16.87,,,,,,,,,,,
2024-04-17,,,,,,,,,,24.55,23.42,25.87,,,,,,,,,,,,,35.0,33.34,36.4,,,,,,,,,,,,,15.63,14.04,16.98,,,,,,,,,,,,,,,,,,,7.05,5.91,8.11,,,,,,,,,,,,,15.76,14.56,16.89,,,,24.0,38.0,12.0,,8.0,,,16.0
2024-04-18,,,,,,,,,,24.54,23.4,25.85,,,,,,,,,,,,,34.94,33.29,36.35,,,,,,,,,,,,,15.69,14.07,17.04,,,,,,,,,,,,,,,,,,,7.04,5.92,8.1,,,,,,,,,,,,,15.78,14.57,16.9,,,,,,,,,,,
2024-04-19,,,,,,,,,,24.53,23.38,25.84,,,,,,,,,,,,,34.88,33.24,36.3,,,,,,,,,,,,,15.74,14.09,17.09,,,,,,,,,,,,,,,,,,,7.04,5.93,8.09,,,,,,,,,,,,,15.79,14.58,16.92,,,,,,,,,,,
2024-04-20,,,,,,,,,,24.53,23.37,25.82,,,,,,,,,,,,,34.82,33.19,36.26,,,,,,,,,,,,,15.79,14.13,17.16,,,,,,,,,,,,,,,,,,,7.03,5.93,8.08,,,,,,,,,,,,,15.81,14.6,16.94,,,,,,,,,,,
2024-04-21,,,,,,,,,,24.52,23.36,25.81,,,,,,,,,,,,,34.76,33.13,36.21,,,,,,,,,,,,,15.84,14.18,17.22,,,,,,,,,,,,,,,,,,,7.02,5.92,8.08,,,,,,,,,,,,,15.83,14.6,16.94,,,,,,,,,,,
2024-04-22,,,,,,,,,,24.51,23.35,25.8,,,,,,,,,,,,,34.7,33.05,36.16,,,,,,,,,,,,,15.89,14.23,17.27,,,,,,,,,,,,,,,,,,,7.01,5.91,8.07,,,,,,,,,,,,,15.84,14.61,16.96,,,,,,,,,,,
2024-04-23,,,,,,,,,,24.5,23.34,25.79,,,,,,,,,,,,,34.65,32.98,36.1,,,,,,,,,,,,,15.94,14.27,17.32,,,,,,,,,,,,,,,,,,,7.0,5.9,8.07,,,,,,,,,,,,,15.86,14.61,16.99,,,,,,,,,,,
2024-04-24,,,,,,,,,,24.49,23.33,25.8,,,,,,,,,,,,,34.59,32.91,36.03,,,,,,,,,,,,,15.98,14.32,17.38,,,,,,,,,,,,,,,,,,,6.99,5.89,8.06,,,,,,,,,,,,,15.88,14.64,17.0,,,,25.0,37.0,13.0,,7.0,,,16.0
2024-04-25,,,,,,,,,,24.48,23.31,25.8,,,,,,,,,,,,,34.54,32.86,36.0,,,,,,,,,,,,,16.03,14.37,17.44,,,,,,,,,,,,,,,,,,,6.98,5.89,8.06,,,,,,,,,,,,,15.89,14.65,17.02,,,,,,,,,,,
2024-04-26,,,,,,,,,,24.47,23.3,25.8,,,,,,,,,,,,,34.48,32.81,35.96,,,,,,,,,,,,,16.08,14.42,17.5,,,,,,,,,,,,,,,,,,,6.98,5.89,8.05,,,,,,,,,,,,,15.91,14.66,17.04,,,,,,,,,,,
2024-04-27,,,,,,,,,,24.46,23.29,25.8,,,,,,,,,,,,,34.43,32.76,35.93,,,,,,,,,,,,,16.12,14.46,17.55,,,,,,,,,,,,,,,,,,,6.97,5.89,8.05,,,,,,,,,,,,,15.92,14.67,17.05,,,,,,,,,,,
2024-04-28,,,,,,,,,,24.46,23.29,25.79,,,,,,,,,,,,,34.38,32.72,35.89,,,,,,,,,,,,,16.17,14.51,17.61,,,,,,,,,,,,,,,,,,,6.96,5.89,8.04,,,,,,,,,,,,,15.93,14.67,17.07,,,,,,,,,,,
2024-04-29,,,,,,,,,,24.45,23.28,25.78,,,,,,,,,,,,,34.33,32.65,35.84,,,,,,,,,,,,,16.22,14.55,17.66,,,,,,,,,,,,,,,,,,,6.95,5.89,8.03,,,,,,,,,,,,,15.95,14.68,17.08,,,,,,,,,,,
2024-04-30,,,,,,,,,,24.44,23.27,25.78,,,,,,,,,,,,,34.28,32.57,35.8,,,,,,,,,,,,,16.26,14.59,17.71,,,,,,,,,,,,,,,,,,,6.95,5.89,8.02,,,,,,,,,,,,,15.96,14.69,17.1,,,,,,,,,,,
2024-05-01,,,,,,,,,,24.43,23.27,25.77,,,,,,,,,,,,,34.23,32.53,35.76,,,,,,,,,,,,,16.3,14.63,17.77,,,,,,,,,,,,,,,,,,,6.94,5.89,8.01,,,,,,,,,,,,,15.97,14.71,17.11,,,,23.0,35.0,15.0,,7.0,,,17.0
2024-05-02,,,,,,,,,,24.42,23.26,25.76,,,,,,,,,,,,,34.18,32.5,35.72,,,,,,,,,,,,,16.35,14.67,17.82,,,,,,,,,,,,,,,,,,,6.93,5.87,8.0,,,,,,,,,,,,,15.99,14.72,17.12,,,,,,,,,,,
2024-05-03,,,,,,,,,,24.41,23.25,25.75,,,,,,,,,,,,,34.13,32.44,35.67,,,,,,,,,,,,,16.39,14.7,17.86,,,,,,,,,,,,,,,,,,,6.93,5.86,7.99,,,,,,,,,,,,,16.0,14.73,17.13,,,,,,,,,,,
2024-05-04,,,,,,,,,,24.41,23.25,25.74,,,,,,,,,,,,,34.08,32.39,35.63,,,,,,,,,,,,,16.43,14.73,17.89,,,,,,,,,,,,,,,,,,,6.92,5.85,7.98,,,,,,,,,,,,,16.01,14.74,17.14,,,,,,,,,,,
2024-05-05,,,,,,,,,,24.4,23.24,25.73,,,,,,,,,,,,,34.04,32.34,35.59,,,,,,,,,,,,,16.47,14.76,17.92,,,,,,,,,,,,,,,,,,,6.92,5.84,7.97,,,,,,,,,,,,,16.02,14.75,17.16,,,,,,,,,,,
2024-05-06,,,,,,,,,,24.39,23.23,25.73,,,,,,,,,,,,,33.99,32.29,35.55,,,,,,,,,,,,,16.51,14.79,17.95,,,,,,,,,,,,,,,,,,,6.91,5.83,7.95,,,,,,,,,,,,,16.03,14.76,17.17,,,,,,,,,,,
2024-05-07,,,,,,,,,,24.38,23.22,25.72,,,,,,,,,,,,,33.95,32.24,35.51,,,,,,,,,,,,,16.55,14.82,17.98,,,,,,,,,,,,,,,,,,,6.9,5.82,7.94,,,,,,,,,,,,,16.04,14.78,17.18,,,,,,,,,,,
2024-05-08,,,,,,,,,,24.37,23.22,25.71,,,,,,,,,,,,,33.91,32.19,35.47,,,,,,,,,,,,,16.59,14.84,18.02,,,,,,,,,,,,,,,,,,,6.9,5.81,7.93,,,,,,,,,,,,,16.05,14.8,17.19,,,,20.0,42.0,15.0,,7.0,,,14.0
2024-05-09,,,,,,,,,,24.37,23.21,25.69,,,,,,,,,,,,,33.87,32.15,35.43,,,,,,,,,,,,,16.63,14.87,18.05,,,,,,,,,,,,,,,,,,,6.89,5.8,7.93,,,,,,,,,,,,,16.06,14.81,17.19,,,,,,,,,,,
2024-05-10,,,,,,,,,,24.36,23.2,25.68,,,,,,,,,,,,,33.82,32.1,35.39,,,,,,,,,,,,,16.67,14.9,18.07,,,,,,,,,,,,,,,,,,,6.89,5.78,7.93,,,,,,,,,,,,,16.07,14.83,17.2,,,,,,,,,,,
2024-05-11,,,,,,,,,,24.35,23.19,25.68,,,,,,,,,,,,,33.78,32.06,35.35,,,,,,,,,,,,,16.7,14.92,18.12,,,,,,,,,,,,,,,,,,,6.88,5.77,7.92,,,,,,,,,,,,,16.08,14.84,17.21,,,,,,,,,,,
2024-05-12,,,,,,,,,,24.34,23.18,25.67,,,,,,,,,,,,,33.74,32.01,35.31,,,,,,,,,,,,,16.74,14.95,18.17,,,,,,,,,,,,,,,,,,,6.88,5.76,7.91,,,,,,,,,,,,,16.09,14.83,17.22,,,,,,,,,,,
2024-05-13,,,,,,,,,,24.34,23.17,25.66,,,,,,,,,,,,,33.7,31.97,35.27,,,,,,,,,,,,,16.78,14.98,18.22,,,,,,,,,,,,,,,,,,,6.87,5.75,7.91,,,,,,,,,,,,,16.1,14.83,17.23,,,,,,,,,,,
2024-05-14,,,,,,,,,,24.33,23.15,25.64,,,,,,,,,,,,,33.67,31.93,35.24,,,,,,,,,,,,,16.81,15.02,18.26,,,,,,,,,,,,,,,,,,,6.87,5.74,7.91,,,,,,,,,,,,,16.1,14.84,17.23,,,,,,,,,,,
2024-05-15,,,,,,,,,,24.32,23.12,25.62,,,,,,,,,,,,,33.63,31.88,35.2,,,,,,,,,,,,,16.85,15.06,18.3,,,,,,,,,,,,,,,,,,,6.86,5.73,7.91,,,,,,,,,,,,,16.11,14.85,17.24,,,,,,,,,,,
2024-05-16,,,,,,,,,,24.32,23.1,25.61,,,,,,,,,,,,,33.59,31.84,35.16,,,,,,,,,,,,,16.88,15.1,18.33,,,,,,,,,,,,,,,,,,,6.85,5.72,7.91,,,,,,,,,,,,,16.12,14.86,17.25,,,,25.0,40.0,13.0,,8.0,,,11.0
2024-05-17,,,,,,,,,,24.31,23.09,25.6,,,,,,,,,,,,,33.56,31.8,35.12,,,,,,,,,,,,,16.92,15.14,18.36,,,,,,,,,,,,,,,,,,,6.85,5.71,7.9,,,,,,,,,,,,,16.13,14.86,17.25,,,,,,,,,,,
2024-05-18,,,,,,,,,,24.3,23.08,25.59,,,,,,,,,,,,,33.52,31.76,35.08,,,,,,,,,,,,,16.95,15.18,18.4,,,,,,,,,,,,,,,,,,,6.84,5.7,7.89,,,,,,,,,,,,,16.13,14.87,17.26,,,,,,,,,,,
2024-05-19,,,,,,,,,,24.3,23.07,25.58,,,,,,,,,,,,,33.49,31.73,35.05,,,,,,,,,,,,,16.98,15.22,18.43,,,,,,,,,,,,,,,,,,,6.84,5.69,7.89,,,,,,,,,,,,,16.14,14.88,17.28,,,,,,,,,,,
2024-05-20,,,,,,,,,,24.29,23.06,25.58,,,,,,,,,,,,,33.45,31.7,35.01,,,,,,,,,,,,,17.02,15.26,18.46,,,,,,,,,,,,,,,,,,,6.83,5.69,7.88,,,,,,,,,,,,,16.14,14.89,17.28,,,,,,,,,,,
2024-05-21,,,,,,,,,,24.28,23.06,25.57,,,,,,,,,,,,,33.42,31.67,34.99,,,,,,,,,,,,,17.05,15.3,18.49,,,,,,,,,,,,,,,,,,,6.83,5.7,7.89,,,,,,,,,,,,,16.15,14.88,17.29,,,,,,,,,,,
2024-05-22,,,,,,,,,,24.28,23.05,25.56,,,,,,,,,,,,,33.38,31.64,34.97,,,,,,,,,,,,,17.08,15.33,18.53,,,,,,,,,,,,,,,,,,,6.83,5.7,7.89,,,,,,,,,,,,,16.16,14.88,17.29,,,,26.0,38.0,13.0,,7.0,,,15.0
2024-05-23,,,,,,,,,,24.27,23.05,25.55,,,,,,,,,,,,,33.35,31.61,34.95,,,,,,,,,,,,,17.12,15.37,18.56,,,,,,,,,,,,,,,,,,,6.82,5.7,7.89,,,,,,,,,,,,,16.16,14.88,17.3,,,,29.0,33.0,18.0,,7.0,,,14.0
2024-05-24,,,,,,,,,,24.27,23.05,25.55,,,,,,,,,,,,,33.32,31.58,34.91,,,,,,,,,,,,,17.15,15.41,18.6,,,,,,,,,,,,,,,,,,,6.82,5.7,7.89,,,,,,,,,,,,,16.17,14.87,17.3,,,,27.0,38.0,13.0,,7.0,,,15.0
2024-05-25,,,,,,,,,,24.26,23.05,25.54,,,,,,,,,,,,,33.28,31.55,34.87,,,,,,,,,,,,,17.18,15.45,18.64,,,,,,,,,,,,,,,,,,,6.81,5.7,7.88,,,,,,,,,,,,,16.17,14.87,17.3,,,,,,,,,,,
2024-05-26,,,,,,,,,,24.26,23.05,25.54,,,,,,,,,,,,,33.25,31.53,34.83,,,,,,,,,,,,,17.21,15.49,18.68,,,,,,,,,,,,,,,,,,,6.81,5.7,7.87,,,,,,,,,,,,,16.17,14.87,17.3,,,,,,,,,,,
2024-05-27,,,,,,,,,,24.25,23.04,25.53,,,,,,,,,,,,,33.22,31.5,34.81,,,,,,,,,,,,,17.24,15.52,18.72,,,,,,,,,,,,,,,,,,,6.8,5.7,7.87,,,,,,,,,,,,,16.18,14.88,17.31,,,,,,,,,,,
2024-05-28,,,,,,,,,,24.25,23.04,25.53,,,,,,,,,,,,,33.19,31.47,34.78,,,,,,,,,,,,,17.27,15.56,18.76,,,,,,,,,,,,,,,,,,,6.8,5.71,7.87,,,,,,,,,,,,,16.18,14.88,17.32,,,,23.0,41.0,12.0,,7.0,,,15.0
2024-05-29,,,,,,,,,,24.25,23.03,25.52,,,,,,,,,,,,,33.16,31.45,34.75,,,,,,,,,,,,,17.3,15.59,18.78,,,,,,,,,,,,,,,,,,,6.79,5.71,7.87,,,,,,,,,,,,,16.18,14.89,17.33,,,,,,,,,,,
2024-05-30,,,,,,,,,,24.24,23.02,25.51,,,,,,,,,,,,,33.13,31.42,34.72,,,,,,,,,,,,,17.33,15.63,18.81,,,,,,,,,,,,,,,,,,,6.79,5.71,7.87,,,,,,,,,,,,,16.19,14.89,17.33,,,,26.7,35.7,15.0,,6.3,,,15.0
2024-05-31,,,,,,,,,,24.24,23.01,25.5,,,,,,,,,,,,,33.1,31.4,34.7,,,,,,,,,,,,,17.36,15.66,18.83,,,,,,,,,,,,,,,,,,,6.78,5.7,7.87,,,,,,,,,,,,,16.19,14.9,17.33,,,,,,,,,,,
2024-06-01,,,,,,,,,,24.23,23.0,25.5,,,,,,,,,,,,,33.07,31.37,34.68,,,,,,,,,,,,,17.39,15.7,18.86,,,,,,,,,,,,,,,,,,,6.78,5.7,7.87,,,,,,,,,,,,,16.19,14.91,17.33,,,,,,,,,,,
2024-06-02,,,,,,,,,,24.23,23.0,25.5,,,,,,,,,,,,,33.04,31.35,34.67,,,,,,,,,,,,,17.42,15.74,18.88,,,,,,,,,,,,,,,,,,,6.78,5.69,7.86,,,,,,,,,,,,,16.19,14.91,17.34,,,,,,,,,,,
2024-06-03,,,,,,,,,,24.23,22.99,25.5,,,,,,,,,,,,,33.01,31.32,34.63,,,,,,,,,,,,,17.45,15.77,18.9,,,,,,,,,,,,,,,,,,,6.77,5.69,7.86,,,,,,,,,,,,,16.2,14.92,17.35,,,,,,,,,,,
2024-06-04,,,,,,,,,,24.23,22.98,25.51,,,,,,,,,,,,,32.97,31.3,34.59,,,,,,,,,,,,,17.48,15.81,18.93,,,,,,,,,,,,,,,,,,,6.77,5.67,7.86,,,,,,,,,,,,,16.2,14.92,17.35,,,,25.0,32.0,19.0,,7.0,,,16.0
2024-06-05,,,,,,,,,,24.22,22.96,25.5,,,,,,,,,,,,,32.94,31.28,34.56,,,,,,,,,,,,,17.51,15.85,18.97,,,,,,,,,,,,,,,,,,,6.76,5.67,7.85,,,,,,,,,,,,,16.2,14.92,17.35,,,,,,,,,,,
2024-06-06,,,,,,,,,,24.22,22.94,25.5,,,,,,,,,,,,,32.91,31.25,34.52,,,,,,,,,,,,,17.54,15.88,19.0,,,,,,,,,,,,,,,,,,,6.76,5.67,7.85,,,,,,,,,,,,,16.2,14.92,17.35,,,,24.0,31.0,20.0,,7.0,,,16.0
2024-06-07,,,,,,,,,,24.22,22.93,25.5,,,,,,,,,,,,,32.88,31.23,34.5,,,,,,,,,,,,,17.57,15.92,19.04,,,,,,,,,,,,,,,,,,,6.75,5.66,7.85,,,,,,,,,,,,,16.2,14.92,17.36,,,,,,,,,,,
2024-06-08,,,,,,,,,,24.22,22.93,25.5,,,,,,,,,,,,,32.85,31.19,34.47,,,,,,,,,,,,,17.6,15.95,19.07,,,,,,,,,,,,,,,,,,,6.75,5.65,7.84,,,,,,,,,,,,,16.21,14.92,17.36,,,,,,,,,,,
2024-06-09,,,,,,,,,,24.22,22.93,25.49,,,,,,,,,,,,,32.82,31.16,34.44,,,,,,,,,,,,,17.63,15.99,19.1,,,,,,,,,,,,,,,,,,,6.74,5.64,7.84,,,,,,,,,,,,,16.21,14.92,17.36,,,,,,,,,,,
2024-06-10,,,,,,,,,,24.22,22.92,25.48,,,,,,,,,,,,,32.79,31.12,34.41,,,,,,,,,,,,,17.66,16.03,19.12,,,,,,,,,,,,,,,,,,,6.74,5.63,7.84,,,,,,,,,,,,,16.21,14.92,17.36,,,,,,,,,,,
2024-06-11,,,,,,,,,,24.21,22.92,25.47,,,,,,,,,,,,,32.76,31.08,34.38,,,,,,,,,,,,,17.69,16.06,19.14,,,,,,,,,,,,,,,,,,,6.73,5.62,7.83,,,,,,,,,,,,,16.21,14.92,17.36,,,,21.7,27.7,22.7,,5.7,,,17.3
2024-06-12,,,,,,,,,,24.21,22.92,25.47,,,,,,,,,,,,,32.73,31.05,34.36,,,,,,,,,,,,,17.72,16.1,19.16,,,,,,,,,,,,,,,,,,,6.73,5.61,7.83,,,,,,,,,,,,,16.21,14.91,17.36,,,,,,,,,,,
2024-06-13,,,,,,,,,,24.21,22.91,25.48,,,,,,,,,,,,,32.7,31.01,34.34,,,,,,,,,,,,,17.75,16.13,19.18,,,,,,,,,,,,,,,,,,,6.73,5.6,7.83,,,,,,,,,,,,,16.21,14.91,17.36,,,,21.0,26.0,23.0,,6.0,,,18.3
2024-06-14,,,,,,,,,,24.21,22.89,25.48,,,,,,,,,,,,,32.67,30.97,34.32,,,,,,,,,,,,,17.78,16.17,19.21,,,,,,,,,,,,,,,,,,,6.72,5.59,7.84,,,,,,,,,,,,,16.22,14.91,17.36,,,,25.0,25.0,22.0,,6.0,,,16.0
2024-06-15,,,,,,,,,,24.21,22.87,25.49,,,,,,,,,,,,,32.64,30.94,34.29,,,,,,,,,,,,,17.81,16.2,19.25,,,,,,,,,,,,,,,,,,,6.72,5.58,7.84,,,,,,,,,,,,,16.22,14.91,17.37,,,,,,,,,,,
2024-06-16,,,,,,,,,,24.21,22.85,25.49,,,,,,,,,,,,,32.61,30.9,34.27,,,,,,,,,,,,,17.84,16.24,19.29,,,,,,,,,,,,,,,,,,,6.71,5.57,7.83,,,,,,,,,,,,,16.22,14.91,17.38,,,,,,,,,,,
2024-06-17,,,,,,,,,,24.21,22.84,25.5,,,,,,,,,,,,,32.58,30.86,34.25,,,,,,,,,,,,,17.87,16.28,19.33,,,,,,,,,,,,,,,,,,,6.71,5.56,7.83,,,,,,,,,,,,,16.22,14.91,17.38,,,,,,,,,,,
2024-06-18,,,,,,,,,,24.21,22.82,25.5,,,,,,,,,,,,,32.55,30.83,34.23,,,,,,,,,,,,,17.9,16.31,19.37,,,,,,,,,,,,,,,,,,,6.7,5.55,7.82,,,,,,,,,,,,,16.22,14.91,17.39,,,,23.0,28.0,22.0,,6.0,,,21.0
2024-06-19,,,,,,,,,,24.21,22.8,25.5,,,,,,,,,,,,,32.51,30.79,34.21,,,,,,,,,,,,,17.93,16.35,19.42,,,,,,,,,,,,,,,,,,,6.69,5.54,7.82,,,,,,,,,,,,,16.22,14.91,17.4,,,,,,,,,,,
2024-06-20,,,,,,,,,,24.21,22.78,25.5,,,,,,,,,,,,,32.48,30.75,34.19,,,,,,,,,,,,,17.96,16.39,19.45,,,,,,,,,,,,,,,,,,,6.69,5.53,7.81,,,,,,,,,,,,,16.23,14.91,17.4,,,,22.0,28.0,21.0,,7.0,,,21.0
2024-06-21,,,,,,,,,,24.21,22.76,25.5,,,,,,,,,,,,,32.45,30.71,34.16,,,,,,,,,,,,,17.99,16.42,19.48,,,,,,,,,,,,,,,,,,,6.68,5.52,7.81,,,,,,,,,,,,,16.23,14.9,17.41,,,,26.0,26.0,19.0,,5.0,,,14.0
2024-06-22,,,,,,,,,,24.21,22.75,25.5,,,,,,,,,,,,,32.41,30.68,34.14,,,,,,,,,,,,,18.03,16.46,19.51,,,,,,,,,,,,,,,,,,,6.68,5.5,7.8,,,,,,,,,,,,,16.23,14.9,17.41,,,,,,,,,,,
2024-06-23,,,,,,,,,,24.21,22.75,25.51,,,,,,,,,,,,,32.38,30.64,34.11,,,,,,,,,,,,,18.06,16.51,19.54,,,,,,,,,,,,,,,,,,,6.67,5.49,7.79,,,,,,,,,,,,,16.23,14.9,17.42,,,,,,,,,,,
2024-06-24,,,,,,,,,,24.21,22.74,25.52,,,,,,,,,,,,,32.35,30.6,34.09,,,,,,,,,,,,,18.09,16.54,19.57,,,,,,,,,,,,,,,,,,,6.67,5.48,7.79,,,,,,,,,,,,,16.23,14.9,17.42,,,,28.0,28.0,20.0,,5.0,,,13.0
2024-06-25,,,,,,,,,,24.21,22.72,25.52,,,,,,,,,,,,,32.31,30.57,34.06,,,,,,,,,,,,,18.12,16.58,19.6,,,,,,,,,,,,,,,,,,,6.66,5.48,7.78,,,,,,,,,,,,,16.24,14.9,17.43,,,,24.0,27.0,23.0,,7.0,,,18.0
2024-06-26,,,,,,,,,,24.21,22.73,25.52,,,,,,,,,,,,,32.28,30.53,34.02,,,,,,,,,,,,,18.16,16.62,19.63,,,,,,,,,,,,,,,,,,,6.65,5.48,7.78,,,,,,,,,,,,,16.24,14.9,17.43,,,,,,,,,,,
2024-06-27,,,,,,,,,,24.21,22.73,25.52,,,,,,,,,,,,,32.24,30.49,33.98,,,,,,,,,,,,,18.19,16.65,19.68,,,,,,,,,,,,,,,,,,,6.65,5.48,7.78,,,,,,,,,,,,,16.24,14.91,17.43,,,,23.0,29.0,23.0,,6.0,,,17.0
2024-06-28,,,,,,,,,,24.21,22.73,25.52,,,,,,,,,,,,,32.21,30.45,33.94,,,,,,,,,,,,,18.22,16.69,19.72,,,,,,,,,,,,,,,,,,,6.64,5.47,7.77,,,,,,,,,,,,,16.24,14.92,17.43,,,,,,,,,,,
2024-06-29,,,,,,,,,,24.21,22.74,25.52,,,,,,,,,,,,,32.17,30.41,33.91,,,,,,,,,,,,,18.26,16.73,19.77,,,,,,,,,,,,,,,,,,,6.64,5.45,7.77,,,,,,,,,,,,,16.25,14.91,17.43,,,,25.0,26.0,24.0,,7.0,,,16.0
2024-06-30,,,,,,,,,,24.21,22.74,25.52,,,,,,,,,,,,,32.13,30.37,33.88,,,,,,,,,,,,,18.29,16.77,19.81,,,,,,,,,,,,,,,,,,,6.63,5.43,7.76,,,,,,,,,,,,,16.25,14.91,17.43,,,,,,,,,,,
2024-07-01,,,,,,,,,,24.21,22.74,25.52,,,,,,,,,,,,,32.09,30.33,33.84,,,,,,,,,,,,,18.33,16.8,19.87,,,,,,,,,,,,,,,,,,,6.62,5.41,7.75,,,,,,,,,,,,,16.25,14.92,17.43,,,,28.0,27.0,22.0,,5.0,,,13.0
2024-07-02,,,,,,,,,,24.21,22.73,25.52,,,,,,,,,,,,,32.06,30.29,33.8,,,,,,,,,,,,,18.36,16.83,19.93,,,,,,,,,,,,,,,,,,,6.62,5.4,7.74,,,,,,,,,,,,,16.26,14.92,17.43,,,,,,,,,,,
2024-07-03,,,,,,,,,,24.21,22.73,25.52,,,,,,,,,,,,,32.02,30.26,33.76,,,,,,,,,,,,,18.4,16.88,19.98,,,,,,,,,,,,,,,,,,,6.61,5.39,7.73,,,,,,,,,,,,,16.26,14.93,17.43,,,,26.0,30.0,19.0,,7.0,,,16.0
2024-07-04,,,,,,,,,,,,,26.46,22.66,30.46,,,,,,,,,,,,,25.48,21.54,29.09,,,,,,,,,,,,,19.71,15.88,23.13,,,,,,,,,,,,,,,,,,,8.5,5.18,11.91,,,,,,,,,,,,,17.6,13.78,22.23,30.0,26.0,20.0,,7.0,,,15.0
2024-07-05,,,,,,,,,,,,,26.49,22.78,30.43,,,,,,,,,,,,,25.44,21.57,29.05,,,,,,,,,,,,,19.67,15.9,23.08,,,,,,,,,,,,,,,,,,,8.51,5.26,11.84,,,,,,,,,,,,,17.68,13.92,22.27,,,,,,,,
2024-07-06,,,,,,,,,,,,,26.52,22.87,30.39,,,,,,,,,,,,,25.4,21.6,28.97,,,,,,,,,,,,,19.64,15.88,22.91,,,,,,,,,,,,,,,,,,,8.52,5.35,11.78,,,,,,,,,,,,,17.75,13.97,22.3,,,,,,,,
