date,Positive (pre-2024 election),Positive (pre-2024 election) (low),Positive (pre-2024 election) (high),Positive (post-2024 election),Positive (post-2024 election) (low),Positive (post-2024 election) (high),Negative (pre-2024 election),Negative (pre-2024 election) (low),Negative (pre-2024 election) (high),Negative (post-2024 election),Negative (post-2024 election) (low),Negative (post-2024 election) (high),Positive (poll),Negative (poll)
2025-05-30,,,,21.95,21.2,22.78,,,,57.07,56.25,58.09,20.0,56.0
2025-05-31,,,,21.93,21.18,22.77,,,,57.11,56.28,58.15,,
2025-06-01,,,,21.92,21.16,22.76,,,,57.14,56.31,58.19,,
2025-06-02,,,,21.9,21.13,22.75,,,,57.18,56.34,58.25,32.0,54.0
2025-06-03,,,,21.88,21.11,22.74,,,,57.21,56.37,58.31,,
2025-06-04,,,,21.86,21.09,22.72,,,,57.25,56.4,58.37,,
2025-06-05,,,,21.84,21.08,22.71,,,,57.29,56.42,58.4,,
2025-06-06,,,,21.83,21.06,22.7,,,,57.32,56.44,58.44,,
2025-06-07,,,,21.81,21.04,22.68,,,,57.36,56.46,58.49,,
2025-06-08,,,,21.79,21.03,22.67,,,,57.4,56.48,58.52,,
2025-06-09,,,,21.77,21.01,22.66,,,,57.44,56.5,58.55,19.0,58.0
2025-06-10,,,,21.75,21.0,22.65,,,,57.48,56.52,58.58,,
2025-06-11,,,,21.74,20.98,22.63,,,,57.52,56.55,58.61,,
2025-06-12,,,,21.72,20.95,22.62,,,,57.56,56.6,58.65,,
2025-06-13,,,,21.7,20.93,22.61,,,,57.6,56.65,58.69,21.0,56.0
2025-06-14,,,,21.68,20.91,22.6,,,,57.65,56.7,58.73,,
2025-06-15,,,,21.67,20.9,22.58,,,,57.69,56.75,58.77,,
2025-06-16,,,,21.65,20.88,22.57,,,,57.73,56.79,58.82,22.0,56.0
2025-06-17,,,,21.63,20.85,22.56,,,,57.78,56.81,58.88,,
2025-06-18,,,,21.62,20.84,22.54,,,,57.82,56.82,58.94,,
2025-06-19,,,,21.6,20.83,22.52,,,,57.87,56.84,59.0,,
2025-06-20,,,,21.58,20.82,22.5,,,,57.91,56.88,59.09,,
2025-06-21,,,,21.57,20.8,22.48,,,,57.96,56.93,59.14,,
2025-06-22,,,,21.55,20.77,22.45,,,,58.01,56.96,59.18,,
2025-06-23,,,,21.54,20.75,22.43,,,,58.05,57.0,59.24,,
2025-06-24,,,,21.52,20.73,22.42,,,,58.1,57.04,59.29,,
2025-06-25,,,,21.5,20.71,22.4,,,,58.15,57.09,59.34,,
2025-06-26,,,,21.49,20.68,22.38,,,,58.2,57.13,59.38,,
2025-06-27,,,,21.47,20.67,22.36,,,,58.25,57.18,59.43,21.0,56.0
2025-06-28,,,,21.46,20.65,22.34,,,,58.3,57.22,59.47,,
2025-06-29,,,,21.45,20.63,22.33,,,,58.36,57.27,59.52,,
2025-06-30,,,,21.43,20.62,22.32,,,,58.41,57.31,59.56,,
2025-07-01,,,,21.42,20.61,22.31,,,,58.46,57.35,59.61,,
2025-07-02,,,,21.4,20.6,22.3,,,,58.51,57.39,59.65,,
2025-07-03,,,,21.39,20.59,22.3,,,,58.57,57.44,59.7,,
2025-07-04,,,,21.38,20.59,22.29,,,,58.62,57.49,59.76,,
2025-07-05,,,,21.36,20.58,22.27,,,,58.68,57.55,59.82,,
2025-07-06,,,,21.35,20.56,22.25,,,,58.73,57.61,59.88,,
2025-07-07,,,,21.34,20.55,22.23,,,,58.79,57.66,59.94,18.0,61.0
2025-07-08,,,,21.33,20.53,22.21,,,,58.84,57.72,60.0,,
2025-07-09,,,,21.31,20.52,22.19,,,,58.9,57.77,60.06,,
2025-07-10,,,,21.3,20.5,22.18,,,,58.96,57.82,60.13,,
2025-07-11,,,,21.29,20.49,22.16,,,,59.01,57.86,60.2,18.0,60.0
2025-07-12,,,,21.28,20.47,22.16,,,,59.07,57.91,60.28,,
2025-07-13,,,,21.26,20.46,22.15,,,,59.13,57.98,60.36,,
2025-07-14,,,,21.25,20.45,22.13,,,,59.19,58.04,60.44,23.0,67.0
2025-07-15,,,,21.24,20.43,22.11,,,,59.25,58.09,60.52,,
2025-07-16,,,,21.23,20.42,22.09,,,,59.31,58.15,60.59,,
2025-07-17,,,,21.21,20.4,22.07,,,,59.36,58.21,60.67,,
2025-07-18,,,,21.2,20.39,22.05,,,,59.42,58.25,60.74,,
2025-07-19,,,,21.19,20.37,22.04,,,,59.48,58.27,60.81,,
2025-07-20,,,,21.17,20.36,22.03,,,,59.54,58.3,60.89,,
2025-07-21,,,,21.16,20.35,22.01,,,,59.61,58.33,60.97,,
2025-07-22,,,,21.14,20.33,22.0,,,,59.67,58.39,61.03,,
2025-07-23,,,,21.13,20.32,21.97,,,,59.73,58.46,61.09,,
2025-07-24,,,,21.11,20.3,21.93,,,,59.79,58.5,61.17,,
2025-07-25,,,,21.09,20.3,21.91,,,,59.85,58.54,61.26,22.0,57.0
2025-07-26,,,,21.08,20.28,21.89,,,,59.92,58.59,61.33,,
2025-07-27,,,,21.06,20.26,21.86,,,,59.98,58.63,61.38,,
2025-07-28,,,,21.04,20.25,21.84,,,,60.04,58.69,61.43,,
2025-07-29,,,,21.02,20.23,21.8,,,,60.1,58.74,61.48,,
2025-07-30,,,,21.0,20.2,21.77,,,,60.17,58.78,61.52,,
2025-07-31,,,,20.98,20.18,21.74,,,,60.23,58.82,61.57,,
2025-08-01,,,,20.96,20.16,21.71,,,,60.29,58.86,61.62,,
2025-08-02,,,,20.94,20.14,21.68,,,,60.35,58.91,61.67,,
2025-08-03,,,,20.92,20.12,21.65,,,,60.42,58.96,61.74,21.0,61.0
2025-08-04,,,,20.9,20.1,21.62,,,,60.48,59.0,61.81,,
2025-08-05,,,,20.88,20.08,21.6,,,,60.54,59.05,61.88,,
2025-08-06,,,,20.86,20.07,21.59,,,,60.6,59.1,61.95,,
2025-08-07,,,,20.83,20.05,21.57,,,,60.66,59.15,62.02,,
2025-08-08,,,,20.81,20.03,21.53,,,,60.72,59.2,62.09,19.0,60.0
2025-08-09,,,,20.79,20.01,21.49,,,,60.78,59.24,62.15,,
2025-08-10,,,,20.76,20.0,21.46,,,,60.84,59.29,62.19,,
2025-08-11,,,,20.74,19.98,21.45,,,,60.9,59.34,62.23,,
2025-08-12,,,,20.71,19.96,21.44,,,,60.96,59.41,62.27,,
2025-08-13,,,,20.69,19.95,21.41,,,,61.02,59.45,62.32,,
2025-08-14,,,,20.66,19.92,21.4,,,,61.07,59.49,62.37,,
2025-08-15,,,,20.63,19.88,21.36,,,,61.13,59.54,62.43,24.0,68.0
2025-08-16,,,,20.61,19.86,21.34,,,,61.18,59.58,62.48,,
2025-08-17,,,,20.58,19.84,21.32,,,,61.24,59.63,62.55,,
2025-08-18,,,,20.55,19.81,21.29,,,,61.29,59.68,62.62,,
2025-08-19,,,,20.53,19.79,21.27,,,,61.35,59.73,62.67,,
2025-08-20,,,,20.5,19.76,21.24,,,,61.4,59.78,62.73,,
2025-08-21,,,,20.47,19.72,21.21,,,,61.45,59.83,62.78,,
2025-08-22,,,,20.44,19.7,21.17,,,,61.5,59.88,62.84,19.0,60.0
2025-08-23,,,,20.41,19.68,21.13,,,,61.55,59.93,62.89,,
2025-08-24,,,,20.38,19.65,21.1,,,,61.6,59.98,62.93,,
2025-08-25,,,,20.35,19.63,21.07,,,,61.65,60.03,62.98,,
2025-08-26,,,,20.32,19.61,21.05,,,,61.7,60.08,63.03,,
2025-08-27,,,,20.3,19.59,21.02,,,,61.75,60.13,63.07,,
2025-08-28,,,,20.27,19.56,21.0,,,,61.79,60.17,63.12,,
2025-08-29,,,,20.24,19.54,20.96,,,,61.84,60.22,63.17,,
2025-08-30,,,,20.21,19.5,20.93,,,,61.89,60.27,63.22,,
2025-08-31,,,,20.18,19.47,20.89,,,,61.93,60.31,63.26,,
2025-09-01,,,,20.15,19.44,20.85,,,,61.97,60.36,63.31,,
2025-09-02,,,,20.12,19.42,20.81,,,,62.02,60.4,63.36,,
2025-09-03,,,,20.09,19.4,20.77,,,,62.06,60.44,63.41,,
2025-09-04,,,,20.06,19.36,20.73,,,,62.1,60.47,63.45,,
2025-09-05,,,,20.03,19.33,20.7,,,,62.14,60.5,63.49,19.0,59.0
2025-09-06,,,,20.0,19.3,20.66,,,,62.18,60.55,63.54,,
2025-09-07,,,,19.97,19.28,20.64,,,,62.22,60.6,63.56,,
2025-09-08,,,,19.94,19.25,20.61,,,,62.25,60.65,63.59,,
2025-09-09,,,,19.91,19.22,20.6,,,,62.29,60.7,63.62,,
2025-09-10,,,,19.89,19.2,20.58,,,,62.32,60.74,63.64,,
2025-09-11,,,,19.86,19.19,20.57,,,,62.36,60.78,63.67,21.0,71.0
2025-09-12,,,,19.83,19.16,20.55,,,,62.39,60.83,63.68,,
2025-09-13,,,,19.8,19.13,20.51,,,,62.42,60.89,63.7,,
2025-09-14,,,,19.78,19.11,20.48,,,,62.45,60.94,63.72,,
2025-09-15,,,,19.75,19.08,20.46,,,,62.48,60.99,63.74,,
2025-09-16,,,,19.73,19.07,20.42,,,,62.51,61.03,63.76,,
2025-09-17,,,,19.7,19.04,20.4,,,,62.54,61.07,63.8,,
2025-09-18,,,,19.68,19.01,20.38,,,,62.57,61.1,63.83,,
2025-09-19,,,,19.65,18.99,20.36,,,,62.59,61.14,63.87,18.0,60.0
2025-09-20,,,,19.63,18.96,20.34,,,,62.62,61.17,63.9,,
2025-09-21,,,,19.6,18.94,20.32,,,,62.64,61.21,63.92,,
2025-09-22,,,,19.58,18.91,20.3,,,,62.67,61.24,63.93,,
2025-09-23,,,,19.56,18.89,20.28,,,,62.69,61.27,63.94,,
2025-09-24,,,,19.53,18.86,20.26,,,,62.71,61.3,63.97,,
2025-09-25,,,,19.51,18.83,20.24,,,,62.73,61.33,64.01,27.0,51.0
2025-09-26,,,,19.49,18.81,20.22,,,,62.75,61.36,64.04,20.0,61.0
2025-09-27,,,,19.46,18.78,20.2,,,,62.76,61.39,64.06,,
2025-09-28,,,,19.44,18.76,20.18,,,,62.78,61.41,64.07,,
2025-09-29,,,,19.42,18.74,20.17,,,,62.8,61.43,64.09,23.0,70.0
2025-09-30,,,,19.4,18.71,20.14,,,,62.81,61.45,64.1,,
2025-10-01,,,,19.38,18.68,20.12,,,,62.83,61.46,64.11,,
2025-10-02,,,,19.36,18.66,20.1,,,,62.84,61.48,64.12,,
2025-10-03,,,,19.34,18.63,20.08,,,,62.86,61.49,64.15,19.0,63.0
2025-10-04,,,,19.31,18.61,20.06,,,,62.87,61.51,64.18,,
2025-10-05,,,,19.29,18.6,20.04,,,,62.88,61.52,64.2,,
2025-10-06,,,,19.27,18.57,20.02,,,,62.9,61.53,64.21,,
2025-10-07,,,,19.25,18.55,20.01,,,,62.91,61.54,64.22,20.0,63.0
2025-10-08,,,,19.23,18.52,20.0,,,,62.92,61.54,64.22,,
2025-10-09,,,,19.21,18.5,19.98,,,,62.93,61.55,64.22,,
2025-10-10,,,,19.19,18.48,19.97,,,,62.94,61.56,64.22,,
2025-10-11,,,,19.17,18.45,19.95,,,,62.95,61.59,64.21,,
2025-10-12,,,,19.15,18.44,19.93,,,,62.96,61.62,64.21,,
2025-10-13,,,,19.13,18.42,19.91,,,,62.97,61.64,64.2,,
2025-10-14,,,,19.11,18.4,19.89,,,,62.97,61.66,64.21,,
2025-10-15,,,,19.09,18.38,19.88,,,,62.98,61.67,64.21,20.0,64.0
2025-10-16,,,,19.07,18.37,19.86,,,,62.99,61.68,64.22,,
2025-10-17,,,,19.05,18.35,19.84,,,,63.0,61.69,64.22,,
2025-10-18,,,,19.03,18.34,19.82,,,,63.0,61.71,64.23,,
2025-10-19,,,,19.02,18.33,19.8,,,,63.01,61.72,64.24,20.0,64.0
2025-10-20,,,,19.0,18.3,19.78,,,,63.02,61.73,64.25,,
2025-10-21,,,,18.98,18.29,19.76,,,,63.02,61.74,64.25,,
2025-10-22,,,,18.96,18.28,19.74,,,,63.03,61.76,64.25,,
2025-10-23,,,,18.94,18.27,19.72,,,,63.04,61.77,64.24,,
2025-10-24,,,,18.92,18.25,19.7,,,,63.04,61.79,64.24,18.0,62.0
2025-10-25,,,,18.9,18.23,19.68,,,,63.05,61.81,64.23,,
2025-10-26,,,,18.88,18.22,19.66,,,,63.05,61.83,64.24,,
2025-10-27,,,,18.86,18.2,19.64,,,,63.06,61.85,64.24,,
2025-10-28,,,,18.84,18.2,19.62,,,,63.06,61.86,64.24,,
2025-10-29,,,,18.82,18.18,19.6,,,,63.07,61.86,64.24,,
2025-10-30,,,,18.81,18.16,19.58,,,,63.08,61.88,64.24,,
2025-10-31,,,,18.79,18.15,19.55,,,,63.08,61.9,64.24,,
2025-11-01,,,,18.77,18.13,19.53,,,,63.09,61.91,64.24,,
2025-11-02,,,,18.75,18.12,19.51,,,,63.09,61.91,64.24,17.0,73.0
2025-11-03,,,,18.73,18.1,19.49,,,,63.1,61.91,64.24,,
2025-11-04,,,,18.71,18.08,19.46,,,,63.1,61.92,64.24,,
2025-11-05,,,,18.7,18.06,19.44,,,,63.11,61.92,64.24,,
2025-11-06,,,,18.68,18.05,19.42,,,,63.11,61.93,64.24,,
2025-11-07,,,,18.66,18.03,19.39,,,,63.12,61.94,64.22,17.0,62.0
2025-11-08,,,,18.64,18.01,19.37,,,,63.13,61.95,64.22,,
2025-11-09,,,,18.62,18.0,19.34,,,,63.13,61.96,64.23,,
2025-11-10,,,,18.61,17.98,19.32,,,,63.14,61.97,64.23,,
2025-11-11,,,,18.59,17.97,19.29,,,,63.14,61.98,64.23,,
2025-11-12,,,,18.57,17.95,19.27,,,,63.15,61.99,64.23,14.0,65.0
2025-11-13,,,,18.56,17.94,19.24,,,,63.15,62.0,64.24,,
2025-11-14,,,,18.54,17.92,19.22,,,,63.15,62.01,64.24,,
2025-11-15,,,,18.52,17.92,19.19,,,,63.16,62.03,64.23,,
2025-11-16,,,,18.51,17.92,19.16,,,,63.16,62.06,64.23,,
2025-11-17,,,,18.49,17.91,19.14,,,,63.16,62.08,64.25,,
2025-11-18,,,,18.47,17.89,19.11,,,,63.17,62.11,64.27,,
2025-11-19,,,,18.46,17.88,19.08,,,,63.17,62.13,64.26,,
2025-11-20,,,,18.44,17.86,19.05,,,,63.17,62.15,64.24,,
2025-11-21,,,,18.43,17.85,19.03,,,,63.17,62.16,64.23,17.0,62.0
2025-11-22,,,,18.41,17.84,19.0,,,,63.17,62.17,64.22,,
2025-11-23,,,,18.4,17.83,18.98,,,,63.17,62.17,64.22,,
2025-11-24,,,,18.38,17.82,18.96,,,,63.17,62.16,64.22,,
2025-11-25,,,,18.37,17.81,18.95,,,,63.18,62.15,64.22,,
2025-11-26,,,,18.36,17.8,18.93,,,,63.18,62.17,64.19,,
2025-11-27,,,,18.34,17.79,18.92,,,,63.18,62.18,64.15,,
2025-11-28,,,,18.33,17.79,18.9,,,,63.18,62.2,64.12,18.0,62.0
2025-11-29,,,,18.32,17.78,18.9,,,,63.18,62.22,64.09,,
2025-11-30,,,,18.31,17.77,18.89,,,,63.18,62.24,64.09,,
2025-12-01,,,,18.3,17.77,18.86,,,,63.18,62.26,64.09,18.0,66.0
2025-12-02,,,,18.29,17.76,18.85,,,,63.18,62.27,64.1,17.0,61.0
2025-12-03,,,,18.28,17.74,18.83,,,,63.18,62.27,64.11,,
2025-12-04,,,,18.27,17.74,18.83,,,,63.18,62.27,64.11,,
2025-12-05,,,,18.26,17.75,18.82,,,,63.18,62.28,64.12,,
2025-12-06,,,,18.25,17.74,18.82,,,,63.18,62.27,64.13,,
2025-12-07,,,,18.24,17.73,18.81,,,,63.17,62.26,64.14,,
2025-12-08,,,,18.23,17.72,18.81,,,,63.17,62.25,64.15,17.0,65.0
2025-12-09,,,,18.23,17.7,18.8,,,,63.17,62.27,64.16,,
2025-12-10,,,,18.22,17.69,18.77,,,,63.17,62.28,64.16,,
2025-12-11,,,,18.21,17.7,18.76,,,,63.17,62.28,64.14,,
2025-12-12,,,,18.21,17.69,18.77,,,,63.17,62.27,64.13,18.0,61.0
2025-12-13,,,,18.2,17.69,18.77,,,,63.17,62.26,64.12,,
2025-12-14,,,,18.2,17.68,18.78,,,,63.17,62.25,64.11,,
2025-12-15,,,,18.19,17.67,18.78,,,,63.17,62.24,64.1,,
2025-12-16,,,,18.19,17.67,18.77,,,,63.17,62.25,64.11,,
2025-12-17,,,,18.19,17.67,18.74,,,,63.17,62.27,64.11,,
2025-12-18,,,,18.18,17.66,18.74,,,,63.16,62.28,64.11,,
2025-12-19,,,,18.18,17.66,18.72,,,,63.16,62.28,64.08,,
2025-12-20,,,,18.18,17.65,18.71,,,,63.16,62.28,64.05,,
2025-12-21,,,,18.18,17.65,18.72,,,,63.16,62.28,64.03,,
2025-12-22,,,,18.18,17.66,18.71,,,,63.16,62.27,64.0,,
2025-12-23,,,,18.18,17.67,18.74,,,,63.15,62.26,64.0,18.0,63.0
2025-12-24,,,,18.18,17.68,18.74,,,,63.15,62.26,63.98,,
2025-12-25,,,,18.18,17.68,18.74,,,,63.15,62.25,63.96,,
2025-12-26,,,,18.18,17.68,18.76,,,,63.15,62.24,63.95,,
2025-12-27,,,,18.18,17.67,18.75,,,,63.14,62.24,63.97,,
2025-12-28,,,,18.18,17.66,18.76,,,,63.14,62.23,63.98,,
2025-12-29,,,,18.19,17.66,18.77,,,,63.14,62.23,63.99,,
2025-12-30,,,,18.19,17.66,18.78,,,,63.14,62.21,64.01,,
2025-12-31,,,,18.19,17.65,18.79,,,,63.13,62.19,64.02,,
2026-01-01,,,,18.2,17.65,18.79,,,,63.13,62.17,64.04,18.0,63.0
2026-01-02,,,,18.2,17.64,18.81,,,,63.13,62.16,64.05,,
2026-01-03,,,,18.21,17.65,18.83,,,,63.12,62.15,64.0,,
2026-01-04,,,,18.22,17.65,18.85,,,,63.12,62.14,63.99,,
2026-01-05,,,,18.23,17.65,18.87,,,,63.12,62.13,63.98,,
2026-01-06,,,,18.23,17.65,18.89,,,,63.11,62.12,63.99,,
2026-01-07,,,,18.24,17.65,18.9,,,,63.11,62.11,63.99,,
2026-01-08,,,,18.25,17.65,18.91,,,,63.11,62.09,64.0,,
2026-01-09,,,,18.26,17.65,18.93,,,,63.1,62.08,64.01,17.0,63.0
2026-01-10,,,,18.27,17.65,18.96,,,,63.1,62.07,64.02,,
2026-01-11,,,,18.28,17.65,18.98,,,,63.09,62.06,64.03,,
2026-01-12,,,,18.29,17.65,19.01,,,,63.09,62.05,64.03,,
2026-01-13,,,,18.31,17.65,19.04,,,,63.09,62.03,64.04,,
2026-01-14,,,,18.32,17.66,19.06,,,,63.08,62.02,64.04,,
2026-01-15,,,,18.33,17.66,19.08,,,,63.08,62.0,64.03,,
2026-01-16,,,,18.35,17.66,19.1,,,,63.07,61.99,64.03,,
2026-01-17,,,,18.36,17.67,19.12,,,,63.07,61.98,64.03,,
2026-01-18,,,,18.38,17.68,19.13,,,,63.06,61.97,64.03,,
2026-01-19,,,,18.39,17.7,19.14,,,,63.06,61.96,64.03,,
2026-01-20,,,,18.41,17.71,19.17,,,,63.05,61.95,64.03,,
2026-01-21,,,,18.42,17.71,19.2,,,,63.05,61.93,64.03,,
2026-01-22,,,,18.44,17.72,19.23,,,,63.04,61.92,64.03,,
2026-01-23,,,,18.45,17.73,19.26,,,,63.04,61.91,64.03,19.0,60.0
2026-01-24,,,,18.47,17.74,19.28,,,,63.04,61.9,64.03,,
2026-01-25,,,,18.49,17.75,19.3,,,,63.03,61.89,64.03,,
2026-01-26,,,,18.51,17.76,19.32,,,,63.03,61.88,64.03,,
2026-01-27,,,,18.52,17.77,19.34,,,,63.03,61.88,64.03,,
2026-01-28,,,,18.54,17.78,19.37,,,,63.03,61.87,64.05,,
2026-01-29,,,,18.56,17.79,19.4,,,,63.02,61.86,64.06,,
2026-01-30,,,,18.58,17.81,19.42,,,,63.02,61.86,64.08,,
2026-01-31,,,,18.59,17.82,19.45,,,,63.02,61.85,64.09,,
2026-02-01,,,,18.61,17.83,19.47,,,,63.02,61.84,64.09,20.0,62.0
2026-02-02,,,,18.63,17.84,19.49,,,,63.02,61.84,64.09,,
2026-02-03,,,,18.65,17.85,19.53,,,,63.02,61.83,64.09,,
2026-02-04,,,,18.66,17.86,19.56,,,,63.01,61.82,64.1,,
2026-02-05,,,,18.68,17.89,19.58,,,,63.01,61.81,64.1,,
2026-02-06,,,,18.7,17.9,19.59,,,,63.01,61.8,64.11,17.0,61.0
2026-02-07,,,,18.72,17.92,19.6,,,,63.01,61.78,64.12,,
2026-02-08,,,,18.73,17.94,19.62,,,,63.01,61.77,64.13,,
2026-02-09,,,,18.75,17.96,19.65,,,,63.01,61.75,64.14,,
2026-02-10,,,,18.77,17.97,19.67,,,,63.01,61.72,64.15,16.0,67.0
2026-02-11,,,,18.79,17.98,19.69,,,,63.02,61.7,64.16,22.0,69.0
2026-02-12,,,,18.8,17.99,19.71,,,,63.02,61.7,64.17,,
2026-02-13,,,,18.82,18.0,19.73,,,,63.02,61.68,64.19,,
2026-02-14,,,,18.84,18.02,19.75,,,,63.02,61.67,64.2,,
2026-02-15,,,,18.85,18.05,19.77,,,,63.02,61.65,64.21,,
2026-02-16,,,,18.87,18.07,19.79,,,,63.02,61.64,64.22,,
2026-02-17,,,,18.89,18.09,19.81,,,,63.03,61.62,64.24,,
2026-02-18,,,,18.9,18.1,19.84,,,,63.03,61.6,64.25,,
2026-02-19,,,,18.92,18.11,19.86,,,,63.03,61.59,64.26,,
2026-02-20,,,,18.93,18.11,19.88,,,,63.03,61.57,64.28,,
2026-02-21,,,,18.95,18.12,19.9,,,,63.04,61.56,64.29,,
2026-02-22,,,,18.96,18.13,19.91,,,,63.04,61.55,64.3,,
2026-02-23,,,,18.97,18.13,19.93,,,,63.04,61.53,64.32,,
2026-02-24,,,,18.99,18.14,19.95,,,,63.05,61.52,64.35,,
2026-02-25,,,,19.0,18.14,19.98,,,,63.05,61.52,64.38,,
2026-02-26,,,,19.02,18.14,20.02,,,,63.06,61.52,64.41,,
2026-02-27,,,,19.03,18.14,20.05,,,,63.06,61.52,64.41,15.0,64.0
2026-02-28,,,,19.04,18.14,20.07,,,,63.06,61.52,64.43,,
2026-03-01,,,,19.05,18.15,20.1,,,,63.07,61.52,64.44,,
2026-03-02,,,,19.07,18.16,20.12,,,,63.07,61.52,64.45,,
2026-03-03,,,,19.08,18.17,20.13,,,,63.08,61.53,64.46,,
2026-03-04,,,,19.09,18.18,20.14,,,,63.08,61.55,64.47,,
2026-03-05,,,,19.1,18.19,20.15,,,,63.08,61.57,64.48,27.0,52.0
2026-03-06,,,,19.12,18.2,20.16,,,,63.09,61.59,64.49,18.0,60.0
2026-03-07,,,,19.13,18.21,20.17,,,,63.09,61.6,64.51,,
2026-03-08,,,,19.14,18.22,20.18,,,,63.09,61.62,64.53,,
2026-03-09,,,,19.15,18.23,20.18,,,,63.1,61.63,64.55,,
2026-03-10,,,,19.16,18.24,20.19,,,,63.1,61.65,64.56,,
2026-03-11,,,,19.17,18.25,20.2,,,,63.1,61.66,64.59,19.0,72.0
2026-03-12,,,,19.18,18.26,20.21,,,,63.11,61.67,64.61,,
2026-03-13,,,,19.2,18.26,20.21,,,,63.11,61.67,64.63,,
2026-03-14,,,,19.21,18.26,20.22,,,,63.11,61.66,64.64,,
2026-03-15,,,,19.22,18.27,20.23,,,,63.12,61.66,64.66,,
2026-03-16,,,,19.23,18.29,20.23,,,,63.12,61.66,64.68,,
2026-03-17,,,,19.24,18.3,20.24,,,,63.12,61.66,64.69,,
2026-03-18,,,,19.25,18.32,20.26,,,,63.12,61.65,64.71,,
2026-03-19,,,,19.26,18.32,20.28,,,,63.12,61.65,64.72,22.0,70.0
2026-03-20,,,,19.27,18.33,20.29,,,,63.13,61.65,64.73,20.0,58.0
2026-03-21,,,,19.28,18.34,20.29,,,,63.13,61.64,64.75,,
2026-03-22,,,,19.29,18.34,20.29,,,,63.13,61.64,64.76,,
2026-03-23,,,,19.3,18.35,20.3,,,,63.13,61.64,64.78,22.0,70.0
2026-03-24,,,,19.31,18.36,20.32,,,,63.13,61.63,64.79,,
2026-03-25,,,,19.32,18.37,20.35,,,,63.13,61.63,64.8,,
2026-03-26,,,,19.32,18.37,20.38,,,,63.13,61.63,64.82,17.0,63.0
2026-03-27,,,,19.33,18.39,20.39,,,,63.14,61.63,64.82,,
2026-03-28,,,,19.34,18.4,20.42,,,,63.14,61.62,64.82,,
2026-03-29,,,,19.35,18.4,20.45,,,,63.14,61.62,64.82,,
2026-03-30,,,,19.36,18.41,20.47,,,,63.14,61.6,64.81,,
2026-03-31,,,,19.36,18.41,20.49,,,,63.14,61.58,64.81,,
2026-04-01,,,,19.37,18.41,20.49,,,,63.14,61.56,64.8,,
2026-04-02,,,,19.38,18.42,20.49,,,,63.14,61.55,64.79,,
2026-04-03,,,,19.39,18.43,20.5,,,,63.14,61.55,64.79,,
2026-04-04,,,,19.39,18.44,20.5,,,,63.14,61.55,64.77,,
2026-04-05,,,,19.4,18.44,20.5,,,,63.14,61.54,64.76,,
2026-04-06,,,,19.41,18.45,20.5,,,,63.14,61.52,64.76,,
2026-04-07,,,,19.41,18.46,20.5,,,,63.14,61.5,64.75,,
2026-04-08,,,,19.42,18.46,20.5,,,,63.14,61.49,64.74,,
2026-04-09,,,,19.43,18.47,20.5,,,,63.13,61.47,64.73,,
2026-04-10,,,,19.43,18.47,20.5,,,,63.13,61.45,64.72,,
2026-04-11,,,,19.44,18.48,20.5,,,,63.13,61.47,64.72,,
2026-04-12,,,,19.44,18.48,20.5,,,,63.13,61.48,64.7,,
2026-04-13,,,,19.45,18.49,20.5,,,,63.13,61.5,64.69,18.0,61.0
2026-04-14,,,,19.45,18.5,20.5,,,,63.13,61.52,64.69,,
2026-04-15,,,,19.46,18.5,20.51,,,,63.13,61.54,64.69,,
2026-04-16,,,,19.46,18.51,20.53,,,,63.13,61.54,64.69,,
2026-04-17,,,,19.47,18.5,20.54,,,,63.13,61.54,64.69,,
2026-04-18,,,,19.47,18.51,20.54,,,,63.12,61.53,64.69,,
2026-04-19,,,,19.47,18.51,20.53,,,,63.12,61.53,64.69,,
2026-04-20,,,,19.48,18.52,20.51,,,,63.12,61.53,64.68,,
2026-04-21,,,,19.48,18.53,20.5,,,,63.12,61.52,64.68,24.0,69.0
2026-04-22,,,,19.48,18.54,20.49,,,,63.12,61.53,64.68,,
2026-04-23,,,,19.49,18.54,20.5,,,,63.12,61.54,64.68,,
2026-04-24,,,,19.49,18.55,20.5,,,,63.11,61.55,64.69,18.0,62.0
2026-04-25,,,,19.49,18.55,20.5,,,,63.11,61.57,64.68,,
2026-04-26,,,,19.5,18.54,20.51,,,,63.11,61.58,64.69,,
2026-04-27,,,,19.5,18.54,20.51,,,,63.11,61.59,64.69,,
2026-04-28,,,,19.5,18.54,20.52,,,,63.11,61.58,64.66,,
2026-04-29,,,,19.5,18.54,20.52,,,,63.11,61.58,64.65,,
2026-04-30,,,,19.5,18.54,20.52,,,,63.1,61.58,64.65,,
2026-05-01,,,,19.5,18.54,20.53,,,,63.1,61.57,64.65,18.0,62.0
2026-05-02,,,,19.51,18.55,20.53,,,,63.1,61.57,64.67,,
2026-05-03,,,,19.51,18.55,20.53,,,,63.1,61.56,64.68,,
2026-05-04,,,,19.51,18.55,20.53,,,,63.1,61.56,64.7,,
2026-05-05,,,,19.51,18.56,20.54,,,,63.09,61.56,64.71,,
2026-05-06,,,,19.51,18.57,20.54,,,,63.09,61.57,64.71,,
2026-05-07,,,,19.51,18.56,20.53,,,,63.09,61.56,64.7,,
2026-05-08,,,,19.51,18.55,20.53,,,,63.09,61.55,64.7,18.0,61.0
2026-05-09,,,,19.51,18.55,20.53,,,,63.08,61.55,64.71,,
