date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Ukip,Ukip (low),Ukip (high),Grn,Grn (low),Grn (high),SNP,SNP (low),SNP (high),PC,PC (low),PC (high),Reform,Reform (low),Reform (high),Con (poll),Lab (poll),LDem (poll),Ukip (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2023-06-09,27.42,26.77,27.95,44.99,44.48,45.43,10.71,10.39,11.03,,,,5.45,5.13,5.78,,,,,,,5.59,5.21,5.92,,,,,,,,
2023-06-10,27.37,26.72,27.93,45.03,44.53,45.47,10.7,10.38,11.02,,,,5.47,5.15,5.78,,,,,,,5.6,5.24,5.94,31.0,42.0,12.0,,4.0,,,4.0
2023-06-11,27.31,26.68,27.87,45.07,44.59,45.52,10.69,10.37,11.01,,,,5.48,5.18,5.78,,,,,,,5.62,5.26,5.97,,,,,,,,
2023-06-12,27.26,26.65,27.8,45.12,44.63,45.56,10.68,10.35,11.01,,,,5.5,5.19,5.77,,,,,,,5.64,5.27,5.99,,,,,,,,
2023-06-13,27.21,26.62,27.73,45.16,44.69,45.6,10.66,10.34,11.01,,,,5.51,5.21,5.78,,,,,,,5.66,5.3,6.01,,,,,,,,
2023-06-14,27.15,26.58,27.68,45.21,44.74,45.64,10.65,10.33,11.0,,,,5.52,5.22,5.78,,,,,,,5.68,5.33,6.04,28.0,44.0,11.0,,5.0,,,6.0
2023-06-15,27.09,26.52,27.64,45.25,44.79,45.67,10.64,10.32,10.99,,,,5.53,5.25,5.78,,,,,,,5.71,5.35,6.07,26.0,48.0,10.0,,6.0,,,5.0
2023-06-16,27.03,26.49,27.56,45.3,44.83,45.72,10.63,10.31,11.0,,,,5.54,5.26,5.78,,,,,,,5.73,5.38,6.11,25.0,47.0,13.0,,8.0,,,2.0
2023-06-17,26.97,26.45,27.52,45.35,44.89,45.75,10.62,10.31,11.0,,,,5.55,5.27,5.78,,,,,,,5.76,5.4,6.15,27.0,46.0,10.0,,6.0,,,5.0
2023-06-18,26.91,26.4,27.44,45.4,44.94,45.79,10.61,10.31,10.99,,,,5.55,5.28,5.78,,,,,,,5.78,5.43,6.17,26.0,46.0,12.0,,6.0,,,7.0
2023-06-19,26.85,26.35,27.36,45.45,44.99,45.85,10.6,10.31,10.97,,,,5.55,5.3,5.78,,,,,,,5.81,5.45,6.19,,,,,,,,
2023-06-20,26.79,26.31,27.31,45.49,45.03,45.89,10.59,10.3,10.95,,,,5.56,5.3,5.78,,,,,,,5.84,5.47,6.23,22.0,47.0,11.0,,8.0,,,7.0
2023-06-21,26.73,26.26,27.25,45.54,45.07,45.95,10.58,10.27,10.95,,,,5.56,5.29,5.78,,,,,,,5.87,5.5,6.27,29.0,45.0,10.0,,5.0,,,5.0
2023-06-22,26.67,26.22,27.2,45.59,45.12,46.0,10.58,10.25,10.95,,,,5.56,5.29,5.78,,,,,,,5.89,5.54,6.31,26.0,44.0,8.0,,7.0,,,10.0
2023-06-23,26.61,26.17,27.12,45.63,45.16,46.06,10.57,10.23,10.95,,,,5.55,5.29,5.78,,,,,,,5.92,5.57,6.34,27.0,47.0,9.0,,6.0,,,6.0
2023-06-24,26.56,26.11,27.05,45.67,45.21,46.11,10.56,10.23,10.96,,,,5.55,5.28,5.79,,,,,,,5.95,5.61,6.37,24.0,47.0,12.0,,4.0,,,7.0
2023-06-25,26.5,26.07,27.0,45.71,45.25,46.16,10.55,10.22,10.96,,,,5.55,5.28,5.78,,,,,,,5.98,5.64,6.41,26.0,44.0,13.0,,5.0,,,6.0
2023-06-26,26.45,26.02,26.95,45.75,45.29,46.21,10.54,10.21,10.95,,,,5.55,5.27,5.78,,,,,,,6.01,5.67,6.44,,,,,,,,
2023-06-27,26.4,25.97,26.89,45.79,45.33,46.24,10.53,10.18,10.94,,,,5.54,5.27,5.79,,,,,,,6.04,5.7,6.48,24.0,46.0,10.0,,7.0,,,8.0
2023-06-28,26.35,25.93,26.83,45.82,45.37,46.28,10.52,10.18,10.93,,,,5.54,5.27,5.79,,,,,,,6.06,5.72,6.52,27.0,46.0,11.0,,5.0,,,6.0
2023-06-29,26.3,25.89,26.78,45.86,45.4,46.33,10.51,10.18,10.92,,,,5.53,5.26,5.79,,,,,,,6.09,5.74,6.56,26.0,48.0,8.0,,5.0,,,7.0
2023-06-30,26.26,25.84,26.74,45.89,45.45,46.36,10.5,10.18,10.9,,,,5.53,5.25,5.78,,,,,,,6.12,5.76,6.58,28.0,46.0,11.0,,4.0,,,4.0
2023-07-01,26.22,25.8,26.68,45.92,45.48,46.38,10.49,10.17,10.89,,,,5.52,5.25,5.77,,,,,,,6.15,5.78,6.6,25.0,48.0,10.0,,5.0,,,5.0
2023-07-02,26.18,25.76,26.63,45.94,45.52,46.4,10.48,10.17,10.88,,,,5.51,5.24,5.76,,,,,,,6.17,5.8,6.62,28.0,46.0,11.0,,5.0,,,5.0
2023-07-03,26.14,25.73,26.59,45.96,45.53,46.41,10.47,10.17,10.87,,,,5.51,5.23,5.76,,,,,,,6.2,5.83,6.65,,,,,,,,
2023-07-04,26.11,25.7,26.54,45.98,45.52,46.42,10.46,10.17,10.85,,,,5.5,5.23,5.75,,,,,,,6.22,5.85,6.67,26.0,47.0,10.0,,5.0,,,6.0
2023-07-05,26.07,25.67,26.5,46.0,45.53,46.46,10.46,10.16,10.84,,,,5.5,5.23,5.74,,,,,,,6.25,5.87,6.69,22.0,47.0,9.0,,7.0,,,9.0
2023-07-06,26.05,25.65,26.45,46.02,45.56,46.47,10.45,10.15,10.82,,,,5.49,5.23,5.73,,,,,,,6.27,5.89,6.7,28.0,43.0,9.0,,6.0,,,8.0
2023-07-07,26.02,25.63,26.42,46.03,45.59,46.48,10.44,10.14,10.8,,,,5.48,5.21,5.72,,,,,,,6.29,5.91,6.73,25.0,51.0,8.0,,5.0,,,5.0
2023-07-08,26.0,25.62,26.4,46.04,45.58,46.5,10.43,10.13,10.78,,,,5.48,5.2,5.71,,,,,,,6.31,5.92,6.74,28.0,46.0,9.0,,7.0,,,4.0
2023-07-09,25.98,25.62,26.36,46.05,45.58,46.53,10.43,10.12,10.76,,,,5.47,5.19,5.7,,,,,,,6.33,5.95,6.76,27.0,48.0,11.0,,3.0,,,5.0
2023-07-10,25.97,25.62,26.33,46.06,45.58,46.56,10.42,10.11,10.76,,,,5.46,5.19,5.69,,,,,,,6.35,5.97,6.77,28.0,46.0,9.0,,7.0,,,4.0
2023-07-11,25.96,25.62,26.32,46.07,45.58,46.59,10.42,10.11,10.75,,,,5.45,5.2,5.68,,,,,,,6.36,6.0,6.78,25.0,43.0,11.0,,7.0,,,9.0
2023-07-12,25.95,25.61,26.31,46.07,45.57,46.59,10.42,10.11,10.75,,,,5.45,5.19,5.67,,,,,,,6.38,6.01,6.79,26.0,46.0,11.0,,5.0,,,6.0
2023-07-13,25.94,25.6,26.31,46.07,45.56,46.59,10.41,10.1,10.73,,,,5.44,5.17,5.67,,,,,,,6.39,6.01,6.81,25.0,47.0,10.0,,5.0,,,6.0
2023-07-14,25.94,25.6,26.3,46.07,45.54,46.6,10.41,10.09,10.72,,,,5.43,5.16,5.67,,,,,,,6.4,6.03,6.82,,,,,,,,
2023-07-15,25.94,25.6,26.29,46.06,45.54,46.6,10.41,10.09,10.71,,,,5.43,5.17,5.67,,,,,,,6.41,6.04,6.83,24.0,48.0,11.0,,5.0,,,6.0
2023-07-16,25.94,25.61,26.29,46.06,45.52,46.59,10.41,10.09,10.71,,,,5.43,5.17,5.66,,,,,,,6.42,6.06,6.84,27.0,44.0,13.0,,4.0,,,8.0
2023-07-17,25.94,25.62,26.29,46.05,45.49,46.57,10.41,10.09,10.7,,,,5.42,5.16,5.65,,,,,,,6.43,6.07,6.84,,,,,,,,
2023-07-18,25.95,25.62,26.28,46.04,45.47,46.55,10.42,10.1,10.7,,,,5.42,5.16,5.65,,,,,,,6.44,6.09,6.85,,,,,,,,
2023-07-19,25.95,25.61,26.28,46.02,45.44,46.56,10.42,10.1,10.69,,,,5.42,5.16,5.65,,,,,,,6.44,6.09,6.86,25.5,44.5,10.5,,6.0,,,7.5
2023-07-20,25.96,25.62,26.28,46.01,45.42,46.56,10.43,10.11,10.69,,,,5.42,5.16,5.65,,,,,,,6.45,6.09,6.87,25.0,44.5,10.5,,5.5,,,8.5
2023-07-21,25.97,25.63,26.28,45.99,45.4,46.57,10.43,10.12,10.69,,,,5.42,5.16,5.66,,,,,,,6.46,6.1,6.87,,,,,,,,
2023-07-22,25.98,25.64,26.3,45.98,45.38,46.57,10.44,10.13,10.7,,,,5.42,5.15,5.66,,,,,,,6.46,6.11,6.88,27.0,48.0,9.5,,4.0,,,4.0
2023-07-23,25.99,25.66,26.31,45.96,45.34,46.55,10.45,10.13,10.7,,,,5.42,5.15,5.66,,,,,,,6.47,6.11,6.88,28.0,45.0,14.0,,4.0,,,6.0
2023-07-24,26.0,25.67,26.32,45.94,45.32,46.52,10.46,10.15,10.71,,,,5.43,5.16,5.67,,,,,,,6.47,6.13,6.88,,,,,,,,
2023-07-25,26.01,25.69,26.34,45.91,45.31,46.51,10.47,10.15,10.72,,,,5.43,5.16,5.65,,,,,,,6.48,6.14,6.88,25.0,45.0,10.0,,7.0,,,7.0
2023-07-26,26.03,25.7,26.35,45.89,45.29,46.5,10.48,10.16,10.73,,,,5.43,5.16,5.65,,,,,,,6.49,6.14,6.89,25.0,45.0,10.0,,6.0,,,8.0
2023-07-27,26.04,25.72,26.37,45.86,45.25,46.47,10.49,10.17,10.74,,,,5.43,5.16,5.67,,,,,,,6.49,6.15,6.89,,,,,,,,
2023-07-28,26.06,25.72,26.39,45.83,45.23,46.47,10.51,10.19,10.74,,,,5.44,5.17,5.68,,,,,,,6.5,6.16,6.91,25.0,48.0,10.0,,6.0,,,6.0
2023-07-29,26.08,25.75,26.41,45.8,45.2,46.43,10.52,10.21,10.75,,,,5.44,5.18,5.69,,,,,,,6.51,6.17,6.93,25.0,48.0,11.0,,5.0,,,6.0
2023-07-30,26.1,25.76,26.42,45.77,45.17,46.4,10.54,10.22,10.77,,,,5.44,5.18,5.7,,,,,,,6.52,6.18,6.94,28.0,43.0,11.0,,5.0,,,7.0
2023-07-31,26.12,25.79,26.45,45.73,45.13,46.36,10.55,10.24,10.78,,,,5.44,5.19,5.71,,,,,,,6.53,6.19,6.96,,,,,,,,
2023-08-01,26.14,25.81,26.47,45.7,45.07,46.33,10.57,10.26,10.8,,,,5.45,5.18,5.71,,,,,,,6.53,6.2,6.98,,,,,,,,
2023-08-02,26.16,25.8,26.5,45.66,45.02,46.29,10.58,10.28,10.82,,,,5.45,5.18,5.72,,,,,,,6.54,6.19,6.98,25.0,47.0,10.0,,6.0,,,7.0
2023-08-03,26.19,25.81,26.52,45.63,44.98,46.25,10.6,10.3,10.83,,,,5.45,5.19,5.72,,,,,,,6.55,6.18,6.97,25.5,46.5,10.5,,5.0,,,7.0
2023-08-04,26.21,25.84,26.52,45.59,44.95,46.21,10.61,10.33,10.85,,,,5.45,5.19,5.71,,,,,,,6.56,6.19,6.96,26.0,40.0,10.0,,7.0,,,10.0
2023-08-05,26.23,25.84,26.54,45.56,44.9,46.16,10.63,10.34,10.87,,,,5.45,5.18,5.71,,,,,,,6.56,6.22,6.95,26.0,47.0,12.0,,4.0,,,4.0
2023-08-06,26.25,25.84,26.55,45.53,44.85,46.11,10.64,10.36,10.88,,,,5.45,5.18,5.72,,,,,,,6.57,6.22,6.94,27.0,45.0,10.0,,6.0,,,8.0
2023-08-07,26.27,25.84,26.58,45.5,44.81,46.06,10.65,10.38,10.89,,,,5.45,5.18,5.72,,,,,,,6.57,6.22,6.94,,,,,,,,
2023-08-08,26.29,25.84,26.61,45.47,44.78,46.02,10.66,10.38,10.91,,,,5.45,5.17,5.73,,,,,,,6.57,6.22,6.94,,,,,,,,
2023-08-09,26.32,25.85,26.64,45.44,44.76,45.98,10.67,10.4,10.93,,,,5.45,5.17,5.73,,,,,,,6.57,6.23,6.94,,,,,,,,
2023-08-10,26.33,25.86,26.68,45.41,44.74,45.96,10.68,10.41,10.95,,,,5.46,5.17,5.73,,,,,,,6.57,6.24,6.93,26.5,47.0,11.0,,5.5,,,5.0
2023-08-11,26.35,25.87,26.71,45.38,44.71,45.95,10.69,10.42,10.96,,,,5.46,5.17,5.74,,,,,,,6.57,6.25,6.94,,,,,,,,
2023-08-12,26.37,25.89,26.73,45.35,44.7,45.92,10.7,10.41,10.97,,,,5.47,5.17,5.75,,,,,,,6.57,6.24,6.94,,,,,,,,
2023-08-13,26.39,25.9,26.75,45.33,44.69,45.89,10.7,10.42,10.98,,,,5.47,5.17,5.77,,,,,,,6.57,6.22,6.93,28.0,48.0,10.0,,4.0,,,5.0
2023-08-14,26.4,25.91,26.78,45.3,44.68,45.85,10.71,10.43,10.99,,,,5.48,5.18,5.78,,,,,,,6.56,6.21,6.92,,,,,,,,
2023-08-15,26.42,25.93,26.79,45.28,44.67,45.82,10.71,10.45,11.01,,,,5.48,5.18,5.79,,,,,,,6.56,6.21,6.92,,,,,,,,
2023-08-16,26.44,25.95,26.81,45.25,44.66,45.77,10.72,10.44,11.01,,,,5.49,5.19,5.8,,,,,,,6.55,6.19,6.91,,,,,,,,
2023-08-17,26.45,25.97,26.82,45.23,44.62,45.72,10.73,10.44,11.03,,,,5.5,5.19,5.81,,,,,,,6.54,6.21,6.91,26.0,43.0,10.5,,7.5,,,8.0
2023-08-18,26.47,25.99,26.84,45.2,44.57,45.7,10.73,10.45,11.04,,,,5.51,5.2,5.82,,,,,,,6.54,6.21,6.89,28.0,44.0,10.0,,5.0,,,7.0
2023-08-19,26.48,26.0,26.86,45.17,44.56,45.67,10.74,10.45,11.05,,,,5.52,5.21,5.85,,,,,,,6.53,6.2,6.88,25.0,50.0,9.0,,7.0,,,4.0
2023-08-20,26.49,26.01,26.88,45.15,44.54,45.63,10.75,10.45,11.08,,,,5.53,5.22,5.86,,,,,,,6.52,6.2,6.86,27.0,42.0,13.0,,6.0,,,7.0
2023-08-21,26.51,26.04,26.89,45.12,44.49,45.61,10.76,10.46,11.1,,,,5.54,5.22,5.87,,,,,,,6.51,6.19,6.85,,,,,,,,
2023-08-22,26.52,26.05,26.91,45.09,44.48,45.57,10.77,10.47,11.11,,,,5.55,5.23,5.88,,,,,,,6.5,6.2,6.84,24.0,44.0,9.0,,8.0,,,9.0
2023-08-23,26.54,26.07,26.93,45.06,44.47,45.53,10.77,10.47,11.13,,,,5.56,5.23,5.89,,,,,,,6.49,6.19,6.82,26.0,47.0,11.0,,5.0,,,6.0
2023-08-24,26.55,26.1,26.94,45.03,44.45,45.5,10.78,10.48,11.15,,,,5.57,5.24,5.89,,,,,,,6.49,6.19,6.8,30.0,46.0,12.0,,3.0,,,5.0
2023-08-25,26.57,26.11,26.97,45.0,44.44,45.47,10.79,10.48,11.17,,,,5.58,5.24,5.9,,,,,,,6.48,6.19,6.8,,,,,,,,
2023-08-26,26.58,26.11,26.98,44.97,44.42,45.44,10.8,10.49,11.19,,,,5.59,5.25,5.9,,,,,,,6.47,6.2,6.78,29.0,46.0,10.0,,4.0,,,5.0
2023-08-27,26.6,26.13,26.99,44.94,44.41,45.4,10.81,10.5,11.2,,,,5.6,5.26,5.92,,,,,,,6.46,6.2,6.77,28.0,44.0,12.0,,4.0,,,7.0
2023-08-28,26.62,26.16,27.0,44.9,44.37,45.35,10.82,10.51,11.21,,,,5.6,5.26,5.93,,,,,,,6.46,6.19,6.76,,,,,,,,
2023-08-29,26.63,26.19,27.02,44.87,44.33,45.3,10.83,10.52,11.22,,,,5.61,5.27,5.94,,,,,,,6.45,6.17,6.75,,,,,,,,
2023-08-30,26.65,26.21,27.04,44.84,44.3,45.25,10.85,10.53,11.24,,,,5.62,5.28,5.94,,,,,,,6.44,6.18,6.73,25.0,44.5,10.5,,6.5,,,7.5
2023-08-31,26.67,26.22,27.07,44.81,44.3,45.22,10.86,10.54,11.26,,,,5.62,5.29,5.95,,,,,,,6.44,6.17,6.71,26.5,44.0,10.0,,6.5,,,7.5
2023-09-01,26.69,26.24,27.09,44.77,44.26,45.17,10.87,10.55,11.27,,,,5.62,5.28,5.96,,,,,,,6.43,6.18,6.71,,,,,,,,
2023-09-02,26.71,26.27,27.12,44.74,44.22,45.13,10.88,10.57,11.28,,,,5.63,5.29,5.96,,,,,,,6.43,6.18,6.69,28.0,44.7,11.0,,4.3,,,5.7
2023-09-03,26.73,26.31,27.13,44.7,44.18,45.1,10.89,10.58,11.28,,,,5.63,5.3,5.95,,,,,,,6.43,6.19,6.69,28.0,44.0,14.0,,4.0,,,6.0
2023-09-04,26.75,26.34,27.14,44.67,44.16,45.07,10.9,10.6,11.28,,,,5.64,5.31,5.95,,,,,,,6.42,6.18,6.68,,,,,,,,
2023-09-05,26.76,26.35,27.15,44.64,44.13,45.02,10.91,10.61,11.28,,,,5.64,5.32,5.96,,,,,,,6.42,6.17,6.67,,,,,,,,
2023-09-06,26.78,26.38,27.16,44.61,44.1,44.98,10.92,10.61,11.27,,,,5.64,5.33,5.96,,,,,,,6.42,6.16,6.66,25.0,46.0,10.0,,6.0,,,7.0
2023-09-07,26.8,26.38,27.2,44.58,44.09,44.95,10.93,10.63,11.26,,,,5.65,5.34,5.95,,,,,,,6.42,6.18,6.65,25.0,46.0,9.5,,6.5,,,6.0
2023-09-08,26.81,26.38,27.24,44.55,44.07,44.92,10.93,10.65,11.27,,,,5.65,5.34,5.95,,,,,,,6.43,6.18,6.65,,,,,,,,
2023-09-09,26.82,26.38,27.27,44.52,44.07,44.89,10.94,10.66,11.28,,,,5.65,5.34,5.94,,,,,,,6.43,6.18,6.65,,,,,,,,
2023-09-10,26.83,26.38,27.29,44.5,44.06,44.86,10.95,10.66,11.27,,,,5.66,5.34,5.94,,,,,,,6.43,6.18,6.66,25.0,45.0,12.0,,6.0,,,6.0
2023-09-11,26.84,26.39,27.3,44.47,44.06,44.84,10.95,10.67,11.26,,,,5.66,5.35,5.93,,,,,,,6.43,6.18,6.67,,,,,,,,
2023-09-12,26.85,26.41,27.31,44.45,44.04,44.81,10.95,10.67,11.25,,,,5.67,5.37,5.93,,,,,,,6.43,6.17,6.67,,,,,,,,
2023-09-13,26.86,26.42,27.31,44.44,44.02,44.77,10.96,10.67,11.26,,,,5.67,5.38,5.93,,,,,,,6.43,6.16,6.66,26.0,46.0,10.0,,6.0,,,6.0
2023-09-14,26.86,26.43,27.3,44.42,44.0,44.76,10.96,10.68,11.26,,,,5.68,5.39,5.93,,,,,,,6.43,6.17,6.65,26.5,42.5,11.0,,6.5,,,7.5
2023-09-15,26.86,26.44,27.28,44.41,43.99,44.76,10.96,10.69,11.26,,,,5.69,5.42,5.92,,,,,,,6.43,6.16,6.65,,,,,,,,
2023-09-16,26.87,26.46,27.26,44.4,43.99,44.75,10.96,10.69,11.27,,,,5.69,5.43,5.93,,,,,,,6.43,6.16,6.65,26.0,46.0,14.0,,4.0,,,5.0
2023-09-17,26.87,26.45,27.25,44.4,43.99,44.75,10.96,10.68,11.26,,,,5.7,5.44,5.94,,,,,,,6.43,6.17,6.65,26.0,44.0,12.0,,6.0,,,6.0
2023-09-18,26.86,26.44,27.24,44.4,44.0,44.76,10.96,10.68,11.27,,,,5.71,5.44,5.94,,,,,,,6.43,6.16,6.66,,,,,,,,
2023-09-19,26.86,26.43,27.24,44.4,44.01,44.75,10.95,10.67,11.27,,,,5.71,5.44,5.94,,,,,,,6.43,6.15,6.66,,,,,,,,
2023-09-20,26.86,26.44,27.22,44.4,44.02,44.76,10.95,10.66,11.26,,,,5.72,5.46,5.94,,,,,,,6.43,6.15,6.65,26.0,45.0,11.0,,7.0,,,5.0
2023-09-21,26.85,26.42,27.22,44.41,44.03,44.76,10.94,10.67,11.24,,,,5.73,5.47,5.94,,,,,,,6.42,6.16,6.65,27.5,44.0,9.5,,6.5,,,7.0
2023-09-22,26.84,26.4,27.21,44.42,44.04,44.77,10.94,10.66,11.23,,,,5.74,5.48,5.95,,,,,,,6.43,6.17,6.64,,,,,,,,
2023-09-23,26.83,26.39,27.19,44.44,44.05,44.79,10.93,10.66,11.21,,,,5.74,5.49,5.95,,,,,,,6.43,6.18,6.65,29.0,44.0,10.5,,5.0,,,5.0
2023-09-24,26.81,26.38,27.18,44.45,44.06,44.8,10.92,10.66,11.2,,,,5.75,5.49,5.96,,,,,,,6.43,6.19,6.64,28.0,43.0,13.0,,5.0,,,8.0
2023-09-25,26.79,26.38,27.17,44.47,44.07,44.82,10.91,10.65,11.19,,,,5.76,5.5,5.97,,,,,,,6.44,6.18,6.64,26.0,44.0,12.0,,6.0,,,5.0
2023-09-26,26.78,26.36,27.14,44.48,44.08,44.85,10.9,10.64,11.18,,,,5.77,5.52,5.98,,,,,,,6.45,6.18,6.65,25.5,45.0,10.5,,6.5,,,7.0
2023-09-27,26.75,26.34,27.13,44.5,44.08,44.87,10.89,10.62,11.16,,,,5.78,5.53,5.99,,,,,,,6.46,6.19,6.67,,,,,,,,
2023-09-28,26.73,26.32,27.11,44.52,44.09,44.92,10.88,10.61,11.15,,,,5.79,5.53,6.0,,,,,,,6.47,6.2,6.68,28.0,43.0,11.0,,6.0,,,7.0
2023-09-29,26.71,26.3,27.09,44.55,44.11,44.95,10.87,10.61,11.15,,,,5.79,5.53,6.02,,,,,,,6.48,6.21,6.7,,,,,,,,
2023-09-30,26.69,26.28,27.07,44.57,44.12,44.98,10.86,10.6,11.13,,,,5.8,5.54,6.03,,,,,,,6.49,6.23,6.71,27.0,46.0,11.0,,4.0,,,5.0
2023-10-01,26.67,26.26,27.04,44.59,44.14,45.0,10.85,10.59,11.11,,,,5.8,5.55,6.04,,,,,,,6.51,6.25,6.72,29.0,43.0,12.0,,4.0,,,7.0
2023-10-02,26.65,26.24,27.03,44.61,44.17,45.03,10.84,10.58,11.11,,,,5.81,5.55,6.04,,,,,,,6.52,6.25,6.74,,,,,,,,
2023-10-03,26.62,26.21,27.02,44.64,44.19,45.06,10.84,10.57,11.12,,,,5.81,5.56,6.05,,,,,,,6.54,6.25,6.76,26.0,45.0,11.0,,6.0,,,6.0
2023-10-04,26.6,26.19,26.99,44.66,44.2,45.08,10.83,10.56,11.11,,,,5.81,5.56,6.05,,,,,,,6.55,6.27,6.78,29.0,42.0,11.0,,6.0,,,6.0
2023-10-05,26.58,26.16,26.99,44.68,44.23,45.11,10.82,10.55,11.11,,,,5.81,5.56,6.05,,,,,,,6.57,6.29,6.81,27.0,43.3,11.3,,6.3,,,7.0
2023-10-06,26.56,26.13,26.96,44.7,44.25,45.14,10.81,10.54,11.1,,,,5.81,5.57,6.05,,,,,,,6.59,6.3,6.83,28.0,43.5,11.0,,5.5,,,6.5
2023-10-07,26.53,26.1,26.96,44.73,44.26,45.17,10.8,10.54,11.09,,,,5.81,5.57,6.05,,,,,,,6.61,6.31,6.85,,,,,,,,
2023-10-08,26.51,26.07,26.96,44.75,44.29,45.19,10.8,10.53,11.09,,,,5.81,5.58,6.05,,,,,,,6.63,6.32,6.87,,,,,,,,
2023-10-09,26.48,26.04,26.94,44.77,44.33,45.21,10.79,10.53,11.09,,,,5.81,5.58,6.06,,,,,,,6.65,6.35,6.89,27.0,43.0,13.0,,6.0,,,8.0
2023-10-10,26.45,26.0,26.9,44.8,44.35,45.22,10.78,10.52,11.07,,,,5.81,5.58,6.06,,,,,,,6.67,6.39,6.91,,,,,,,,
2023-10-11,26.41,25.97,26.88,44.82,44.38,45.24,10.78,10.51,11.06,,,,5.82,5.58,6.06,,,,,,,6.7,6.42,6.92,24.0,47.0,9.0,,6.0,,,8.0
2023-10-12,26.38,25.92,26.85,44.84,44.4,45.25,10.77,10.5,11.07,,,,5.82,5.58,6.07,,,,,,,6.72,6.45,6.97,27.3,44.7,9.7,,6.0,,,6.3
2023-10-13,26.34,25.89,26.81,44.87,44.44,45.27,10.76,10.49,11.07,,,,5.82,5.58,6.07,,,,,,,6.75,6.48,6.99,,,,,,,,
2023-10-14,26.3,25.87,26.76,44.89,44.47,45.28,10.75,10.48,11.07,,,,5.82,5.58,6.07,,,,,,,6.77,6.5,7.02,27.0,47.0,10.0,,6.0,,,5.0
2023-10-15,26.26,25.83,26.71,44.91,44.5,45.3,10.75,10.48,11.07,,,,5.83,5.58,6.07,,,,,,,6.8,6.53,7.04,,,,,,,,
2023-10-16,26.21,25.78,26.65,44.93,44.54,45.34,10.74,10.47,11.07,,,,5.83,5.59,6.06,,,,,,,6.83,6.56,7.08,,,,,,,,
2023-10-17,26.16,25.74,26.58,44.95,44.58,45.35,10.74,10.47,11.05,,,,5.84,5.61,6.07,,,,,,,6.86,6.59,7.12,24.0,44.0,13.0,,8.0,,,4.0
2023-10-18,26.11,25.69,26.51,44.97,44.6,45.37,10.73,10.48,11.05,,,,5.84,5.61,6.08,,,,,,,6.89,6.62,7.17,25.0,47.0,9.0,,7.0,,,7.0
2023-10-19,26.06,25.64,26.47,44.99,44.62,45.38,10.73,10.47,11.05,,,,5.85,5.62,6.09,,,,,,,6.92,6.65,7.21,26.0,45.0,11.0,,6.0,,,6.0
2023-10-20,26.01,25.59,26.42,45.0,44.64,45.39,10.73,10.47,11.05,,,,5.86,5.62,6.09,,,,,,,6.95,6.68,7.25,27.0,48.0,10.0,,4.0,,,7.0
2023-10-21,25.96,25.54,26.39,45.01,44.67,45.39,10.73,10.47,11.04,,,,5.86,5.63,6.09,,,,,,,6.98,6.71,7.3,27.0,47.0,10.0,,5.0,,,6.0
2023-10-22,25.91,25.49,26.34,45.02,44.7,45.41,10.73,10.47,11.05,,,,5.87,5.64,6.11,,,,,,,7.02,6.75,7.34,29.0,46.0,10.0,,3.0,,,5.0
2023-10-23,25.86,25.47,26.3,45.03,44.71,45.41,10.73,10.47,11.06,,,,5.88,5.64,6.12,,,,,,,7.05,6.78,7.38,26.0,44.0,13.0,,4.0,,,8.0
2023-10-24,25.81,25.42,26.26,45.04,44.7,45.41,10.74,10.47,11.06,,,,5.88,5.64,6.13,,,,,,,7.08,6.8,7.42,21.0,49.0,9.0,,7.0,,,9.0
2023-10-25,25.76,25.37,26.21,45.04,44.69,45.41,10.74,10.46,11.06,,,,5.89,5.64,6.14,,,,,,,7.12,6.82,7.45,24.0,48.0,9.0,,5.0,,,8.0
2023-10-26,25.72,25.31,26.16,45.05,44.69,45.4,10.74,10.47,11.07,,,,5.9,5.65,6.15,,,,,,,7.15,6.85,7.5,25.0,46.0,11.0,,5.0,,,7.0
2023-10-27,25.67,25.26,26.13,45.05,44.68,45.4,10.75,10.47,11.07,,,,5.9,5.66,6.17,,,,,,,7.18,6.87,7.54,27.0,42.0,10.0,,7.0,,,8.0
2023-10-28,25.63,25.22,26.1,45.05,44.67,45.39,10.75,10.47,11.08,,,,5.91,5.67,6.18,,,,,,,7.22,6.91,7.58,25.5,46.0,10.5,,6.0,,,7.0
2023-10-29,25.58,25.16,26.06,45.05,44.66,45.38,10.76,10.48,11.08,,,,5.92,5.67,6.2,,,,,,,7.25,6.92,7.63,25.0,45.0,13.0,,6.0,,,7.0
2023-10-30,25.54,25.1,26.02,45.04,44.65,45.38,10.76,10.48,11.08,,,,5.93,5.68,6.2,,,,,,,7.28,6.94,7.67,23.0,44.0,9.0,,9.0,,,9.0
2023-10-31,25.51,25.05,25.99,45.04,44.64,45.37,10.77,10.48,11.09,,,,5.93,5.69,6.21,,,,,,,7.31,6.96,7.69,23.0,45.0,11.0,,7.0,,,8.0
2023-11-01,25.47,25.02,25.97,45.03,44.64,45.36,10.77,10.48,11.1,,,,5.94,5.69,6.21,,,,,,,7.34,6.99,7.72,26.0,46.0,11.0,,6.0,,,6.0
