date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Ukip,Ukip (low),Ukip (high),Grn,Grn (low),Grn (high),PC,PC (low),PC (high),Reform,Reform (low),Reform (high),Con (poll),Lab (poll),LDem (poll),Ukip (poll),Grn (poll),PC (poll),Reform (poll)
2023-11-20,21.77,19.48,23.83,45.99,43.57,48.74,4.96,3.84,6.1,,,,3.57,2.72,4.66,12.42,10.77,13.77,9.97,9.0,11.05,,,,,,,
2023-11-21,21.74,19.48,23.83,46.0,43.59,48.76,4.95,3.84,6.09,,,,3.56,2.72,4.65,12.43,10.78,13.76,9.98,9.02,11.06,,,,,,,
2023-11-22,21.71,19.48,23.82,46.02,43.62,48.78,4.95,3.85,6.08,,,,3.55,2.71,4.65,12.44,10.78,13.78,10.0,9.04,11.07,,,,,,,
2023-11-23,21.69,19.48,23.81,46.03,43.64,48.8,4.94,3.83,6.07,,,,3.53,2.69,4.63,12.45,10.79,13.8,10.02,9.06,11.08,,,,,,,
2023-11-24,21.66,19.48,23.8,46.05,43.66,48.82,4.94,3.82,6.05,,,,3.52,2.67,4.61,12.45,10.79,13.81,10.03,9.09,11.09,,,,,,,
2023-11-25,21.63,19.48,23.79,46.06,43.69,48.84,4.93,3.8,6.04,,,,3.51,2.67,4.61,12.46,10.8,13.82,10.05,9.1,11.1,,,,,,,
2023-11-26,21.6,19.48,23.77,46.08,43.72,48.85,4.93,3.79,6.04,,,,3.5,2.66,4.62,12.46,10.81,13.83,10.07,9.1,11.12,,,,,,,
2023-11-27,21.57,19.48,23.74,46.09,43.72,48.88,4.93,3.77,6.03,,,,3.49,2.66,4.62,12.47,10.8,13.82,10.08,9.1,11.14,,,,,,,
2023-11-28,21.53,19.48,23.69,46.11,43.71,48.89,4.93,3.78,6.03,,,,3.49,2.65,4.63,12.47,10.81,13.78,10.09,9.1,11.15,,,,,,,
2023-11-29,21.5,19.48,23.64,46.12,43.71,48.91,4.93,3.78,6.02,,,,3.48,2.66,4.64,12.47,10.82,13.78,10.11,9.1,11.15,,,,,,,
2023-11-30,21.47,19.48,23.61,46.14,43.7,48.92,4.94,3.77,6.01,,,,3.47,2.67,4.65,12.47,10.83,13.8,10.12,9.1,11.19,,,,,,,
2023-12-01,21.43,19.49,23.54,46.15,43.71,48.92,4.94,3.77,6.01,,,,3.47,2.67,4.65,12.47,10.6,13.81,10.13,9.1,11.2,18.0,51.0,4.0,,,13.0,8.0
2023-12-02,21.4,19.49,23.47,46.17,43.72,48.92,4.94,3.77,6.0,,,,3.46,2.65,4.66,12.47,10.6,13.83,10.15,9.1,11.2,,,,,,,
2023-12-03,21.36,19.49,23.44,46.18,43.73,48.96,4.95,3.77,6.0,,,,3.46,2.63,4.67,12.47,10.61,13.85,10.16,9.09,11.2,,,,,,,
2023-12-04,21.33,19.5,23.39,46.19,43.75,48.96,4.96,3.77,6.0,,,,3.46,2.61,4.69,12.47,10.61,13.86,10.17,9.09,11.2,20.0,42.0,7.0,,3.0,15.0,12.0
2023-12-05,21.29,19.5,23.3,46.21,43.75,48.96,4.96,3.78,6.0,,,,3.45,2.59,4.68,12.47,10.62,13.86,10.18,9.09,11.2,,,,,,,
2023-12-06,21.26,19.48,23.26,46.22,43.75,48.95,4.97,3.79,6.0,,,,3.45,2.58,4.67,12.47,10.62,13.84,10.2,9.12,11.21,,,,,,,
2023-12-07,21.22,19.42,23.2,46.24,43.93,48.97,4.98,3.81,5.99,,,,3.45,2.59,4.55,12.46,10.85,13.82,10.21,9.12,11.25,,,,,,,
2023-12-08,21.19,19.38,23.13,46.25,43.96,48.96,4.99,3.82,6.0,,,,3.45,2.6,4.55,12.46,10.85,13.81,10.23,9.11,11.28,,,,,,,
2023-12-09,21.15,19.34,23.09,46.26,43.9,48.94,4.99,3.83,6.0,,,,3.45,2.61,4.54,12.45,10.86,13.79,10.24,9.09,11.32,,,,,,,
2023-12-10,21.11,19.3,23.04,46.27,43.83,48.91,5.0,3.85,6.0,,,,3.44,2.62,4.54,12.45,10.86,13.77,10.26,9.08,11.36,22.0,47.0,6.0,,2.0,11.0,10.0
2023-12-11,21.08,19.3,23.0,46.29,43.79,48.9,5.01,3.86,6.0,,,,3.44,2.64,4.54,12.44,10.86,13.76,10.28,9.09,11.39,,,,,,,
2023-12-12,21.05,19.31,22.95,46.3,43.79,48.88,5.02,3.88,6.0,,,,3.44,2.66,4.54,12.43,10.86,13.77,10.29,9.12,11.43,,,,,,,
2023-12-13,21.01,19.32,22.93,46.31,43.8,48.86,5.02,3.9,6.0,,,,3.44,2.65,4.54,12.42,10.86,13.79,10.31,9.17,11.48,,,,,,,
2023-12-14,20.98,19.33,22.91,46.32,43.8,48.83,5.03,3.93,5.99,,,,3.44,2.66,4.56,12.41,10.86,13.79,10.33,9.23,11.5,,,,,,,
2023-12-15,20.95,19.34,22.9,46.34,43.81,48.78,5.04,3.95,5.98,,,,3.44,2.67,4.55,12.4,10.86,13.79,10.35,9.29,11.51,,,,,,,
2023-12-16,20.92,19.34,22.88,46.35,43.82,48.71,5.05,3.97,5.98,,,,3.44,2.67,4.57,12.39,10.86,13.77,10.37,9.33,11.53,,,,,,,
2023-12-17,20.89,19.32,22.86,46.36,43.83,48.75,5.05,4.0,5.97,,,,3.44,2.66,4.58,12.37,10.86,13.74,10.39,9.42,11.56,,,,,,,
2023-12-18,20.86,19.28,22.8,46.37,43.84,48.78,5.06,4.0,5.97,,,,3.44,2.66,4.58,12.36,10.85,13.71,10.41,9.42,11.58,,,,,,,
2023-12-19,20.84,19.27,22.77,46.38,43.85,48.77,5.07,4.0,6.01,,,,3.45,2.67,4.63,12.34,10.84,13.73,10.44,9.44,11.59,,,,,,,
2023-12-20,20.81,19.23,22.73,46.39,43.86,48.76,5.07,4.0,6.01,,,,3.45,2.67,4.65,12.32,10.83,13.73,10.46,9.46,11.61,,,,,,,
2023-12-21,20.79,19.23,22.69,46.4,43.87,48.75,5.08,4.0,6.01,,,,3.45,2.68,4.64,12.3,10.82,13.71,10.48,9.48,11.63,,,,,,,
2023-12-22,20.77,19.24,22.65,46.4,43.88,48.74,5.08,4.03,6.01,,,,3.45,2.69,4.63,12.28,10.82,13.68,10.5,9.48,11.66,,,,,,,
2023-12-23,20.75,19.25,22.6,46.41,43.89,48.72,5.09,4.04,6.01,,,,3.46,2.69,4.61,12.26,10.8,13.7,10.53,9.5,11.69,,,,,,,
2023-12-24,20.73,19.25,22.52,46.42,43.9,48.69,5.09,4.05,6.0,,,,3.46,2.71,4.6,12.24,10.77,13.69,10.55,9.52,11.72,,,,,,,
2023-12-25,20.71,19.25,22.47,46.43,43.92,48.67,5.1,4.05,6.0,,,,3.46,2.73,4.59,12.22,10.76,13.7,10.58,9.53,11.74,,,,,,,
2023-12-26,20.7,19.25,22.45,46.44,43.93,48.63,5.1,4.06,6.0,,,,3.47,2.76,4.57,12.19,10.74,13.71,10.6,9.53,11.77,,,,,,,
2023-12-27,20.69,19.27,22.4,46.44,43.95,48.62,5.1,4.06,5.98,,,,3.47,2.76,4.56,12.17,10.71,13.74,10.63,9.53,11.8,,,,,,,
2023-12-28,20.68,19.29,22.34,46.45,43.96,48.6,5.1,4.07,5.98,,,,3.48,2.75,4.55,12.14,10.7,13.76,10.65,9.53,11.86,,,,,,,
2023-12-29,20.67,19.31,22.3,46.46,43.98,48.57,5.11,4.07,5.98,,,,3.48,2.73,4.54,12.12,10.67,13.77,10.68,9.58,11.91,,,,,,,
2023-12-30,20.66,19.32,22.26,46.46,44.0,48.56,5.11,4.08,5.98,,,,3.49,2.74,4.52,12.09,10.65,13.77,10.7,9.6,11.95,,,,,,,
2023-12-31,20.65,19.28,22.22,46.47,44.02,48.54,5.11,4.08,5.99,,,,3.49,2.74,4.51,12.06,10.63,13.78,10.73,9.61,11.99,,,,,,,
2024-01-01,20.65,19.27,22.18,46.47,44.03,48.53,5.11,4.08,6.0,,,,3.5,2.74,4.52,12.03,10.61,13.77,10.75,9.63,12.0,,,,,,,
2024-01-02,20.64,19.28,22.15,46.48,44.06,48.54,5.11,4.08,6.02,,,,3.5,2.75,4.53,12.0,10.58,13.73,10.78,9.63,12.0,,,,,,,
2024-01-03,20.64,19.3,22.1,46.48,43.96,48.54,5.11,4.0,6.04,,,,3.51,2.75,4.54,11.97,10.55,13.75,10.81,9.63,12.0,,,,,,,
2024-01-04,20.63,19.33,22.07,46.49,43.98,48.6,5.11,4.0,6.06,,,,3.52,2.75,4.49,11.94,10.55,13.72,10.83,9.63,12.0,,,,,,,
2024-01-05,20.63,19.35,22.03,46.49,43.99,48.64,5.11,4.0,6.08,,,,3.52,2.74,4.49,11.9,10.54,13.7,10.86,9.63,12.0,,,,,,,
2024-01-06,20.63,19.36,22.01,46.5,44.01,48.68,5.11,4.0,6.09,,,,3.53,2.74,4.49,11.87,10.53,13.69,10.89,9.64,12.0,,,,,,,
2024-01-07,20.62,19.38,22.0,46.5,44.03,48.72,5.11,4.01,6.11,,,,3.54,2.73,4.49,11.84,10.52,13.66,10.92,9.66,12.02,,,,,,,
2024-01-08,20.62,19.4,22.0,46.51,44.06,48.75,5.11,4.01,6.13,,,,3.55,2.71,4.49,11.8,10.5,13.64,10.95,9.68,12.04,,,,,,,
2024-01-09,20.61,19.44,21.98,46.51,44.08,48.72,5.11,4.02,6.12,,,,3.56,2.67,4.5,11.76,10.45,13.61,10.99,9.71,12.05,,,,,,,
2024-01-10,20.61,19.36,21.95,46.52,44.12,48.66,5.1,4.03,6.12,,,,3.57,2.65,4.49,11.73,10.43,13.58,11.02,9.76,12.07,,,,,,,
2024-01-11,20.6,19.42,21.94,46.53,44.16,48.61,5.1,4.05,6.13,,,,3.59,2.65,4.49,11.69,10.41,13.55,11.06,9.82,12.09,,,,,,,
2024-01-12,20.59,19.47,21.9,46.53,44.21,48.56,5.1,4.06,6.12,,,,3.6,2.64,4.49,11.65,10.39,13.52,11.1,9.86,12.11,,,,,,,
2024-01-13,20.59,19.44,21.82,46.54,44.26,48.51,5.09,4.09,6.11,,,,3.62,2.66,4.49,11.6,10.37,13.48,11.14,9.89,12.23,,,,,,,
2024-01-14,20.58,19.37,21.71,46.55,44.28,48.51,5.09,4.11,6.09,,,,3.63,2.68,4.49,11.56,10.33,13.44,11.18,9.93,12.26,,,,,,,
2024-01-15,20.57,19.35,21.65,46.56,44.33,48.51,5.09,4.14,6.08,,,,3.65,2.68,4.5,11.52,10.3,13.38,11.23,9.97,12.29,,,,,,,
2024-01-16,20.55,19.28,21.62,46.57,44.39,48.42,5.08,4.17,6.07,,,,3.67,2.68,4.5,11.47,10.28,13.34,11.28,10.0,12.33,,,,,,,
2024-01-17,20.54,19.19,21.54,46.58,44.45,48.34,5.07,4.17,6.04,,,,3.69,2.71,4.52,11.42,10.24,13.31,11.33,10.0,12.42,,,,,,,
2024-01-18,20.53,19.14,21.46,46.59,44.52,48.36,5.07,4.19,6.02,,,,3.71,2.72,4.54,11.37,10.21,13.27,11.38,10.02,12.48,,,,,,,
2024-01-19,20.51,19.11,21.41,46.6,44.54,48.33,5.06,4.19,5.99,,,,3.74,2.74,4.56,11.32,10.18,13.21,11.43,10.05,12.51,,,,,,,
2024-01-20,20.5,19.05,21.41,46.61,44.56,48.32,5.05,4.2,5.97,,,,3.76,2.75,4.57,11.27,10.16,13.15,11.49,10.05,12.54,,,,,,,
2024-01-21,20.48,18.95,21.42,46.63,44.71,48.33,5.04,4.23,5.97,,,,3.79,2.76,4.59,11.22,10.15,13.08,11.55,10.05,12.6,,,,,,,
2024-01-22,20.46,18.86,21.41,46.64,44.78,48.33,5.03,4.25,5.97,,,,3.82,2.8,4.61,11.17,10.14,13.0,11.61,10.16,12.64,,,,,,,
2024-01-23,20.45,18.76,21.4,46.65,44.82,48.34,5.02,4.26,5.97,,,,3.85,2.85,4.63,11.11,10.13,12.96,11.67,10.2,12.69,,,,,,,
2024-01-24,20.43,18.66,21.41,46.67,44.85,48.35,5.01,4.26,5.97,,,,3.88,2.9,4.65,11.06,10.12,12.86,11.73,10.3,12.73,20.0,48.0,4.0,,4.0,10.0,12.0
2024-01-25,20.41,18.59,21.39,46.68,44.88,48.34,4.99,4.27,5.93,,,,3.91,2.96,4.66,11.0,10.12,12.8,11.8,10.4,12.78,,,,,,,
2024-01-26,20.39,18.53,21.39,46.7,44.97,48.33,4.98,4.28,5.95,,,,3.94,3.0,4.68,10.94,10.11,12.72,11.87,10.52,12.82,,,,,,,
2024-01-27,20.36,18.44,21.41,46.72,45.04,48.35,4.96,4.27,5.92,,,,3.98,3.01,4.7,10.89,10.1,12.63,11.93,10.64,12.92,,,,,,,
2024-01-28,20.34,18.37,21.43,46.73,45.03,48.37,4.95,4.27,5.88,,,,4.01,3.01,4.72,10.83,10.09,12.53,12.0,10.73,12.97,,,,,,,
2024-01-29,20.32,18.29,21.45,46.75,45.02,48.38,4.93,4.26,5.83,,,,4.05,3.0,4.73,10.78,10.09,12.43,12.07,10.8,13.02,,,,,,,
2024-01-30,20.29,18.2,21.45,46.77,45.05,48.38,4.92,4.26,5.78,,,,4.08,3.0,4.74,10.72,10.08,12.32,12.14,10.85,13.06,,,,,,,
2024-01-31,20.26,18.12,21.49,46.79,45.08,48.39,4.9,4.28,5.75,,,,4.12,3.0,4.74,10.66,10.07,12.15,12.21,10.96,13.12,,,,,,,
2024-02-01,20.23,18.04,21.51,46.81,45.18,48.39,4.88,4.29,5.69,,,,4.15,3.13,4.76,10.61,10.07,11.98,12.28,11.0,13.14,,,,,,,
2024-02-02,20.2,17.96,21.55,46.83,45.16,48.4,4.87,4.28,5.62,,,,4.19,3.16,4.78,10.55,10.0,11.9,12.35,11.07,13.27,,,,,,,
2024-02-03,20.17,17.81,21.58,46.85,45.2,48.41,4.85,4.29,5.59,,,,4.22,3.21,4.8,10.5,10.0,11.82,12.42,11.06,13.46,,,,,,,
2024-02-04,20.14,17.68,21.62,46.87,45.24,48.43,4.83,4.29,5.61,,,,4.26,3.26,4.82,10.45,10.0,11.68,12.49,11.05,13.56,,,,,,,
2024-02-05,20.1,17.53,21.66,46.89,45.24,48.47,4.82,4.27,5.59,,,,4.29,3.34,4.84,10.4,10.01,11.54,12.56,11.05,13.65,,,,,,,
2024-02-06,20.06,17.38,21.7,46.91,45.2,48.44,4.8,4.26,5.53,,,,4.32,3.42,4.86,10.35,10.02,11.41,12.63,11.08,13.83,,,,,,,
2024-02-07,20.02,17.23,21.73,46.93,45.16,48.45,4.79,4.25,5.48,,,,4.36,3.48,4.88,10.31,10.03,11.29,12.7,11.14,13.9,,,,,,,
2024-02-08,19.98,17.1,21.75,46.95,45.13,48.46,4.77,4.25,5.45,,,,4.39,3.52,4.9,10.27,10.03,11.16,12.77,11.27,14.02,,,,,,,
2024-02-09,19.94,16.97,21.77,46.96,45.1,48.46,4.76,4.25,5.42,,,,4.42,3.55,4.92,10.24,10.03,11.03,12.84,11.48,14.21,,,,,,,
2024-02-10,19.9,16.86,21.79,46.97,45.0,48.49,4.75,4.25,5.39,,,,4.45,3.6,4.93,10.21,10.04,10.99,12.9,11.68,14.49,,,,,,,
2024-02-11,19.85,16.76,21.82,46.97,44.95,48.51,4.74,4.27,5.38,,,,4.47,3.64,4.95,10.19,10.03,10.94,12.97,11.78,14.61,,,,,,,
2024-02-12,19.81,16.66,21.82,46.97,44.89,48.52,4.74,4.28,5.37,,,,4.5,3.75,4.96,10.17,10.03,10.92,13.04,11.91,14.72,,,,,,,
2024-02-13,19.76,16.58,21.8,46.97,44.85,48.56,4.73,4.26,5.31,,,,4.52,3.78,4.95,10.16,10.02,10.93,13.1,12.01,14.83,,,,,,,
2024-02-14,19.71,16.51,21.76,46.96,44.79,48.59,4.73,4.28,5.27,,,,4.54,3.82,4.96,10.16,10.02,10.97,13.17,12.07,14.99,,,,,,,
2024-02-15,19.66,16.45,21.71,46.94,44.71,48.57,4.73,4.26,5.28,,,,4.55,3.84,4.95,10.16,10.02,11.04,13.23,12.13,15.08,,,,,,,
2024-02-16,19.61,16.38,21.64,46.92,44.63,48.58,4.73,4.25,5.32,,,,4.57,3.85,4.95,10.17,10.02,11.14,13.29,12.2,15.28,,,,,,,
2024-02-17,19.57,16.33,21.6,46.9,44.56,48.56,4.74,4.27,5.33,,,,4.58,3.86,4.95,10.18,10.01,11.25,13.35,12.24,15.35,,,,,,,
2024-02-18,19.52,16.34,21.57,46.87,44.51,48.55,4.74,4.27,5.35,,,,4.58,3.84,4.94,10.2,10.01,11.38,13.42,12.31,15.53,22.0,45.0,5.0,,5.0,10.0,13.0
2024-02-19,19.47,16.32,21.52,46.83,44.44,48.53,4.75,4.28,5.39,,,,4.59,3.85,4.94,10.22,10.0,11.5,13.48,12.38,15.88,,,,,,,
2024-02-20,19.42,16.28,21.47,46.79,44.37,48.52,4.77,4.3,5.33,,,,4.59,3.84,4.94,10.25,10.0,11.29,13.54,12.42,15.99,,,,,,,
2024-02-21,19.37,16.25,21.42,46.74,44.29,48.49,4.78,4.3,5.36,,,,4.58,3.82,4.94,10.29,10.0,11.4,13.6,12.48,16.41,,,,,,,
2024-02-22,19.33,16.25,21.39,46.7,44.23,48.47,4.8,4.35,5.38,,,,4.58,3.8,4.94,10.32,10.0,11.51,13.66,12.51,16.53,,,,,,,
2024-02-23,19.28,16.21,21.36,46.65,44.16,48.44,4.81,4.36,5.37,,,,4.57,3.77,4.91,10.36,10.0,11.39,13.71,12.55,16.62,,,,,,,
2024-02-24,19.24,16.18,21.32,46.59,44.1,48.41,4.83,4.36,5.39,,,,4.56,3.73,4.9,10.4,10.0,11.49,13.77,12.66,16.7,,,,,,,
2024-02-25,19.19,16.16,21.28,46.54,44.04,48.42,4.85,4.38,5.42,,,,4.55,3.69,4.89,10.44,10.0,11.59,13.83,12.73,16.76,,,,,,,
2024-02-26,19.15,16.16,21.23,46.48,43.97,48.39,4.87,4.38,5.45,,,,4.54,3.66,4.89,10.48,10.0,11.68,13.89,12.76,16.8,,,,,,,
2024-02-27,19.11,16.16,21.17,46.42,43.92,48.36,4.89,4.41,5.47,,,,4.52,3.64,4.88,10.52,10.0,11.77,13.95,12.8,16.85,,,,,,,
2024-02-28,19.06,16.0,21.13,46.37,43.87,48.33,4.91,4.44,5.51,,,,4.51,3.63,4.87,10.56,10.0,12.04,14.01,12.84,16.9,,,,,,,
2024-02-29,19.02,16.0,21.05,46.31,43.82,48.29,4.93,4.44,5.54,,,,4.49,3.61,4.87,10.61,10.0,12.14,14.07,12.88,16.92,,,,,,,
2024-03-01,18.98,16.01,20.98,46.25,43.76,48.25,4.95,4.45,5.56,,,,4.48,3.58,4.87,10.65,10.0,12.21,14.12,12.92,16.95,,,,,,,
2024-03-02,18.93,16.04,20.9,46.19,43.67,48.25,4.97,4.47,5.58,,,,4.46,3.54,4.87,10.7,10.0,12.27,14.18,12.96,16.97,,,,,,,
2024-03-03,18.89,16.07,20.83,46.13,43.57,48.19,4.99,4.51,5.71,,,,4.45,3.5,4.9,10.74,10.0,12.65,14.24,13.01,16.95,,,,,,,
2024-03-04,18.85,16.12,20.74,46.07,43.48,48.12,5.01,4.55,5.72,,,,4.43,3.46,4.9,10.79,10.01,12.7,14.3,13.06,16.93,,,,,,,
2024-03-05,18.81,16.19,20.66,46.0,43.39,48.05,5.03,4.57,5.73,,,,4.41,3.44,4.9,10.84,10.01,12.75,14.36,13.11,16.91,,,,,,,
2024-03-06,18.76,16.26,20.61,45.94,43.32,48.02,5.05,4.59,5.73,,,,4.4,3.42,4.89,10.89,10.02,12.79,14.41,13.16,16.9,,,,,,,
2024-03-07,18.72,16.3,20.57,45.88,43.23,47.99,5.06,4.6,5.67,,,,4.38,3.4,4.89,10.94,10.02,12.83,14.47,13.21,16.88,,,,,,,
2024-03-08,18.68,16.32,20.52,45.82,43.18,47.96,5.08,4.62,5.6,,,,4.37,3.38,4.89,10.99,10.03,12.86,14.52,13.26,16.86,,,,,,,
2024-03-09,18.65,16.34,20.47,45.75,43.12,47.94,5.09,4.63,5.61,,,,4.35,3.35,4.9,11.04,10.04,12.9,14.58,13.3,16.83,,,,,,,
2024-03-10,18.61,16.37,20.43,45.69,43.08,47.92,5.11,4.63,5.61,,,,4.34,3.31,4.9,11.09,10.06,12.93,14.63,13.35,16.81,,,,,,,
2024-03-11,18.57,16.39,20.41,45.63,43.04,47.88,5.12,4.62,5.61,,,,4.32,3.29,4.88,11.14,10.09,12.95,14.68,13.38,16.78,,,,,,,
2024-03-12,18.54,16.42,20.38,45.56,43.02,47.84,5.13,4.64,5.6,,,,4.31,3.28,4.86,11.2,10.11,12.97,14.73,13.43,16.76,,,,,,,
2024-03-13,18.5,16.46,20.36,45.5,42.99,47.8,5.13,4.65,5.59,,,,4.3,3.24,4.86,11.25,10.13,13.0,14.77,13.47,16.74,,,,,,,
2024-03-14,18.47,16.49,20.33,45.44,42.96,47.78,5.14,4.65,5.59,,,,4.28,3.21,4.86,11.31,10.16,13.0,14.82,13.51,16.71,,,,,,,
2024-03-15,18.44,16.54,20.31,45.38,42.9,47.77,5.15,4.62,5.59,,,,4.27,3.21,4.88,11.36,10.19,13.0,14.86,13.55,16.69,,,,,,,
2024-03-16,18.41,16.58,20.29,45.32,42.82,47.73,5.15,4.62,5.6,,,,4.26,3.28,4.87,11.42,10.22,13.01,14.9,13.58,16.67,,,,,,,
2024-03-17,18.39,16.6,20.31,45.26,42.77,47.67,5.16,4.62,5.61,,,,4.25,3.31,4.88,11.48,10.24,13.0,14.93,13.61,16.62,,,,,,,
2024-03-18,18.36,16.62,20.25,45.2,42.7,47.61,5.16,4.6,5.6,,,,4.24,3.29,4.89,11.53,10.28,13.01,14.97,13.64,16.49,,,,,,,
2024-03-19,18.33,16.64,20.2,45.15,42.65,47.55,5.16,4.58,5.6,,,,4.22,3.27,4.9,11.59,10.32,13.02,15.0,13.67,16.45,,,,,,,
2024-03-20,18.31,16.67,20.17,45.09,42.65,47.49,5.16,4.58,5.61,,,,4.21,3.25,4.92,11.65,10.37,13.05,15.03,13.71,16.47,,,,,,,
2024-03-21,18.29,16.69,20.13,45.03,42.7,47.43,5.16,4.59,5.61,,,,4.2,3.26,4.93,11.7,10.42,13.07,15.05,13.75,16.49,,,,,,,
2024-03-22,18.27,16.7,20.1,44.98,42.73,47.37,5.16,4.59,5.6,,,,4.19,3.26,4.92,11.76,10.47,13.1,15.08,13.78,16.49,,,,,,,
2024-03-23,18.25,16.71,20.04,44.92,42.69,47.34,5.16,4.59,5.6,,,,4.18,3.24,4.91,11.81,10.53,13.16,15.1,13.81,16.45,16.0,49.0,5.0,,5.0,10.0,15.0
2024-03-24,18.23,16.73,20.02,44.87,42.66,47.31,5.16,4.56,5.61,,,,4.17,3.22,4.9,11.87,10.55,13.18,15.11,13.83,16.45,,,,,,,
2024-03-25,18.21,16.73,19.98,44.82,42.61,47.29,5.16,4.57,5.6,,,,4.16,3.19,4.92,11.92,10.56,13.23,15.13,13.86,16.42,,,,,,,
2024-03-26,18.2,16.73,19.96,44.77,42.57,47.21,5.16,4.55,5.61,,,,4.15,3.18,4.92,11.97,10.61,13.26,15.14,13.86,16.38,,,,,,,
2024-03-27,18.19,16.76,19.95,44.72,42.53,47.1,5.15,4.53,5.62,,,,4.14,3.16,4.94,12.02,10.67,13.26,15.15,13.86,16.34,,,,,,,
2024-03-28,18.18,16.76,19.94,44.67,42.49,46.99,5.15,4.51,5.62,,,,4.13,3.14,4.96,12.07,10.72,13.27,15.15,13.9,16.3,,,,,,,
2024-03-29,18.17,16.81,19.92,44.63,42.46,46.87,5.15,4.49,5.63,,,,4.12,3.13,4.97,12.12,10.78,13.28,15.15,13.93,16.26,,,,,,,
2024-03-30,18.16,16.86,19.85,44.58,42.43,46.8,5.15,4.47,5.64,,,,4.11,3.12,4.98,12.16,10.85,13.29,15.15,13.96,16.26,,,,,,,
2024-03-31,18.16,16.89,19.76,44.54,42.43,46.74,5.14,4.46,5.65,,,,4.1,3.1,5.0,12.21,11.03,13.29,15.15,13.98,16.26,,,,,,,
2024-04-01,18.16,16.91,19.72,44.5,42.44,46.67,5.14,4.46,5.65,,,,4.09,3.1,5.0,12.25,11.08,13.3,15.14,13.99,16.25,,,,,,,
2024-04-02,18.16,16.94,19.69,44.45,42.43,46.59,5.14,4.44,5.65,,,,4.08,3.09,5.01,12.29,11.15,13.31,15.13,13.97,16.21,,,,,,,
2024-04-03,18.17,17.0,19.66,44.41,42.45,46.51,5.13,4.43,5.66,,,,4.08,3.1,5.02,12.32,11.2,13.32,15.12,13.98,16.21,,,,,,,
2024-04-04,18.18,17.06,19.62,44.37,42.47,46.43,5.13,4.41,5.68,,,,4.07,3.09,5.02,12.36,11.26,13.3,15.11,13.99,16.23,,,,,,,
2024-04-05,18.19,17.06,19.59,44.33,42.45,46.34,5.13,4.41,5.69,,,,4.06,3.09,5.01,12.39,11.31,13.29,15.1,14.01,16.2,,,,,,,
2024-04-06,18.2,17.13,19.56,44.29,42.43,46.25,5.12,4.41,5.7,,,,4.06,3.09,5.02,12.42,11.36,13.3,15.09,14.0,16.15,,,,,,,
2024-04-07,18.21,17.17,19.53,44.26,42.42,46.18,5.12,4.42,5.7,,,,4.05,3.09,5.02,12.45,11.41,13.31,15.07,13.98,16.12,,,,,,,
2024-04-08,18.23,17.19,19.52,44.22,42.41,46.07,5.12,4.42,5.72,,,,4.05,3.09,5.02,12.48,11.46,13.31,15.05,13.98,16.08,,,,,,,
2024-04-09,18.25,17.22,19.49,44.18,42.4,46.0,5.11,4.43,5.74,,,,4.04,3.1,5.02,12.5,11.5,13.3,15.04,13.97,16.05,,,,,,,
2024-04-10,18.27,17.24,19.49,44.15,42.41,45.94,5.11,4.42,5.74,,,,4.04,3.12,5.02,12.52,11.53,13.29,15.02,13.94,16.04,,,,,,,
2024-04-11,18.29,17.28,19.48,44.11,42.43,45.88,5.11,4.41,5.74,,,,4.04,3.13,5.0,12.54,11.56,13.31,15.0,13.92,16.0,,,,,,,
2024-04-12,18.31,17.32,19.44,44.08,42.44,45.8,5.11,4.42,5.73,,,,4.03,3.15,4.97,12.56,11.59,13.33,14.99,13.91,15.97,,,,,,,
2024-04-13,18.33,17.33,19.42,44.04,42.44,45.72,5.1,4.44,5.71,,,,4.03,3.16,4.96,12.57,11.61,13.32,14.97,13.91,15.96,,,,,,,
2024-04-14,18.35,17.36,19.41,44.0,42.45,45.64,5.1,4.46,5.72,,,,4.03,3.17,4.96,12.58,11.65,13.33,14.96,13.91,15.93,,,,,,,
2024-04-15,18.37,17.38,19.41,43.96,42.45,45.55,5.1,4.47,5.71,,,,4.03,3.2,4.96,12.6,11.69,13.31,14.94,13.91,15.91,,,,,,,
2024-04-16,18.4,17.39,19.45,43.92,42.44,45.46,5.1,4.46,5.71,,,,4.02,3.23,4.96,12.61,11.72,13.28,14.93,13.91,15.9,,,,,,,
2024-04-17,18.42,17.41,19.45,43.89,42.44,45.36,5.11,4.49,5.7,,,,4.02,3.25,4.96,12.62,11.75,13.29,14.91,13.92,15.88,,,,,,,
2024-04-18,18.44,17.43,19.44,43.85,42.44,45.27,5.11,4.5,5.69,,,,4.02,3.26,4.94,12.63,11.77,13.27,14.9,13.92,15.87,,,,,,,
2024-04-19,18.46,17.45,19.43,43.81,42.44,45.17,5.11,4.51,5.68,,,,4.02,3.26,4.93,12.63,11.78,13.28,14.89,13.92,15.86,,,,,,,
2024-04-20,18.47,17.46,19.43,43.77,42.44,45.12,5.12,4.53,5.69,,,,4.02,3.28,4.9,12.64,11.78,13.29,14.88,13.93,15.85,,,,,,,
2024-04-21,18.49,17.48,19.43,43.73,42.44,45.08,5.12,4.54,5.7,,,,4.02,3.29,4.87,12.65,11.82,13.29,14.87,13.94,15.84,,,,,,,
