date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Grn,Grn (low),Grn (high),PC,PC (low),PC (high),Reform,Reform (low),Reform (high),Con (poll),Lab (poll),LDem (poll),Grn (poll),PC (poll),Reform (poll)
2024-07-18,17.44,16.74,18.32,35.96,32.49,38.88,6.17,6.0,6.43,5.52,5.13,5.84,15.84,13.66,18.35,16.48,16.17,16.83,17.0,31.0,6.0,6.0,19.5,16.5
2024-07-19,17.45,16.75,18.32,36.0,32.61,38.87,6.17,6.0,6.43,5.52,5.13,5.83,15.82,13.67,18.31,16.48,16.17,16.83,,,,,,
2024-07-20,17.45,16.75,18.32,36.04,32.67,38.87,6.17,6.0,6.42,5.51,5.13,5.82,15.8,13.69,18.27,16.49,16.18,16.83,,,,,,
2024-07-21,17.46,16.76,18.31,36.07,32.73,38.86,6.18,6.0,6.42,5.5,5.13,5.81,15.78,13.72,18.24,16.49,16.18,16.83,,,,,,
2024-07-22,17.46,16.77,18.31,36.1,32.79,38.86,6.18,6.0,6.41,5.5,5.12,5.8,15.77,13.72,18.2,16.49,16.18,16.83,,,,,,
2024-07-23,17.46,16.79,18.3,36.13,32.85,38.85,6.18,6.0,6.42,5.49,5.12,5.8,15.75,13.73,18.17,16.49,16.18,16.83,,,,,,
2024-07-24,17.47,16.8,18.28,36.16,32.9,38.85,6.18,6.0,6.42,5.48,5.12,5.79,15.74,13.74,18.14,16.5,16.19,16.83,,,,,,
2024-07-25,17.47,16.81,18.27,36.19,32.96,38.84,6.18,6.0,6.42,5.48,5.12,5.78,15.73,13.76,18.1,16.5,16.19,16.83,,,,,,
2024-07-26,17.47,16.82,18.26,36.22,33.01,38.84,6.19,6.0,6.42,5.47,5.12,5.77,15.71,13.77,18.06,16.5,16.2,16.83,,,,,,
2024-07-27,17.48,16.83,18.25,36.25,33.06,38.84,6.19,6.0,6.43,5.46,5.11,5.77,15.7,13.77,18.02,16.5,16.2,16.83,,,,,,
2024-07-28,17.48,16.84,18.25,36.28,33.11,38.83,6.19,6.0,6.43,5.46,5.11,5.76,15.69,13.77,17.98,16.5,16.2,16.83,,,,,,
2024-07-29,17.48,16.85,18.24,36.3,33.17,38.83,6.19,6.0,6.43,5.45,5.11,5.75,15.68,13.77,17.95,16.51,16.2,16.83,,,,,,
2024-07-30,17.49,16.85,18.24,36.32,33.23,38.82,6.19,6.0,6.43,5.45,5.11,5.75,15.67,13.78,17.91,16.51,16.21,16.82,19.0,38.0,6.0,6.0,13.0,16.0
2024-07-31,17.49,16.86,18.24,36.35,33.27,38.81,6.2,6.0,6.44,5.44,5.11,5.75,15.66,13.79,17.87,16.51,16.21,16.83,,,,,,
2024-08-01,17.49,16.88,18.24,36.37,33.31,38.78,6.2,6.0,6.44,5.44,5.1,5.75,15.65,13.8,17.84,16.52,16.22,16.83,,,,,,
2024-08-02,17.5,16.89,18.24,36.39,33.35,38.76,6.2,6.01,6.45,5.43,5.1,5.74,15.64,13.8,17.8,16.52,16.23,16.83,,,,,,
2024-08-03,17.5,16.89,18.23,36.4,33.39,38.75,6.21,6.01,6.46,5.43,5.1,5.72,15.62,13.81,17.77,16.53,16.23,16.82,,,,,,
2024-08-04,17.5,16.89,18.22,36.42,33.43,38.74,6.21,6.02,6.47,5.42,5.1,5.72,15.61,13.82,17.74,16.54,16.23,16.84,,,,,,
2024-08-05,17.51,16.89,18.21,36.43,33.47,38.72,6.22,6.02,6.48,5.42,5.1,5.71,15.6,13.82,17.7,16.55,16.24,16.87,,,,,,
2024-08-06,17.51,16.89,18.21,36.45,33.51,38.71,6.23,6.03,6.48,5.41,5.1,5.71,15.59,13.83,17.68,16.56,16.24,16.89,,,,,,
2024-08-07,17.51,16.89,18.21,36.46,33.55,38.69,6.23,6.03,6.49,5.41,5.09,5.7,15.57,13.84,17.64,16.57,16.26,16.92,,,,,,
2024-08-08,17.52,16.89,18.21,36.46,33.59,38.66,6.24,6.04,6.49,5.4,5.09,5.7,15.56,13.85,17.61,16.58,16.27,16.95,,,,,,
2024-08-09,17.52,16.9,18.2,36.47,33.63,38.64,6.25,6.05,6.51,5.39,5.09,5.69,15.54,13.85,17.57,16.6,16.28,16.99,,,,,,
2024-08-10,17.52,16.91,18.19,36.48,33.67,38.61,6.26,6.06,6.53,5.39,5.09,5.69,15.52,13.86,17.53,16.62,16.3,17.02,,,,,,
2024-08-11,17.53,16.92,18.19,36.48,33.71,38.57,6.27,6.08,6.54,5.38,5.09,5.68,15.51,13.86,17.49,16.63,16.3,17.06,,,,,,
2024-08-12,17.53,16.93,18.18,36.48,33.75,38.56,6.28,6.09,6.56,5.38,5.09,5.68,15.49,13.87,17.45,16.65,16.31,17.1,,,,,,
2024-08-13,17.53,16.93,18.18,36.49,33.8,38.56,6.29,6.09,6.57,5.37,5.09,5.67,15.47,13.87,17.41,16.68,16.32,17.16,17.0,38.0,7.0,5.0,15.0,16.0
2024-08-14,17.54,16.94,18.18,36.49,33.84,38.53,6.31,6.11,6.59,5.37,5.09,5.66,15.45,13.88,17.37,16.7,16.33,17.23,,,,,,
2024-08-15,17.54,16.95,18.18,36.49,33.87,38.52,6.32,6.11,6.61,5.36,5.09,5.66,15.43,13.88,17.32,16.72,16.35,17.29,16.0,41.0,6.0,5.0,13.0,17.0
2024-08-16,17.54,16.96,18.17,36.49,33.92,38.51,6.33,6.12,6.63,5.35,5.09,5.65,15.4,13.88,17.27,16.75,16.36,17.36,,,,,,
2024-08-17,17.55,16.96,18.17,36.49,33.97,38.46,6.35,6.13,6.65,5.35,5.09,5.64,15.38,13.89,17.22,16.77,16.38,17.41,,,,,,
2024-08-18,17.55,16.96,18.17,36.48,34.0,38.41,6.36,6.13,6.67,5.34,5.08,5.63,15.36,13.89,17.16,16.8,16.4,17.47,,,,,,
2024-08-19,17.55,16.98,18.16,36.48,34.02,38.36,6.38,6.15,6.71,5.33,5.08,5.62,15.33,13.89,17.11,16.83,16.42,17.53,,,,,,
2024-08-20,17.56,16.98,18.16,36.47,34.0,38.36,6.39,6.15,6.73,5.33,5.08,5.61,15.31,13.9,17.04,16.86,16.42,17.59,,,,,,
2024-08-21,17.56,16.99,18.15,36.47,33.97,38.33,6.41,6.16,6.75,5.32,5.08,5.6,15.29,13.9,16.93,16.89,16.43,17.65,,,,,,
2024-08-22,17.57,17.0,18.15,36.46,33.96,38.29,6.42,6.16,6.76,5.32,5.08,5.59,15.26,13.9,16.88,16.92,16.46,17.71,,,,,,
2024-08-23,17.57,17.0,18.15,36.45,33.93,38.26,6.44,6.16,6.78,5.31,5.08,5.58,15.24,13.9,16.78,16.95,16.47,17.76,,,,,,
2024-08-24,17.58,17.01,18.14,36.43,33.92,38.25,6.46,6.16,6.82,5.31,5.08,5.57,15.21,13.9,16.73,16.99,16.48,17.81,,,,,,
2024-08-25,17.58,17.02,18.14,36.42,33.89,38.23,6.48,6.17,6.85,5.3,5.08,5.55,15.19,13.9,16.66,17.03,16.49,17.87,,,,,,
2024-08-26,17.59,17.03,18.13,36.4,33.91,38.22,6.5,6.18,6.88,5.3,5.09,5.54,15.16,13.9,16.6,17.06,16.5,17.95,,,,,,
2024-08-27,17.59,17.04,18.13,36.38,33.96,38.2,6.52,6.19,6.91,5.29,5.09,5.53,15.14,13.9,16.53,17.1,16.52,18.04,,,,,,
2024-08-28,17.6,17.05,18.12,36.35,33.96,38.17,6.54,6.21,6.95,5.29,5.09,5.52,15.12,13.91,16.46,17.15,16.53,18.12,,,,,,
2024-08-29,17.61,17.07,18.12,36.32,33.96,38.11,6.56,6.24,6.98,5.29,5.09,5.52,15.09,13.91,16.38,17.19,16.55,18.17,,,,,,
2024-08-30,17.61,17.08,18.12,36.29,34.01,38.04,6.58,6.26,7.01,5.28,5.1,5.52,15.07,13.91,16.31,17.23,16.57,18.23,,,,,,
2024-08-31,17.62,17.09,18.12,36.26,34.05,38.01,6.6,6.29,7.04,5.28,5.1,5.51,15.05,13.91,16.25,17.28,16.61,18.28,,,,,,
2024-09-01,17.63,17.11,18.12,36.23,34.06,37.97,6.62,6.31,7.07,5.28,5.1,5.5,15.03,13.91,16.19,17.32,16.65,18.34,19.0,37.0,6.0,5.0,14.0,17.0
2024-09-02,17.64,17.12,18.12,36.19,34.02,37.91,6.64,6.32,7.11,5.27,5.1,5.49,15.01,13.91,16.15,17.37,16.68,18.39,,,,,,
2024-09-03,17.65,17.13,18.12,36.15,33.99,37.88,6.67,6.33,7.14,5.27,5.1,5.49,14.99,13.92,16.09,17.42,16.72,18.44,,,,,,
2024-09-04,17.66,17.15,18.12,36.11,33.94,37.83,6.69,6.35,7.17,5.27,5.1,5.51,14.97,13.92,16.05,17.47,16.75,18.49,,,,,,
2024-09-05,17.66,17.16,18.12,36.07,33.92,37.77,6.71,6.37,7.2,5.27,5.1,5.51,14.95,13.93,16.01,17.52,16.78,18.54,,,,,,
2024-09-06,17.67,17.17,18.12,36.02,33.87,37.69,6.74,6.38,7.23,5.27,5.1,5.51,14.93,13.94,15.95,17.57,16.82,18.61,,,,,,
2024-09-07,17.68,17.18,18.12,35.97,33.84,37.61,6.76,6.39,7.26,5.27,5.1,5.5,14.92,13.95,15.9,17.63,16.86,18.68,,,,,,
2024-09-08,17.69,17.2,18.13,35.92,33.77,37.55,6.78,6.41,7.28,5.26,5.1,5.49,14.9,13.96,15.89,17.68,16.9,18.75,,,,,,
2024-09-09,17.71,17.21,18.13,35.86,33.69,37.5,6.81,6.42,7.3,5.26,5.11,5.5,14.89,13.98,15.8,17.74,16.92,18.84,,,,,,
2024-09-10,17.72,17.23,18.13,35.8,33.64,37.46,6.83,6.44,7.32,5.26,5.11,5.51,14.88,13.99,15.78,17.8,16.96,18.91,,,,,,
2024-09-11,17.73,17.25,18.14,35.74,33.54,37.39,6.86,6.46,7.34,5.26,5.11,5.5,14.87,14.0,15.78,17.86,17.01,18.99,18.0,39.0,6.0,5.0,15.0,17.0
2024-09-12,17.74,17.26,18.14,35.67,33.43,37.29,6.88,6.47,7.36,5.26,5.11,5.5,14.86,14.01,15.77,17.92,17.06,19.07,,,,,,
2024-09-13,17.76,17.28,18.15,35.59,33.34,37.2,6.9,6.49,7.38,5.26,5.1,5.5,14.85,14.03,15.71,17.99,17.12,19.15,,,,,,
2024-09-14,17.77,17.3,18.16,35.51,33.29,37.11,6.92,6.51,7.41,5.27,5.1,5.5,14.85,14.04,15.71,18.05,17.18,19.23,,,,,,
2024-09-15,17.79,17.33,18.17,35.41,33.19,36.95,6.94,6.52,7.44,5.27,5.1,5.51,14.85,14.06,15.72,18.13,17.23,19.31,,,,,,
2024-09-16,17.8,17.36,18.18,35.32,33.06,36.87,6.96,6.54,7.46,5.27,5.1,5.51,14.85,14.08,15.73,18.2,17.28,19.4,,,,,,
2024-09-17,17.82,17.38,18.19,35.21,32.96,36.75,6.98,6.56,7.47,5.27,5.1,5.51,14.86,14.11,15.75,18.28,17.35,19.49,,,,,,
2024-09-18,17.84,17.4,18.2,35.1,32.86,36.63,7.0,6.58,7.48,5.28,5.1,5.52,14.87,14.13,15.79,18.36,17.41,19.57,,,,,,
2024-09-19,17.86,17.43,18.21,34.98,32.77,36.5,7.01,6.59,7.49,5.28,5.1,5.52,14.89,14.17,15.82,18.44,17.47,19.63,,,,,,
2024-09-20,17.88,17.45,18.22,34.85,32.66,36.34,7.03,6.59,7.51,5.29,5.1,5.54,14.91,14.22,15.84,18.53,17.53,19.7,,,,,,
2024-09-21,17.91,17.49,18.25,34.71,32.56,36.27,7.04,6.61,7.54,5.29,5.11,5.55,14.93,14.26,15.87,18.62,17.6,19.78,,,,,,
2024-09-22,17.93,17.52,18.26,34.57,32.46,36.14,7.05,6.62,7.55,5.3,5.11,5.56,14.96,14.3,15.91,18.71,17.67,19.84,,,,,,
2024-09-23,17.95,17.56,18.29,34.43,32.37,36.01,7.06,6.63,7.57,5.3,5.12,5.56,14.99,14.32,15.94,18.8,17.74,19.91,17.0,38.0,7.0,5.0,16.0,16.0
2024-09-24,17.98,17.6,18.32,34.27,32.27,35.86,7.07,6.63,7.58,5.31,5.12,5.57,15.02,14.36,15.97,18.89,17.82,19.99,,,,,,
2024-09-25,18.0,17.64,18.35,34.12,32.16,35.75,7.07,6.62,7.59,5.32,5.12,5.58,15.06,14.39,16.0,18.98,17.91,20.08,,,,,,
2024-09-26,18.03,17.69,18.39,33.96,32.04,35.65,7.08,6.62,7.6,5.32,5.14,5.59,15.1,14.42,16.04,19.08,17.99,20.17,,,,,,
2024-09-27,18.06,17.73,18.42,33.8,31.94,35.53,7.08,6.62,7.61,5.33,5.13,5.6,15.14,14.47,16.07,19.17,18.08,20.24,,,,,,
2024-09-28,18.08,17.76,18.44,33.63,31.82,35.34,7.08,6.62,7.61,5.34,5.13,5.61,15.18,14.5,16.11,19.26,18.16,20.31,,,,,,
2024-09-29,18.11,17.78,18.47,33.47,31.67,35.22,7.09,6.62,7.6,5.35,5.14,5.62,15.23,14.51,16.19,19.35,18.25,20.38,,,,,,
2024-09-30,18.14,17.8,18.52,33.3,31.52,35.1,7.09,6.61,7.59,5.36,5.15,5.63,15.27,14.55,16.26,19.45,18.31,20.46,,,,,,
2024-10-01,18.17,17.83,18.56,33.14,31.36,34.98,7.08,6.6,7.58,5.37,5.15,5.65,15.32,14.58,16.3,19.54,18.4,20.55,,,,,,
2024-10-02,18.19,17.85,18.59,32.97,31.23,34.8,7.08,6.6,7.57,5.38,5.16,5.66,15.37,14.6,16.34,19.62,18.5,20.62,,,,,,
2024-10-03,18.22,17.89,18.63,32.81,31.04,34.57,7.08,6.59,7.55,5.39,5.17,5.67,15.42,14.62,16.39,19.71,18.59,20.73,,,,,,
2024-10-04,18.25,17.92,18.67,32.64,30.85,34.43,7.08,6.59,7.54,5.39,5.18,5.68,15.47,14.65,16.44,19.8,18.67,20.84,,,,,,
2024-10-05,18.28,17.95,18.7,32.48,30.67,34.27,7.07,6.58,7.52,5.4,5.19,5.7,15.52,14.69,16.51,19.88,18.73,20.9,,,,,,
2024-10-06,18.3,17.96,18.72,32.32,30.52,34.09,7.07,6.58,7.51,5.41,5.2,5.71,15.56,14.73,16.6,19.96,18.8,20.96,,,,,,
2024-10-07,18.33,17.99,18.75,32.17,30.38,33.99,7.06,6.57,7.5,5.42,5.21,5.72,15.61,14.76,16.67,20.04,18.89,21.04,,,,,,
2024-10-08,18.36,18.02,18.77,32.01,30.25,33.85,7.06,6.57,7.49,5.43,5.22,5.73,15.66,14.79,16.68,20.12,18.97,21.12,,,,,,
2024-10-09,18.39,18.04,18.8,31.86,30.12,33.77,7.05,6.56,7.48,5.44,5.23,5.75,15.7,14.82,16.74,20.2,19.04,21.17,,,,,,
2024-10-10,18.41,18.06,18.83,31.72,30.01,33.7,7.04,6.55,7.48,5.45,5.24,5.76,15.75,14.84,16.82,20.28,19.12,21.25,,,,,,
2024-10-11,18.44,18.07,18.85,31.57,29.85,33.61,7.04,6.54,7.46,5.46,5.25,5.77,15.79,14.86,16.89,20.35,19.17,21.35,,,,,,
2024-10-12,18.47,18.09,18.88,31.43,29.7,33.5,7.03,6.53,7.45,5.47,5.25,5.77,15.83,14.89,16.96,20.42,19.24,21.39,,,,,,
2024-10-13,18.49,18.1,18.91,31.3,29.54,33.33,7.03,6.52,7.43,5.48,5.26,5.77,15.87,14.91,16.99,20.49,19.3,21.45,,,,,,
2024-10-14,18.52,18.12,18.95,31.17,29.43,33.17,7.02,6.51,7.43,5.49,5.27,5.78,15.91,14.93,17.03,20.56,19.36,21.53,18.0,30.0,8.0,5.0,14.0,22.0
2024-10-15,18.54,18.13,18.98,31.04,29.35,33.0,7.01,6.5,7.43,5.49,5.28,5.78,15.95,14.96,17.06,20.63,19.43,21.6,,,,,,
2024-10-16,18.57,18.15,19.0,30.91,29.25,32.9,7.01,6.49,7.42,5.5,5.28,5.79,15.98,14.98,17.09,20.69,19.5,21.66,,,,,,
2024-10-17,18.59,18.16,19.02,30.79,29.13,32.8,7.0,6.48,7.43,5.51,5.29,5.79,16.01,15.0,17.12,20.75,19.57,21.71,,,,,,
2024-10-18,18.61,18.18,19.06,30.68,29.07,32.67,7.0,6.47,7.43,5.52,5.29,5.79,16.05,15.02,17.15,20.81,19.6,21.76,18.0,33.0,9.0,5.0,13.0,21.0
2024-10-19,18.63,18.19,19.08,30.56,28.96,32.53,6.99,6.46,7.42,5.52,5.3,5.8,16.08,15.04,17.21,20.87,19.66,21.79,,,,,,
2024-10-20,18.66,18.21,19.11,30.46,28.82,32.39,6.99,6.45,7.41,5.53,5.31,5.8,16.11,15.06,17.26,20.92,19.72,21.82,,,,,,
2024-10-21,18.68,18.22,19.16,30.35,28.73,32.25,6.98,6.44,7.41,5.54,5.31,5.8,16.14,15.08,17.3,20.98,19.77,21.87,,,,,,
2024-10-22,18.7,18.24,19.2,30.25,28.66,32.16,6.97,6.44,7.4,5.54,5.32,5.81,16.17,15.11,17.34,21.03,19.82,21.92,,,,,,
2024-10-23,18.72,18.25,19.22,30.15,28.56,32.05,6.97,6.43,7.4,5.55,5.33,5.81,16.19,15.13,17.35,21.08,19.87,21.95,,,,,,
2024-10-24,18.74,18.27,19.24,30.06,28.44,31.96,6.96,6.42,7.39,5.55,5.35,5.82,16.22,15.16,17.37,21.13,19.93,21.98,,,,,,
2024-10-25,18.76,18.28,19.26,29.97,28.33,31.87,6.96,6.41,7.38,5.56,5.35,5.82,16.24,15.19,17.42,21.17,20.0,22.0,,,,,,
2024-10-26,18.78,18.3,19.28,29.89,28.26,31.78,6.95,6.41,7.38,5.56,5.35,5.82,16.26,15.2,17.47,21.22,20.06,22.04,,,,,,
2024-10-27,18.79,18.31,19.29,29.8,28.21,31.69,6.94,6.4,7.37,5.56,5.35,5.83,16.29,15.22,17.51,21.26,20.11,22.08,,,,,,
2024-10-28,18.81,18.32,19.31,29.73,28.13,31.59,6.94,6.39,7.37,5.57,5.34,5.83,16.31,15.23,17.54,21.3,20.15,22.12,,,,,,
2024-10-29,18.83,18.33,19.33,29.65,28.07,31.5,6.93,6.39,7.36,5.57,5.34,5.83,16.33,15.24,17.56,21.34,20.2,22.15,,,,,,
2024-10-30,18.85,18.34,19.34,29.58,28.0,31.42,6.93,6.38,7.35,5.57,5.34,5.83,16.35,15.25,17.58,21.38,20.24,22.17,,,,,,
2024-10-31,18.86,18.35,19.35,29.51,27.93,31.34,6.92,6.38,7.35,5.58,5.34,5.83,16.36,15.26,17.6,21.41,20.28,22.19,,,,,,
2024-11-01,18.88,18.36,19.37,29.44,27.89,31.27,6.91,6.37,7.35,5.58,5.34,5.83,16.38,15.27,17.61,21.45,20.32,22.2,,,,,,
2024-11-02,18.89,18.37,19.38,29.38,27.83,31.19,6.91,6.37,7.35,5.58,5.34,5.83,16.4,15.28,17.64,21.48,20.37,22.23,,,,,,
2024-11-03,18.91,18.38,19.39,29.32,27.8,31.11,6.9,6.36,7.35,5.58,5.34,5.83,16.41,15.3,17.66,21.51,20.41,22.26,,,,,,
2024-11-04,18.93,18.39,19.4,29.26,27.77,31.04,6.9,6.36,7.35,5.58,5.34,5.83,16.43,15.31,17.68,21.54,20.45,22.28,18.5,29.5,7.5,6.5,17.0,20.0
2024-11-05,18.94,18.41,19.41,29.2,27.75,30.97,6.89,6.35,7.34,5.58,5.34,5.83,16.44,15.33,17.69,21.57,20.48,22.31,,,,,,
2024-11-06,18.96,18.42,19.43,29.15,27.66,30.9,6.88,6.35,7.33,5.59,5.35,5.82,16.46,15.34,17.71,21.6,20.52,22.33,,,,,,
2024-11-07,18.97,18.44,19.44,29.09,27.58,30.83,6.88,6.34,7.33,5.59,5.34,5.82,16.47,15.35,17.73,21.63,20.56,22.34,,,,,,
2024-11-08,18.99,18.46,19.46,29.04,27.54,30.76,6.87,6.34,7.32,5.59,5.34,5.82,16.48,15.36,17.74,21.65,20.61,22.35,18.0,33.0,8.0,5.0,15.0,20.0
2024-11-09,19.0,18.47,19.48,28.99,27.5,30.69,6.87,6.33,7.31,5.59,5.34,5.82,16.5,15.37,17.74,21.68,20.66,22.36,,,,,,
2024-11-10,19.02,18.49,19.49,28.94,27.47,30.64,6.86,6.33,7.31,5.59,5.34,5.82,16.51,15.38,17.76,21.7,20.68,22.37,,,,,,
2024-11-11,19.03,18.51,19.5,28.9,27.44,30.63,6.85,6.33,7.31,5.59,5.33,5.82,16.52,15.4,17.78,21.73,20.7,22.38,,,,,,
2024-11-12,19.04,18.52,19.52,28.85,27.41,30.59,6.85,6.32,7.3,5.59,5.33,5.82,16.53,15.41,17.8,21.75,20.76,22.41,,,,,,
2024-11-13,19.06,18.55,19.53,28.81,27.4,30.52,6.84,6.32,7.3,5.59,5.32,5.81,16.54,15.42,17.82,21.77,20.81,22.43,,,,,,
2024-11-14,19.07,18.56,19.54,28.77,27.39,30.45,6.83,6.31,7.29,5.59,5.31,5.82,16.55,15.44,17.82,21.79,20.86,22.45,,,,,,
2024-11-15,19.08,18.58,19.54,28.74,27.38,30.38,6.82,6.31,7.29,5.59,5.3,5.81,16.56,15.45,17.81,21.81,20.91,22.47,,,,,,
2024-11-16,19.09,18.59,19.55,28.7,27.37,30.32,6.81,6.31,7.28,5.58,5.3,5.81,16.57,15.46,17.8,21.83,20.96,22.48,,,,,,
2024-11-17,19.11,18.6,19.57,28.67,27.32,30.25,6.8,6.3,7.27,5.58,5.29,5.82,16.58,15.48,17.8,21.85,20.99,22.5,,,,,,
2024-11-18,19.12,18.61,19.58,28.64,27.29,30.2,6.8,6.3,7.26,5.58,5.28,5.81,16.59,15.49,17.8,21.87,21.01,22.51,18.0,31.0,8.0,5.0,15.0,21.0
2024-11-19,19.13,18.62,19.59,28.61,27.25,30.16,6.79,6.29,7.25,5.58,5.27,5.81,16.6,15.5,17.81,21.89,21.04,22.52,,,,,,
2024-11-20,19.14,18.63,19.6,28.58,27.24,30.13,6.78,6.29,7.25,5.58,5.27,5.81,16.61,15.52,17.81,21.91,21.06,22.54,,,,,,
2024-11-21,19.15,18.63,19.61,28.56,27.21,30.1,6.76,6.29,7.23,5.57,5.26,5.81,16.62,15.53,17.81,21.93,21.09,22.57,,,,,,
2024-11-22,19.16,18.64,19.62,28.53,27.2,30.08,6.75,6.28,7.23,5.57,5.25,5.81,16.62,15.54,17.81,21.95,21.1,22.6,,,,,,
2024-11-23,19.17,18.65,19.63,28.51,27.18,30.03,6.74,6.28,7.22,5.57,5.24,5.81,16.63,15.56,17.81,21.97,21.13,22.61,,,,,,
2024-11-24,19.17,18.66,19.63,28.49,27.17,29.97,6.73,6.27,7.22,5.56,5.24,5.81,16.64,15.57,17.81,21.98,21.16,22.62,19.5,26.5,6.0,6.0,16.5,24.5
2024-11-25,19.18,18.67,19.64,28.47,27.15,29.95,6.72,6.27,7.21,5.56,5.23,5.81,16.65,15.57,17.81,22.0,21.19,22.63,,,,,,
2024-11-26,19.19,18.67,19.64,28.45,27.15,29.93,6.71,6.26,7.19,5.55,5.22,5.8,16.66,15.58,17.81,22.02,21.2,22.64,,,,,,
2024-11-27,19.2,18.68,19.65,28.44,27.16,29.91,6.69,6.26,7.17,5.55,5.22,5.8,16.66,15.58,17.81,22.04,21.2,22.67,,,,,,
2024-11-28,19.21,18.68,19.65,28.42,27.16,29.89,6.68,6.25,7.15,5.55,5.22,5.8,16.67,15.59,17.8,22.06,21.21,22.68,20.0,29.0,7.0,5.0,15.0,22.0
2024-11-29,19.21,18.69,19.66,28.4,27.17,29.88,6.67,6.24,7.13,5.54,5.21,5.8,16.68,15.6,17.82,22.08,21.23,22.68,19.5,22.5,5.0,6.0,22.0,23.5
2024-11-30,19.22,18.7,19.66,28.39,27.18,29.87,6.65,6.24,7.1,5.54,5.21,5.79,16.69,15.61,17.82,22.09,21.28,22.69,,,,,,
2024-12-01,19.23,18.7,19.67,28.38,27.18,29.85,6.64,6.23,7.08,5.53,5.2,5.78,16.69,15.62,17.83,22.11,21.32,22.7,,,,,,
2024-12-02,19.23,18.7,19.68,28.36,27.17,29.84,6.62,6.22,7.06,5.52,5.19,5.78,16.7,15.64,17.84,22.13,21.37,22.7,,,,,,
2024-12-03,19.24,18.7,19.69,28.35,27.15,29.83,6.61,6.21,7.04,5.52,5.19,5.77,16.71,15.65,17.84,22.15,21.4,22.72,,,,,,
2024-12-04,19.25,18.72,19.69,28.34,27.14,29.82,6.59,6.2,7.03,5.51,5.19,5.76,16.71,15.66,17.83,22.17,21.42,22.74,,,,,,
2024-12-05,19.25,18.73,19.7,28.33,27.13,29.81,6.57,6.19,7.02,5.51,5.18,5.75,16.72,15.67,17.82,22.19,21.47,22.75,,,,,,
2024-12-06,19.26,18.74,19.7,28.32,27.12,29.81,6.56,6.17,7.01,5.5,5.18,5.74,16.72,15.68,17.82,22.21,21.49,22.77,21.0,27.0,6.0,6.0,16.0,23.0
2024-12-07,19.26,18.76,19.7,28.31,27.11,29.8,6.54,6.16,6.98,5.49,5.17,5.73,16.73,15.69,17.85,22.23,21.51,22.79,,,,,,
2024-12-08,19.27,18.77,19.7,28.3,27.1,29.79,6.53,6.15,6.97,5.48,5.17,5.73,16.73,15.7,17.83,22.25,21.53,22.83,,,,,,
2024-12-09,19.28,18.77,19.7,28.29,27.09,29.77,6.51,6.14,6.93,5.48,5.16,5.72,16.74,15.7,17.82,22.28,21.57,22.84,,,,,,
2024-12-10,19.28,18.78,19.7,28.29,27.09,29.75,6.49,6.12,6.9,5.47,5.15,5.71,16.74,15.72,17.85,22.3,21.61,22.87,,,,,,
2024-12-11,19.29,18.79,19.71,28.28,27.09,29.72,6.47,6.11,6.88,5.46,5.14,5.7,16.74,15.73,17.86,22.32,21.65,22.89,,,,,,
2024-12-12,19.3,18.79,19.71,28.27,27.1,29.71,6.46,6.1,6.86,5.45,5.12,5.69,16.74,15.73,17.85,22.34,21.68,22.9,,,,,,
2024-12-13,19.3,18.8,19.71,28.27,27.13,29.7,6.44,6.09,6.84,5.44,5.11,5.68,16.75,15.75,17.84,22.37,21.71,22.92,,,,,,
2024-12-14,19.31,18.8,19.72,28.26,27.11,29.7,6.42,6.08,6.81,5.43,5.11,5.67,16.75,15.74,17.82,22.39,21.74,22.95,,,,,,
2024-12-15,19.32,18.81,19.72,28.26,27.1,29.69,6.41,6.06,6.78,5.43,5.1,5.66,16.74,15.73,17.81,22.42,21.78,22.97,,,,,,
2024-12-16,19.32,18.83,19.73,28.26,27.1,29.67,6.39,6.04,6.76,5.42,5.09,5.65,16.74,15.73,17.8,22.45,21.82,22.99,,,,,,
2024-12-17,19.33,18.85,19.73,28.25,27.1,29.66,6.37,6.03,6.74,5.41,5.08,5.65,16.74,15.71,17.79,22.47,21.85,23.02,20.0,28.0,7.0,6.0,16.0,22.0
2024-12-18,19.34,18.87,19.74,28.25,27.11,29.64,6.35,6.0,6.71,5.4,5.06,5.64,16.74,15.72,17.77,22.5,21.88,23.04,,,,,,
2024-12-19,19.34,18.89,19.75,28.25,27.1,29.63,6.34,5.99,6.69,5.39,5.05,5.64,16.73,15.72,17.75,22.53,21.91,23.07,,,,,,
2024-12-20,19.35,18.89,19.76,28.25,27.1,29.62,6.32,5.98,6.66,5.38,5.04,5.63,16.73,15.73,17.75,22.55,21.94,23.1,,,,,,
2024-12-21,19.36,18.89,19.77,28.25,27.1,29.6,6.3,5.97,6.64,5.37,5.03,5.62,16.72,15.73,17.75,22.58,21.96,23.13,,,,,,
2024-12-22,19.36,18.89,19.77,28.25,27.09,29.59,6.29,5.96,6.62,5.36,5.02,5.62,16.71,15.72,17.74,22.61,21.99,23.19,,,,,,
2024-12-23,19.37,18.9,19.78,28.25,27.09,29.58,6.27,5.94,6.6,5.35,5.01,5.61,16.7,15.71,17.74,22.64,22.02,23.21,,,,,,
