date,Positive (pre-2017 election),Positive (pre-2017 election) (low),Positive (pre-2017 election) (high),Positive (post-2017 election),Positive (post-2017 election) (low),Positive (post-2017 election) (high),Negative (pre-2017 election),Negative (pre-2017 election) (low),Negative (pre-2017 election) (high),Negative (post-2017 election),Negative (post-2017 election) (low),Negative (post-2017 election) (high),Positive (poll),Negative (poll)
2010-09-27,35.6,33.19,37.91,,,,25.47,23.38,28.24,,,,43.0,23.0
2010-09-28,35.56,33.22,37.84,,,,25.6,23.53,28.34,,,,,
2010-09-29,35.52,33.24,37.75,,,,25.72,23.68,28.49,,,,,
2010-09-30,35.48,33.24,37.67,,,,25.85,23.79,28.68,,,,,
2010-10-01,35.43,33.25,37.58,,,,25.98,24.01,28.86,,,,32.0,20.0
2010-10-02,35.39,33.22,37.49,,,,26.11,24.1,29.04,,,,,
2010-10-03,35.34,33.22,37.43,,,,26.25,24.23,29.27,,,,,
2010-10-04,35.29,33.18,37.41,,,,26.38,24.33,29.44,,,,,
2010-10-05,35.25,33.16,37.39,,,,26.52,24.48,29.61,,,,,
2010-10-06,35.2,33.14,37.36,,,,26.66,24.66,29.78,,,,,
2010-10-07,35.15,33.07,37.32,,,,26.8,24.85,29.87,,,,,
2010-10-08,35.1,33.06,37.22,,,,26.94,24.98,29.95,,,,30.0,22.0
2010-10-09,35.06,33.05,37.16,,,,27.08,25.08,30.03,,,,,
2010-10-10,35.01,33.02,37.08,,,,27.22,25.21,30.11,,,,,
2010-10-11,34.96,32.98,37.01,,,,27.36,25.29,30.19,,,,,
2010-10-12,34.91,32.93,36.94,,,,27.5,25.45,30.26,,,,,
2010-10-13,34.87,32.89,36.86,,,,27.64,25.61,30.44,,,,,
2010-10-14,34.82,32.85,36.79,,,,27.78,25.78,30.53,,,,,
2010-10-15,34.77,32.84,36.74,,,,27.91,25.9,30.63,,,,38.0,20.0
2010-10-16,34.73,32.84,36.7,,,,28.04,26.03,30.71,,,,,
2010-10-17,34.68,32.82,36.61,,,,28.18,26.15,30.79,,,,41.0,22.0
2010-10-18,34.64,32.75,36.52,,,,28.31,26.23,30.92,,,,,
2010-10-19,34.6,32.69,36.44,,,,28.43,26.32,31.04,,,,,
2010-10-20,34.56,32.67,36.38,,,,28.56,26.42,31.24,,,,,
2010-10-21,34.51,32.64,36.32,,,,28.68,26.55,31.43,,,,,
2010-10-22,34.47,32.61,36.24,,,,28.81,26.66,31.63,,,,35.0,26.0
2010-10-23,34.43,32.58,36.18,,,,28.93,26.75,31.84,,,,,
2010-10-24,34.4,32.56,36.12,,,,29.05,26.84,32.04,,,,,
2010-10-25,34.36,32.54,36.06,,,,29.17,26.91,32.22,,,,,
2010-10-26,34.32,32.51,36.02,,,,29.29,26.96,32.37,,,,,
2010-10-27,34.28,32.49,35.99,,,,29.41,27.06,32.47,,,,,
2010-10-28,34.24,32.47,35.94,,,,29.53,27.21,32.63,,,,,
2010-10-29,34.2,32.44,35.9,,,,29.65,27.25,32.73,,,,34.0,32.0
2010-10-30,34.16,32.4,35.86,,,,29.78,27.35,32.77,,,,,
2010-10-31,34.13,32.36,35.78,,,,29.9,27.46,32.88,,,,,
2010-11-01,34.09,32.34,35.7,,,,30.02,27.57,33.0,,,,,
2010-11-02,34.05,32.3,35.64,,,,30.15,27.67,33.11,,,,,
2010-11-03,34.01,32.27,35.56,,,,30.28,27.75,33.23,,,,,
2010-11-04,33.97,32.23,35.48,,,,30.41,27.85,33.35,,,,,
2010-11-05,33.93,32.21,35.41,,,,30.54,27.96,33.49,,,,35.0,31.0
2010-11-06,33.89,32.2,35.33,,,,30.67,28.08,33.63,,,,,
2010-11-07,33.86,32.18,35.28,,,,30.81,28.25,33.76,,,,,
2010-11-08,33.82,32.17,35.23,,,,30.95,28.36,33.9,,,,,
2010-11-09,33.78,32.15,35.18,,,,31.09,28.48,34.04,,,,,
2010-11-10,33.74,32.13,35.13,,,,31.24,28.58,34.24,,,,,
2010-11-11,33.7,32.11,35.08,,,,31.39,28.68,34.44,,,,,
2010-11-12,33.66,32.1,35.05,,,,31.54,28.79,34.6,,,,33.0,31.0
2010-11-13,33.62,32.09,35.02,,,,31.7,28.9,34.76,,,,,
2010-11-14,33.59,32.08,34.96,,,,31.86,29.03,34.92,,,,38.0,29.0
2010-11-15,33.55,32.06,34.87,,,,32.02,29.21,35.05,,,,,
2010-11-16,33.51,32.04,34.81,,,,32.19,29.39,35.17,,,,,
2010-11-17,33.47,32.02,34.73,,,,32.36,29.59,35.29,,,,,
2010-11-18,33.44,32.0,34.68,,,,32.54,29.73,35.43,,,,,
2010-11-19,33.4,31.99,34.61,,,,32.72,29.95,35.56,,,,32.0,31.0
2010-11-20,33.37,31.96,34.56,,,,32.9,30.14,35.68,,,,,
2010-11-21,33.33,31.94,34.54,,,,33.08,30.31,35.88,,,,,
2010-11-22,33.3,31.93,34.53,,,,33.27,30.53,36.1,,,,,
2010-11-23,33.27,31.93,34.51,,,,33.46,30.77,36.23,,,,,
2010-11-24,33.24,31.99,34.49,,,,33.66,30.93,36.41,,,,,
2010-11-25,33.2,31.99,34.47,,,,33.86,31.12,36.63,,,,,
2010-11-26,33.17,31.99,34.46,,,,34.06,31.36,36.85,,,,28.0,37.0
2010-11-27,33.14,31.96,34.44,,,,34.26,31.56,37.06,,,,,
2010-11-28,33.11,31.94,34.41,,,,34.47,31.77,37.27,,,,,
2010-11-29,33.09,31.92,34.35,,,,34.68,31.96,37.48,,,,,
2010-11-30,33.06,31.89,34.37,,,,34.89,32.15,37.68,,,,,
2010-12-01,33.03,31.88,34.35,,,,35.1,32.35,37.86,,,,,
2010-12-02,33.01,31.85,34.32,,,,35.31,32.56,38.05,,,,,
2010-12-03,32.98,31.82,34.29,,,,35.53,32.78,38.25,,,,30.0,44.0
2010-12-04,32.96,31.81,34.25,,,,35.75,33.0,38.48,,,,,
2010-12-05,32.93,31.8,34.23,,,,35.96,33.19,38.67,,,,,
2010-12-06,32.91,31.77,34.2,,,,36.18,33.39,38.87,,,,,
2010-12-07,32.89,31.77,34.17,,,,36.4,33.59,39.08,,,,,
2010-12-08,32.87,31.76,34.15,,,,36.61,33.84,39.29,,,,,
2010-12-09,32.85,31.73,34.14,,,,36.83,34.11,39.49,,,,,
2010-12-10,32.83,31.71,34.12,,,,37.04,34.36,39.65,,,,29.0,44.0
2010-12-11,32.81,31.69,34.1,,,,37.26,34.51,39.84,,,,,
2010-12-12,32.8,31.67,34.09,,,,37.47,34.68,40.03,,,,35.0,34.0
2010-12-13,32.78,31.65,34.08,,,,37.68,34.82,40.21,,,,,
2010-12-14,32.77,31.62,34.07,,,,37.89,35.06,40.39,,,,,
2010-12-15,32.75,31.59,34.05,,,,38.09,35.22,40.52,,,,,
2010-12-16,32.74,31.54,34.03,,,,38.29,35.41,40.69,,,,,
2010-12-17,32.72,31.52,34.02,,,,38.5,35.56,40.87,,,,30.0,44.0
2010-12-18,32.71,31.48,34.0,,,,38.69,35.73,41.03,,,,,
2010-12-19,32.7,31.47,33.99,,,,38.89,35.9,41.17,,,,,
2010-12-20,32.69,31.46,33.97,,,,39.08,36.08,41.32,,,,,
2010-12-21,32.68,31.43,33.98,,,,39.27,36.25,41.46,,,,,
2010-12-22,32.67,31.39,33.97,,,,39.46,36.42,41.64,,,,,
2010-12-23,32.66,31.35,33.95,,,,39.64,36.6,41.83,,,,,
2010-12-24,32.65,31.31,33.94,,,,39.82,36.77,41.94,,,,,
2010-12-25,32.64,31.3,33.93,,,,40.0,36.95,42.08,,,,,
2010-12-26,32.64,31.29,33.94,,,,40.17,37.13,42.18,,,,,
2010-12-27,32.63,31.28,33.95,,,,40.34,37.31,42.35,,,,,
2010-12-28,32.63,31.28,33.92,,,,40.51,37.62,42.47,,,,,
2010-12-29,32.63,31.27,33.89,,,,40.67,37.95,42.59,,,,,
2010-12-30,32.63,31.27,33.88,,,,40.83,38.14,42.7,,,,,
2010-12-31,32.64,31.27,33.87,,,,40.98,38.41,42.81,,,,,
2011-01-01,32.64,31.28,33.87,,,,41.13,38.66,42.98,,,,,
2011-01-02,32.65,31.28,33.87,,,,41.28,38.87,43.07,,,,,
2011-01-03,32.66,31.29,33.85,,,,41.43,39.08,43.19,,,,,
2011-01-04,32.66,31.3,33.85,,,,41.57,39.28,43.32,,,,,
2011-01-05,32.67,31.32,33.85,,,,41.71,39.49,43.4,,,,,
2011-01-06,32.68,31.33,33.87,,,,41.85,39.71,43.52,,,,,
2011-01-07,32.69,31.35,33.88,,,,41.99,39.84,43.63,,,,28.0,49.0
2011-01-08,32.71,31.35,33.88,,,,42.12,39.97,43.68,,,,,
2011-01-09,32.72,31.36,33.87,,,,42.25,40.19,43.78,,,,,
2011-01-10,32.73,31.37,33.88,,,,42.38,40.39,43.93,,,,,
2011-01-11,32.74,31.37,33.89,,,,42.51,40.58,44.02,,,,,
2011-01-12,32.76,31.4,33.9,,,,42.63,40.68,44.1,,,,,
2011-01-13,32.77,31.42,33.91,,,,42.75,40.79,44.18,,,,,
2011-01-14,32.79,31.43,33.92,,,,42.87,40.96,44.31,,,,33.0,43.0
2011-01-15,32.8,31.44,33.93,,,,42.98,41.13,44.45,,,,,
2011-01-16,32.82,31.44,33.94,,,,43.09,41.27,44.58,,,,,
2011-01-17,32.83,31.47,33.95,,,,43.2,41.41,44.66,,,,,
2011-01-18,32.85,31.51,33.97,,,,43.3,41.54,44.73,,,,,
2011-01-19,32.87,31.54,34.0,,,,43.4,41.69,44.78,,,,,
2011-01-20,32.89,31.58,34.0,,,,43.49,41.82,44.85,,,,,
2011-01-21,32.91,31.62,34.02,,,,43.58,41.98,44.92,,,,33.0,44.0
2011-01-22,32.93,31.65,34.03,,,,43.67,42.1,45.01,,,,,
2011-01-23,32.95,31.69,34.07,,,,43.75,42.22,45.07,,,,,
2011-01-24,32.97,31.73,34.1,,,,43.83,42.31,45.16,,,,37.0,37.0
2011-01-25,33.0,31.75,34.13,,,,43.91,42.41,45.22,,,,,
2011-01-26,33.02,31.8,34.15,,,,43.98,42.49,45.26,,,,,
2011-01-27,33.04,31.83,34.16,,,,44.05,42.58,45.32,,,,,
2011-01-28,33.06,31.87,34.18,,,,44.11,42.67,45.37,,,,37.0,43.0
2011-01-29,33.09,31.91,34.19,,,,44.17,42.72,45.43,,,,,
2011-01-30,33.11,31.95,34.2,,,,44.23,42.82,45.48,,,,,
2011-01-31,33.13,31.99,34.21,,,,44.29,42.89,45.53,,,,,
2011-02-01,33.16,32.02,34.23,,,,44.34,42.95,45.58,,,,,
2011-02-02,33.18,32.06,34.24,,,,44.39,43.0,45.63,,,,,
2011-02-03,33.2,32.09,34.25,,,,44.44,43.04,45.67,,,,,
2011-02-04,33.22,32.13,34.26,,,,44.49,43.12,45.69,,,,34.0,45.0
2011-02-05,33.24,32.16,34.26,,,,44.53,43.21,45.72,,,,,
2011-02-06,33.27,32.19,34.27,,,,44.58,43.29,45.76,,,,,
2011-02-07,33.29,32.22,34.28,,,,44.62,43.37,45.81,,,,,
2011-02-08,33.31,32.25,34.28,,,,44.66,43.44,45.86,,,,,
2011-02-09,33.33,32.28,34.29,,,,44.7,43.48,45.89,,,,,
2011-02-10,33.35,32.31,34.33,,,,44.74,43.54,45.92,,,,,
2011-02-11,33.37,32.33,34.34,,,,44.77,43.57,45.95,,,,35.0,45.0
2011-02-12,33.39,32.36,34.36,,,,44.81,43.6,45.99,,,,,
2011-02-13,33.41,32.38,34.39,,,,44.85,43.64,46.04,,,,,
2011-02-14,33.43,32.41,34.41,,,,44.88,43.68,46.07,,,,,
2011-02-15,33.44,32.43,34.44,,,,44.91,43.71,46.1,,,,,
2011-02-16,33.46,32.45,34.46,,,,44.94,43.75,46.12,,,,,
2011-02-17,33.48,32.48,34.48,,,,44.98,43.8,46.14,,,,,
2011-02-18,33.5,32.5,34.51,,,,45.01,43.84,46.15,,,,31.0,47.0
2011-02-19,33.51,32.52,34.53,,,,45.04,43.88,46.18,,,,,
2011-02-20,33.53,32.54,34.52,,,,45.06,43.93,46.2,,,,34.0,43.0
2011-02-21,33.54,32.59,34.51,,,,45.09,43.95,46.22,,,,,
2011-02-22,33.56,32.6,34.53,,,,45.12,43.95,46.26,,,,,
2011-02-23,33.57,32.62,34.55,,,,45.15,43.97,46.28,,,,,
2011-02-24,33.59,32.64,34.54,,,,45.17,44.02,46.28,,,,,
2011-02-25,33.6,32.65,34.54,,,,45.2,44.07,46.29,,,,32.0,47.0
2011-02-26,33.61,32.67,34.53,,,,45.23,44.09,46.3,,,,,
2011-02-27,33.63,32.68,34.54,,,,45.26,44.13,46.31,,,,,
2011-02-28,33.64,32.68,34.56,,,,45.28,44.18,46.32,,,,,
2011-03-01,33.65,32.68,34.58,,,,45.31,44.2,46.34,,,,,
2011-03-02,33.66,32.68,34.59,,,,45.34,44.21,46.37,,,,,
2011-03-03,33.67,32.68,34.6,,,,45.37,44.23,46.39,,,,,
2011-03-04,33.68,32.69,34.62,,,,45.4,44.28,46.42,,,,33.0,47.0
2011-03-05,33.69,32.71,34.64,,,,45.44,44.33,46.45,,,,,
2011-03-06,33.7,32.72,34.66,,,,45.47,44.41,46.49,,,,,
2011-03-07,33.7,32.73,34.66,,,,45.51,44.43,46.53,,,,,
2011-03-08,33.71,32.74,34.65,,,,45.54,44.46,46.56,,,,,
2011-03-09,33.72,32.75,34.64,,,,45.58,44.52,46.6,,,,,
2011-03-10,33.72,32.76,34.65,,,,45.62,44.57,46.65,,,,,
2011-03-11,33.73,32.77,34.67,,,,45.67,44.61,46.7,,,,32.0,47.0
2011-03-12,33.73,32.78,34.68,,,,45.71,44.66,46.75,,,,,
2011-03-13,33.73,32.79,34.69,,,,45.75,44.73,46.8,,,,37.0,42.0
2011-03-14,33.74,32.79,34.72,,,,45.8,44.8,46.85,,,,,
2011-03-15,33.74,32.8,34.72,,,,45.85,44.84,46.91,,,,,
2011-03-16,33.74,32.8,34.76,,,,45.9,44.9,46.97,,,,,
2011-03-17,33.74,32.81,34.77,,,,45.94,44.93,47.04,,,,,
2011-03-18,33.73,32.79,34.77,,,,45.99,44.97,47.09,,,,31.0,47.0
2011-03-19,33.73,32.79,34.79,,,,46.05,45.02,47.16,,,,,
2011-03-20,33.73,32.79,34.77,,,,46.1,45.05,47.21,,,,,
2011-03-21,33.72,32.79,34.74,,,,46.15,45.09,47.28,,,,,
2011-03-22,33.72,32.79,34.72,,,,46.2,45.09,47.34,,,,,
2011-03-23,33.71,32.79,34.72,,,,46.26,45.14,47.38,,,,,
2011-03-24,33.7,32.78,34.73,,,,46.31,45.16,47.43,,,,,
2011-03-25,33.69,32.78,34.74,,,,46.37,45.2,47.5,,,,32.0,47.0
2011-03-26,33.69,32.76,34.74,,,,46.42,45.26,47.56,,,,,
2011-03-27,33.68,32.74,34.74,,,,46.47,45.33,47.6,,,,,
2011-03-28,33.67,32.73,34.75,,,,46.53,45.38,47.67,,,,,
2011-03-29,33.66,32.71,34.75,,,,46.58,45.41,47.74,,,,,
2011-03-30,33.65,32.69,34.76,,,,46.64,45.48,47.8,,,,,
2011-03-31,33.64,32.69,34.75,,,,46.69,45.56,47.86,,,,,
2011-04-01,33.62,32.69,34.74,,,,46.75,45.64,47.92,,,,35.0,48.0
2011-04-02,33.61,32.69,34.73,,,,46.8,45.72,47.98,,,,,
2011-04-03,33.6,32.68,34.72,,,,46.85,45.77,48.04,,,,,
2011-04-04,33.59,32.65,34.71,,,,46.91,45.8,48.12,,,,,
2011-04-05,33.58,32.62,34.69,,,,46.96,45.84,48.19,,,,,
2011-04-06,33.56,32.59,34.68,,,,47.02,45.89,48.27,,,,,
2011-04-07,33.55,32.59,34.66,,,,47.07,45.92,48.32,,,,,
2011-04-08,33.53,32.58,34.66,,,,47.13,45.96,48.38,,,,33.0,48.0
2011-04-09,33.52,32.57,34.66,,,,47.18,46.04,48.41,,,,,
2011-04-10,33.5,32.57,34.63,,,,47.24,46.06,48.45,,,,,
2011-04-11,33.49,32.53,34.62,,,,47.3,46.09,48.5,,,,,
2011-04-12,33.47,32.52,34.58,,,,47.36,46.11,48.56,,,,,
2011-04-13,33.45,32.5,34.54,,,,47.42,46.16,48.62,,,,,
2011-04-14,33.43,32.48,34.54,,,,47.48,46.21,48.7,,,,,
2011-04-15,33.41,32.46,34.54,,,,47.54,46.27,48.75,,,,31.0,50.0
2011-04-16,33.39,32.44,34.53,,,,47.6,46.36,48.82,,,,,
2011-04-17,33.37,32.42,34.51,,,,47.67,46.44,48.89,,,,41.0,40.0
2011-04-18,33.34,32.39,34.48,,,,47.74,46.53,48.99,,,,,
2011-04-19,33.32,32.37,34.46,,,,47.81,46.59,49.1,,,,,
2011-04-20,33.29,32.35,34.43,,,,47.88,46.66,49.17,,,,,
2011-04-21,33.26,32.32,34.4,,,,47.95,46.71,49.24,,,,,
2011-04-22,33.23,32.27,34.38,,,,48.03,46.79,49.3,,,,,
2011-04-23,33.2,32.22,34.37,,,,48.11,46.84,49.41,,,,,
2011-04-24,33.17,32.18,34.35,,,,48.18,46.89,49.49,,,,,
2011-04-25,33.13,32.14,34.32,,,,48.27,46.95,49.59,,,,,
2011-04-26,33.1,32.1,34.27,,,,48.35,47.05,49.71,,,,,
2011-04-27,33.06,32.04,34.22,,,,48.43,47.12,49.81,,,,,
2011-04-28,33.02,31.99,34.21,,,,48.52,47.17,49.9,,,,,
2011-04-29,32.98,31.94,34.19,,,,48.6,47.21,50.0,,,,33.0,49.0
2011-04-30,32.94,31.9,34.18,,,,48.69,47.27,50.09,,,,,
2011-05-01,32.89,31.85,34.16,,,,48.78,47.32,50.2,,,,,
2011-05-02,32.85,31.79,34.13,,,,48.86,47.37,50.33,,,,,
2011-05-03,32.8,31.74,34.04,,,,48.95,47.43,50.45,,,,,
2011-05-04,32.76,31.66,34.0,,,,49.04,47.48,50.54,,,,,
2011-05-05,32.71,31.59,33.95,,,,49.13,47.59,50.66,,,,,
2011-05-06,32.66,31.5,33.92,,,,49.22,47.66,50.75,,,,36.0,48.0
2011-05-07,32.62,31.42,33.89,,,,49.31,47.71,50.85,,,,,
2011-05-08,32.57,31.34,33.87,,,,49.4,47.76,50.95,,,,,
2011-05-09,32.52,31.26,33.83,,,,49.48,47.8,51.03,,,,,
2011-05-10,32.48,31.22,33.78,,,,49.57,47.84,51.11,,,,,
2011-05-11,32.43,31.2,33.73,,,,49.66,47.89,51.18,,,,,
2011-05-12,32.39,31.13,33.67,,,,49.74,47.95,51.32,,,,,
2011-05-13,32.34,31.07,33.61,,,,49.82,48.01,51.41,,,,32.0,53.0
2011-05-14,32.3,31.02,33.55,,,,49.9,48.08,51.51,,,,,
2011-05-15,32.26,30.95,33.49,,,,49.99,48.17,51.6,,,,,
2011-05-16,32.21,30.87,33.45,,,,50.06,48.29,51.67,,,,,
2011-05-17,32.17,30.84,33.41,,,,50.14,48.38,51.75,,,,,
2011-05-18,32.14,30.8,33.37,,,,50.22,48.45,51.85,,,,,
2011-05-19,32.1,30.76,33.32,,,,50.29,48.5,51.92,,,,,
2011-05-20,32.06,30.73,33.28,,,,50.36,48.55,51.98,,,,32.0,51.0
2011-05-21,32.03,30.7,33.24,,,,50.43,48.6,52.04,,,,,
2011-05-22,31.99,30.64,33.23,,,,50.5,48.65,52.13,,,,,
2011-05-23,31.96,30.59,33.23,,,,50.56,48.7,52.2,,,,,
2011-05-24,31.93,30.54,33.22,,,,50.62,48.71,52.29,,,,35.0,43.0
2011-05-25,31.9,30.54,33.21,,,,50.68,48.7,52.37,,,,,
2011-05-26,31.87,30.49,33.21,,,,50.74,48.71,52.45,,,,,
2011-05-27,31.84,30.44,33.19,,,,50.8,48.76,52.52,,,,31.0,50.0
2011-05-28,31.82,30.42,33.15,,,,50.85,48.82,52.59,,,,,
2011-05-29,31.79,30.4,33.15,,,,50.9,48.88,52.66,,,,,
2011-05-30,31.77,30.39,33.16,,,,50.95,48.92,52.71,,,,,
2011-05-31,31.75,30.36,33.11,,,,51.0,48.98,52.74,,,,,
2011-06-01,31.73,30.35,33.07,,,,51.05,49.04,52.77,,,,,
2011-06-02,31.71,30.33,33.12,,,,51.1,49.09,52.8,,,,,
2011-06-03,31.69,30.3,33.13,,,,51.14,49.14,52.83,,,,32.0,51.0
2011-06-04,31.67,30.27,33.08,,,,51.19,49.2,52.87,,,,,
2011-06-05,31.65,30.21,33.04,,,,51.23,49.25,52.89,,,,,
2011-06-06,31.63,30.21,33.0,,,,51.27,49.29,52.96,,,,,
2011-06-07,31.62,30.19,32.99,,,,51.32,49.34,53.01,,,,,
2011-06-08,31.6,30.19,32.99,,,,51.36,49.39,53.04,,,,,
2011-06-09,31.59,30.19,32.98,,,,51.39,49.43,53.07,,,,,
2011-06-10,31.58,30.19,32.97,,,,51.43,49.48,53.13,,,,30.0,53.0
2011-06-11,31.57,30.19,32.95,,,,51.47,49.53,53.19,,,,,
2011-06-12,31.56,30.18,32.92,,,,51.5,49.56,53.22,,,,,
2011-06-13,31.55,30.17,32.92,,,,51.54,49.58,53.29,,,,,
2011-06-14,31.54,30.17,32.93,,,,51.57,49.6,53.35,,,,,
2011-06-15,31.53,30.17,32.94,,,,51.6,49.63,53.39,,,,,
2011-06-16,31.53,30.18,32.92,,,,51.63,49.65,53.43,,,,,
2011-06-17,31.52,30.17,32.9,,,,51.66,49.67,53.47,,,,26.0,58.0
2011-06-18,31.52,30.16,32.86,,,,51.69,49.69,53.5,,,,,
2011-06-19,31.51,30.16,32.86,,,,51.72,49.72,53.53,,,,34.0,48.0
2011-06-20,31.51,30.17,32.87,,,,51.74,49.74,53.56,,,,,
2011-06-21,31.51,30.17,32.87,,,,51.77,49.79,53.59,,,,,
2011-06-22,31.5,30.17,32.87,,,,51.79,49.83,53.61,,,,,
2011-06-23,31.5,30.17,32.87,,,,51.82,49.88,53.62,,,,,
2011-06-24,31.5,30.15,32.87,,,,51.84,49.9,53.64,,,,26.0,58.0
2011-06-25,31.5,30.14,32.87,,,,51.86,49.92,53.65,,,,,
2011-06-26,31.5,30.12,32.87,,,,51.88,49.94,53.66,,,,,
2011-06-27,31.5,30.1,32.87,,,,51.9,49.96,53.66,,,,,
2011-06-28,31.5,30.09,32.87,,,,51.92,49.97,53.67,,,,,
2011-06-29,31.5,30.09,32.87,,,,51.94,50.0,53.68,,,,,
2011-06-30,31.5,30.1,32.86,,,,51.96,50.04,53.68,,,,,
2011-07-01,31.5,30.11,32.87,,,,51.98,50.07,53.71,,,,26.0,60.0
2011-07-02,31.5,30.1,32.87,,,,51.99,50.11,53.74,,,,,
2011-07-03,31.5,30.07,32.88,,,,52.01,50.14,53.78,,,,,
2011-07-04,31.5,30.04,32.87,,,,52.03,50.17,53.81,,,,,
2011-07-05,31.5,30.01,32.86,,,,52.04,50.21,53.85,,,,,
2011-07-06,31.5,30.0,32.85,,,,52.06,50.25,53.88,,,,,
2011-07-07,31.5,30.0,32.84,,,,52.07,50.28,53.89,,,,,
2011-07-08,31.5,30.0,32.82,,,,52.09,50.28,53.89,,,,27.0,55.0
2011-07-09,31.49,30.0,32.81,,,,52.11,50.28,53.89,,,,,
2011-07-10,31.49,29.99,32.79,,,,52.12,50.28,53.88,,,,,
2011-07-11,31.49,29.99,32.78,,,,52.14,50.3,53.9,,,,,
2011-07-12,31.48,29.99,32.77,,,,52.16,50.34,53.93,,,,,
2011-07-13,31.48,29.99,32.76,,,,52.17,50.37,53.97,,,,,
2011-07-14,31.47,29.99,32.75,,,,52.19,50.41,54.0,,,,,
2011-07-15,31.47,29.99,32.74,,,,52.2,50.45,54.03,,,,32.0,53.0
2011-07-16,31.46,29.99,32.74,,,,52.22,50.49,54.06,,,,,
2011-07-17,31.45,29.99,32.72,,,,52.24,50.52,54.08,,,,,
2011-07-18,31.45,29.99,32.71,,,,52.25,50.56,54.09,,,,37.0,44.0
2011-07-19,31.44,30.0,32.7,,,,52.27,50.59,54.11,,,,,
2011-07-20,31.44,30.0,32.69,,,,52.29,50.6,54.13,,,,,
2011-07-21,31.43,30.0,32.68,,,,52.3,50.61,54.14,,,,,
2011-07-22,31.42,30.01,32.67,,,,52.32,50.62,54.16,,,,35.0,50.0
2011-07-23,31.42,30.01,32.65,,,,52.34,50.63,54.19,,,,,
2011-07-24,31.41,30.01,32.64,,,,52.36,50.66,54.2,,,,,
2011-07-25,31.4,30.01,32.63,,,,52.38,50.7,54.22,,,,,
2011-07-26,31.39,30.01,32.61,,,,52.39,50.71,54.24,,,,,
2011-07-27,31.39,29.98,32.6,,,,52.41,50.72,54.25,,,,,
2011-07-28,31.38,29.95,32.59,,,,52.43,50.72,54.27,,,,,
2011-07-29,31.37,29.92,32.57,,,,52.45,50.75,54.29,,,,34.0,51.0
2011-07-30,31.36,29.89,32.56,,,,52.47,50.81,54.31,,,,,
2011-07-31,31.35,29.89,32.54,,,,52.49,50.87,54.36,,,,,
2011-08-01,31.34,29.89,32.52,,,,52.51,50.93,54.43,,,,,
2011-08-02,31.34,29.89,32.51,,,,52.53,50.99,54.51,,,,,
2011-08-03,31.33,29.89,32.48,,,,52.55,50.98,54.51,,,,,
2011-08-04,31.32,29.88,32.46,,,,52.57,50.96,54.5,,,,,
2011-08-05,31.31,29.88,32.45,,,,52.6,50.95,54.53,,,,32.0,54.0
2011-08-06,31.3,29.86,32.44,,,,52.62,51.0,54.62,,,,,
2011-08-07,31.29,29.84,32.43,,,,52.64,51.03,54.72,,,,,
2011-08-08,31.28,29.83,32.41,,,,52.66,51.03,54.74,,,,,
2011-08-09,31.27,29.81,32.4,,,,52.69,51.04,54.76,,,,,
2011-08-10,31.26,29.81,32.38,,,,52.71,51.04,54.75,,,,,
2011-08-11,31.25,29.79,32.37,,,,52.74,51.05,54.79,,,,,
2011-08-12,31.24,29.77,32.36,,,,52.76,51.09,54.81,,,,34.0,52.0
2011-08-13,31.23,29.76,32.35,,,,52.79,51.14,54.83,,,,,
2011-08-14,31.21,29.74,32.34,,,,52.82,51.18,54.85,,,,,
2011-08-15,31.2,29.72,32.34,,,,52.85,51.21,54.86,,,,,
2011-08-16,31.19,29.7,32.33,,,,52.88,51.24,54.88,,,,,
2011-08-17,31.17,29.68,32.32,,,,52.91,51.26,54.9,,,,,
2011-08-18,31.16,29.67,32.3,,,,52.94,51.3,54.95,,,,,
2011-08-19,31.14,29.65,32.26,,,,52.98,51.35,54.99,,,,33.0,54.0
2011-08-20,31.12,29.66,32.24,,,,53.01,51.38,55.05,,,,,
2011-08-21,31.11,29.68,32.22,,,,53.05,51.41,55.1,,,,,
2011-08-22,31.09,29.66,32.2,,,,53.09,51.44,55.15,,,,36.0,43.0
2011-08-23,31.07,29.63,32.18,,,,53.13,51.49,55.17,,,,,
2011-08-24,31.04,29.6,32.16,,,,53.17,51.55,55.2,,,,,
2011-08-25,31.02,29.57,32.14,,,,53.21,51.61,55.22,,,,,
2011-08-26,31.0,29.54,32.12,,,,53.25,51.65,55.25,,,,31.0,54.0
2011-08-27,30.97,29.52,32.1,,,,53.29,51.68,55.29,,,,,
2011-08-28,30.94,29.51,32.09,,,,53.34,51.72,55.35,,,,,
2011-08-29,30.91,29.49,32.05,,,,53.39,51.74,55.42,,,,,
2011-08-30,30.88,29.47,32.01,,,,53.43,51.78,55.47,,,,,
2011-08-31,30.85,29.46,31.98,,,,53.48,51.82,55.51,,,,,
2011-09-01,30.82,29.45,31.93,,,,53.53,51.87,55.55,,,,,
2011-09-02,30.78,29.44,31.88,,,,53.58,51.91,55.58,,,,30.0,54.0
2011-09-03,30.75,29.43,31.86,,,,53.64,51.97,55.65,,,,,
2011-09-04,30.71,29.42,31.84,,,,53.69,52.03,55.73,,,,,
2011-09-05,30.67,29.4,31.79,,,,53.74,52.09,55.8,,,,,
2011-09-06,30.62,29.39,31.73,,,,53.8,52.15,55.88,,,,,
