date,Con (pre-2024 election),Con (pre-2024 election) (low),Con (pre-2024 election) (high),Con (post-2024 election),Con (post-2024 election) (low),Con (post-2024 election) (high),Lab (pre-2024 election),Lab (pre-2024 election) (low),Lab (pre-2024 election) (high),Lab (post-2024 election),Lab (post-2024 election) (low),Lab (post-2024 election) (high),LDem (pre-2024 election),LDem (pre-2024 election) (low),LDem (pre-2024 election) (high),LDem (post-2024 election),LDem (post-2024 election) (low),LDem (post-2024 election) (high),Ukip (pre-2024 election),Ukip (pre-2024 election) (low),Ukip (pre-2024 election) (high),Ukip (post-2024 election),Ukip (post-2024 election) (low),Ukip (post-2024 election) (high),Grn (post-2024 election),Grn (post-2024 election) (low),Grn (post-2024 election) (high),SNP (post-2024 election),SNP (post-2024 election) (low),SNP (post-2024 election) (high),PC (post-2024 election),PC (post-2024 election) (low),PC (post-2024 election) (high),Reform (post-2024 election),Reform (post-2024 election) (low),Reform (post-2024 election) (high),Con (poll),Lab (poll),LDem (poll),Ukip (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2020-01-11,46.8,43.61,49.91,,,,13.66,11.28,16.65,,,,6.55,4.32,8.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-12,46.83,43.63,49.89,,,,13.68,11.31,16.66,,,,6.54,4.29,8.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13,46.85,43.66,49.88,,,,13.69,11.33,16.67,,,,6.53,4.27,8.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-14,46.87,43.69,49.86,,,,13.71,11.36,16.68,,,,6.51,4.25,8.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-15,46.9,43.73,49.88,,,,13.72,11.38,16.69,,,,6.5,4.22,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-16,46.92,43.76,49.92,,,,13.73,11.41,16.7,,,,6.49,4.2,8.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-17,46.95,43.79,49.96,,,,13.75,11.43,16.71,,,,6.47,4.17,8.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-18,46.97,43.82,50.0,,,,13.76,11.46,16.72,,,,6.46,4.14,8.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-19,46.99,43.85,50.01,,,,13.78,11.49,16.72,,,,6.45,4.12,8.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-20,47.02,43.89,50.02,,,,13.79,11.5,16.73,,,,6.44,4.09,8.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-21,47.04,43.92,50.03,,,,13.81,11.52,16.74,,,,6.42,4.07,8.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-22,47.06,43.95,50.04,,,,13.82,11.54,16.75,,,,6.41,4.04,8.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-23,47.09,43.98,50.05,,,,13.84,11.55,16.76,,,,6.39,4.02,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-24,47.11,44.01,50.06,,,,13.85,11.57,16.77,,,,6.38,4.01,8.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-25,47.13,44.04,50.08,,,,13.87,11.58,16.77,,,,6.37,4.02,8.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-26,47.16,44.07,50.11,,,,13.88,11.6,16.78,,,,6.35,4.03,8.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-27,47.18,44.1,50.11,,,,13.9,11.59,16.79,,,,6.34,4.03,8.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-28,47.2,44.13,50.11,,,,13.91,11.59,16.8,,,,6.33,4.0,8.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-29,47.23,44.17,50.11,,,,13.93,11.59,16.81,,,,6.31,3.97,8.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-30,47.25,44.2,50.13,,,,13.94,11.61,16.81,,,,6.3,3.96,8.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-31,47.27,44.22,50.14,,,,13.96,11.62,16.82,,,,6.29,3.97,8.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-01,47.29,44.24,50.16,,,,13.97,11.64,16.83,,,,6.27,3.97,8.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-02,47.32,44.25,50.18,,,,13.99,11.65,16.84,,,,6.26,3.97,8.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-03,47.34,44.27,50.2,,,,14.0,11.67,16.84,,,,6.24,3.98,8.47,,,,,,,,,,,,,,,,,,,,,,45.0,14.0,6.0,,,,,
2020-02-04,47.36,44.29,50.22,,,,14.02,11.69,16.85,,,,6.23,3.99,8.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-05,47.38,44.32,50.25,,,,14.04,11.7,16.86,,,,6.21,3.99,8.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-06,47.4,44.35,50.27,,,,14.05,11.71,16.86,,,,6.2,3.96,8.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-07,47.43,44.38,50.26,,,,14.07,11.72,16.87,,,,6.19,3.91,8.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-08,47.45,44.41,50.27,,,,14.08,11.73,16.87,,,,6.17,3.87,8.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-09,47.47,44.44,50.3,,,,14.1,11.73,16.88,,,,6.16,3.83,8.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10,47.49,44.47,50.31,,,,14.12,11.74,16.89,,,,6.14,3.79,8.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-11,47.51,44.5,50.33,,,,14.13,11.73,16.89,,,,6.13,3.76,8.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-12,47.53,44.53,50.35,,,,14.15,11.73,16.9,,,,6.11,3.72,8.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-13,47.55,44.56,50.36,,,,14.16,11.73,16.9,,,,6.1,3.68,8.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-14,47.57,44.59,50.41,,,,14.18,11.75,16.91,,,,6.09,3.65,8.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-15,47.59,44.62,50.45,,,,14.2,11.78,16.91,,,,6.07,3.64,8.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-16,47.61,44.66,50.48,,,,14.21,11.81,16.91,,,,6.06,3.63,8.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-17,47.63,44.69,50.53,,,,14.23,11.84,16.91,,,,6.04,3.64,8.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-18,47.65,44.72,50.55,,,,14.24,11.87,16.92,,,,6.03,3.64,8.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-19,47.67,44.75,50.54,,,,14.26,11.89,16.92,,,,6.01,3.64,8.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-20,47.69,44.78,50.54,,,,14.28,11.9,16.92,,,,6.0,3.64,8.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-21,47.71,44.81,50.53,,,,14.29,11.92,16.93,,,,5.98,3.64,8.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-22,47.73,44.83,50.52,,,,14.31,11.93,16.93,,,,5.97,3.64,8.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-23,47.75,44.87,50.51,,,,14.33,11.95,16.93,,,,5.95,3.64,8.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-24,47.77,44.9,50.51,,,,14.34,11.96,16.94,,,,5.94,3.65,8.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-25,47.79,44.93,50.53,,,,14.36,11.98,16.96,,,,5.92,3.65,8.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-26,47.81,44.95,50.54,,,,14.37,12.0,16.96,,,,5.91,3.65,8.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-27,47.83,44.97,50.55,,,,14.39,12.01,16.95,,,,5.89,3.63,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-28,47.84,44.98,50.56,,,,14.41,12.03,16.95,,,,5.88,3.61,8.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-29,47.86,45.0,50.57,,,,14.42,12.05,16.95,,,,5.86,3.59,8.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-01,47.88,45.01,50.57,,,,14.44,12.06,16.98,,,,5.85,3.57,8.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-02,47.9,45.03,50.59,,,,14.45,12.07,17.01,,,,5.83,3.55,8.03,,,,,,,,,,,,,,,,,,,,,,52.0,10.0,4.0,,,,,
2020-03-03,47.91,45.04,50.69,,,,14.47,12.08,17.03,,,,5.82,3.53,8.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-04,47.93,45.05,50.78,,,,14.49,12.09,17.02,,,,5.81,3.51,7.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-05,47.95,45.06,50.89,,,,14.5,12.12,17.03,,,,5.79,3.51,7.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-06,47.96,45.07,50.89,,,,14.52,12.15,17.05,,,,5.78,3.5,7.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-07,47.98,45.08,50.91,,,,14.53,12.18,17.06,,,,5.76,3.49,7.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-08,48.0,45.09,50.91,,,,14.55,12.21,17.09,,,,5.75,3.49,7.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-09,48.01,45.1,50.91,,,,14.57,12.23,17.11,,,,5.73,3.48,7.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-10,48.03,45.12,50.91,,,,14.58,12.25,17.13,,,,5.72,3.47,7.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-11,48.04,45.12,50.91,,,,14.6,12.26,17.15,,,,5.7,3.44,7.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-12,48.06,45.13,50.91,,,,14.61,12.27,17.17,,,,5.69,3.41,7.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-13,48.07,45.12,50.91,,,,14.63,12.28,17.19,,,,5.67,3.37,7.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-14,48.09,45.14,50.92,,,,14.64,12.3,17.22,,,,5.66,3.34,7.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-15,48.1,45.16,50.97,,,,14.66,12.31,17.24,,,,5.64,3.32,7.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-16,48.12,45.14,51.03,,,,14.67,12.32,17.26,,,,5.63,3.28,7.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-17,48.13,45.13,51.07,,,,14.69,12.33,17.31,,,,5.61,3.24,7.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-18,48.14,45.11,51.12,,,,14.7,12.34,17.35,,,,5.6,3.21,7.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-19,48.16,45.1,51.11,,,,14.72,12.36,17.39,,,,5.58,3.21,7.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-20,48.17,45.09,51.11,,,,14.73,12.37,17.41,,,,5.57,3.2,7.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-21,48.18,45.08,51.1,,,,14.75,12.39,17.42,,,,5.55,3.19,7.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-22,48.19,45.07,51.09,,,,14.76,12.4,17.44,,,,5.54,3.18,7.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-23,48.2,45.06,51.09,,,,14.78,12.42,17.45,,,,5.52,3.17,7.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-24,48.22,45.05,51.09,,,,14.79,12.44,17.46,,,,5.51,3.17,7.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-25,48.23,45.07,51.08,,,,14.81,12.45,17.47,,,,5.49,3.16,7.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-26,48.24,45.1,51.07,,,,14.82,12.47,17.51,,,,5.48,3.15,7.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-27,48.25,45.09,51.06,,,,14.84,12.49,17.5,,,,5.46,3.14,7.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-28,48.26,45.08,51.05,,,,14.85,12.51,17.52,,,,5.45,3.13,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-29,48.27,45.08,51.06,,,,14.87,12.53,17.56,,,,5.43,3.12,7.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-30,48.28,45.07,51.09,,,,14.88,12.55,17.61,,,,5.42,3.11,7.54,,,,,,,,,,,,,,,,,,,,,,55.0,10.0,6.0,,,,,
2020-03-31,48.28,45.06,51.11,,,,14.9,12.58,17.66,,,,5.4,3.11,7.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-01,48.29,45.06,51.14,,,,14.91,12.62,17.7,,,,5.39,3.1,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-02,48.3,45.08,51.16,,,,14.93,12.63,17.75,,,,5.38,3.09,7.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-03,48.31,45.1,51.19,,,,14.94,12.64,17.77,,,,5.36,3.09,7.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-04,48.31,45.12,51.2,,,,14.95,12.66,17.76,,,,5.35,3.08,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-05,48.32,45.13,51.22,,,,14.97,12.69,17.77,,,,5.33,3.07,7.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-06,48.33,45.15,51.24,,,,14.98,12.71,17.77,,,,5.32,3.05,7.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-07,48.33,45.17,51.26,,,,15.0,12.74,17.77,,,,5.3,3.02,7.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-08,48.34,45.19,51.28,,,,15.01,12.76,17.76,,,,5.29,2.99,7.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09,48.34,45.21,51.3,,,,15.03,12.78,17.76,,,,5.27,2.98,7.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10,48.35,45.22,51.32,,,,15.04,12.79,17.76,,,,5.26,2.97,7.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-11,48.35,45.24,51.33,,,,15.05,12.79,17.76,,,,5.24,2.96,7.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-12,48.36,45.25,51.35,,,,15.07,12.8,17.76,,,,5.23,2.95,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-13,48.36,45.24,51.36,,,,15.08,12.82,17.77,,,,5.21,2.93,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-14,48.37,45.24,51.37,,,,15.1,12.82,17.79,,,,5.2,2.92,7.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-15,48.37,45.23,51.39,,,,15.11,12.83,17.8,,,,5.19,2.91,7.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-16,48.37,45.23,51.39,,,,15.12,12.84,17.82,,,,5.17,2.9,7.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-17,48.37,45.23,51.4,,,,15.14,12.85,17.84,,,,5.16,2.9,7.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-18,48.37,45.22,51.41,,,,15.15,12.87,17.86,,,,5.14,2.89,7.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,48.38,45.21,51.41,,,,15.17,12.89,17.88,,,,5.13,2.89,7.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,48.38,45.2,51.42,,,,15.18,12.89,17.89,,,,5.11,2.88,7.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-21,48.38,45.2,51.43,,,,15.19,12.9,17.89,,,,5.1,2.87,7.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-22,48.38,45.19,51.43,,,,15.21,12.9,17.89,,,,5.08,2.86,7.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-23,48.38,45.18,51.43,,,,15.22,12.91,17.89,,,,5.07,2.86,7.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-24,48.37,45.17,51.44,,,,15.24,12.91,17.89,,,,5.05,2.85,7.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-25,48.37,45.16,51.44,,,,15.25,12.92,17.91,,,,5.04,2.84,7.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-26,48.37,45.16,51.43,,,,15.27,12.92,17.94,,,,5.03,2.83,7.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-27,48.37,45.15,51.42,,,,15.28,12.93,17.96,,,,5.01,2.83,7.09,,,,,,,,,,,,,,,,,,,,,,48.0,17.0,6.0,,,,,
2020-04-28,48.37,45.14,51.41,,,,15.29,12.93,17.98,,,,5.0,2.82,7.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-29,48.36,45.14,51.41,,,,15.31,12.94,17.97,,,,4.98,2.81,7.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-30,48.36,45.13,51.4,,,,15.32,12.95,17.97,,,,4.97,2.8,7.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-01,48.35,45.12,51.39,,,,15.34,12.95,17.96,,,,4.96,2.79,7.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-02,48.35,45.11,51.38,,,,15.35,12.96,17.96,,,,4.94,2.78,7.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-03,48.35,45.1,51.36,,,,15.37,12.96,17.95,,,,4.93,2.77,7.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-04,48.34,45.09,51.34,,,,15.38,13.0,17.95,,,,4.91,2.76,7.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-05,48.33,45.09,51.34,,,,15.4,13.03,17.94,,,,4.9,2.75,7.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-06,48.33,45.09,51.33,,,,15.41,13.06,17.94,,,,4.89,2.73,7.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,48.32,45.1,51.32,,,,15.43,13.09,17.94,,,,4.87,2.71,7.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,48.31,45.1,51.34,,,,15.44,13.12,17.95,,,,4.86,2.71,7.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-09,48.31,45.11,51.34,,,,15.46,13.15,17.95,,,,4.84,2.71,7.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-10,48.3,45.11,51.33,,,,15.47,13.18,17.95,,,,4.83,2.7,7.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-11,48.29,45.11,51.32,,,,15.49,13.22,17.96,,,,4.82,2.71,6.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-12,48.28,45.12,51.31,,,,15.5,13.25,17.97,,,,4.8,2.71,6.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-13,48.27,45.12,51.32,,,,15.52,13.28,17.98,,,,4.79,2.72,6.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-14,48.26,45.12,51.32,,,,15.53,13.29,17.99,,,,4.78,2.72,6.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-15,48.25,45.1,51.3,,,,15.55,13.3,18.0,,,,4.76,2.71,6.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-16,48.24,45.07,51.28,,,,15.57,13.31,18.0,,,,4.75,2.71,6.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-17,48.23,45.05,51.25,,,,15.58,13.32,18.01,,,,4.74,2.7,6.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-18,48.22,45.02,51.22,,,,15.6,13.33,18.02,,,,4.72,2.69,6.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-19,48.21,44.99,51.21,,,,15.61,13.34,18.03,,,,4.71,2.64,6.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-20,48.2,44.97,51.19,,,,15.63,13.35,18.04,,,,4.7,2.61,6.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-21,48.19,44.94,51.18,,,,15.65,13.36,18.05,,,,4.69,2.6,6.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-22,48.17,44.92,51.16,,,,15.66,13.37,18.05,,,,4.67,2.59,6.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,48.16,44.89,51.14,,,,15.68,13.38,18.06,,,,4.66,2.59,6.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-24,48.15,44.87,51.12,,,,15.7,13.39,18.07,,,,4.65,2.58,6.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-25,48.13,44.84,51.1,,,,15.71,13.4,18.08,,,,4.64,2.56,6.91,,,,,,,,,,,,,,,,,,,,,,53.0,17.0,5.0,,,,,
2020-05-26,48.12,44.84,51.08,,,,15.73,13.41,18.08,,,,4.62,2.54,6.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-27,48.1,44.84,51.05,,,,15.75,13.42,18.09,,,,4.61,2.52,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-28,48.09,44.84,51.03,,,,15.76,13.44,18.1,,,,4.6,2.5,6.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-29,48.07,44.83,51.01,,,,15.78,13.45,18.12,,,,4.59,2.49,6.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-30,48.06,44.83,50.98,,,,15.8,13.46,18.14,,,,4.57,2.47,6.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-31,48.04,44.82,50.95,,,,15.82,13.47,18.14,,,,4.56,2.45,6.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-01,48.03,44.79,50.93,,,,15.84,13.48,18.14,,,,4.55,2.44,6.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-02,48.01,44.76,50.9,,,,15.85,13.49,18.15,,,,4.54,2.43,6.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,47.99,44.72,50.87,,,,15.87,13.51,18.15,,,,4.53,2.43,6.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-04,47.98,44.69,50.84,,,,15.89,13.54,18.15,,,,4.52,2.43,6.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-05,47.96,44.65,50.81,,,,15.91,13.57,18.17,,,,4.51,2.43,6.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-06,47.94,44.63,50.78,,,,15.93,13.6,18.18,,,,4.49,2.41,6.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-07,47.92,44.61,50.78,,,,15.94,13.63,18.21,,,,4.48,2.39,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-08,47.9,44.59,50.74,,,,15.96,13.66,18.23,,,,4.47,2.38,6.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-09,47.88,44.58,50.73,,,,15.98,13.67,18.27,,,,4.46,2.36,6.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-10,47.87,44.56,50.72,,,,16.0,13.68,18.3,,,,4.45,2.35,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-11,47.85,44.54,50.71,,,,16.02,13.69,18.34,,,,4.44,2.33,6.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-12,47.83,44.53,50.68,,,,16.04,13.7,18.37,,,,4.43,2.32,6.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-13,47.81,44.51,50.64,,,,16.06,13.71,18.41,,,,4.42,2.31,6.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,47.79,44.49,50.61,,,,16.08,13.73,18.42,,,,4.41,2.31,6.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,47.77,44.48,50.6,,,,16.1,13.74,18.43,,,,4.4,2.32,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-16,47.74,44.46,50.61,,,,16.12,13.75,18.43,,,,4.39,2.32,6.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,47.72,44.44,50.59,,,,16.14,13.76,18.44,,,,4.38,2.3,6.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-18,47.7,44.42,50.56,,,,16.16,13.77,18.45,,,,4.37,2.29,6.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,47.68,44.41,50.52,,,,16.18,13.79,18.47,,,,4.36,2.28,6.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-20,47.66,44.39,50.49,,,,16.2,13.8,18.5,,,,4.35,2.26,6.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-21,47.64,44.37,50.45,,,,16.22,13.82,18.53,,,,4.34,2.25,6.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-22,47.61,44.35,50.42,,,,16.24,13.83,18.56,,,,4.33,2.24,6.47,,,,,,,,,,,,,,,,,,,,,,42.0,18.0,5.0,,,,,
2020-06-23,47.59,44.34,50.38,,,,16.26,13.84,18.59,,,,4.32,2.23,6.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-24,47.57,44.33,50.34,,,,16.28,13.86,18.62,,,,4.31,2.22,6.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-25,47.54,44.32,50.31,,,,16.3,13.89,18.64,,,,4.3,2.21,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-26,47.52,44.31,50.28,,,,16.32,13.9,18.65,,,,4.29,2.19,6.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-27,47.5,44.3,50.25,,,,16.34,13.91,18.65,,,,4.28,2.17,6.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-28,47.47,44.28,50.24,,,,16.36,13.92,18.66,,,,4.27,2.16,6.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-29,47.45,44.27,50.24,,,,16.38,13.93,18.66,,,,4.26,2.14,6.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
