date,Con (pre-2024 election),Con (pre-2024 election) (low),Con (pre-2024 election) (high),Con (post-2024 election),Con (post-2024 election) (low),Con (post-2024 election) (high),Lab (pre-2024 election),Lab (pre-2024 election) (low),Lab (pre-2024 election) (high),Lab (post-2024 election),Lab (post-2024 election) (low),Lab (post-2024 election) (high),LDem (pre-2024 election),LDem (pre-2024 election) (low),LDem (pre-2024 election) (high),LDem (post-2024 election),LDem (post-2024 election) (low),LDem (post-2024 election) (high),Ukip (pre-2024 election),Ukip (pre-2024 election) (low),Ukip (pre-2024 election) (high),Ukip (post-2024 election),Ukip (post-2024 election) (low),Ukip (post-2024 election) (high),Grn (post-2024 election),Grn (post-2024 election) (low),Grn (post-2024 election) (high),SNP (post-2024 election),SNP (post-2024 election) (low),SNP (post-2024 election) (high),PC (post-2024 election),PC (post-2024 election) (low),PC (post-2024 election) (high),Reform (post-2024 election),Reform (post-2024 election) (low),Reform (post-2024 election) (high),Con (poll),Lab (poll),LDem (poll),Ukip (poll),Grn (poll),SNP (poll),PC (poll),Reform (poll)
2021-08-05,54.53,51.76,57.06,,,,10.89,10.09,11.77,,,,4.75,3.99,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06,54.51,51.74,56.9,,,,10.91,10.11,11.78,,,,4.74,3.99,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07,54.48,51.78,56.84,,,,10.93,10.13,11.81,,,,4.73,4.0,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-08,54.46,51.82,56.79,,,,10.95,10.14,11.89,,,,4.72,4.0,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09,54.45,51.86,56.75,,,,10.97,10.14,11.91,,,,4.71,4.0,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10,54.43,51.91,56.69,,,,10.99,10.14,11.93,,,,4.69,4.0,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11,54.41,51.96,56.58,,,,11.01,10.14,11.96,,,,4.68,4.0,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-12,54.4,52.0,56.55,,,,11.04,10.14,11.99,,,,4.67,4.0,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-13,54.38,52.04,56.53,,,,11.06,10.26,12.08,,,,4.65,4.0,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-14,54.36,52.08,56.5,,,,11.08,10.26,12.17,,,,4.64,4.0,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-15,54.35,52.07,56.47,,,,11.11,10.27,12.23,,,,4.63,4.0,5.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-16,54.34,52.11,56.43,,,,11.13,10.27,12.28,,,,4.61,4.0,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-17,54.32,52.13,56.35,,,,11.16,10.27,12.33,,,,4.6,4.0,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-18,54.31,52.11,56.31,,,,11.18,10.28,12.4,,,,4.58,4.0,5.25,,,,,,,,,,,,,,,,,,,,,,56.0,10.0,4.0,,,,,
2021-08-19,54.3,52.01,56.27,,,,11.21,10.26,12.6,,,,4.57,4.0,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-20,54.29,52.04,56.24,,,,11.23,10.27,12.66,,,,4.55,4.0,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-21,54.28,52.02,56.22,,,,11.26,10.28,12.81,,,,4.54,4.0,5.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-22,54.28,52.06,56.2,,,,11.28,10.28,12.88,,,,4.52,4.0,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-23,54.27,52.09,56.17,,,,11.31,10.29,12.92,,,,4.51,4.0,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-24,54.26,52.11,56.11,,,,11.33,10.29,12.96,,,,4.49,4.0,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-25,54.25,52.14,56.07,,,,11.36,10.31,12.99,,,,4.47,4.0,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26,54.24,52.16,56.05,,,,11.39,10.32,13.03,,,,4.46,4.0,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-27,54.23,52.05,56.0,,,,11.41,10.32,13.06,,,,4.45,4.0,5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-28,54.21,51.93,55.94,,,,11.44,10.32,13.09,,,,4.43,4.01,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-29,54.2,51.95,55.87,,,,11.47,10.33,13.16,,,,4.42,4.01,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-30,54.18,52.0,55.81,,,,11.5,10.39,13.24,,,,4.4,4.01,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-31,54.16,51.96,55.75,,,,11.53,10.39,13.32,,,,4.39,4.0,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-01,54.15,51.97,55.7,,,,11.56,10.39,13.42,,,,4.38,4.0,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-02,54.13,51.91,55.69,,,,11.59,10.4,13.5,,,,4.36,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-03,54.1,51.88,55.67,,,,11.63,10.46,13.57,,,,4.35,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-04,54.08,51.87,55.62,,,,11.66,10.53,13.63,,,,4.34,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-05,54.06,51.88,55.57,,,,11.69,10.61,13.69,,,,4.33,4.0,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-06,54.03,51.84,55.52,,,,11.72,10.66,13.74,,,,4.32,4.0,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-07,54.0,51.74,55.52,,,,11.76,10.65,13.78,,,,4.31,4.0,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-08,53.98,51.64,55.55,,,,11.79,10.65,13.82,,,,4.3,4.0,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-09,53.94,51.55,55.56,,,,11.82,10.67,13.86,,,,4.29,4.0,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-10,53.91,51.53,55.5,,,,11.86,10.71,13.91,,,,4.28,4.0,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-11,53.88,51.47,55.5,,,,11.89,10.74,13.94,,,,4.27,4.0,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-12,53.84,51.37,55.47,,,,11.93,10.73,13.98,,,,4.27,4.0,4.8,,,,,,,,,,,,,,,,,,,,,,56.0,11.0,4.0,,,,,
2021-09-13,53.8,51.27,55.49,,,,11.96,10.72,14.02,,,,4.26,4.0,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-14,53.76,51.18,55.51,,,,12.0,10.71,14.07,,,,4.25,4.0,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-15,53.72,51.07,55.55,,,,12.03,10.7,14.1,,,,4.25,4.0,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-16,53.67,50.97,55.58,,,,12.07,10.69,14.13,,,,4.24,4.0,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-17,53.63,50.88,55.58,,,,12.11,10.68,14.15,,,,4.24,4.0,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-18,53.58,50.78,55.61,,,,12.14,10.67,14.18,,,,4.23,4.0,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-19,53.53,50.71,55.65,,,,12.18,10.67,14.2,,,,4.23,4.0,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-20,53.48,50.57,55.68,,,,12.22,10.66,14.21,,,,4.22,4.0,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-21,53.43,50.45,55.7,,,,12.26,10.66,14.23,,,,4.22,4.0,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-22,53.37,50.34,55.73,,,,12.3,10.67,14.24,,,,4.21,4.0,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-23,53.31,50.24,55.74,,,,12.34,10.69,14.25,,,,4.21,4.0,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-24,53.24,50.13,55.75,,,,12.38,10.7,14.26,,,,4.21,3.99,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-25,53.18,50.03,55.78,,,,12.43,10.71,14.28,,,,4.21,3.99,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-26,53.11,49.93,55.78,,,,12.47,10.71,14.29,,,,4.2,3.99,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-27,53.04,49.82,55.79,,,,12.51,10.72,14.31,,,,4.2,3.98,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-28,52.96,49.7,55.77,,,,12.56,10.75,14.32,,,,4.2,3.97,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-29,52.89,49.58,55.74,,,,12.61,10.76,14.34,,,,4.2,3.96,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,52.81,49.46,55.7,,,,12.65,10.77,14.36,,,,4.19,3.95,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,52.72,49.36,55.64,,,,12.7,10.81,14.37,,,,4.19,3.93,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-02,52.64,49.26,55.58,,,,12.75,10.84,14.39,,,,4.19,3.92,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-03,52.56,49.15,55.51,,,,12.8,10.86,14.41,,,,4.19,3.9,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-04,52.47,49.05,55.43,,,,12.85,10.92,14.41,,,,4.19,3.89,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-05,52.39,48.95,55.35,,,,12.9,10.98,14.43,,,,4.19,3.87,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-06,52.3,48.85,55.26,,,,12.94,11.0,14.44,,,,4.18,3.86,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-07,52.21,48.76,55.16,,,,12.99,11.0,14.46,,,,4.18,3.84,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-08,52.12,48.63,55.11,,,,13.05,11.06,14.46,,,,4.18,3.82,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-09,52.04,48.54,55.05,,,,13.1,11.13,14.46,,,,4.18,3.8,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-10,51.95,48.45,54.98,,,,13.15,11.2,14.47,,,,4.17,3.79,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-11,51.86,48.37,54.95,,,,13.2,11.28,14.47,,,,4.17,3.76,4.61,,,,,,,,,,,,,,,,,,,,,,53.0,14.0,4.0,,,,,
2021-10-12,51.77,48.28,54.9,,,,13.25,11.38,14.47,,,,4.17,3.75,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-13,51.69,48.2,54.88,,,,13.3,11.49,14.48,,,,4.16,3.74,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-14,51.6,48.1,54.82,,,,13.35,11.63,14.49,,,,4.16,3.72,4.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-15,51.51,47.94,54.73,,,,13.4,11.79,14.53,,,,4.16,3.7,4.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-16,51.43,47.79,54.66,,,,13.45,11.88,14.57,,,,4.15,3.68,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-17,51.35,47.64,54.59,,,,13.5,11.96,14.62,,,,4.15,3.67,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-18,51.26,47.5,54.53,,,,13.55,12.03,14.66,,,,4.14,3.66,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-19,51.18,47.35,54.45,,,,13.6,12.12,14.7,,,,4.14,3.64,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20,51.1,47.22,54.41,,,,13.65,12.22,14.74,,,,4.13,3.63,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-21,51.02,47.13,54.37,,,,13.7,12.27,14.77,,,,4.12,3.61,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-22,50.94,47.14,54.33,,,,13.74,12.31,14.8,,,,4.12,3.59,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-23,50.86,47.17,54.3,,,,13.79,12.36,14.82,,,,4.11,3.57,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-24,50.78,47.2,54.25,,,,13.84,12.48,14.85,,,,4.11,3.55,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-25,50.71,47.23,54.21,,,,13.88,12.56,14.88,,,,4.1,3.53,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-26,50.64,47.27,54.13,,,,13.92,12.61,14.9,,,,4.1,3.5,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-27,50.57,47.29,54.09,,,,13.96,12.65,14.91,,,,4.09,3.48,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-28,50.5,47.25,54.06,,,,14.0,12.71,14.92,,,,4.09,3.46,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-29,50.43,47.26,54.03,,,,14.04,12.79,14.93,,,,4.08,3.44,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-30,50.37,47.27,54.0,,,,14.07,12.85,14.94,,,,4.07,3.43,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-31,50.31,47.3,53.97,,,,14.11,12.92,14.93,,,,4.07,3.42,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-01,50.25,47.31,53.94,,,,14.14,12.99,14.92,,,,4.06,3.42,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-02,50.19,47.34,53.74,,,,14.17,13.05,14.91,,,,4.06,3.41,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-03,50.14,47.37,53.54,,,,14.2,13.1,14.91,,,,4.05,3.41,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-04,50.09,47.42,53.51,,,,14.23,13.14,14.9,,,,4.05,3.41,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-05,50.03,47.41,53.47,,,,14.26,13.18,14.89,,,,4.05,3.4,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-06,49.98,47.39,53.41,,,,14.28,13.22,14.89,,,,4.04,3.4,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-07,49.93,47.4,53.32,,,,14.31,13.25,14.89,,,,4.04,3.4,4.71,,,,,,,,,,,,,,,,,,,,,,46.0,15.0,5.0,,,,,
2021-11-08,49.88,47.41,53.28,,,,14.33,13.3,14.88,,,,4.03,3.4,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-09,49.83,47.42,53.12,,,,14.36,13.35,14.87,,,,4.03,3.4,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-10,49.79,47.43,53.06,,,,14.38,13.39,14.86,,,,4.03,3.39,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-11,49.74,47.44,53.04,,,,14.4,13.44,14.85,,,,4.02,3.39,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-12,49.69,47.45,53.0,,,,14.42,13.48,14.83,,,,4.02,3.38,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-13,49.65,47.41,53.0,,,,14.44,13.55,14.85,,,,4.02,3.38,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-14,49.6,47.35,53.0,,,,14.46,13.62,14.87,,,,4.02,3.38,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-15,49.56,47.29,52.99,,,,14.48,13.68,14.86,,,,4.01,3.38,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-16,49.52,47.27,52.85,,,,14.5,13.74,14.87,,,,4.01,3.37,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-17,49.48,47.22,52.64,,,,14.52,13.79,14.89,,,,4.01,3.36,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-18,49.44,47.19,52.62,,,,14.54,13.84,14.91,,,,4.01,3.35,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-19,49.41,47.16,52.59,,,,14.55,13.89,14.92,,,,4.01,3.34,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-20,49.37,47.14,52.56,,,,14.57,13.93,14.94,,,,4.01,3.33,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-21,49.34,47.12,52.52,,,,14.58,13.96,14.95,,,,4.01,3.32,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-22,49.31,47.1,52.41,,,,14.59,13.99,14.96,,,,4.01,3.31,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-23,49.28,47.08,52.31,,,,14.6,14.0,14.98,,,,4.01,3.32,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-24,49.25,47.07,52.27,,,,14.62,14.0,15.0,,,,4.01,3.33,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-25,49.22,47.07,52.24,,,,14.63,14.04,15.01,,,,4.01,3.35,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-26,49.2,47.07,52.19,,,,14.64,14.05,15.02,,,,4.01,3.35,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-27,49.18,47.07,52.15,,,,14.65,14.06,15.03,,,,4.02,3.34,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-28,49.16,47.08,52.03,,,,14.66,14.07,15.04,,,,4.02,3.35,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-29,49.14,47.09,51.87,,,,14.66,14.08,15.04,,,,4.02,3.36,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-30,49.12,47.12,51.69,,,,14.67,14.09,15.05,,,,4.03,3.38,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-01,49.1,47.14,51.51,,,,14.68,14.1,15.06,,,,4.03,3.38,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-02,49.08,47.16,51.32,,,,14.69,14.25,15.07,,,,4.03,3.39,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-03,49.06,47.18,51.15,,,,14.7,14.25,15.08,,,,4.03,3.4,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-04,49.05,47.18,51.05,,,,14.71,14.25,15.09,,,,4.04,3.39,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-05,49.03,47.16,51.04,,,,14.72,14.26,15.12,,,,4.04,3.39,4.79,,,,,,,,,,,,,,,,,,,,,,49.0,15.0,3.0,,,,,
2021-12-06,49.01,47.16,51.02,,,,14.73,14.27,15.13,,,,4.04,3.38,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-07,49.0,47.16,51.01,,,,14.74,14.28,15.14,,,,4.05,3.38,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-08,48.98,47.15,50.95,,,,14.75,14.28,15.17,,,,4.05,3.37,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-09,48.97,47.14,50.84,,,,14.76,14.28,15.25,,,,4.05,3.37,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-10,48.95,47.15,51.0,,,,14.78,14.21,15.29,,,,4.06,3.36,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-11,48.94,47.16,50.86,,,,14.79,14.23,15.31,,,,4.06,3.35,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-12,48.93,47.18,50.79,,,,14.8,14.24,15.33,,,,4.06,3.36,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-13,48.92,47.2,50.74,,,,14.81,14.24,15.34,,,,4.06,3.35,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-14,48.91,47.21,50.69,,,,14.82,14.24,15.38,,,,4.07,3.35,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-15,48.9,47.22,50.65,,,,14.83,14.24,15.42,,,,4.07,3.33,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-16,48.9,47.24,50.61,,,,14.84,14.24,15.46,,,,4.07,3.34,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-17,48.89,47.23,50.57,,,,14.85,14.24,15.48,,,,4.08,3.35,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-18,48.89,47.1,50.54,,,,14.86,14.24,15.51,,,,4.08,3.35,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-19,48.89,47.09,50.53,,,,14.87,14.24,15.56,,,,4.08,3.36,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-20,48.89,47.11,50.51,,,,14.88,14.24,15.58,,,,4.09,3.36,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-21,48.89,47.14,50.5,,,,14.89,14.25,15.6,,,,4.09,3.37,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-22,48.9,47.08,50.48,,,,14.9,14.25,15.61,,,,4.1,3.37,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-23,48.9,47.12,50.29,,,,14.9,14.25,15.63,,,,4.1,3.38,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-24,48.91,47.16,50.25,,,,14.91,14.25,15.63,,,,4.1,3.39,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-25,48.92,47.2,50.19,,,,14.92,14.25,15.63,,,,4.11,3.4,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-26,48.93,47.23,50.18,,,,14.92,14.26,15.63,,,,4.12,3.41,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-27,48.94,47.27,50.17,,,,14.93,14.26,15.64,,,,4.12,3.44,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-28,48.95,47.31,50.15,,,,14.94,14.26,15.66,,,,4.13,3.43,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-29,48.96,47.36,50.14,,,,14.94,14.27,15.68,,,,4.13,3.45,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-30,48.97,47.39,50.13,,,,14.95,14.27,15.68,,,,4.14,3.46,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,48.99,47.43,50.1,,,,14.95,14.29,15.66,,,,4.15,3.47,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-01,49.0,47.47,50.05,,,,14.95,14.31,15.64,,,,4.15,3.49,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-02,49.01,47.51,50.03,,,,14.96,14.32,15.62,,,,4.16,3.5,5.0,,,,,,,,,,,,,,,,,,,,,,51.0,14.0,4.0,,,,,
2022-01-03,49.02,47.54,50.04,,,,14.96,14.33,15.63,,,,4.17,3.51,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-04,49.03,47.58,50.07,,,,14.97,14.33,15.63,,,,4.18,3.54,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-05,49.04,47.61,50.09,,,,14.97,14.33,15.63,,,,4.19,3.55,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-06,49.05,47.65,50.11,,,,14.97,14.33,15.64,,,,4.2,3.56,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-07,49.05,47.68,50.15,,,,14.98,14.32,15.71,,,,4.2,3.55,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-08,49.06,47.72,50.13,,,,14.98,14.33,15.7,,,,4.21,3.56,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-09,49.07,47.75,50.09,,,,14.98,14.33,15.68,,,,4.22,3.52,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-10,49.07,47.78,50.06,,,,14.98,14.34,15.67,,,,4.24,3.51,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-11,49.08,47.81,50.04,,,,14.99,14.34,15.67,,,,4.25,3.52,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-12,49.08,47.84,50.03,,,,14.99,14.34,15.69,,,,4.26,3.54,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-13,49.07,47.86,50.03,,,,14.99,14.35,15.7,,,,4.27,3.55,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-14,49.07,47.89,50.02,,,,14.99,14.36,15.71,,,,4.28,3.56,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-15,49.06,47.88,50.04,,,,14.99,14.37,15.72,,,,4.3,3.57,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-16,49.05,47.87,50.05,,,,14.99,14.37,15.73,,,,4.31,3.58,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,49.04,47.87,50.01,,,,14.99,14.36,15.73,,,,4.33,3.59,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,49.02,47.87,50.0,,,,14.99,14.35,15.74,,,,4.34,3.6,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-19,49.0,47.86,50.0,,,,14.99,14.34,15.74,,,,4.36,3.62,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-20,48.98,47.84,49.98,,,,14.99,14.32,15.74,,,,4.38,3.64,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-21,48.96,47.8,49.98,,,,14.98,14.31,15.71,,,,4.4,3.67,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-22,48.93,47.73,49.96,,,,14.98,14.3,15.67,,,,4.41,3.74,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
