date,Thatcher approve,Thatcher disapprove,Thatcher net,Major approve,Major disapprove,Major net,Blair approve,Blair disapprove,Blair net,Brown approve,Brown disapprove,Brown net,Cameron approve,Cameron disapprove,Cameron net,May approve,May disapprove,May net,Johnson approve,Johnson disapprove,Johnson net,Truss approve,Truss disapprove,Truss net,Sunak approve,Sunak disapprove,Sunak net,Starmer approve,Starmer disapprove,Starmer net
2013-11-02,,,,,,,,,,,,,38.19,54.56,-16.37,,,,,,,,,,,,,,,
2013-11-09,,,,,,,,,,,,,38.17,54.56,-16.39,,,,,,,,,,,,,,,
2013-11-16,,,,,,,,,,,,,38.16,54.57,-16.41,,,,,,,,,,,,,,,
2013-11-23,,,,,,,,,,,,,38.15,54.56,-16.42,,,,,,,,,,,,,,,
2013-11-30,,,,,,,,,,,,,38.16,54.54,-16.38,,,,,,,,,,,,,,,
2013-12-07,,,,,,,,,,,,,38.21,54.49,-16.28,,,,,,,,,,,,,,,
2013-12-14,,,,,,,,,,,,,38.3,54.41,-16.11,,,,,,,,,,,,,,,
2013-12-21,,,,,,,,,,,,,38.43,54.31,-15.88,,,,,,,,,,,,,,,
2013-12-28,,,,,,,,,,,,,38.6,54.19,-15.59,,,,,,,,,,,,,,,
2014-01-04,,,,,,,,,,,,,38.79,54.04,-15.25,,,,,,,,,,,,,,,
2014-01-11,,,,,,,,,,,,,38.99,53.88,-14.89,,,,,,,,,,,,,,,
2014-01-18,,,,,,,,,,,,,39.19,53.73,-14.54,,,,,,,,,,,,,,,
2014-01-25,,,,,,,,,,,,,39.36,53.61,-14.24,,,,,,,,,,,,,,,
2014-02-01,,,,,,,,,,,,,39.51,53.52,-14.01,,,,,,,,,,,,,,,
2014-02-08,,,,,,,,,,,,,39.61,53.45,-13.84,,,,,,,,,,,,,,,
2014-02-15,,,,,,,,,,,,,39.69,53.4,-13.71,,,,,,,,,,,,,,,
2014-02-22,,,,,,,,,,,,,39.74,53.34,-13.6,,,,,,,,,,,,,,,
2014-03-01,,,,,,,,,,,,,39.79,53.28,-13.49,,,,,,,,,,,,,,,
2014-03-08,,,,,,,,,,,,,39.83,53.2,-13.37,,,,,,,,,,,,,,,
2014-03-15,,,,,,,,,,,,,39.88,53.1,-13.22,,,,,,,,,,,,,,,
2014-03-22,,,,,,,,,,,,,39.94,52.99,-13.05,,,,,,,,,,,,,,,
2014-03-29,,,,,,,,,,,,,40.0,52.89,-12.88,,,,,,,,,,,,,,,
2014-04-05,,,,,,,,,,,,,40.06,52.8,-12.74,,,,,,,,,,,,,,,
2014-04-12,,,,,,,,,,,,,40.08,52.73,-12.65,,,,,,,,,,,,,,,
2014-04-19,,,,,,,,,,,,,40.09,52.68,-12.59,,,,,,,,,,,,,,,
2014-04-26,,,,,,,,,,,,,40.08,52.66,-12.58,,,,,,,,,,,,,,,
2014-05-03,,,,,,,,,,,,,40.03,52.64,-12.61,,,,,,,,,,,,,,,
2014-05-10,,,,,,,,,,,,,39.96,52.64,-12.68,,,,,,,,,,,,,,,
2014-05-17,,,,,,,,,,,,,39.89,52.63,-12.74,,,,,,,,,,,,,,,
2014-05-24,,,,,,,,,,,,,39.83,52.62,-12.79,,,,,,,,,,,,,,,
2014-05-31,,,,,,,,,,,,,39.78,52.6,-12.82,,,,,,,,,,,,,,,
2014-06-07,,,,,,,,,,,,,39.74,52.56,-12.82,,,,,,,,,,,,,,,
2014-06-14,,,,,,,,,,,,,39.72,52.53,-12.81,,,,,,,,,,,,,,,
2014-06-21,,,,,,,,,,,,,39.71,52.49,-12.78,,,,,,,,,,,,,,,
2014-06-28,,,,,,,,,,,,,39.71,52.47,-12.77,,,,,,,,,,,,,,,
2014-07-05,,,,,,,,,,,,,39.68,52.48,-12.81,,,,,,,,,,,,,,,
2014-07-12,,,,,,,,,,,,,39.64,52.52,-12.88,,,,,,,,,,,,,,,
2014-07-19,,,,,,,,,,,,,39.61,52.57,-12.96,,,,,,,,,,,,,,,
2014-07-26,,,,,,,,,,,,,39.59,52.6,-13.01,,,,,,,,,,,,,,,
2014-08-02,,,,,,,,,,,,,39.61,52.62,-13.0,,,,,,,,,,,,,,,
2014-08-09,,,,,,,,,,,,,39.68,52.61,-12.93,,,,,,,,,,,,,,,
2014-08-16,,,,,,,,,,,,,39.78,52.58,-12.8,,,,,,,,,,,,,,,
2014-08-23,,,,,,,,,,,,,39.9,52.55,-12.65,,,,,,,,,,,,,,,
2014-08-30,,,,,,,,,,,,,40.03,52.52,-12.49,,,,,,,,,,,,,,,
2014-09-06,,,,,,,,,,,,,40.15,52.5,-12.35,,,,,,,,,,,,,,,
2014-09-13,,,,,,,,,,,,,40.25,52.5,-12.25,,,,,,,,,,,,,,,
2014-09-20,,,,,,,,,,,,,40.33,52.51,-12.18,,,,,,,,,,,,,,,
2014-09-27,,,,,,,,,,,,,40.38,52.54,-12.17,,,,,,,,,,,,,,,
2014-10-04,,,,,,,,,,,,,40.4,52.59,-12.19,,,,,,,,,,,,,,,
2014-10-11,,,,,,,,,,,,,40.4,52.65,-12.26,,,,,,,,,,,,,,,
2014-10-18,,,,,,,,,,,,,40.38,52.71,-12.33,,,,,,,,,,,,,,,
2014-10-25,,,,,,,,,,,,,40.36,52.76,-12.4,,,,,,,,,,,,,,,
2014-11-01,,,,,,,,,,,,,40.34,52.8,-12.46,,,,,,,,,,,,,,,
2014-11-08,,,,,,,,,,,,,40.32,52.81,-12.49,,,,,,,,,,,,,,,
2014-11-15,,,,,,,,,,,,,40.31,52.81,-12.5,,,,,,,,,,,,,,,
2014-11-22,,,,,,,,,,,,,40.31,52.78,-12.46,,,,,,,,,,,,,,,
2014-11-29,,,,,,,,,,,,,40.32,52.73,-12.41,,,,,,,,,,,,,,,
2014-12-06,,,,,,,,,,,,,40.34,52.67,-12.33,,,,,,,,,,,,,,,
2014-12-13,,,,,,,,,,,,,40.38,52.6,-12.22,,,,,,,,,,,,,,,
2014-12-20,,,,,,,,,,,,,40.45,52.51,-12.06,,,,,,,,,,,,,,,
2014-12-27,,,,,,,,,,,,,40.56,52.4,-11.84,,,,,,,,,,,,,,,
2015-01-03,,,,,,,,,,,,,40.72,52.27,-11.56,,,,,,,,,,,,,,,
2015-01-10,,,,,,,,,,,,,40.91,52.13,-11.22,,,,,,,,,,,,,,,
2015-01-17,,,,,,,,,,,,,41.14,51.95,-10.81,,,,,,,,,,,,,,,
2015-01-24,,,,,,,,,,,,,41.41,51.74,-10.33,,,,,,,,,,,,,,,
2015-01-31,,,,,,,,,,,,,41.7,51.5,-9.8,,,,,,,,,,,,,,,
2015-02-07,,,,,,,,,,,,,41.99,51.24,-9.25,,,,,,,,,,,,,,,
2015-02-14,,,,,,,,,,,,,42.28,50.99,-8.71,,,,,,,,,,,,,,,
2015-02-21,,,,,,,,,,,,,42.54,50.75,-8.21,,,,,,,,,,,,,,,
2015-02-28,,,,,,,,,,,,,42.78,50.54,-7.76,,,,,,,,,,,,,,,
2015-03-07,,,,,,,,,,,,,42.98,50.36,-7.38,,,,,,,,,,,,,,,
2015-03-14,,,,,,,,,,,,,43.15,50.21,-7.06,,,,,,,,,,,,,,,
2015-03-21,,,,,,,,,,,,,43.31,50.08,-6.77,,,,,,,,,,,,,,,
2015-03-28,,,,,,,,,,,,,43.48,49.93,-6.45,,,,,,,,,,,,,,,
2015-04-04,,,,,,,,,,,,,43.67,49.75,-6.08,,,,,,,,,,,,,,,
2015-04-11,,,,,,,,,,,,,43.89,49.53,-5.65,,,,,,,,,,,,,,,
2015-04-18,,,,,,,,,,,,,44.13,49.27,-5.15,,,,,,,,,,,,,,,
2015-04-25,,,,,,,,,,,,,44.39,48.97,-4.58,,,,,,,,,,,,,,,
2015-05-02,,,,,,,,,,,,,44.65,48.65,-4.0,,,,,,,,,,,,,,,
2015-05-09,,,,,,,,,,,,,44.87,48.32,-3.45,,,,,,,,,,,,,,,
2015-05-16,,,,,,,,,,,,,45.05,48.01,-2.96,,,,,,,,,,,,,,,
2015-05-23,,,,,,,,,,,,,45.19,47.7,-2.51,,,,,,,,,,,,,,,
2015-05-30,,,,,,,,,,,,,45.29,47.42,-2.14,,,,,,,,,,,,,,,
2015-06-06,,,,,,,,,,,,,45.32,47.18,-1.86,,,,,,,,,,,,,,,
2015-06-13,,,,,,,,,,,,,45.33,46.92,-1.59,,,,,,,,,,,,,,,
2015-06-20,,,,,,,,,,,,,45.38,46.6,-1.22,,,,,,,,,,,,,,,
2015-06-27,,,,,,,,,,,,,45.46,46.22,-0.77,,,,,,,,,,,,,,,
2015-07-04,,,,,,,,,,,,,45.46,45.96,-0.5,,,,,,,,,,,,,,,
2015-07-11,,,,,,,,,,,,,45.26,46.03,-0.77,,,,,,,,,,,,,,,
2015-07-18,,,,,,,,,,,,,44.93,46.43,-1.5,,,,,,,,,,,,,,,
2015-07-25,,,,,,,,,,,,,44.53,46.99,-2.47,,,,,,,,,,,,,,,
2015-08-01,,,,,,,,,,,,,44.07,47.68,-3.61,,,,,,,,,,,,,,,
2015-08-08,,,,,,,,,,,,,43.56,48.43,-4.87,,,,,,,,,,,,,,,
2015-08-15,,,,,,,,,,,,,43.06,49.18,-6.12,,,,,,,,,,,,,,,
2015-08-22,,,,,,,,,,,,,42.61,49.86,-7.26,,,,,,,,,,,,,,,
2015-08-29,,,,,,,,,,,,,42.24,50.47,-8.23,,,,,,,,,,,,,,,
2015-09-05,,,,,,,,,,,,,41.97,50.98,-9.0,,,,,,,,,,,,,,,
2015-09-12,,,,,,,,,,,,,41.82,51.37,-9.54,,,,,,,,,,,,,,,
2015-09-19,,,,,,,,,,,,,41.71,51.71,-10.0,,,,,,,,,,,,,,,
2015-09-26,,,,,,,,,,,,,41.6,52.07,-10.47,,,,,,,,,,,,,,,
2015-10-03,,,,,,,,,,,,,41.49,52.41,-10.92,,,,,,,,,,,,,,,
2015-10-10,,,,,,,,,,,,,41.4,52.68,-11.29,,,,,,,,,,,,,,,
2015-10-17,,,,,,,,,,,,,41.33,52.88,-11.55,,,,,,,,,,,,,,,
2015-10-24,,,,,,,,,,,,,41.28,53.03,-11.76,,,,,,,,,,,,,,,
2015-10-31,,,,,,,,,,,,,41.23,53.17,-11.94,,,,,,,,,,,,,,,
2015-11-07,,,,,,,,,,,,,41.19,53.27,-12.08,,,,,,,,,,,,,,,
2015-11-14,,,,,,,,,,,,,41.16,53.35,-12.19,,,,,,,,,,,,,,,
2015-11-21,,,,,,,,,,,,,41.13,53.4,-12.27,,,,,,,,,,,,,,,
2015-11-28,,,,,,,,,,,,,41.09,53.44,-12.35,,,,,,,,,,,,,,,
2015-12-05,,,,,,,,,,,,,41.03,53.48,-12.45,,,,,,,,,,,,,,,
2015-12-12,,,,,,,,,,,,,40.94,53.52,-12.57,,,,,,,,,,,,,,,
2015-12-19,,,,,,,,,,,,,40.86,53.55,-12.69,,,,,,,,,,,,,,,
2015-12-26,,,,,,,,,,,,,40.78,53.57,-12.79,,,,,,,,,,,,,,,
2016-01-02,,,,,,,,,,,,,40.66,53.6,-12.95,,,,,,,,,,,,,,,
2016-01-09,,,,,,,,,,,,,40.46,53.68,-13.22,,,,,,,,,,,,,,,
2016-01-16,,,,,,,,,,,,,40.19,53.8,-13.6,,,,,,,,,,,,,,,
2016-01-23,,,,,,,,,,,,,39.87,53.94,-14.07,,,,,,,,,,,,,,,
2016-01-30,,,,,,,,,,,,,39.51,54.13,-14.62,,,,,,,,,,,,,,,
2016-02-06,,,,,,,,,,,,,39.12,54.34,-15.22,,,,,,,,,,,,,,,
2016-02-13,,,,,,,,,,,,,38.74,54.55,-15.82,,,,,,,,,,,,,,,
2016-02-20,,,,,,,,,,,,,38.39,54.77,-16.38,,,,,,,,,,,,,,,
2016-02-27,,,,,,,,,,,,,38.03,55.03,-17.0,,,,,,,,,,,,,,,
2016-03-05,,,,,,,,,,,,,37.61,55.37,-17.75,,,,,,,,,,,,,,,
2016-03-12,,,,,,,,,,,,,37.16,55.77,-18.61,,,,,,,,,,,,,,,
2016-03-19,,,,,,,,,,,,,36.67,56.22,-19.56,,,,,,,,,,,,,,,
2016-03-26,,,,,,,,,,,,,36.13,56.72,-20.59,,,,,,,,,,,,,,,
2016-04-02,,,,,,,,,,,,,35.58,57.22,-21.64,,,,,,,,,,,,,,,
2016-04-09,,,,,,,,,,,,,35.09,57.68,-22.59,,,,,,,,,,,,,,,
2016-04-16,,,,,,,,,,,,,34.71,58.04,-23.33,,,,,,,,,,,,,,,
2016-04-23,,,,,,,,,,,,,34.41,58.33,-23.92,,,,,,,,,,,,,,,
2016-04-30,,,,,,,,,,,,,34.12,58.64,-24.52,,,,,,,,,,,,,,,
2016-05-07,,,,,,,,,,,,,33.83,58.97,-25.14,,,,,,,,,,,,,,,
2016-05-14,,,,,,,,,,,,,33.55,59.29,-25.74,,,,,,,,,,,,,,,
2016-05-21,,,,,,,,,,,,,33.25,59.62,-26.37,,,,,,,,,,,,,,,
2016-05-28,,,,,,,,,,,,,32.94,59.98,-27.04,,,,,,,,,,,,,,,
2016-06-04,,,,,,,,,,,,,32.61,60.34,-27.74,,,,,,,,,,,,,,,
2016-06-11,,,,,,,,,,,,,32.29,60.7,-28.42,,,,,,,,,,,,,,,
2016-06-18,,,,,,,,,,,,,31.99,61.04,-29.05,,,,,,,,,,,,,,,
2016-06-25,,,,,,,,,,,,,31.73,61.35,-29.62,,,,,,,,,,,,,,,
2016-07-02,,,,,,,,,,,,,31.51,61.63,-30.12,,,,,,,,,,,,,,,
2016-07-09,,,,,,,,,,,,,31.34,61.87,-30.53,,,,,,,,,,,,,,,
2016-08-15,,,,,,,,,,,,,,,,51.58,27.76,23.81,,,,,,,,,,,,
2016-08-22,,,,,,,,,,,,,,,,51.46,27.95,23.51,,,,,,,,,,,,
2016-08-29,,,,,,,,,,,,,,,,51.37,28.15,23.22,,,,,,,,,,,,
2016-09-05,,,,,,,,,,,,,,,,51.32,28.35,22.98,,,,,,,,,,,,
2016-09-12,,,,,,,,,,,,,,,,51.33,28.54,22.79,,,,,,,,,,,,
2016-09-19,,,,,,,,,,,,,,,,51.37,28.73,22.64,,,,,,,,,,,,
2016-09-26,,,,,,,,,,,,,,,,51.42,28.97,22.45,,,,,,,,,,,,
2016-10-03,,,,,,,,,,,,,,,,51.46,29.28,22.17,,,,,,,,,,,,
2016-10-10,,,,,,,,,,,,,,,,51.47,29.67,21.8,,,,,,,,,,,,
2016-10-17,,,,,,,,,,,,,,,,51.46,30.12,21.34,,,,,,,,,,,,
2016-10-24,,,,,,,,,,,,,,,,51.39,30.6,20.79,,,,,,,,,,,,
2016-10-31,,,,,,,,,,,,,,,,51.22,31.15,20.07,,,,,,,,,,,,
2016-11-07,,,,,,,,,,,,,,,,50.94,31.74,19.2,,,,,,,,,,,,
2016-11-14,,,,,,,,,,,,,,,,50.6,32.32,18.28,,,,,,,,,,,,
2016-11-21,,,,,,,,,,,,,,,,50.26,32.89,17.37,,,,,,,,,,,,
2016-11-28,,,,,,,,,,,,,,,,49.99,33.44,16.55,,,,,,,,,,,,
2016-12-05,,,,,,,,,,,,,,,,49.85,33.93,15.92,,,,,,,,,,,,
2016-12-12,,,,,,,,,,,,,,,,49.82,34.34,15.48,,,,,,,,,,,,
2016-12-19,,,,,,,,,,,,,,,,49.84,34.73,15.12,,,,,,,,,,,,
2016-12-26,,,,,,,,,,,,,,,,49.88,35.15,14.73,,,,,,,,,,,,
2017-01-02,,,,,,,,,,,,,,,,49.91,35.61,14.3,,,,,,,,,,,,
2017-01-09,,,,,,,,,,,,,,,,49.92,36.06,13.86,,,,,,,,,,,,
2017-01-16,,,,,,,,,,,,,,,,49.9,36.5,13.41,,,,,,,,,,,,
2017-01-23,,,,,,,,,,,,,,,,49.88,36.91,12.98,,,,,,,,,,,,
2017-01-30,,,,,,,,,,,,,,,,49.9,37.26,12.64,,,,,,,,,,,,
2017-02-06,,,,,,,,,,,,,,,,50.03,37.5,12.53,,,,,,,,,,,,
2017-02-13,,,,,,,,,,,,,,,,50.26,37.58,12.69,,,,,,,,,,,,
2017-02-20,,,,,,,,,,,,,,,,50.54,37.53,13.01,,,,,,,,,,,,
2017-02-27,,,,,,,,,,,,,,,,50.85,37.35,13.5,,,,,,,,,,,,
2017-03-06,,,,,,,,,,,,,,,,51.17,37.09,14.08,,,,,,,,,,,,
2017-03-13,,,,,,,,,,,,,,,,51.4,36.91,14.5,,,,,,,,,,,,
2017-03-20,,,,,,,,,,,,,,,,51.43,37.01,14.42,,,,,,,,,,,,
2017-03-27,,,,,,,,,,,,,,,,51.09,37.53,13.56,,,,,,,,,,,,
2017-04-03,,,,,,,,,,,,,,,,50.31,38.41,11.9,,,,,,,,,,,,
2017-04-10,,,,,,,,,,,,,,,,49.1,39.52,9.58,,,,,,,,,,,,
2017-04-17,,,,,,,,,,,,,,,,47.55,40.76,6.79,,,,,,,,,,,,
2017-04-24,,,,,,,,,,,,,,,,45.83,42.05,3.78,,,,,,,,,,,,
2017-05-01,,,,,,,,,,,,,,,,44.04,43.35,0.68,,,,,,,,,,,,
2017-05-08,,,,,,,,,,,,,,,,42.39,44.56,-2.17,,,,,,,,,,,,
2017-05-15,,,,,,,,,,,,,,,,41.0,45.6,-4.6,,,,,,,,,,,,
2017-05-22,,,,,,,,,,,,,,,,39.87,46.48,-6.62,,,,,,,,,,,,
2017-05-29,,,,,,,,,,,,,,,,38.91,47.27,-8.36,,,,,,,,,,,,
2017-06-05,,,,,,,,,,,,,,,,38.07,47.99,-9.92,,,,,,,,,,,,
2017-06-12,,,,,,,,,,,,,,,,37.3,48.66,-11.36,,,,,,,,,,,,
2017-06-19,,,,,,,,,,,,,,,,36.54,49.35,-12.81,,,,,,,,,,,,
2017-06-26,,,,,,,,,,,,,,,,35.74,50.03,-14.29,,,,,,,,,,,,
2017-07-03,,,,,,,,,,,,,,,,34.94,50.67,-15.73,,,,,,,,,,,,
2017-07-10,,,,,,,,,,,,,,,,34.2,51.2,-17.0,,,,,,,,,,,,
2017-07-17,,,,,,,,,,,,,,,,33.57,51.57,-18.0,,,,,,,,,,,,
2017-07-24,,,,,,,,,,,,,,,,33.1,51.78,-18.68,,,,,,,,,,,,
2017-07-31,,,,,,,,,,,,,,,,32.77,51.87,-19.1,,,,,,,,,,,,
2017-08-07,,,,,,,,,,,,,,,,32.56,51.88,-19.32,,,,,,,,,,,,
2017-08-14,,,,,,,,,,,,,,,,32.51,51.83,-19.32,,,,,,,,,,,,
2017-08-21,,,,,,,,,,,,,,,,32.56,51.76,-19.2,,,,,,,,,,,,
2017-08-28,,,,,,,,,,,,,,,,32.7,51.7,-19.0,,,,,,,,,,,,
2017-09-04,,,,,,,,,,,,,,,,32.85,51.64,-18.79,,,,,,,,,,,,
2017-09-11,,,,,,,,,,,,,,,,32.97,51.6,-18.63,,,,,,,,,,,,
2017-09-18,,,,,,,,,,,,,,,,33.04,51.57,-18.52,,,,,,,,,,,,
2017-09-25,,,,,,,,,,,,,,,,33.07,51.55,-18.48,,,,,,,,,,,,
2017-10-02,,,,,,,,,,,,,,,,33.07,51.54,-18.47,,,,,,,,,,,,
2017-10-09,,,,,,,,,,,,,,,,33.07,51.55,-18.48,,,,,,,,,,,,
2017-10-16,,,,,,,,,,,,,,,,33.07,51.57,-18.5,,,,,,,,,,,,
2017-10-23,,,,,,,,,,,,,,,,33.07,51.59,-18.52,,,,,,,,,,,,
2017-10-30,,,,,,,,,,,,,,,,33.06,51.6,-18.55,,,,,,,,,,,,
2017-11-06,,,,,,,,,,,,,,,,33.04,51.63,-18.59,,,,,,,,,,,,
2017-11-13,,,,,,,,,,,,,,,,33.03,51.67,-18.64,,,,,,,,,,,,
2017-11-20,,,,,,,,,,,,,,,,33.02,51.71,-18.69,,,,,,,,,,,,
2017-11-27,,,,,,,,,,,,,,,,33.04,51.73,-18.69,,,,,,,,,,,,
2017-12-04,,,,,,,,,,,,,,,,33.08,51.7,-18.62,,,,,,,,,,,,
2017-12-11,,,,,,,,,,,,,,,,33.13,51.61,-18.49,,,,,,,,,,,,
2017-12-18,,,,,,,,,,,,,,,,33.19,51.48,-18.29,,,,,,,,,,,,
2017-12-25,,,,,,,,,,,,,,,,33.28,51.32,-18.03,,,,,,,,,,,,
2018-01-01,,,,,,,,,,,,,,,,33.4,51.12,-17.72,,,,,,,,,,,,
2018-01-08,,,,,,,,,,,,,,,,33.55,50.88,-17.33,,,,,,,,,,,,
2018-01-15,,,,,,,,,,,,,,,,33.75,50.61,-16.85,,,,,,,,,,,,
2018-01-22,,,,,,,,,,,,,,,,34.03,50.3,-16.27,,,,,,,,,,,,
2018-01-29,,,,,,,,,,,,,,,,34.37,49.98,-15.6,,,,,,,,,,,,
2018-02-05,,,,,,,,,,,,,,,,34.76,49.69,-14.93,,,,,,,,,,,,
2018-02-12,,,,,,,,,,,,,,,,35.15,49.48,-14.33,,,,,,,,,,,,
2018-02-19,,,,,,,,,,,,,,,,35.5,49.37,-13.87,,,,,,,,,,,,
2018-02-26,,,,,,,,,,,,,,,,35.78,49.34,-13.56,,,,,,,,,,,,
2018-03-05,,,,,,,,,,,,,,,,36.02,49.37,-13.35,,,,,,,,,,,,
2018-03-12,,,,,,,,,,,,,,,,36.21,49.4,-13.19,,,,,,,,,,,,
2018-03-19,,,,,,,,,,,,,,,,36.38,49.42,-13.05,,,,,,,,,,,,
2018-03-26,,,,,,,,,,,,,,,,36.51,49.42,-12.91,,,,,,,,,,,,
2018-04-02,,,,,,,,,,,,,,,,36.58,49.38,-12.8,,,,,,,,,,,,
2018-04-09,,,,,,,,,,,,,,,,36.61,49.36,-12.75,,,,,,,,,,,,
2018-04-16,,,,,,,,,,,,,,,,36.6,49.37,-12.78,,,,,,,,,,,,
2018-04-23,,,,,,,,,,,,,,,,36.51,49.5,-12.99,,,,,,,,,,,,
2018-04-30,,,,,,,,,,,,,,,,36.25,49.79,-13.54,,,,,,,,,,,,
2018-05-07,,,,,,,,,,,,,,,,35.79,50.29,-14.49,,,,,,,,,,,,
2018-05-14,,,,,,,,,,,,,,,,35.2,50.93,-15.73,,,,,,,,,,,,
2018-05-21,,,,,,,,,,,,,,,,34.53,51.66,-17.12,,,,,,,,,,,,
2018-05-28,,,,,,,,,,,,,,,,33.83,52.41,-18.58,,,,,,,,,,,,
2018-06-04,,,,,,,,,,,,,,,,33.11,53.13,-20.01,,,,,,,,,,,,
2018-06-11,,,,,,,,,,,,,,,,32.41,53.75,-21.33,,,,,,,,,,,,
2018-06-18,,,,,,,,,,,,,,,,31.75,54.22,-22.46,,,,,,,,,,,,
2018-06-25,,,,,,,,,,,,,,,,31.16,54.51,-23.35,,,,,,,,,,,,
2018-07-02,,,,,,,,,,,,,,,,30.67,54.59,-23.92,,,,,,,,,,,,
2018-07-09,,,,,,,,,,,,,,,,30.28,54.52,-24.24,,,,,,,,,,,,
2018-07-16,,,,,,,,,,,,,,,,29.97,54.39,-24.42,,,,,,,,,,,,
2018-07-23,,,,,,,,,,,,,,,,29.74,54.22,-24.48,,,,,,,,,,,,
2018-07-30,,,,,,,,,,,,,,,,29.59,54.0,-24.42,,,,,,,,,,,,
2018-08-06,,,,,,,,,,,,,,,,29.51,53.75,-24.23,,,,,,,,,,,,
2018-08-13,,,,,,,,,,,,,,,,29.52,53.46,-23.94,,,,,,,,,,,,
2018-08-20,,,,,,,,,,,,,,,,29.58,53.15,-23.57,,,,,,,,,,,,
2018-08-27,,,,,,,,,,,,,,,,29.68,52.77,-23.1,,,,,,,,,,,,
2018-09-03,,,,,,,,,,,,,,,,29.81,52.31,-22.5,,,,,,,,,,,,
2018-09-10,,,,,,,,,,,,,,,,29.98,51.79,-21.8,,,,,,,,,,,,
2018-09-17,,,,,,,,,,,,,,,,30.18,51.27,-21.09,,,,,,,,,,,,
2018-09-24,,,,,,,,,,,,,,,,30.41,50.84,-20.43,,,,,,,,,,,,
2018-10-01,,,,,,,,,,,,,,,,30.67,50.61,-19.94,,,,,,,,,,,,
2018-10-08,,,,,,,,,,,,,,,,30.93,50.64,-19.71,,,,,,,,,,,,
2018-10-15,,,,,,,,,,,,,,,,31.17,50.86,-19.69,,,,,,,,,,,,
2018-10-22,,,,,,,,,,,,,,,,31.41,51.17,-19.76,,,,,,,,,,,,
2018-10-29,,,,,,,,,,,,,,,,31.64,51.53,-19.89,,,,,,,,,,,,
2018-11-05,,,,,,,,,,,,,,,,31.84,51.9,-20.07,,,,,,,,,,,,
2018-11-12,,,,,,,,,,,,,,,,31.99,52.26,-20.27,,,,,,,,,,,,
2018-11-19,,,,,,,,,,,,,,,,32.12,52.57,-20.45,,,,,,,,,,,,
2018-11-26,,,,,,,,,,,,,,,,32.21,52.81,-20.6,,,,,,,,,,,,
2018-12-03,,,,,,,,,,,,,,,,32.27,52.99,-20.71,,,,,,,,,,,,
2018-12-10,,,,,,,,,,,,,,,,32.31,53.1,-20.79,,,,,,,,,,,,
2018-12-17,,,,,,,,,,,,,,,,32.34,53.15,-20.81,,,,,,,,,,,,
2018-12-24,,,,,,,,,,,,,,,,32.34,53.18,-20.83,,,,,,,,,,,,
2018-12-31,,,,,,,,,,,,,,,,32.26,53.26,-21.0,,,,,,,,,,,,
2019-01-07,,,,,,,,,,,,,,,,32.04,53.46,-21.42,,,,,,,,,,,,
2019-01-14,,,,,,,,,,,,,,,,31.72,53.77,-22.05,,,,,,,,,,,,
2019-01-21,,,,,,,,,,,,,,,,31.33,54.13,-22.8,,,,,,,,,,,,
2019-01-28,,,,,,,,,,,,,,,,30.9,54.47,-23.57,,,,,,,,,,,,
2019-02-04,,,,,,,,,,,,,,,,30.45,54.77,-24.32,,,,,,,,,,,,
2019-02-11,,,,,,,,,,,,,,,,30.03,55.02,-24.99,,,,,,,,,,,,
2019-02-18,,,,,,,,,,,,,,,,29.64,55.24,-25.61,,,,,,,,,,,,
2019-02-25,,,,,,,,,,,,,,,,29.27,55.48,-26.21,,,,,,,,,,,,
2019-03-04,,,,,,,,,,,,,,,,28.9,55.77,-26.87,,,,,,,,,,,,
2019-03-11,,,,,,,,,,,,,,,,28.51,56.12,-27.61,,,,,,,,,,,,
2019-03-18,,,,,,,,,,,,,,,,28.06,56.54,-28.48,,,,,,,,,,,,
2019-03-25,,,,,,,,,,,,,,,,27.52,57.02,-29.5,,,,,,,,,,,,
2019-04-01,,,,,,,,,,,,,,,,26.9,57.55,-30.65,,,,,,,,,,,,
2019-04-08,,,,,,,,,,,,,,,,26.19,58.09,-31.9,,,,,,,,,,,,
2019-04-15,,,,,,,,,,,,,,,,25.41,58.61,-33.2,,,,,,,,,,,,
2019-04-22,,,,,,,,,,,,,,,,24.59,59.1,-34.51,,,,,,,,,,,,
2019-04-29,,,,,,,,,,,,,,,,23.77,59.51,-35.73,,,,,,,,,,,,
2019-05-06,,,,,,,,,,,,,,,,23.03,59.81,-36.79,,,,,,,,,,,,
2019-05-13,,,,,,,,,,,,,,,,22.35,60.01,-37.66,,,,,,,,,,,,
2019-05-20,,,,,,,,,,,,,,,,21.74,60.11,-38.37,,,,,,,,,,,,
2019-05-27,,,,,,,,,,,,,,,,21.2,60.16,-38.96,,,,,,,,,,,,
2019-06-03,,,,,,,,,,,,,,,,20.72,60.21,-39.49,,,,,,,,,,,,
2019-06-10,,,,,,,,,,,,,,,,20.4,60.25,-39.86,,,,,,,,,,,,
2019-06-17,,,,,,,,,,,,,,,,20.25,60.26,-40.01,,,,,,,,,,,,
2019-06-24,,,,,,,,,,,,,,,,20.2,60.18,-39.97,,,,,,,,,,,,
2019-07-01,,,,,,,,,,,,,,,,20.2,59.96,-39.76,,,,,,,,,,,,
2019-07-22,,,,,,,,,,,,,,,,,,,36.75,41.47,-4.72,,,,,,,,,
2019-07-29,,,,,,,,,,,,,,,,,,,36.83,41.96,-5.13,,,,,,,,,
