date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Grn,Grn (low),Grn (high),SNP,SNP (low),SNP (high),Reform,Reform (low),Reform (high),Con (19-24),Con (19-24) (low),Con (19-24) (high),Grn (19-24),Grn (19-24) (low),Grn (19-24) (high),LDem (19-24),LDem (19-24) (low),LDem (19-24) (high),Lab (19-24),Lab (19-24) (low),Lab (19-24) (high),PC (19-24),PC (19-24) (low),PC (19-24) (high),Reform (19-24),Reform (19-24) (low),Reform (19-24) (high),SNP (19-24),SNP (19-24) (low),SNP (19-24) (high),Ukip (19-24),Ukip (19-24) (low),Ukip (19-24) (high),Con (poll),Lab (poll),LDem (poll),Grn (poll),SNP (poll),Reform (poll)
2025-02-09,13.04,12.83,13.33,19.83,19.16,20.84,9.84,9.55,10.08,5.89,5.42,6.19,32.59,31.93,33.28,16.22,15.77,16.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-10,13.03,12.83,13.32,19.82,19.17,20.81,9.84,9.57,10.09,5.9,5.44,6.18,32.58,31.92,33.29,16.23,15.78,16.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-11,13.02,12.83,13.31,19.81,19.19,20.77,9.85,9.59,10.08,5.9,5.47,6.18,32.57,31.9,33.29,16.24,15.81,16.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-12,13.02,12.83,13.3,19.79,19.2,20.72,9.86,9.61,10.08,5.91,5.49,6.19,32.56,31.86,33.3,16.25,15.83,16.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-13,13.01,12.83,13.29,19.78,19.2,20.66,9.87,9.62,10.08,5.92,5.51,6.19,32.56,31.85,33.3,16.27,15.85,16.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-14,13.0,12.82,13.25,19.76,19.21,20.61,9.87,9.64,10.08,5.93,5.53,6.18,32.55,31.83,33.3,16.28,15.86,16.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-15,13.0,12.83,13.23,19.75,19.21,20.58,9.88,9.65,10.08,5.94,5.55,6.18,32.54,31.81,33.3,16.29,15.88,16.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-16,12.99,12.83,13.22,19.74,19.21,20.56,9.88,9.66,10.09,5.94,5.57,6.18,32.54,31.79,33.3,16.3,15.89,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-17,12.99,12.83,13.21,19.73,19.2,20.54,9.89,9.67,10.08,5.95,5.59,6.18,32.53,31.78,33.29,16.3,15.9,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-18,12.98,12.83,13.19,19.72,19.21,20.49,9.9,9.68,10.08,5.96,5.62,6.18,32.53,31.76,33.28,16.31,15.91,16.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-19,12.98,12.83,13.18,19.71,19.22,20.45,9.9,9.7,10.08,5.96,5.64,6.17,32.52,31.76,33.26,16.32,15.93,16.63,,,,,,,,,,,,,,,,,,,,,,,,,13.0,19.0,10.0,6.0,34.0,17.0
2025-02-20,12.98,12.84,13.17,19.7,19.23,20.4,9.91,9.71,10.08,5.97,5.66,6.16,32.52,31.75,33.25,16.32,15.95,16.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21,12.98,12.84,13.16,19.7,19.26,20.36,9.91,9.72,10.08,5.97,5.69,6.16,32.51,31.73,33.25,16.32,15.96,16.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-22,12.98,12.85,13.14,19.69,19.28,20.33,9.91,9.73,10.07,5.98,5.71,6.16,32.51,31.71,33.24,16.33,15.98,16.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-23,12.98,12.85,13.13,19.69,19.29,20.3,9.92,9.75,10.07,5.98,5.73,6.15,32.51,31.69,33.22,16.33,15.99,16.64,,,,,,,,,,,,,,,,,,,,,,,,,13.0,20.0,10.0,6.0,31.0,16.0
2025-02-24,12.98,12.86,13.12,19.69,19.31,20.25,9.92,9.76,10.06,5.98,5.76,6.14,32.5,31.67,33.21,16.33,16.0,16.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-25,12.98,12.87,13.12,19.69,19.33,20.21,9.93,9.77,10.05,5.99,5.78,6.14,32.5,31.66,33.19,16.33,16.0,16.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-26,12.98,12.88,13.11,19.7,19.36,20.18,9.93,9.78,10.05,5.99,5.8,6.13,32.49,31.65,33.19,16.33,16.0,16.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27,12.99,12.89,13.1,19.71,19.38,20.15,9.93,9.79,10.04,5.99,5.82,6.12,32.49,31.64,33.17,16.32,16.0,16.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-28,12.99,12.9,13.1,19.72,19.43,20.14,9.93,9.8,10.03,5.98,5.84,6.12,32.48,31.64,33.16,16.32,16.0,16.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-01,13.0,12.92,13.1,19.74,19.48,20.16,9.94,9.82,10.02,5.98,5.86,6.11,32.47,31.63,33.16,16.31,16.0,16.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-02,13.01,12.93,13.1,19.76,19.51,20.19,9.94,9.83,10.02,5.98,5.87,6.09,32.46,31.62,33.16,16.31,16.0,16.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03,13.01,12.94,13.1,19.78,19.52,20.21,9.94,9.84,10.01,5.97,5.87,6.07,32.45,31.6,33.15,16.3,16.0,16.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-04,13.02,12.95,13.11,19.8,19.53,20.24,9.94,9.85,10.01,5.97,5.85,6.05,32.44,31.59,33.15,16.29,16.0,16.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-05,13.03,12.96,13.13,19.83,19.55,20.24,9.94,9.85,10.0,5.96,5.85,6.04,32.43,31.57,33.14,16.29,15.99,16.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-06,13.04,12.97,13.16,19.86,19.57,20.31,9.94,9.85,10.0,5.95,5.84,6.04,32.41,31.55,33.12,16.28,15.99,16.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-07,13.05,12.98,13.17,19.89,19.59,20.34,9.94,9.85,10.0,5.94,5.83,6.03,32.4,31.55,33.12,16.27,15.98,16.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-08,13.06,12.99,13.19,19.93,19.6,20.41,9.94,9.85,10.0,5.93,5.81,6.02,32.38,31.53,33.12,16.26,15.97,16.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-09,13.07,12.99,13.21,19.96,19.62,20.47,9.94,9.85,10.0,5.93,5.81,6.02,32.36,31.52,33.09,16.25,15.95,16.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-10,13.08,12.99,13.23,20.0,19.63,20.56,9.94,9.85,10.0,5.92,5.8,6.01,32.35,31.51,33.07,16.24,15.94,16.6,,,,,,,,,,,,,,,,,,,,,,,,,13.0,19.0,10.0,6.0,31.0,16.0
2025-03-11,13.09,12.99,13.25,20.04,19.65,20.61,9.94,9.84,10.0,5.9,5.78,6.01,32.33,31.49,33.03,16.23,15.94,16.58,,,,,,,,,,,,,,,,,,,,,,,,,13.0,20.0,10.0,6.0,33.0,17.0
2025-03-12,13.1,12.99,13.27,20.08,19.69,20.68,9.94,9.83,10.0,5.89,5.75,6.01,32.31,31.46,33.01,16.22,15.94,16.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-13,13.11,12.99,13.29,20.11,19.72,20.76,9.94,9.83,10.0,5.88,5.74,6.0,32.28,31.46,32.98,16.22,15.94,16.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-14,13.12,12.99,13.3,20.15,19.75,20.83,9.94,9.82,10.0,5.87,5.72,6.0,32.26,31.47,32.94,16.21,15.93,16.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-15,13.13,12.99,13.3,20.19,19.76,20.9,9.94,9.81,10.01,5.86,5.7,6.0,32.24,31.47,32.92,16.21,15.94,16.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-16,13.13,12.99,13.32,20.22,19.77,20.97,9.94,9.81,10.01,5.85,5.69,5.99,32.22,31.46,32.9,16.21,15.93,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-17,13.13,12.98,13.33,20.25,19.78,21.04,9.94,9.8,10.01,5.84,5.67,5.99,32.2,31.45,32.88,16.21,15.93,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-18,13.14,12.98,13.34,20.29,19.79,21.09,9.94,9.79,10.02,5.83,5.66,5.99,32.17,31.45,32.85,16.21,15.93,16.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19,13.14,12.97,13.35,20.32,19.8,21.13,9.94,9.79,10.02,5.82,5.65,5.99,32.15,31.44,32.83,16.21,15.92,16.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-20,13.14,12.96,13.34,20.35,19.83,21.15,9.94,9.79,10.03,5.81,5.63,5.98,32.13,31.44,32.77,16.22,15.93,16.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-21,13.14,12.95,13.33,20.38,19.84,21.18,9.94,9.78,10.04,5.81,5.61,5.98,32.11,31.43,32.76,16.22,15.93,16.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-22,13.14,12.95,13.33,20.4,19.85,21.23,9.94,9.78,10.04,5.8,5.6,5.98,32.09,31.42,32.73,16.23,15.93,16.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-23,13.14,12.94,13.34,20.43,19.87,21.25,9.94,9.78,10.05,5.79,5.59,5.97,32.06,31.4,32.7,16.24,15.93,16.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-24,13.13,12.92,13.35,20.46,19.88,21.27,9.94,9.78,10.05,5.78,5.58,5.96,32.04,31.39,32.67,16.25,15.93,16.64,,,,,,,,,,,,,,,,,,,,,,,,,13.0,20.0,10.0,6.0,33.0,16.0
2025-03-25,13.13,12.91,13.34,20.48,19.89,21.28,9.94,9.78,10.06,5.77,5.57,5.96,32.02,31.37,32.63,16.26,15.93,16.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-26,13.13,12.9,13.34,20.51,19.9,21.29,9.94,9.78,10.07,5.76,5.57,5.95,32.0,31.36,32.6,16.27,15.93,16.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-27,13.12,12.89,13.33,20.53,19.92,21.3,9.94,9.78,10.08,5.75,5.56,5.94,31.98,31.34,32.56,16.28,15.93,16.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-28,13.12,12.87,13.33,20.56,19.93,21.31,9.95,9.78,10.08,5.74,5.54,5.93,31.96,31.33,32.52,16.3,15.94,16.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-29,13.11,12.86,13.34,20.58,19.95,21.32,9.95,9.78,10.09,5.73,5.52,5.92,31.94,31.33,32.49,16.31,15.95,16.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-30,13.11,12.84,13.34,20.6,19.96,21.34,9.95,9.78,10.1,5.71,5.51,5.92,31.92,31.33,32.48,16.33,15.96,16.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-31,13.1,12.83,13.33,20.62,19.97,21.37,9.95,9.78,10.1,5.7,5.5,5.91,31.9,31.32,32.46,16.35,15.96,16.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-01,13.09,12.82,13.34,20.64,19.99,21.4,9.95,9.77,10.11,5.69,5.48,5.9,31.88,31.3,32.43,16.36,15.95,16.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-02,13.08,12.81,13.34,20.66,20.01,21.43,9.96,9.78,10.11,5.68,5.46,5.88,31.87,31.29,32.4,16.38,15.95,16.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-03,13.08,12.79,13.34,20.68,20.03,21.45,9.96,9.78,10.12,5.67,5.45,5.87,31.85,31.27,32.38,16.4,15.96,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-04,13.07,12.78,13.33,20.7,20.05,21.46,9.96,9.78,10.13,5.66,5.45,5.87,31.83,31.26,32.38,16.42,15.97,17.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-05,13.06,12.77,13.33,20.72,20.06,21.47,9.96,9.77,10.13,5.65,5.43,5.86,31.82,31.25,32.37,16.45,15.98,17.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,13.05,12.76,13.32,20.74,20.08,21.49,9.96,9.77,10.13,5.64,5.42,5.85,31.8,31.25,32.35,16.47,15.99,17.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-07,13.04,12.74,13.32,20.75,20.09,21.51,9.96,9.77,10.13,5.63,5.4,5.84,31.78,31.24,32.34,16.49,15.99,17.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-08,13.03,12.72,13.33,20.77,20.11,21.51,9.96,9.76,10.13,5.62,5.39,5.84,31.77,31.23,32.32,16.52,16.0,17.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-09,13.02,12.7,13.32,20.78,20.13,21.52,9.96,9.76,10.14,5.61,5.38,5.84,31.75,31.21,32.3,16.55,16.01,17.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10,13.01,12.69,13.32,20.8,20.14,21.53,9.96,9.75,10.14,5.6,5.37,5.83,31.73,31.2,32.28,16.57,16.02,17.3,,,,,,,,,,,,,,,,,,,,,,,,,13.0,20.0,10.0,6.0,31.0,16.0
2025-04-11,13.0,12.67,13.32,20.81,20.16,21.53,9.96,9.74,10.14,5.59,5.35,5.83,31.72,31.19,32.25,16.6,16.04,17.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-12,12.99,12.65,13.32,20.82,20.19,21.54,9.95,9.73,10.13,5.58,5.35,5.82,31.7,31.18,32.22,16.63,16.07,17.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-13,12.98,12.64,13.31,20.83,20.22,21.54,9.95,9.73,10.13,5.57,5.35,5.82,31.68,31.17,32.21,16.66,16.09,17.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-14,12.97,12.62,13.31,20.85,20.24,21.52,9.95,9.72,10.13,5.57,5.35,5.81,31.67,31.15,32.19,16.69,16.12,17.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-15,12.96,12.61,13.31,20.86,20.24,21.54,9.94,9.7,10.12,5.56,5.35,5.8,31.65,31.14,32.18,16.72,16.14,17.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-16,12.95,12.59,13.31,20.87,20.24,21.54,9.94,9.69,10.12,5.55,5.34,5.8,31.63,31.12,32.17,16.75,16.15,17.53,,,,,,,,,,,,,,,,,,,,,,,,,14.0,22.0,10.0,5.0,32.0,16.0
2025-04-17,12.94,12.57,13.31,20.88,20.25,21.54,9.94,9.68,10.12,5.55,5.34,5.8,31.62,31.1,32.17,16.78,16.17,17.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-18,12.93,12.55,13.29,20.88,20.27,21.54,9.93,9.66,10.11,5.54,5.33,5.8,31.6,31.08,32.16,16.81,16.2,17.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-19,12.92,12.54,13.27,20.89,20.28,21.54,9.93,9.65,10.11,5.54,5.32,5.8,31.58,31.07,32.13,16.84,16.2,17.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-20,12.91,12.52,13.26,20.9,20.29,21.54,9.92,9.64,10.11,5.53,5.32,5.79,31.57,31.05,32.1,16.87,16.21,17.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-21,12.9,12.5,13.24,20.91,20.29,21.54,9.92,9.63,10.11,5.53,5.33,5.79,31.55,31.04,32.07,16.9,16.24,17.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-22,12.89,12.48,13.23,20.92,20.3,21.54,9.91,9.62,10.11,5.53,5.33,5.8,31.53,31.02,32.06,16.93,16.25,17.82,,,,,,,,,,,,,,,,,,,,,,,,,14.0,24.0,9.0,5.0,33.0,15.0
2025-04-23,12.87,12.46,13.21,20.93,20.31,21.53,9.9,9.61,10.11,5.53,5.34,5.81,31.51,31.0,32.04,16.96,16.27,17.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-24,12.86,12.45,13.19,20.93,20.33,21.53,9.9,9.6,10.1,5.53,5.34,5.81,31.49,30.98,32.03,16.99,16.3,17.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-25,12.85,12.43,13.18,20.94,20.35,21.53,9.89,9.58,10.1,5.53,5.35,5.82,31.47,30.97,32.0,17.02,16.33,17.98,,,,,,,,,,,,,,,,,,,,,,,,,13.0,21.0,10.0,6.0,30.0,16.0
2025-04-26,12.83,12.42,13.17,20.95,20.36,21.54,9.89,9.55,10.1,5.53,5.35,5.83,31.45,30.95,31.97,17.05,16.35,18.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-27,12.82,12.4,13.16,20.96,20.36,21.54,9.88,9.53,10.1,5.54,5.35,5.84,31.43,30.93,31.95,17.08,16.37,18.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28,12.8,12.39,13.15,20.96,20.37,21.55,9.88,9.52,10.1,5.54,5.34,5.85,31.41,30.91,31.93,17.11,16.39,18.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29,12.78,12.38,13.12,20.97,20.37,21.57,9.87,9.51,10.1,5.55,5.33,5.87,31.39,30.87,31.91,17.14,16.41,18.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30,12.77,12.35,13.12,20.97,20.38,21.58,9.87,9.51,10.1,5.56,5.33,5.89,31.37,30.84,31.89,17.17,16.43,18.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-01,12.75,12.33,13.09,20.97,20.38,21.59,9.86,9.5,10.1,5.58,5.34,5.9,31.35,30.81,31.87,17.2,16.45,18.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-02,12.73,12.31,13.08,20.98,20.39,21.6,9.86,9.49,10.1,5.59,5.34,5.93,31.32,30.78,31.84,17.23,16.47,18.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-03,12.7,12.29,13.06,20.98,20.39,21.61,9.85,9.47,10.1,5.6,5.34,5.96,31.3,30.77,31.8,17.27,16.49,18.26,,,,,,,,,,,,,,,,,,,,,,,,,13.0,21.0,10.0,6.0,32.0,16.0
2025-05-04,12.68,12.26,13.05,20.98,20.38,21.59,9.85,9.46,10.1,5.62,5.35,6.0,31.28,30.75,31.76,17.3,16.51,18.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05,12.66,12.23,13.03,20.98,20.37,21.59,9.85,9.45,10.1,5.64,5.36,6.01,31.26,30.73,31.72,17.33,16.53,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06,12.63,12.19,13.02,20.97,20.36,21.6,9.84,9.44,10.1,5.66,5.37,6.03,31.24,30.7,31.69,17.36,16.57,18.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07,12.61,12.16,13.01,20.97,20.36,21.61,9.84,9.43,10.1,5.68,5.38,6.07,31.22,30.68,31.64,17.39,16.59,18.38,,,,,,,,,,,,,,,,,,,,,,,,,11.0,19.0,11.0,5.0,32.0,21.0
2025-05-08,12.58,12.14,13.0,20.97,20.36,21.6,9.84,9.42,10.1,5.7,5.39,6.12,31.19,30.66,31.61,17.42,16.62,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-09,12.55,12.1,12.98,20.96,20.36,21.59,9.83,9.42,10.1,5.72,5.4,6.16,31.17,30.64,31.58,17.46,16.64,18.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-10,12.53,12.05,12.97,20.96,20.36,21.58,9.83,9.41,10.1,5.74,5.41,6.21,31.15,30.6,31.56,17.49,16.68,18.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-11,12.5,12.01,12.96,20.95,20.36,21.58,9.83,9.41,10.1,5.76,5.41,6.26,31.13,30.57,31.54,17.52,16.71,18.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-12,12.47,11.97,12.93,20.95,20.37,21.57,9.83,9.4,10.1,5.79,5.42,6.3,31.1,30.53,31.53,17.56,16.73,18.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13,12.44,11.94,12.91,20.94,20.37,21.55,9.83,9.4,10.11,5.81,5.44,6.33,31.08,30.51,31.51,17.59,16.75,18.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14,12.41,11.9,12.88,20.94,20.38,21.54,9.82,9.39,10.1,5.83,5.44,6.37,31.06,30.5,31.5,17.62,16.77,18.51,,,,,,,,,,,,,,,,,,,,,,,,,13.0,21.0,10.0,5.0,30.0,17.0
2025-05-15,12.38,11.85,12.85,20.93,20.38,21.54,9.82,9.39,10.1,5.86,5.45,6.42,31.03,30.49,31.48,17.66,16.79,18.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-16,12.35,11.81,12.82,20.92,20.38,21.53,9.82,9.39,10.11,5.88,5.45,6.47,31.01,30.47,31.45,17.69,16.81,18.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-17,12.32,11.78,12.79,20.92,20.37,21.52,9.82,9.38,10.11,5.91,5.47,6.51,30.99,30.46,31.42,17.72,16.85,18.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-18,12.29,11.74,12.77,20.91,20.38,21.51,9.82,9.38,10.12,5.93,5.48,6.55,30.96,30.42,31.41,17.76,16.87,18.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-19,12.26,11.71,12.74,20.9,20.38,21.49,9.82,9.38,10.13,5.96,5.5,6.58,30.94,30.41,31.38,17.79,16.9,18.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-20,12.23,11.68,12.73,20.89,20.39,21.46,9.81,9.38,10.13,5.98,5.51,6.63,30.92,30.39,31.36,17.82,16.93,18.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-21,12.2,11.65,12.69,20.88,20.39,21.43,9.81,9.38,10.13,6.0,5.52,6.66,30.9,30.37,31.35,17.86,16.97,18.75,,,,,,,,,,,,,,,,,,,,,,,,,12.0,21.0,10.0,5.0,32.0,18.0
2025-05-22,12.18,11.62,12.66,20.87,20.38,21.4,9.81,9.38,10.13,6.03,5.53,6.69,30.87,30.36,31.33,17.89,17.0,18.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-23,12.15,11.61,12.64,20.87,20.38,21.39,9.81,9.37,10.13,6.05,5.53,6.73,30.85,30.34,31.31,17.92,17.04,18.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-24,12.12,11.59,12.61,20.86,20.37,21.38,9.81,9.37,10.13,6.08,5.53,6.77,30.83,30.33,31.3,17.96,17.08,18.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-25,12.09,11.57,12.6,20.85,20.38,21.37,9.8,9.37,10.13,6.1,5.53,6.81,30.8,30.31,31.28,17.99,17.12,18.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-26,12.06,11.55,12.58,20.84,20.37,21.34,9.8,9.37,10.13,6.12,5.54,6.85,30.78,30.29,31.26,18.02,17.15,18.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-27,12.03,11.53,12.56,20.83,20.35,21.32,9.8,9.37,10.13,6.15,5.56,6.9,30.76,30.27,31.25,18.05,17.17,18.94,,,,,,,,,,,,,,,,,,,,,,,,,13.0,21.0,10.0,5.0,30.0,17.0
2025-05-28,12.0,11.5,12.53,20.82,20.35,21.3,9.8,9.36,10.13,6.17,5.58,6.94,30.73,30.24,31.23,18.09,17.2,18.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-29,11.98,11.48,12.52,20.81,20.34,21.27,9.8,9.36,10.13,6.19,5.6,6.98,30.71,30.22,31.23,18.12,17.23,19.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-30,11.95,11.46,12.51,20.8,20.34,21.28,9.79,9.36,10.13,6.22,5.62,7.01,30.69,30.2,31.22,18.15,17.26,19.05,,,,,,,,,,,,,,,,,,,,,,,,,12.0,20.0,8.0,7.0,31.0,21.0
2025-05-31,11.92,11.44,12.49,20.79,20.33,21.24,9.79,9.35,10.13,6.24,5.64,7.04,30.66,30.18,31.22,18.18,17.31,19.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-01,11.9,11.42,12.47,20.78,20.32,21.23,9.79,9.35,10.13,6.27,5.65,7.08,30.64,30.16,31.2,18.21,17.37,19.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-02,11.87,11.39,12.42,20.77,20.31,21.21,9.78,9.34,10.13,6.29,5.67,7.1,30.62,30.14,31.17,18.25,17.41,19.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-03,11.84,11.37,12.4,20.76,20.3,21.18,9.78,9.33,10.13,6.31,5.68,7.13,30.59,30.12,31.14,18.28,17.45,19.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-04,11.82,11.33,12.39,20.75,20.3,21.16,9.78,9.32,10.13,6.34,5.7,7.16,30.57,30.1,31.12,18.31,17.49,19.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-05,11.79,11.29,12.36,20.74,20.29,21.13,9.77,9.31,10.13,6.36,5.72,7.18,30.55,30.07,31.11,18.34,17.52,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-06,11.77,11.25,12.32,20.73,20.28,21.11,9.77,9.3,10.14,6.39,5.74,7.2,30.52,30.05,31.09,18.36,17.56,19.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-07,11.74,11.23,12.29,20.72,20.28,21.09,9.77,9.29,10.15,6.41,5.76,7.22,30.5,30.03,31.07,18.39,17.59,19.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08,11.72,11.21,12.28,20.71,20.27,21.09,9.76,9.28,10.15,6.43,5.78,7.24,30.48,30.0,31.07,18.42,17.61,19.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-09,11.69,11.2,12.26,20.7,20.27,21.08,9.76,9.27,10.16,6.46,5.8,7.26,30.46,29.98,31.05,18.44,17.64,19.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-10,11.67,11.18,12.24,20.7,20.26,21.07,9.76,9.26,10.16,6.48,5.83,7.27,30.43,29.96,31.02,18.47,17.66,19.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
