date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Grn,Grn (low),Grn (high),PC,PC (low),PC (high),Reform,Reform (low),Reform (high),Con (19-24),Con (19-24) (low),Con (19-24) (high),Grn (19-24),Grn (19-24) (low),Grn (19-24) (high),LDem (19-24),LDem (19-24) (low),LDem (19-24) (high),Lab (19-24),Lab (19-24) (low),Lab (19-24) (high),PC (19-24),PC (19-24) (low),PC (19-24) (high),Reform (19-24),Reform (19-24) (low),Reform (19-24) (high),Ukip (19-24),Ukip (19-24) (low),Ukip (19-24) (high),Con (poll),Lab (poll),LDem (poll),Grn (poll),PC (poll),Reform (poll)
2020-04-13,,,,,,,,,,,,,,,,,,,44.84,35.0,46.0,2.11,2.0,3.0,4.11,4.0,5.0,34.53,34.0,39.0,11.42,11.0,15.0,2.89,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-04-14,,,,,,,,,,,,,,,,,,,44.63,35.0,46.0,2.12,2.0,3.0,4.12,4.0,5.0,34.62,34.0,39.0,11.5,11.0,15.0,2.88,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-04-15,,,,,,,,,,,,,,,,,,,44.41,35.0,46.0,2.14,2.0,3.0,4.14,4.0,5.0,34.72,34.0,39.0,11.58,11.0,15.0,2.86,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-04-16,,,,,,,,,,,,,,,,,,,44.19,35.0,46.0,2.16,2.0,3.0,4.16,4.0,5.0,34.82,34.0,39.0,11.66,11.0,15.0,2.84,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-04-17,,,,,,,,,,,,,,,,,,,43.96,35.0,46.0,2.19,2.0,3.0,4.19,4.0,5.0,34.93,34.0,39.0,11.74,11.0,15.0,2.81,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-04-18,,,,,,,,,,,,,,,,,,,43.74,35.0,46.0,2.21,2.0,3.0,4.21,4.0,5.0,35.03,34.0,39.0,11.82,11.0,15.0,2.79,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-04-19,,,,,,,,,,,,,,,,,,,43.51,35.0,46.0,2.23,2.0,3.0,4.23,4.0,5.0,35.13,34.0,39.0,11.91,11.0,15.0,2.77,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-04-20,,,,,,,,,,,,,,,,,,,43.28,35.0,46.0,2.25,2.0,3.0,4.25,4.0,5.0,35.24,34.0,39.0,11.99,11.0,15.0,2.75,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-04-21,,,,,,,,,,,,,,,,,,,43.05,35.0,46.0,2.27,2.0,3.0,4.27,4.0,5.0,35.34,34.0,39.0,12.07,11.0,15.0,2.73,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-04-22,,,,,,,,,,,,,,,,,,,42.83,35.0,46.0,2.29,2.0,3.0,4.29,4.0,5.0,35.44,34.0,39.0,12.15,11.0,15.0,2.71,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-04-23,,,,,,,,,,,,,,,,,,,42.61,35.0,46.0,2.31,2.0,3.0,4.31,4.0,5.0,35.54,34.0,39.0,12.23,11.0,15.0,2.69,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-04-24,,,,,,,,,,,,,,,,,,,42.4,35.0,46.0,2.33,2.0,3.0,4.33,4.0,5.0,35.64,34.0,39.0,12.31,11.0,15.0,2.67,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-04-25,,,,,,,,,,,,,,,,,,,42.18,35.0,46.0,2.35,2.0,3.0,4.35,4.0,5.0,35.73,34.0,39.0,12.39,11.0,15.0,2.65,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-04-26,,,,,,,,,,,,,,,,,,,41.98,35.0,46.0,2.37,2.0,3.0,4.37,4.0,5.0,35.83,34.0,39.0,12.46,11.0,15.0,2.63,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-04-27,,,,,,,,,,,,,,,,,,,41.77,35.0,46.0,2.38,2.0,3.0,4.38,4.0,5.0,35.92,34.0,39.0,12.54,11.0,15.0,2.62,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-04-28,,,,,,,,,,,,,,,,,,,41.57,35.0,46.0,2.4,2.0,3.0,4.4,4.0,5.0,36.01,34.0,39.0,12.61,11.0,15.0,2.6,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-04-29,,,,,,,,,,,,,,,,,,,41.37,35.0,46.0,2.42,2.0,3.0,4.42,4.0,5.0,36.1,34.0,39.0,12.68,11.0,15.0,2.58,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-04-30,,,,,,,,,,,,,,,,,,,41.18,35.0,46.0,2.44,2.01,3.0,4.44,4.0,5.0,36.19,34.0,39.0,12.75,11.0,15.0,2.56,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-05-01,,,,,,,,,,,,,,,,,,,40.98,35.0,46.0,2.46,2.01,3.0,4.46,4.0,5.0,36.28,34.0,39.0,12.83,11.0,15.0,2.54,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-05-02,,,,,,,,,,,,,,,,,,,40.79,35.0,46.0,2.47,2.01,3.0,4.47,4.0,5.0,36.37,34.0,39.0,12.9,11.0,15.0,2.53,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-05-03,,,,,,,,,,,,,,,,,,,40.6,35.0,46.0,2.49,2.01,3.0,4.49,4.0,5.0,36.46,34.0,39.0,12.97,11.0,15.0,2.51,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-05-04,,,,,,,,,,,,,,,,,,,40.4,35.0,46.0,2.51,2.01,3.0,4.51,4.0,5.0,36.54,34.0,39.0,13.03,11.0,15.0,2.49,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-05-05,,,,,,,,,,,,,,,,,,,40.21,35.0,46.0,2.53,2.01,3.0,4.53,4.0,5.0,36.63,34.0,39.0,13.1,11.0,15.0,2.47,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-05-06,,,,,,,,,,,,,,,,,,,40.02,35.0,46.0,2.54,2.01,3.0,4.54,4.0,5.0,36.72,34.0,39.0,13.17,11.0,15.0,2.46,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-05-07,,,,,,,,,,,,,,,,,,,39.82,35.0,46.0,2.56,2.01,3.0,4.56,4.0,5.0,36.81,34.0,39.0,13.25,11.0,15.0,2.44,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-05-08,,,,,,,,,,,,,,,,,,,39.63,35.0,46.0,2.58,2.01,3.0,4.58,4.0,5.0,36.9,34.0,39.0,13.32,11.0,15.0,2.42,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-05-09,,,,,,,,,,,,,,,,,,,39.43,35.0,46.0,2.6,2.01,3.0,4.6,4.0,5.0,36.99,34.0,39.0,13.39,11.0,15.0,2.4,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-05-10,,,,,,,,,,,,,,,,,,,39.23,35.0,46.0,2.62,2.01,3.0,4.62,4.0,5.0,37.08,34.0,39.0,13.46,11.0,15.0,2.38,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-05-11,,,,,,,,,,,,,,,,,,,39.02,35.0,46.0,2.63,2.01,3.0,4.63,4.0,5.0,37.17,34.0,39.0,13.54,11.0,15.0,2.37,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-05-12,,,,,,,,,,,,,,,,,,,38.82,35.0,46.0,2.65,2.01,3.0,4.65,4.0,5.0,37.27,34.0,39.0,13.61,11.0,15.0,2.35,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-05-13,,,,,,,,,,,,,,,,,,,38.6,35.0,46.0,2.67,2.01,3.0,4.67,4.0,5.0,37.36,34.0,39.0,13.69,11.0,15.0,2.33,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-05-14,,,,,,,,,,,,,,,,,,,38.39,35.0,46.0,2.69,2.01,3.0,4.69,4.0,5.0,37.46,34.0,39.0,13.77,11.0,15.0,2.31,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-05-15,,,,,,,,,,,,,,,,,,,38.17,35.0,46.0,2.71,2.01,3.0,4.71,4.0,5.0,37.56,34.0,39.0,13.85,11.0,15.0,2.29,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-05-16,,,,,,,,,,,,,,,,,,,37.95,35.0,46.0,2.73,2.02,3.0,4.73,4.0,5.0,37.66,34.0,39.0,13.93,11.0,15.0,2.27,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-05-17,,,,,,,,,,,,,,,,,,,37.72,35.0,46.0,2.75,2.02,3.0,4.75,4.0,5.0,37.76,34.0,39.0,14.01,11.0,15.0,2.25,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-05-18,,,,,,,,,,,,,,,,,,,37.49,35.0,46.0,2.77,2.02,3.0,4.77,4.0,5.0,37.87,34.0,39.0,14.09,11.0,15.0,2.23,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-05-19,,,,,,,,,,,,,,,,,,,37.26,35.0,46.0,2.79,2.02,3.0,4.79,4.0,5.0,37.97,34.0,39.0,14.18,11.0,15.0,2.21,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-05-20,,,,,,,,,,,,,,,,,,,37.04,35.0,46.0,2.81,2.02,3.0,4.81,4.0,5.0,38.07,34.0,39.0,14.26,11.0,15.0,2.19,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-05-21,,,,,,,,,,,,,,,,,,,36.81,35.0,46.0,2.84,2.02,3.0,4.84,4.0,5.0,38.18,34.0,39.0,14.34,11.0,15.0,2.16,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-05-22,,,,,,,,,,,,,,,,,,,36.59,35.0,46.0,2.86,2.03,3.0,4.86,4.0,5.0,38.28,34.0,39.0,14.42,11.0,15.0,2.14,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-05-23,,,,,,,,,,,,,,,,,,,36.37,35.0,46.0,2.88,2.03,3.0,4.88,4.0,5.0,38.38,34.0,39.0,14.5,11.0,15.0,2.12,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-05-24,,,,,,,,,,,,,,,,,,,36.16,35.0,46.0,2.89,2.03,3.0,4.89,4.0,5.0,38.47,34.0,39.0,14.58,11.0,15.0,2.11,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-05-25,,,,,,,,,,,,,,,,,,,35.96,35.0,46.0,2.91,2.03,3.0,4.91,4.0,5.0,38.56,34.0,39.0,14.65,11.0,15.0,2.09,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-05-26,,,,,,,,,,,,,,,,,,,35.78,35.0,46.0,2.93,2.03,3.0,4.93,4.0,5.0,38.65,34.0,39.0,14.72,11.0,15.0,2.07,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-05-27,,,,,,,,,,,,,,,,,,,35.61,35.0,46.0,2.94,2.04,3.0,4.94,4.0,5.0,38.72,34.0,39.0,14.78,11.0,15.0,2.06,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-05-28,,,,,,,,,,,,,,,,,,,35.46,35.0,46.0,2.96,2.04,3.0,4.96,4.0,5.0,38.79,34.0,39.0,14.83,11.0,15.0,2.04,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-05-29,,,,,,,,,,,,,,,,,,,35.33,35.0,46.0,2.97,2.04,3.0,4.97,4.0,5.0,38.85,34.0,39.0,14.88,11.0,15.0,2.03,2.0,3.0,0.0,0.0,0.0,,,,,,
2020-05-30,,,,,,,,,,,,,,,,,,,35.23,35.0,46.0,2.98,2.04,3.0,4.98,4.0,5.0,38.9,34.0,39.0,14.92,11.0,15.0,2.02,2.0,3.0,0.0,0.0,0.0,35.0,39.0,5.0,3.0,15.0,2.0
2020-05-31,,,,,,,,,,,,,,,,,,,35.14,35.0,46.0,2.99,2.05,3.0,4.99,4.0,5.0,38.93,34.0,39.0,14.95,11.0,15.0,2.01,2.0,3.0,,,,,,,,,
2020-06-01,,,,,,,,,,,,,,,,,,,35.08,35.0,46.0,2.99,2.05,3.0,4.99,4.0,5.0,38.96,34.0,39.0,14.97,11.0,15.0,2.01,2.0,3.0,,,,35.0,39.0,5.0,3.0,15.0,2.0
2020-06-02,,,,,,,,,,,,,,,,,,,35.04,35.0,46.0,3.0,2.05,3.0,5.0,4.0,5.0,38.98,34.0,39.0,14.99,11.0,15.0,2.0,2.0,3.0,,,,,,,,,
2020-06-03,,,,,,,,,,,,,,,,,,,35.02,35.0,46.0,3.0,2.05,3.0,5.0,4.0,5.0,38.99,34.0,39.0,14.99,11.0,15.0,2.0,2.0,3.0,,,,,,,,,
2020-06-04,,,,,,,,,,,,,,,,,,,35.0,35.0,46.0,3.0,3.0,3.0,5.0,4.0,5.0,39.0,34.0,39.0,15.0,11.0,15.0,2.0,2.0,3.0,,,,,,,,,
2020-06-05,,,,,,,,,,,,,,,,,,,35.0,35.0,35.0,3.0,3.0,3.0,5.0,5.0,5.0,39.0,39.0,39.0,15.0,15.0,15.0,2.0,2.0,2.0,,,,,,,,,
2020-06-06,,,,,,,,,,,,,,,,,,,35.0,35.0,35.0,3.0,3.0,3.0,5.0,5.0,5.0,39.0,39.0,39.0,15.0,15.0,15.0,2.0,2.0,2.0,,,,,,,,,
2020-06-07,,,,,,,,,,,,,,,,,,,35.0,35.0,35.0,3.0,3.0,3.0,5.0,5.0,5.0,39.0,39.0,39.0,15.0,15.0,15.0,2.0,2.0,2.0,,,,,,,,,
2020-06-08,,,,,,,,,,,,,,,,,,,35.0,35.0,35.0,3.0,3.0,3.0,5.0,5.0,5.0,39.0,39.0,39.0,15.0,15.0,15.0,2.0,2.0,2.0,,,,,,,,,
2020-06-09,,,,,,,,,,,,,,,,,,,35.0,35.0,35.0,3.0,3.0,3.0,5.0,5.0,5.0,39.0,39.0,39.0,15.0,15.0,15.0,2.0,2.0,2.0,,,,,,,,,
2020-06-10,,,,,,,,,,,,,,,,,,,35.0,35.0,35.0,3.0,3.0,3.0,5.0,5.0,5.0,39.0,39.0,39.0,15.0,15.0,15.0,2.0,2.0,2.0,,,,,,,,,
2020-06-11,,,,,,,,,,,,,,,,,,,35.0,35.0,35.0,3.0,3.0,3.0,5.0,5.0,5.0,39.0,39.0,39.0,15.0,15.0,15.0,2.0,2.0,2.0,,,,,,,,,
2020-06-12,,,,,,,,,,,,,,,,,,,35.0,35.0,35.0,3.0,3.0,3.0,5.0,5.0,5.0,39.0,39.0,39.0,15.0,15.0,15.0,2.0,2.0,2.0,,,,,,,,,
2020-06-13,,,,,,,,,,,,,,,,,,,35.0,35.0,35.0,3.0,3.0,3.0,5.0,5.0,5.0,39.0,39.0,39.0,15.0,15.0,15.0,2.0,2.0,2.0,,,,,,,,,
2020-06-14,,,,,,,,,,,,,,,,,,,35.0,35.0,35.0,3.0,3.0,3.0,5.0,5.0,5.0,39.0,39.0,39.0,15.0,15.0,15.0,2.0,2.0,2.0,,,,,,,,,
2020-06-15,,,,,,,,,,,,,,,,,,,35.0,35.0,35.0,3.0,3.0,3.0,5.0,5.0,5.0,39.0,39.0,39.0,15.0,15.0,15.0,2.0,2.0,2.0,,,,,,,,,
2020-06-16,,,,,,,,,,,,,,,,,,,35.0,35.0,35.0,3.0,3.0,3.0,5.0,5.0,5.0,39.0,39.0,39.0,15.0,15.0,15.0,2.0,2.0,2.0,,,,,,,,,
2020-06-17,,,,,,,,,,,,,,,,,,,35.0,35.0,35.0,3.0,3.0,3.0,5.0,5.0,5.0,39.0,39.0,39.0,15.0,15.0,15.0,2.0,2.0,2.0,,,,,,,,,
2020-06-18,,,,,,,,,,,,,,,,,,,35.0,35.0,35.0,3.0,3.0,3.0,5.0,5.0,5.0,39.0,39.0,39.0,15.0,15.0,15.0,2.0,2.0,2.0,,,,,,,,,
2020-06-19,,,,,,,,,,,,,,,,,,,35.0,35.0,35.0,3.0,3.0,3.0,5.0,5.0,5.0,39.0,39.0,39.0,15.0,15.0,15.0,2.0,2.0,2.0,,,,,,,,,
2020-06-20,,,,,,,,,,,,,,,,,,,35.0,35.0,35.0,3.0,3.0,3.0,5.0,5.0,5.0,39.0,39.0,39.0,15.0,15.0,15.0,2.0,2.0,2.0,,,,,,,,,
2020-06-21,,,,,,,,,,,,,,,,,,,35.0,35.0,35.0,3.0,3.0,3.0,5.0,5.0,5.0,39.0,39.0,39.0,15.0,15.0,15.0,2.0,2.0,2.0,,,,,,,,,
2020-06-22,,,,,,,,,,,,,,,,,,,35.0,35.0,35.0,3.0,3.0,3.0,5.0,5.0,5.0,39.0,39.0,39.0,15.0,15.0,15.0,2.0,2.0,2.0,,,,,,,,,
2020-06-23,,,,,,,,,,,,,,,,,,,35.0,35.0,35.0,3.0,3.0,3.0,5.0,5.0,5.0,39.0,39.0,39.0,15.0,15.0,15.0,2.0,2.0,2.0,,,,,,,,,
2020-06-24,,,,,,,,,,,,,,,,,,,35.0,35.0,35.0,3.0,3.0,3.0,5.0,5.0,5.0,39.0,39.0,39.0,15.0,15.0,15.0,2.0,2.0,2.0,,,,,,,,,
2020-06-25,,,,,,,,,,,,,,,,,,,35.0,35.0,35.0,3.0,3.0,3.0,5.0,5.0,5.0,39.0,39.0,39.0,15.0,15.0,15.0,2.0,2.0,2.0,,,,,,,,,
2020-06-26,,,,,,,,,,,,,,,,,,,35.0,35.0,35.0,3.0,3.0,3.0,5.0,5.0,5.0,39.0,39.0,39.0,15.0,15.0,15.0,2.0,2.0,2.0,,,,,,,,,
2020-06-27,,,,,,,,,,,,,,,,,,,35.0,35.0,35.0,3.0,3.0,3.0,5.0,5.0,5.0,39.0,39.0,39.0,15.0,15.0,15.0,2.0,2.0,2.0,,,,,,,,,
2020-06-28,,,,,,,,,,,,,,,,,,,35.0,35.0,35.0,3.0,3.0,3.0,5.0,5.0,5.0,39.0,39.0,39.0,15.0,15.0,15.0,2.0,2.0,2.0,,,,,,,,,
2020-06-29,,,,,,,,,,,,,,,,,,,35.0,35.0,35.0,3.0,3.0,3.0,5.0,5.0,5.0,39.0,39.0,39.0,15.0,15.0,15.0,2.0,2.0,2.0,,,,,,,,,
2020-06-30,,,,,,,,,,,,,,,,,,,35.0,35.0,35.0,3.0,3.0,3.0,5.0,5.0,5.0,39.0,39.0,39.0,15.0,15.0,15.0,2.0,2.0,2.0,,,,,,,,,
2020-07-01,,,,,,,,,,,,,,,,,,,35.0,35.0,35.0,3.0,3.0,3.0,5.0,5.0,5.0,39.0,39.0,39.0,15.0,15.0,15.0,2.0,2.0,2.0,,,,,,,,,
2020-07-02,,,,,,,,,,,,,,,,,,,35.0,35.0,35.0,3.0,3.0,3.0,5.0,5.0,5.0,39.0,39.0,39.0,15.0,15.0,15.0,2.0,2.0,2.0,,,,,,,,,
2020-07-03,,,,,,,,,,,,,,,,,,,35.0,35.0,35.0,3.0,3.0,3.0,5.0,5.0,5.0,39.0,39.0,39.0,15.0,15.0,15.0,2.0,2.0,2.0,,,,,,,,,
2020-07-04,,,,,,,,,,,,,,,,,,,35.0,35.0,35.0,3.0,3.0,3.0,5.0,5.0,5.0,39.0,39.0,39.0,15.0,15.0,15.0,2.0,2.0,2.0,,,,,,,,,
2020-07-05,,,,,,,,,,,,,,,,,,,35.0,35.0,35.0,3.0,3.0,3.0,5.0,5.0,5.0,39.0,39.0,39.0,15.0,15.0,15.0,2.0,2.0,2.0,,,,,,,,,
2020-07-06,,,,,,,,,,,,,,,,,,,35.0,35.0,35.0,3.0,3.0,3.0,5.0,5.0,5.0,39.0,39.0,39.0,15.0,15.0,15.0,2.0,2.0,2.0,,,,,,,,,
2020-07-07,,,,,,,,,,,,,,,,,,,35.0,35.0,35.0,3.0,3.0,3.0,5.0,5.0,5.0,39.0,39.0,39.0,15.0,15.0,15.0,2.0,2.0,2.0,,,,,,,,,
2020-07-08,,,,,,,,,,,,,,,,,,,35.0,34.99,35.0,3.0,3.0,3.0,5.0,4.99,5.0,39.0,39.0,39.01,15.0,15.0,15.0,2.0,2.0,2.02,,,,,,,,,
2020-07-09,,,,,,,,,,,,,,,,,,,34.99,34.97,35.0,3.0,3.0,3.0,4.99,4.95,5.0,39.01,39.0,39.03,15.0,15.0,15.0,2.01,2.0,2.06,,,,,,,,,
2020-07-10,,,,,,,,,,,,,,,,,,,34.98,34.92,35.0,3.0,3.0,3.0,4.97,4.88,5.0,39.02,39.0,39.08,15.0,15.0,15.0,2.02,2.0,2.15,,,,,,,,,
2020-07-11,,,,,,,,,,,,,,,,,,,34.96,34.84,35.0,3.0,3.0,3.0,4.94,4.76,5.0,39.04,39.0,39.16,15.0,15.0,15.0,2.04,2.0,2.28,,,,,,,,,
2020-07-12,,,,,,,,,,,,,,,,,,,34.93,34.73,35.0,3.0,3.0,3.0,4.9,4.59,5.0,39.07,39.0,39.27,15.0,15.0,15.0,2.07,2.0,2.47,,,,,,,,,
2020-07-13,,,,,,,,,,,,,,,,,,,34.89,34.57,35.0,3.0,3.0,3.0,4.83,4.36,5.0,39.11,39.0,39.43,15.0,15.0,15.0,2.11,2.0,2.69,,,,,,,,,
2020-07-14,,,,,,,,,,,,,,,,,,,34.83,34.39,35.0,3.0,3.0,3.0,4.74,4.08,5.0,39.17,39.0,39.61,15.0,15.0,15.0,2.17,2.0,2.93,,,,,,,,,
2020-07-15,,,,,,,,,,,,,,,,,,,34.74,34.18,35.0,3.0,3.0,3.0,4.61,3.77,5.0,39.26,39.0,39.82,15.0,15.0,15.0,2.26,2.0,3.15,,,,,,,,,
2020-07-16,,,,,,,,,,,,,,,,,,,34.63,33.97,35.0,3.0,3.0,3.0,4.45,3.45,5.0,39.37,39.0,40.03,15.0,15.0,15.0,2.37,2.0,3.35,,,,,,,,,
2020-07-17,,,,,,,,,,,,,,,,,,,34.5,33.76,35.0,3.0,3.0,3.0,4.25,3.14,5.0,39.5,39.0,40.24,15.0,15.0,15.0,2.5,2.0,3.52,,,,,,,,,
2020-07-18,,,,,,,,,,,,,,,,,,,34.34,33.58,35.0,3.0,3.0,3.0,4.01,2.87,5.0,39.66,39.0,40.42,15.0,15.0,15.0,2.66,2.0,3.65,,,,,,,,,
2020-07-19,,,,,,,,,,,,,,,,,,,34.15,33.42,35.0,3.0,3.0,3.0,3.73,2.63,5.0,39.85,39.0,40.58,15.0,15.0,15.0,2.85,2.0,3.75,,,,,,,,,
2020-07-20,,,,,,,,,,,,,,,,,,,33.96,33.3,35.0,3.0,3.0,3.0,3.43,2.44,5.0,40.04,39.0,40.7,15.0,15.0,15.0,3.04,2.0,3.83,,,,,,,,,
2020-07-21,,,,,,,,,,,,,,,,,,,33.76,33.2,35.0,3.0,3.0,3.0,3.13,2.3,5.0,40.24,39.0,40.8,15.0,15.0,15.0,3.24,2.0,3.9,,,,,,,,,
2020-07-22,,,,,,,,,,,,,,,,,,,33.57,33.13,35.0,3.0,3.0,3.0,2.85,2.19,5.0,40.43,39.0,40.87,15.0,15.0,15.0,3.43,2.0,3.93,,,,,,,,,
2020-07-23,,,,,,,,,,,,,,,,,,,33.4,33.08,35.0,3.0,3.0,3.0,2.59,2.11,5.0,40.6,39.0,40.92,15.0,15.0,15.0,3.6,2.0,3.96,,,,,,,,,
2020-07-24,,,,,,,,,,,,,,,,,,,33.26,33.04,35.0,3.0,3.0,3.0,2.39,2.06,5.0,40.74,39.0,40.96,15.0,15.0,15.0,3.74,2.0,3.98,,,,,,,,,
2020-07-25,,,,,,,,,,,,,,,,,,,33.15,33.02,35.0,3.0,3.0,3.0,2.23,2.03,5.0,40.85,39.0,40.98,15.0,15.0,15.0,3.85,2.0,3.99,,,,,,,,,
2020-07-26,,,,,,,,,,,,,,,,,,,33.08,33.01,35.0,3.0,3.0,3.0,2.12,2.01,5.0,40.92,39.0,40.99,15.0,15.0,15.0,3.92,2.0,4.0,,,,,,,,,
2020-07-27,,,,,,,,,,,,,,,,,,,33.04,33.0,35.0,3.0,3.0,3.0,2.06,2.0,5.0,40.96,39.0,41.0,15.0,15.0,15.0,3.96,2.0,4.0,,,,,,,,,
2020-07-28,,,,,,,,,,,,,,,,,,,33.01,33.0,35.0,3.0,3.0,3.0,2.02,2.0,5.0,40.99,39.0,41.0,15.0,15.0,15.0,3.99,2.0,4.0,,,,,,,,,
2020-07-29,,,,,,,,,,,,,,,,,,,33.0,33.0,35.0,3.0,3.0,3.0,2.01,2.0,5.0,41.0,39.0,41.0,15.0,15.0,15.0,4.0,2.0,4.0,,,,,,,,,
2020-07-30,,,,,,,,,,,,,,,,,,,33.0,33.0,35.0,3.0,3.0,3.0,2.0,2.0,5.0,41.0,39.0,41.0,15.0,15.0,15.0,4.0,2.0,4.0,,,,,,,,,
2020-07-31,,,,,,,,,,,,,,,,,,,33.0,33.0,33.0,3.0,3.0,3.0,2.0,2.0,2.0,41.0,41.0,41.0,15.0,15.0,15.0,4.0,4.0,4.0,,,,,,,,,
2020-08-30,,,,,,,,,,,,,,,,,,,33.0,33.0,33.0,3.0,3.0,3.0,2.0,2.0,2.0,41.0,41.0,41.0,15.0,15.0,15.0,4.0,4.0,4.0,,,,,,,,,
2020-08-31,,,,,,,,,,,,,,,,,,,33.0,32.0,33.0,3.0,3.0,3.0,2.0,2.0,3.0,41.0,41.0,43.0,15.0,13.0,15.0,4.0,4.0,5.0,,,,,,,,,
2020-09-01,,,,,,,,,,,,,,,,,,,33.0,32.0,33.0,3.0,3.0,3.0,2.0,2.0,3.0,41.0,41.0,43.0,15.0,13.0,15.0,4.0,4.0,5.0,,,,,,,,,
2020-09-02,,,,,,,,,,,,,,,,,,,33.0,32.0,33.0,3.0,3.0,3.0,2.0,2.0,3.0,41.01,41.0,43.0,14.99,13.0,15.0,4.0,4.0,5.0,,,,,,,,,
2020-09-03,,,,,,,,,,,,,,,,,,,32.99,32.0,33.0,3.0,3.0,3.0,2.01,2.0,3.0,41.01,41.0,43.0,14.99,13.0,15.0,4.01,4.0,5.0,,,,,,,,,
2020-09-04,,,,,,,,,,,,,,,,,,,32.99,32.0,33.0,3.0,3.0,3.0,2.01,2.0,3.0,41.02,41.0,43.0,14.98,13.0,15.0,4.01,4.0,5.0,,,,33.0,41.0,2.0,3.0,15.0,4.0
2020-09-05,,,,,,,,,,,,,,,,,,,32.98,32.0,33.0,3.0,3.0,3.0,2.02,2.0,3.0,41.04,41.0,43.0,14.96,13.0,15.0,4.02,4.0,5.0,,,,,,,,,
2020-09-06,,,,,,,,,,,,,,,,,,,32.97,32.0,33.0,3.0,3.0,3.0,2.03,2.0,3.0,41.06,41.0,43.0,14.94,13.0,15.0,4.03,4.0,5.0,,,,,,,,,
2020-09-07,,,,,,,,,,,,,,,,,,,32.96,32.0,33.0,3.0,3.0,3.0,2.04,2.0,3.0,41.08,41.0,43.0,14.92,13.0,15.0,4.04,4.0,5.0,,,,,,,,,
2020-09-08,,,,,,,,,,,,,,,,,,,32.95,32.0,33.0,3.0,3.0,3.0,2.05,2.0,3.0,41.11,41.0,43.0,14.89,13.0,15.0,4.05,4.0,5.0,,,,,,,,,
2020-09-09,,,,,,,,,,,,,,,,,,,32.93,32.0,33.0,3.0,3.0,3.0,2.07,2.0,3.0,41.14,41.0,43.0,14.86,13.0,15.0,4.07,4.0,5.0,,,,,,,,,
2020-09-10,,,,,,,,,,,,,,,,,,,32.91,32.0,33.0,3.0,3.0,3.0,2.09,2.0,3.0,41.17,41.0,43.0,14.83,13.0,15.0,4.09,4.0,5.0,,,,,,,,,
2020-09-11,,,,,,,,,,,,,,,,,,,32.9,32.0,33.0,3.0,3.0,3.0,2.1,2.0,3.0,41.21,41.0,43.0,14.79,13.0,15.0,4.1,4.0,5.0,,,,,,,,,
2020-09-12,,,,,,,,,,,,,,,,,,,32.88,32.0,33.0,3.0,3.0,3.0,2.12,2.0,3.0,41.25,41.0,43.0,14.75,13.0,15.0,4.12,4.0,5.0,,,,,,,,,
