date,Con,Con (low),Con (high),Lab,Lab (low),Lab (high),LDem,LDem (low),LDem (high),Ukip,Ukip (low),Ukip (high),Grn,Grn (low),Grn (high),Reform,Reform (low),Reform (high),Con (poll),Lab (poll),LDem (poll),Ukip (poll),Grn (poll),Reform (poll)
2020-01-19,36.49,35.5,37.08,16.26,15.45,16.94,3.63,3.02,4.39,0.67,0.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-01-20,36.5,35.59,37.1,16.23,15.43,16.92,3.62,3.02,4.36,0.67,0.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-01-21,36.5,35.6,37.18,16.21,15.4,16.89,3.6,3.02,4.32,0.67,0.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-01-22,36.51,35.62,37.22,16.19,15.38,16.87,3.59,3.02,4.3,0.66,0.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-01-23,36.53,35.67,37.26,16.17,15.35,16.84,3.58,3.03,4.26,0.66,0.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-01-24,36.54,35.69,37.31,16.14,15.37,16.78,3.56,3.03,4.25,0.66,0.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-01-25,36.56,35.7,37.36,16.12,15.34,16.75,3.55,3.04,4.24,0.66,0.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-01-26,36.57,35.73,37.42,16.1,15.26,16.7,3.54,3.05,4.22,0.65,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-01-27,36.59,35.71,37.47,16.07,15.22,16.65,3.53,3.05,4.21,0.65,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-01-28,36.61,35.72,37.53,16.05,15.19,16.61,3.52,3.06,4.19,0.65,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-01-29,36.64,35.74,37.6,16.02,15.11,16.6,3.51,3.06,4.18,0.65,0.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-01-30,36.66,35.75,37.67,16.0,15.0,16.56,3.51,3.07,4.16,0.64,0.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-01-31,36.69,35.74,37.79,15.97,14.95,16.54,3.5,3.08,4.15,0.64,0.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-02-01,36.71,35.74,37.92,15.95,14.91,16.53,3.49,3.08,4.13,0.64,0.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-02-02,36.74,35.76,38.04,15.92,14.88,16.53,3.49,3.09,4.12,0.63,0.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-02-03,36.77,35.75,38.17,15.9,14.86,16.53,3.48,3.1,4.1,0.63,0.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,17.0,4.0,1.0,0.0,0.0
2020-02-04,36.8,35.74,38.3,15.87,14.78,16.54,3.48,3.11,4.09,0.63,0.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-02-05,36.82,35.73,38.48,15.85,14.77,16.54,3.47,3.09,4.08,0.63,0.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-02-06,36.85,35.73,38.66,15.83,14.75,16.54,3.47,3.08,4.06,0.62,0.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-02-07,36.88,35.72,38.76,15.8,14.71,16.57,3.47,3.06,4.05,0.62,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-02-08,36.91,35.71,38.87,15.78,14.7,16.57,3.47,3.05,4.04,0.62,0.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-02-09,36.94,35.71,38.98,15.76,14.68,16.57,3.47,3.04,4.03,0.62,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-02-10,36.97,35.7,39.09,15.74,14.64,16.57,3.47,3.03,4.02,0.62,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-02-11,37.0,35.7,39.18,15.72,14.62,16.57,3.47,3.02,4.01,0.61,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-02-12,37.04,35.7,39.28,15.7,14.61,16.57,3.48,3.02,4.0,0.61,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-02-13,37.07,35.7,39.37,15.68,14.6,16.57,3.48,3.01,4.0,0.61,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-02-14,37.1,35.71,39.46,15.66,14.57,16.57,3.48,3.01,3.99,0.61,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-02-15,37.14,35.72,39.54,15.64,14.56,16.57,3.49,3.0,3.99,0.61,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-02-16,37.17,35.74,39.61,15.61,14.45,16.56,3.49,3.0,3.98,0.61,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-02-17,37.21,35.75,39.68,15.59,14.44,16.55,3.49,3.0,3.97,0.6,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-02-18,37.25,35.73,39.74,15.57,14.43,16.55,3.5,3.0,3.97,0.6,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-02-19,37.28,35.72,39.8,15.55,14.42,16.53,3.5,3.0,3.96,0.6,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-02-20,37.32,35.72,39.75,15.53,14.54,16.5,3.51,3.0,3.95,0.6,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-02-21,37.36,35.7,39.79,15.51,14.51,16.49,3.51,3.0,3.94,0.6,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-02-22,37.4,35.67,39.82,15.48,14.48,16.48,3.51,3.0,3.94,0.59,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-02-23,37.45,35.65,39.85,15.46,14.45,16.43,3.52,3.0,3.93,0.59,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-02-24,37.49,35.71,39.88,15.44,14.42,16.39,3.52,3.0,3.92,0.59,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-02-25,37.53,35.8,39.91,15.41,14.4,16.38,3.52,3.0,3.91,0.59,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-02-26,37.58,35.88,39.94,15.39,14.38,16.36,3.52,3.0,3.9,0.58,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-02-27,37.62,35.92,39.97,15.37,14.38,16.35,3.53,3.0,3.89,0.58,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-02-28,37.66,35.9,40.0,15.34,14.37,16.32,3.53,3.0,3.89,0.58,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-02-29,37.71,35.88,40.02,15.32,14.37,16.29,3.53,3.0,3.89,0.57,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-03-01,37.75,35.88,40.05,15.29,14.37,16.25,3.53,3.0,3.9,0.57,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-03-02,37.8,35.88,40.07,15.26,14.36,16.22,3.53,3.0,3.9,0.57,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,35.0,15.0,3.0,1.0,0.0,0.0
2020-03-03,37.84,35.9,40.11,15.24,14.36,16.19,3.53,3.0,3.91,0.56,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-03-04,37.88,35.9,40.2,15.21,14.36,16.14,3.53,3.0,3.91,0.56,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-03-05,37.93,35.91,40.24,15.19,14.34,16.1,3.53,3.0,3.91,0.55,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-03-06,37.97,35.94,40.78,15.16,14.11,16.06,3.53,3.0,3.91,0.55,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-03-07,38.01,35.96,40.81,15.13,14.1,16.01,3.52,3.0,3.92,0.54,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-03-08,38.05,35.99,40.83,15.11,14.09,15.96,3.52,3.0,3.92,0.54,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-03-09,38.09,36.0,40.85,15.08,14.07,15.92,3.52,3.0,3.93,0.53,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-03-10,38.13,35.98,40.86,15.06,14.07,15.9,3.52,3.0,3.94,0.53,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-03-11,38.17,35.96,40.87,15.03,14.06,15.89,3.51,3.0,3.95,0.52,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-03-12,38.21,35.93,40.83,15.0,14.05,15.87,3.51,3.0,3.95,0.52,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-03-13,38.25,35.9,40.83,14.98,14.05,15.85,3.5,3.0,3.95,0.51,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-03-14,38.28,35.88,40.84,14.95,14.06,15.83,3.5,3.0,3.95,0.5,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-03-15,38.32,35.85,40.83,14.93,14.06,15.81,3.49,3.0,3.96,0.5,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-03-16,38.35,35.83,40.83,14.9,14.05,15.8,3.49,3.0,3.96,0.49,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-03-17,38.38,35.81,40.85,14.88,14.05,15.77,3.48,3.0,3.97,0.48,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-03-18,38.41,35.78,40.88,14.85,14.05,15.75,3.48,3.0,3.98,0.47,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-03-19,38.43,35.76,40.87,14.83,14.04,15.74,3.47,3.0,3.98,0.46,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-03-20,38.46,35.74,40.85,14.81,14.03,15.72,3.46,3.0,3.98,0.45,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-03-21,38.48,35.73,40.82,14.79,14.04,15.69,3.46,3.0,3.98,0.44,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-03-22,38.5,35.72,40.8,14.76,14.04,15.67,3.45,3.0,3.97,0.43,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-03-23,38.52,35.7,40.77,14.74,14.05,15.63,3.44,3.0,3.97,0.42,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-03-24,38.54,35.69,40.74,14.72,14.05,15.6,3.43,3.0,3.96,0.41,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-03-25,38.56,35.68,40.71,14.7,14.06,15.55,3.42,3.0,3.96,0.4,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-03-26,38.58,35.67,40.68,14.68,14.06,15.51,3.42,3.0,3.95,0.39,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-03-27,38.6,35.79,40.65,14.66,14.14,15.47,3.41,3.0,3.88,0.38,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-03-28,38.62,35.78,40.66,14.64,14.15,15.43,3.4,3.0,3.87,0.37,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-03-29,38.63,35.76,40.67,14.62,14.16,15.39,3.39,3.0,3.85,0.36,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-03-30,38.65,35.75,40.7,14.61,14.17,15.35,3.39,3.0,3.85,0.35,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,41.0,14.0,4.0,0.0,0.0,0.0
2020-03-31,38.66,35.73,40.73,14.59,14.18,15.31,3.38,3.0,3.83,0.34,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-04-01,38.68,35.72,40.75,14.57,14.17,15.27,3.37,3.0,3.82,0.33,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-04-02,38.69,35.7,40.78,14.55,14.16,15.23,3.37,3.0,3.82,0.32,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-04-03,38.71,35.54,40.81,14.54,14.12,15.23,3.36,3.0,3.9,0.31,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-04-04,38.72,35.53,40.83,14.52,14.12,15.2,3.35,3.0,3.89,0.29,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-04-05,38.74,35.54,40.85,14.51,14.11,15.17,3.35,3.0,3.88,0.28,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-04-06,38.75,35.54,40.86,14.49,14.1,15.15,3.34,3.0,3.88,0.27,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-04-07,38.76,35.56,40.88,14.48,14.09,15.14,3.34,3.0,3.87,0.26,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-04-08,38.77,35.56,40.88,14.47,14.08,15.12,3.33,3.0,3.86,0.25,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-04-09,38.77,35.58,40.89,14.46,14.08,15.11,3.33,3.0,3.85,0.24,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-04-10,38.78,35.57,40.89,14.45,14.07,15.1,3.32,3.0,3.84,0.23,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-04-11,38.78,35.56,40.89,14.45,14.06,15.09,3.32,3.0,3.81,0.22,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-04-12,38.78,35.53,40.89,14.45,14.07,15.07,3.31,3.0,3.81,0.21,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-04-13,38.78,35.49,40.86,14.45,14.05,15.08,3.31,3.0,3.77,0.2,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-04-14,38.77,35.47,40.85,14.45,14.07,15.08,3.31,3.0,3.77,0.19,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-04-15,38.76,35.36,40.87,14.45,14.09,15.09,3.3,3.0,3.77,0.18,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-04-16,38.75,35.37,40.85,14.45,14.06,15.11,3.3,3.0,3.78,0.17,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-04-17,38.74,35.39,40.82,14.46,14.07,15.14,3.3,3.0,3.78,0.16,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-04-18,38.72,35.38,40.8,14.47,14.08,15.15,3.29,3.0,3.76,0.16,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-04-19,38.7,35.34,40.77,14.48,14.09,15.15,3.29,3.0,3.73,0.15,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-04-20,38.68,35.31,40.73,14.49,14.1,15.18,3.29,3.0,3.73,0.14,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-04-21,38.66,35.27,40.7,14.51,14.1,15.21,3.28,3.0,3.72,0.13,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-04-22,38.63,35.26,40.66,14.52,14.1,15.25,3.28,3.0,3.71,0.12,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-04-23,38.61,35.23,40.62,14.54,14.1,15.28,3.28,3.0,3.71,0.12,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-04-24,38.58,35.29,40.53,14.55,14.11,15.31,3.27,3.0,3.7,0.11,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-04-25,38.55,35.26,40.53,14.57,14.1,15.33,3.27,3.0,3.7,0.1,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-04-26,38.52,35.24,40.5,14.59,14.1,15.4,3.27,3.0,3.69,0.09,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-04-27,38.48,35.21,40.47,14.61,14.09,15.48,3.26,3.0,3.69,0.09,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,41.0,14.0,3.0,0.0,0.0,0.0
2020-04-28,38.45,35.19,40.49,14.62,14.09,15.54,3.26,3.0,3.68,0.08,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-04-29,38.41,35.16,40.53,14.64,14.08,15.58,3.26,3.0,3.68,0.07,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-04-30,38.38,35.13,40.56,14.66,14.07,15.63,3.25,3.0,3.67,0.06,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-05-01,38.34,35.08,40.63,14.68,14.06,15.69,3.25,3.0,3.68,0.06,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-05-02,38.3,35.06,40.66,14.7,14.06,15.73,3.24,3.0,3.67,0.05,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-05-03,38.26,35.04,40.7,14.72,14.05,15.77,3.24,3.0,3.67,0.05,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-05-04,38.22,35.02,40.73,14.74,14.05,15.81,3.23,3.0,3.66,0.04,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-05-05,38.17,35.0,40.76,14.76,14.04,15.85,3.23,3.0,3.65,0.04,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-05-06,38.13,34.98,40.79,14.79,14.04,15.89,3.22,3.0,3.64,0.03,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-05-07,38.08,34.96,40.82,14.81,14.04,15.93,3.22,3.0,3.63,0.03,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-05-08,38.03,34.93,40.83,14.83,14.04,15.97,3.21,3.0,3.62,0.02,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-05-09,37.98,34.92,40.84,14.85,14.04,16.0,3.2,3.0,3.61,0.02,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-05-10,37.93,34.89,40.84,14.88,14.04,16.03,3.2,3.0,3.6,0.01,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-05-11,37.88,34.88,40.83,14.9,14.04,16.07,3.19,3.0,3.59,0.01,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-05-12,37.82,34.85,40.84,14.93,14.03,16.09,3.18,3.0,3.57,0.01,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-05-13,37.76,34.79,40.86,14.95,14.03,16.12,3.18,3.0,3.55,0.01,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-05-14,37.71,34.72,40.9,14.98,14.03,16.14,3.17,3.0,3.53,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-05-15,37.65,34.64,40.92,15.0,14.03,16.18,3.16,3.0,3.51,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-05-16,37.59,34.58,40.91,15.03,14.04,16.21,3.15,3.0,3.49,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-05-17,37.53,34.51,40.9,15.06,14.04,16.25,3.15,3.0,3.47,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-05-18,37.46,34.47,40.9,15.08,14.05,16.29,3.14,3.0,3.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-05-19,37.4,34.41,40.89,15.11,14.05,16.33,3.13,3.0,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-05-20,37.34,34.35,40.88,15.13,14.06,16.36,3.12,3.0,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-05-21,37.28,34.33,40.86,15.16,14.07,16.4,3.12,3.0,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-05-22,37.22,34.39,40.6,15.19,14.2,16.42,3.11,3.0,3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-05-23,37.16,34.43,40.55,15.21,14.22,16.44,3.1,3.0,3.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-05-24,37.1,34.48,40.5,15.24,14.24,16.47,3.09,3.0,3.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-05-25,37.04,34.46,40.45,15.26,14.25,16.49,3.09,3.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,15.0,3.0,0.0,0.0,0.0
2020-05-26,36.98,34.44,40.39,15.29,14.27,16.51,3.08,3.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-05-27,36.92,34.43,40.33,15.32,14.28,16.53,3.07,3.0,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-05-28,36.87,34.43,40.27,15.34,14.29,16.55,3.06,3.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-05-29,36.81,34.37,40.52,15.37,14.24,16.55,3.06,3.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-05-30,36.75,34.32,40.49,15.39,14.25,16.54,3.05,3.0,3.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-05-31,36.7,34.3,40.44,15.41,14.27,16.55,3.05,3.0,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-06-01,36.64,34.29,40.4,15.44,14.3,16.56,3.04,3.0,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-06-02,36.59,34.24,40.36,15.46,14.32,16.57,3.03,3.0,3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-06-03,36.54,34.17,40.3,15.48,14.34,16.6,3.03,3.0,3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-06-04,36.49,34.15,40.01,15.51,14.37,16.63,3.02,2.99,3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-06-05,36.44,34.13,39.7,15.53,14.39,16.62,3.02,2.99,3.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-06-06,36.39,34.11,39.48,15.55,14.42,16.63,3.01,2.98,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-06-07,36.34,34.09,39.3,15.57,14.46,16.62,3.01,2.98,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-06-08,36.29,34.09,39.13,15.59,14.5,16.64,3.0,2.96,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-06-09,36.24,34.08,38.97,15.61,14.55,16.64,2.99,2.95,3.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-06-10,36.19,34.08,38.88,15.62,14.59,16.64,2.99,2.93,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-06-11,36.15,34.09,38.8,15.64,14.65,16.63,2.98,2.91,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-06-12,36.11,34.1,38.73,15.66,14.74,16.62,2.98,2.9,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-06-13,36.06,34.11,38.64,15.67,14.77,16.61,2.97,2.88,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-06-14,36.02,34.11,38.57,15.68,14.79,16.6,2.97,2.85,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-06-15,35.98,34.11,38.49,15.7,14.8,16.57,2.96,2.83,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-06-16,35.94,34.12,38.42,15.71,14.81,16.56,2.95,2.81,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-06-17,35.9,34.14,38.33,15.72,14.82,16.55,2.95,2.79,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-06-18,35.86,34.16,38.27,15.74,14.85,16.55,2.94,2.77,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-06-19,35.82,34.16,38.14,15.75,14.9,16.55,2.94,2.76,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-06-20,35.78,34.14,38.05,15.76,14.93,16.57,2.93,2.74,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-06-21,35.74,34.07,37.97,15.77,14.95,16.58,2.92,2.71,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-06-22,35.7,34.01,37.89,15.78,14.96,16.58,2.91,2.69,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,17.0,3.0,0.0,0.0,0.0
2020-06-23,35.66,34.02,37.73,15.79,14.97,16.58,2.91,2.67,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-06-24,35.62,34.0,37.57,15.8,14.99,16.59,2.9,2.66,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-06-25,35.59,33.98,37.47,15.81,15.0,16.61,2.89,2.63,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-06-26,35.55,33.89,37.62,15.82,14.97,16.59,2.88,2.61,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020-06-27,35.51,33.85,37.53,15.83,14.99,16.59,2.88,2.59,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
